,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small red chair, facing to the left",0,1,0,0,0,0,0
1,"a small, red chair facing right ",1,0,0,0,0,0,0
2,"a small, red sofa facing to the left",0,0,0,0,1,0,0
3,"a small, red chair  facing to the left",0,1,0,0,0,0,0
4,a large grey sofa  facing forwards,0,0,0,0,0,0,1
5,"a small, blue chair facing the back of the room",0,0,1,0,0,0,0
6,a red sofa facing the left,0,0,0,0,1,0,0
7,a grey sofa,0,0,0,0,0,0,1
8,a red sofa facing to the left,0,0,0,0,1,0,0
9,a small  red sofa facing to the left,0,0,0,0,1,0,0
10,"a large, grey sofa  facing forwards",0,0,0,0,0,0,1
11,"a small, blue couch facing backwards",0,0,1,0,0,1,0
12,a large grey facing forwards,0,0,0,1,0,0,1
13,"a small, blue thing facing to the left",0,0,0,0,0,0,0
14,"a small, blue chair facing downwards",0,0,1,0,0,0,0
15,a blue thing,0,0,1,0,0,1,0
16,a red sofa facing left,0,0,0,0,1,0,0
17,"a large, gray chair facing forwards",0,0,0,1,0,0,0
18,a blue chair facing to the right,0,0,0,0,0,0,0
19,"a small, blue thing",0,0,1,0,0,1,0
20,"a small, blue chair, facing backwards",0,0,1,0,0,0,0
21,"a large, blue thing",0,0,0,0,0,0,0
22,a small red chair facing left,0,1,0,0,0,0,0
23,a large grey chair facing forward,0,0,0,1,0,0,0
24,a large grey sofa,0,0,0,0,0,0,1
25,"a large, grey chair is facing forwards",0,0,0,1,0,0,0
26,a blue sofa facing to the left,0,0,0,0,0,0,0
27,a blue facing backwards,0,0,1,0,0,1,0
28,a blue sofa,0,0,0,0,0,1,0
29,"a large, grey facing forwards sofa",0,0,0,0,0,0,1
30,a blue sofa facing forwards,0,0,0,0,0,0,0
31,a small,0,0,0,0,0,0,0
32,"a small, red  sofa",0,0,0,0,1,0,0
33,"a small, red chair facing to the left",0,1,0,0,0,0,0
34,a grey thing,0,0,0,1,0,0,1
35,"a small, red chair, facing left",0,1,0,0,0,0,0
36,"a small, red chair facing the left side of the room",0,1,0,0,0,0,0
37,a large grey sofa facing forwards,0,0,0,0,0,0,1
38,"a large, grey thing",0,0,0,1,0,0,1
39,a large chair that is grey and facing forwards,0,0,0,1,0,0,0
40,a small  red sofa,0,0,0,0,1,0,0
41,"a small, red chair, facing right",1,0,0,0,0,0,0
42,"a small, red chair that is facing to the left",0,1,0,0,0,0,0
43,"a small, blue chair that's facing backwards",0,0,1,0,0,0,0
44,"a large, grey sofa",0,0,0,0,0,0,1
45,"a small, blue chair facing the wall",0,0,1,0,0,0,0
46,"a large, grey chair faces forwards",0,0,0,1,0,0,0
47,"a small, red, facing-right chair",1,0,0,0,0,0,0
48,a large gray chair facing forwards,0,0,0,1,0,0,0
49,"a small, grey thing",0,0,0,0,0,0,0
50,"a small, red chair  ",1,1,0,0,0,0,0
51,"a small, blue, backwards chair",0,0,1,0,0,0,0
52,"a large, grey sofa, facing forwards",0,0,0,0,0,0,1
53,a small red chair is facing to the left,0,1,0,0,0,0,0
54,"a large, grey chair in the room",0,0,0,1,0,0,0
55,"a small, red chair ",1,1,0,0,0,0,0
56,"a small, blue sofa facing upwards",0,0,0,0,0,0,0
57,a red sofa on the left,0,0,0,0,1,0,0
58,a small red chair to the right,1,0,0,0,0,0,0
59,"a small, blue chair with its back facing you",0,0,1,0,0,0,0
60,"a blue, facing-backwards sofa",0,0,0,0,0,1,0
61,"a small, red",1,1,0,0,1,0,0
62,a small red chair facing the right,1,0,0,0,0,0,0
63,"a large, grey, forward-facing sofa",0,0,0,0,0,0,1
64,a small chair facing right,1,0,0,0,0,0,0
65,"a small, blue sofa  (6)",0,0,0,0,0,1,0
66,a grey thing facing backwards,0,0,0,0,0,0,0
67,a red sofa facing forwards,0,0,0,0,0,0,0
68,"a small,  red sofa",0,0,0,0,1,0,0
69,"a small, blue, backwards-facing sofa",0,0,0,0,0,1,0
70,a small thing facing to the right,1,0,0,0,0,0,0
71,"a large, grey chair  facing forwards",0,0,0,1,0,0,0
72,"a large, grey chair that faces forwards",0,0,0,1,0,0,0
73,"a red sofa, facing to the left",0,0,0,0,1,0,0
74,"a small, red chair facing  to the left",0,1,0,0,0,0,0
75,"a small, blue sofa facing backward",0,0,0,0,0,1,0
76,"a small, red chair facing the right",1,0,0,0,0,0,0
77,a sofa,0,0,0,0,1,1,1
78,a red thing,1,1,0,0,1,0,0
79,"a small, red chair 2",1,1,0,0,0,0,0
80,a sofa facing forwards,0,0,0,0,0,0,1
81,a grey thing facing forwards,0,0,0,1,0,0,1
82,"a small, blue chair in the room",0,0,1,0,0,0,0
83,a large grey sofa ,0,0,0,0,0,0,1
84,a small blue chair facing backwards,0,0,1,0,0,0,0
85,"a large, grey chair facing forward",0,0,0,1,0,0,0
86,a small red chair ,1,1,0,0,0,0,0
87,a red chair facing left,0,1,0,0,0,0,0
88,"a small, red chair, facing to the right",1,0,0,0,0,0,0
89,a blue chair,0,0,1,0,0,0,0
90,"a small, blue sofa facing forwards",0,0,0,0,0,0,0
91,"a small, blue sofa facing to the left",0,0,0,0,0,0,0
92,a small red chair  facing to the left,0,1,0,0,0,0,0
93,"a  small, red chair facing to the left",0,1,0,0,0,0,0
94,"a small, red chair",1,1,0,0,0,0,0
95,"a small, grey thing facing backwards",0,0,0,0,0,0,0
96,"a  small, red sofa  facing to the left",0,0,0,0,1,0,0
97,a small chair facing to the right,1,0,0,0,0,0,0
98,"a large, red sofa facing forwards",0,0,0,0,0,0,0
99,"a small blue sofa facing backwards""",0,0,0,0,0,1,0
100,"a small, blue chair facing backwards",0,0,1,0,0,0,0
101,"a small, red chair facing right",1,0,0,0,0,0,0
102,a small thing,1,1,1,0,1,1,0
103,"a small, red couch facing to the left",0,1,0,0,1,0,0
104,a grey thing facing to the right,0,0,0,0,0,0,0
105,a small red sofa,0,0,0,0,1,0,0
106,a ,0,0,0,0,0,0,0
107,a small blue sofa facing backwards ,0,0,0,0,0,1,0
108,"a small, blue chair that is facing backwards",0,0,1,0,0,0,0
109,a small red chair facing to the left,0,1,0,0,0,0,0
110,a blue chair is facing backwards,0,0,1,0,0,0,0
111,a small blue chair ,0,0,1,0,0,0,0
112,"a large, grey sofa is facing forwards",0,0,0,0,0,0,1
113,"a large, grey sofa that is facing forwards",0,0,0,0,0,0,1
114,a small blue sofa facing backwards,0,0,0,0,0,1,0
115,a thing facing backwards,0,0,1,0,0,1,0
116,a grey sofa facing to the left,0,0,0,0,0,0,0
117,a large sofa facing forwards,0,0,0,0,0,0,1
118,"a small red chair, facing to the right",1,0,0,0,0,0,0
119,"a large, grey chair facing forwards",0,0,0,1,0,0,0
120,a red couch facing left,0,1,0,0,1,0,0
121,"a small, blue sofa faced backwards",0,0,0,0,0,1,0
122,a large chair that is grey in color and faces forwards,0,0,0,1,0,0,0
123,"a small, blue sofa facing backwards",0,0,0,0,0,1,0
124,a small chair facing to the left,0,1,0,0,0,0,0
125,a grey sofa facing backwards,0,0,0,0,0,0,0
126,"a large, blue thing facing forwards",0,0,0,0,0,0,0
127,a large grey chair,0,0,0,1,0,0,0
128,"a small, blue chair backwards",0,0,1,0,0,0,0
129,"a red chair, facing right",1,0,0,0,0,0,0
130,"a small, blue chair facing the back",0,0,1,0,0,0,0
131,"a small, red chair facing backwards",0,0,0,0,0,0,0
132,"a small, blue sofa faces backwards",0,0,0,0,0,1,0
133,a red chair,1,1,0,0,0,0,0
134,"a  large, grey sofa facing forwards",0,0,0,0,0,0,1
135,a red thing facing backwards,0,0,0,0,0,0,0
136,"a small, blue sofa ",0,0,0,0,0,1,0
137,a large grey chair faces forwards,0,0,0,1,0,0,0
138,a large chair that is grey in color and is facing forwards,0,0,0,1,0,0,0
139,a small sofa facing to the left,0,0,0,0,1,0,0
140,"a large, grey, facing forwards chair",0,0,0,1,0,0,0
141,a blue sofa facing backward,0,0,0,0,0,1,0
142,"a small,",0,0,0,0,0,0,0
143,"a small, blue sofa facing to the right",0,0,0,0,0,0,0
144,a red thing facing to the left,0,1,0,0,1,0,0
145,a red sofa is facing left,0,0,0,0,1,0,0
146,"a red, small sofa facing to the left",0,0,0,0,1,0,0
147,"a small, blue chair  facing backwards",0,0,1,0,0,0,0
148,"a large grey chair, facing forwards",0,0,0,1,0,0,0
149,"a large, grey, facing forwards sofa",0,0,0,0,0,0,1
150,"a small, blue chair facing to the left",0,0,0,0,0,0,0
151,a red sofa facing backwards,0,0,0,0,0,0,0
152,a large gray sofa facing forwards,0,0,0,0,0,0,1
153,a red chair facing the right,1,0,0,0,0,0,0
154,a chair facing backwards,0,0,1,0,0,0,0
155,"a small, blue chair ",0,0,1,0,0,0,0
156,"a large, grey chair",0,0,0,1,0,0,0
157,"a small, red chair is facing to the right",1,0,0,0,0,0,0
158,a thing facing to the left,0,1,0,0,1,0,0
159,a sofa facing to the left,0,0,0,0,1,0,0
160,"a large, grey sofa""",0,0,0,0,0,0,1
161,a,0,0,0,0,0,0,0
162,a red sofa,0,0,0,0,1,0,0
163,a grey chair facing forwards,0,0,0,1,0,0,0
164,"a small, red thing facing to the left",0,1,0,0,1,0,0
165,"a small, red chair - facing to the left",0,1,0,0,0,0,0
