,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, blue desk facing backwards",0,0,0,0,0,0,0
1,"a small, green sofa is facing backwards",0,0,0,1,0,0,0
2,"a large, red sofa is facing right",1,0,0,0,0,0,0
3,"a small, blue desk that is facing to the right",0,0,0,0,0,1,0
4,a blue thing,0,0,1,0,0,1,0
5,"a small, green sofa with its back facing forward",0,0,0,0,0,0,0
6,"a small, red sofa faced to the right",0,1,0,0,0,0,0
7,"a small, red sofa facing to the right",0,1,0,0,0,0,0
8,"a small, blue thing",0,0,1,0,0,1,0
9,"a large, blue thing",0,0,0,0,0,0,0
10,"a small, green sofa with its back facing us",0,0,0,1,0,0,0
11,a blue desk facing to the right,0,0,0,0,0,1,0
12,"a large, green sofa",0,0,0,0,0,0,0
13,"a small, green sofa ",0,0,0,1,0,0,0
14,a little green sofa,0,0,0,1,0,0,0
15,"a small, green sofa with its back to us",0,0,0,1,0,0,0
16,"a  small, green sofa facing backwards",0,0,0,1,0,0,0
17,a green sofa facing backward,0,0,0,1,0,0,0
18,"a small, blue sofa faced to the right",0,0,1,0,0,0,0
19,"a small, green desk faces backwards",0,0,0,0,0,0,1
20,"a small, green desk facing the opposite direction of the other desks and sofas",0,0,0,0,0,0,0
21,"a small, green desk facing backwards",0,0,0,0,0,0,1
22,"a small, red sofa facing to the right, ",0,1,0,0,0,0,0
23,a small blue sofa ,0,0,1,0,0,0,0
24,a blue sofa,0,0,1,0,0,0,0
25,"a small, blue desk facing right",0,0,0,0,0,1,0
26,a green sofa facing backwards,0,0,0,1,0,0,0
27,a red sofa facing right,1,1,0,0,0,0,0
28,a small,0,0,0,0,0,0,0
29,"a small, red  sofa",0,1,0,0,0,0,0
30,"a small blue desk, facing to the right",0,0,0,0,0,1,0
31,a small sofa facing to the right,0,1,1,0,0,0,0
32,"a small, blue sofa facing to the ight",0,0,1,0,0,0,0
33,"a small, red sofa (2)",0,1,0,0,0,0,0
34,a small green sofa facing backward,0,0,0,1,0,0,0
35,"a small, green desk face backwards",0,0,0,0,0,0,1
36,"a small, green table facing backwards",0,0,0,0,0,0,1
37,a small desk facing backwards,0,0,0,0,0,0,1
38,"a small, green sofa faces backwards",0,0,0,1,0,0,0
39,"a  small, green desk facing backwards",0,0,0,0,0,0,1
40,a large sofa facing to the right,1,0,0,0,0,0,0
41,"a small, blue sofa  facing to the right",0,0,1,0,0,0,0
42,"a large, red couch",1,0,0,0,0,0,0
43,"a small, blue desk",0,0,0,0,0,1,0
44,"a small, green desk facing to the right",0,0,0,0,0,0,0
45,"a large, blue thing facing to the right",0,0,0,0,0,0,0
46,"a small, blue desk  facing to the right",0,0,0,0,0,1,0
47,"a small, blue desk facing to the  right",0,0,0,0,0,1,0
48,"a large, red sofa, facing right",1,0,0,0,0,0,0
49,"a small, green sofa  ",0,0,0,1,0,0,0
50,"a large, red sofa facing to the right",1,0,0,0,0,0,0
51,a sofa facing to the right,1,1,1,0,0,0,0
52,a blue sofa facing right,0,0,1,0,0,0,0
53,"a large, red sofa  ",1,0,0,0,0,0,0
54,"a small, red",0,1,0,0,1,0,0
55,"a small, red desk facing backwards",0,0,0,0,0,0,0
56,"a small, blue sofa, facing to the right",0,0,1,0,0,0,0
57,a small blue sofa facing to the right,0,0,1,0,0,0,0
58,a small desk,0,0,0,0,1,1,1
59,a small thing facing to the right,0,1,1,0,1,1,0
60,"a small, blue sofa face",0,0,1,0,0,0,0
61,"a small blue sofa, facing to the right",0,0,1,0,0,0,0
62,"a small, red sofa facing to the right ",0,1,0,0,0,0,0
63,a desk facing to the right,0,0,0,0,1,1,0
64,"a small, green desk  ",0,0,0,0,0,0,1
65,"a large, red sofa (1)",1,0,0,0,0,0,0
66,"a small, green thing facing backwards",0,0,0,1,0,0,1
67,a sofa,1,1,1,1,0,0,0
68,a small  red desk  facing to the right,0,0,0,0,1,0,0
69,"a large, red sofa faces to the right",1,0,0,0,0,0,0
70,a red thing,1,1,0,0,1,0,0
71,a small green desk ,0,0,0,0,0,0,1
72,"a small, blue sofa (3)",0,0,1,0,0,0,0
73,"a small, red sofa, ",0,1,0,0,0,0,0
74,"a small, red sofa,",0,1,0,0,0,0,0
75,"a small, green sofa-facing backwards",0,0,0,1,0,0,0
76,"a small,  red desk facing to the right",0,0,0,0,1,0,0
77,a small desk facing right,0,0,0,0,1,1,0
78,"a small, blue sofa facing to the left",0,0,0,0,0,0,0
79,a small green desk facing backward,0,0,0,0,0,0,1
80,a desk facing backwards,0,0,0,0,0,0,1
81,"a large, red sofa 1",1,0,0,0,0,0,0
82,"a small, blue desk facing to the left",0,0,0,0,0,0,0
83,a small  red desk facing to the right,0,0,0,0,1,0,0
84,"a small, red desk facing to the right",0,0,0,0,1,0,0
85,"a small, blue sofa is facing to the right",0,0,1,0,0,0,0
86,"a large, red sofa, facing to the right",1,0,0,0,0,0,0
87,"a small, blue desk (6)",0,0,0,0,0,1,0
88,"a large, green thing",0,0,0,0,0,0,0
89,"a small, red sofa  (2)",0,1,0,0,0,0,0
90,"a small, blue desk  ",0,0,0,0,0,1,0
91,"a small, blue desk is facing to the right",0,0,0,0,0,1,0
92,a small thing,0,1,1,1,1,1,1
93,a red desk facing to the right,0,0,0,0,1,0,0
94,"a small, blue desk in the room",0,0,0,0,0,1,0
95,a small red sofa,0,1,0,0,0,0,0
96,a ,0,0,0,0,0,0,0
97,"a large, red sofa faces right",1,0,0,0,0,0,0
98,"a small, green sofa face",0,0,0,1,0,0,0
99,"a small, blue desk facing to the right",0,0,0,0,0,1,0
100,"a large, blue sofa facing to the right",0,0,0,0,0,0,0
101,a desk,0,0,0,0,1,1,1
102,"a large, green sofa facing to the right",0,0,0,0,0,0,0
103,"a small, red sofa  facing to the right",0,1,0,0,0,0,0
104,"a small, red  desk",0,0,0,0,1,0,0
105,"a large, red sofa facing the right",1,0,0,0,0,0,0
106,a thing facing backwards,0,0,0,1,0,0,1
107,"a small, green deck facing backwards",0,0,0,1,0,0,1
108,"a small, blue desk facing to  the right",0,0,0,0,0,1,0
109,"a small, green desk facing the wall",0,0,0,0,0,0,1
110,"a small, red sofa that is facing to the right",0,1,0,0,0,0,0
111,"a small, blue sofa facing backwards",0,0,0,0,0,0,0
112,a green thing facing to the right,0,0,0,0,0,0,0
113,"a small, green sofa facing to the left",0,0,0,0,0,0,0
114,a small table,0,0,0,0,1,1,1
115,a  red desk facing to the right,0,0,0,0,1,0,0
116,"a large, red sofa that is facing to the right",1,0,0,0,0,0,0
117,"a small, blue sofa is in the room",0,0,1,0,0,0,0
118,a red desk,0,0,0,0,1,0,0
119,"a small, blue desk  (6)",0,0,0,0,0,1,0
120,a large red couch,1,0,0,0,0,0,0
121,"a small, green couch",0,0,0,1,0,0,1
122,"a small, blue desk-facing to the right",0,0,0,0,0,1,0
123,a red thing facing backwards,0,0,0,0,0,0,0
124,a small blue sofa  facing to the right,0,0,1,0,0,0,0
125,"a small, red sofa in the room",0,1,0,0,0,0,0
126,"a small,",0,0,0,0,0,0,0
127,a blue desk facing backwards,0,0,0,0,0,0,0
128,a small green desk facing backwards,0,0,0,0,0,0,1
129,"a small, blue sofa facing to the right",0,0,1,0,0,0,0
130,"a small, red sofa - facing to the right",0,1,0,0,0,0,0
131,"a small, green sofa facing the opposite direction of the others",0,0,0,1,0,0,0
132,"a small, blue  sofa",0,0,1,0,0,0,0
133,a small blue sofa,0,0,1,0,0,0,0
134,"a small, green sofa facing the wall",0,0,0,1,0,0,0
135,a red sofa facing backwards,0,0,0,0,0,0,0
136,"a small, blue sofa that is facing to the right",0,0,1,0,0,0,0
137,"a small, green desk facing",0,0,0,0,0,0,1
138,a small desk is facing to the right,0,0,0,0,1,1,0
139,"a  small, red desk facing to the right",0,0,0,0,1,0,0
140,"a small, green desk that is facing backwards",0,0,0,0,0,0,1
141,"a small, green sofa with its back to the viewer",0,0,0,1,0,0,0
142,"a small, red sofa-facing to the right",0,1,0,0,0,0,0
143,a small green sofa is facing backwards,0,0,0,1,0,0,0
144,"a small, green sofa  facing backwards",0,0,0,1,0,0,0
145,"a small, blue desk""",0,0,0,0,0,1,0
146,"a small, green sofa facing to the right",0,0,0,0,0,0,0
147,a small green sofa,0,0,0,1,0,0,0
148,"a small, green thing",0,0,0,1,0,0,1
149,a,0,0,0,0,0,0,0
150,"a small, red sofa  ",0,1,0,0,0,0,0
151,a red sofa,1,1,0,0,0,0,0
152,"a small blue sofa facing to the right""",0,0,1,0,0,0,0
153,a thing facing to the right,1,1,1,0,1,1,0
154,"a small, blue desk ",0,0,0,0,0,1,0
155,"a large, red sofa facing right",1,0,0,0,0,0,0
156,a blue thing facing to the right,0,0,1,0,0,1,0
157,a small red sofa facing to the right,0,1,0,0,0,0,0
158,a blue desk,0,0,0,0,0,1,0
159,"a small, red sofa faces to the right",0,1,0,0,0,0,0
160,"a  large, red sofa facing to the right",1,0,0,0,0,0,0
161,"a small, green desk facing backward",0,0,0,0,0,0,1
162,a big red sofa facing right,1,0,0,0,0,0,0
163,"a small, blue desk that faces to the right",0,0,0,0,0,1,0
164,a large red facing right sofa,1,0,0,0,0,0,0
165,"a small, red sofa that faces to the right",0,1,0,0,0,0,0
166,"a small, blue sofa in the room",0,0,1,0,0,0,0
167,a small blue sofa facing the right,0,0,1,0,0,0,0
168,"a  small, red desk",0,0,0,0,1,0,0
169,"a small, red sofa is facing to the right",0,1,0,0,0,0,0
170,a sofa facing backwards,0,0,0,1,0,0,0
171,a large red sofa,1,0,0,0,0,0,0
172,"a small, green desk ",0,0,0,0,0,0,1
173,"a small, green sofa, facing backwards",0,0,0,1,0,0,0
174,"a  small, red desk  facing to the right",0,0,0,0,1,0,0
175,"a small, green desk",0,0,0,0,0,0,1
176,a small green sofa ,0,0,0,1,0,0,0
177,"a large, red sofa  facing to the right",1,0,0,0,0,0,0
178,a blue thing facing backwards,0,0,0,0,0,0,0
179,"a small, red sofa, facing right",0,1,0,0,0,0,0
180,a small sofa,0,1,1,1,0,0,0
181,"a large, red sofa to the right",1,0,0,0,0,0,0
182,"a small , red desk facing to the right",0,0,0,0,1,0,0
183,"a small, green desk, facing backwards",0,0,0,0,0,0,1
184,"a small, red sofa ",0,1,0,0,0,0,0
185,a green desk facing backwards,0,0,0,0,0,0,1
186,a small desk facing to the right,0,0,0,0,1,1,0
187,"a small, green sofa that faces backwards",0,0,0,1,0,0,0
188,"a small, blue sofa facing to the  right",0,0,1,0,0,0,0
189,"a large, red facing to the right",1,0,0,0,0,0,0
190,a red desk facing backwards,0,0,0,0,0,0,0
191,a little red table,0,0,0,0,1,0,0
192,"a small, red  desk facing to the right",0,0,0,0,1,0,0
193,a blue sofa facing the right,0,0,1,0,0,0,0
194,"a large, red, facing-right sofa",1,0,0,0,0,0,0
195,a green thing,0,0,0,1,0,0,1
196,"a small, green desk faced backwards",0,0,0,0,0,0,1
197,a small blue desk facing the right,0,0,0,0,0,1,0
198,"a small, blue desk faces to the right",0,0,0,0,0,1,0
199,"a small, red desk",0,0,0,0,1,0,0
200,"a small, blue desk facing  to the right",0,0,0,0,0,1,0
201,a small blue desk,0,0,0,0,0,1,0
202,"a small, green, backwards-facing sofa",0,0,0,1,0,0,0
203,a red facing-right sofa,1,1,0,0,0,0,0
204,"a small, green desk facing to the left",0,0,0,0,0,0,0
205,a small  red desk,0,0,0,0,1,0,0
206,"a small, blue sofa that faces to the right",0,0,1,0,0,0,0
207,a small blue desk facing right,0,0,0,0,0,1,0
208,a small blue desk  facing to the right,0,0,0,0,0,1,0
209,"a small, blue sofa faces to the right",0,0,1,0,0,0,0
210,"a small, red thing facing backwards",0,0,0,0,0,0,0
211,"a small, red sofa facing to the right""",0,1,0,0,0,0,0
212,"a small, green desk facing downwards",0,0,0,0,0,0,1
213,"a  small, red sofa facing to the right",0,1,0,0,0,0,0
214,"a large, blue sofa",0,0,0,0,0,0,0
215,"a large,",0,0,0,0,0,0,0
216,"a small, green desk facing forwards",0,0,0,0,0,0,0
217,"a small, red sofa facing backwards",0,0,0,0,0,0,0
218,"a large, green thing facing to the right",0,0,0,0,0,0,0
219,"a small, red sofa",0,1,0,0,0,0,0
220,"a large, red sofa is facing to the right",1,0,0,0,0,0,0
221,a small blue desk ,0,0,0,0,0,1,0
222,"a small, red thing",0,1,0,0,1,0,0
223,"a large, red thing facing to the right",1,0,0,0,0,0,0
224,"a small, blue sofa-facing to the right",0,0,1,0,0,0,0
225,"a small, blue desk to the right",0,0,0,0,0,1,0
226,a green sofa is facing backwards,0,0,0,1,0,0,0
227,"a small, red sofa, facing to the right",0,1,0,0,0,0,0
228,a thing,1,1,1,1,1,1,1
229,"a small, blue couch",0,0,1,0,0,1,0
230,a large thing,1,0,0,0,0,0,0
231,a small  blue desk facing to the right,0,0,0,0,0,1,0
232,"a large, red sofa faced to the right",1,0,0,0,0,0,0
233,a small thing facing backwards,0,0,0,1,0,0,1
234,"a large, red sofa in the room",1,0,0,0,0,0,0
235,"a large, red sofa ",1,0,0,0,0,0,0
236,"a small, red thing facing to the right",0,1,0,0,1,0,0
237,a green desk facing to the right,0,0,0,0,0,0,0
238,a blue sofa facing backwards,0,0,0,0,0,0,0
239,a green thing facing backwards,0,0,0,1,0,0,1
240,a large red facing sofa,1,0,0,0,0,0,0
241,a huge red sofa facing right,1,1,0,0,0,0,0
242,a large,0,0,0,0,0,0,0
243,a green desk facing backward,0,0,0,0,0,0,1
244,"a small, green sofa facing backwards",0,0,0,1,0,0,0
245,"a small, green sofa",0,0,0,1,0,0,0
246,"a small, green sofa that is facing backwards",0,0,0,1,0,0,0
247,a green facing backwards sofa,0,0,0,1,0,0,0
248,"a large, red sofa is in the room",1,0,0,0,0,0,0
249,a green sofa facing to the right,0,0,0,0,0,0,0
250,"a small, green sofa facing the left",0,0,0,0,0,0,0
251,"a small, blue sofa  (3)",0,0,1,0,0,0,0
252,"a small desk, facing to the right",0,0,0,0,1,1,0
253,a small desk facing the right,0,0,0,0,1,1,0
254,"a small, green desk is facing backwards",0,0,0,0,0,0,1
255,a small green sofa facing to the left,0,0,0,0,0,0,0
256,"a small, blue sofa  ",0,0,1,0,0,0,0
257,"a small, blue desk face to the right",0,0,0,0,0,1,0
258,a small blue desk facing to the right,0,0,0,0,0,1,0
259,"a large, red sofa  (1)",1,0,0,0,0,0,0
260,"a small, blue sofa facing the right",0,0,1,0,0,0,0
261,a green sofa,0,0,0,1,0,0,0
262,"a small, blue desk faced to the right",0,0,0,0,0,1,0
263,"a small, blue sofa",0,0,1,0,0,0,0
264,a small sofa facing backwards,0,0,0,1,0,0,0
265,a large thing facing to the right,1,0,0,0,0,0,0
266,"a large, red sofa;",1,0,0,0,0,0,0
267,"a large, red sofa",1,0,0,0,0,0,0
268,"a small, red sofa 2",0,1,0,0,0,0,0
269,a red sofa facing to the right,1,1,0,0,0,0,0
270,a small blue sofa facing to the right ,0,0,1,0,0,0,0
271,"a small, green thing facing to the right",0,0,0,0,0,0,0
272,a small blue sofa facing right,0,0,1,0,0,0,0
273,a blue sofa facing to the right,0,0,1,0,0,0,0
274,"a  small, blue desk facing to the right",0,0,0,0,0,1,0
275,"a small, blue thing facing to the right",0,0,1,0,0,1,0
276,"a small, green sofa with its back facing the viewer",0,0,0,1,0,0,0
277,a red thing facing to the right,1,1,0,0,1,0,0
278,"a small green sofa, facing backwards",0,0,0,1,0,0,0
279,a small  desk facing to the right,0,0,0,0,1,1,0
280,a small red desk,0,0,0,0,1,0,0
281,"a small, green sofa facing in the opposite direction of the other sofas",0,0,0,1,0,0,0
282,"a small, green desk  facing backwards",0,0,0,0,0,0,1
283,"a large, red facing right sofa",1,0,0,0,0,0,0
284,"a small, blue desk, facing to the right",0,0,0,0,0,1,0
285,a  red sofa,1,1,0,0,0,0,0
286,"a small, blue thing facing backwards",0,0,0,0,0,0,0
287,"a small, green sofa facing the opposite direction of the other sofas",0,0,0,1,0,0,0
288,a little red desk facing to the right,0,0,0,0,1,0,0
289,"a red, small desk facing to the right",0,0,0,0,1,0,0
290,a green desk,0,0,0,0,0,0,1
291,a small blue sofa is facing to the right,0,0,1,0,0,0,0
292,"a small, red couch",0,1,0,0,1,0,0
293,"a large, red sofa""",1,0,0,0,0,0,0
294,"a small, red sofa facing to the right  (2)",0,1,0,0,0,0,0
295,"a large, red thing",1,0,0,0,0,0,0
296,a large sofa,1,0,0,0,0,0,0
297,"a small, green desk facing the left",0,0,0,0,0,0,0
298,"a small, green desk facing upwards",0,0,0,0,0,0,0
299,"a small, blue  desk facing to the right",0,0,0,0,0,1,0
300,"a small, red sofa""",0,1,0,0,0,0,0
301,"a small, green sofa backwards",0,0,0,1,0,0,0
302,a small green sofa facing backwards,0,0,0,1,0,0,0
