,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing away",0,1,0,0,0,0,0
1,"a small, blue thing facing forwards",0,0,0,0,0,0,0
2,a blue thing,1,1,0,0,1,0,0
3,"a large, green fan face to the left",0,0,0,0,0,1,0
4,"a large, green chair facing backwards",0,0,0,0,0,0,0
5,a small gray fan facing forwards,0,0,0,0,0,0,1
6,"a small, blue fan",0,0,0,0,0,0,0
7,"a large, blue, facing-left chair",1,0,0,0,0,0,0
8,"a grey, small chair facing forwards",0,0,0,1,0,0,0
9,"a large blue chair, facing backwards",0,1,0,0,0,0,0
10,"a small, blue thing",0,0,0,0,0,0,0
11,"a large, blue thing",1,1,0,0,1,0,0
12,"a small, blue fan facing forwards",0,0,0,0,0,0,0
13,a blue chair facing backwards in the room,0,1,0,0,0,0,0
14,a large blue fan facing to the left,0,0,0,0,0,0,0
15,"a large, blue fan facing to the left",0,0,0,0,0,0,0
16,a grey fan facing forward,0,0,0,0,0,0,1
17,"a small, gray chair facing forwards",0,0,0,1,0,0,0
18,"a large, blue chair that is facing to the left",1,0,0,0,0,0,0
19,"a green chair, facing to the left",0,0,1,0,0,0,0
20,a fan,0,0,0,0,1,1,1
21,a grey thing,0,0,0,1,0,0,1
22,"a large, grey thing",0,0,0,0,0,0,0
23,a small grey chair facing the front,0,0,0,1,0,0,0
24,"a large green fan facing to the left""",0,0,0,0,0,1,0
25,a large chair facing left,1,0,1,0,0,0,0
26,a large blue fan ,0,0,0,0,1,0,0
27,"a small, grey thing",0,0,0,1,0,0,1
28,a large chair that is green and facing to the left,0,0,1,0,0,0,0
29,a blue chair facing left,1,0,0,0,0,0,0
30,a grey fan facing backwards,0,0,0,0,0,0,0
31,"a large, blue chair facing upwards",0,0,0,0,0,0,0
32,a large green fan ,0,0,0,0,0,1,0
33,a grey fan,0,0,0,0,0,0,1
34,a blue fan facing backwards,0,0,0,0,1,0,0
35,a large blue facing left chair,1,0,0,0,0,0,0
36,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
37,a small grey fan ,0,0,0,0,0,0,1
38,a large blue fan,0,0,0,0,1,0,0
39,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
40,"a blue chair, facing left",1,0,0,0,0,0,0
41,a grey thing facing backwards,0,0,0,0,0,0,0
42,"a large, blue chair facing to the left",1,0,0,0,0,0,0
43,a large thing facing to the left,1,0,1,0,0,1,0
44,"a large, blue fan  (5)",0,0,0,0,1,0,0
45,"a large, green chair ",0,0,1,0,0,0,0
46,a green fan,0,0,0,0,0,1,0
47,"a large, blue fan""",0,0,0,0,1,0,0
48,a green chair is facing to the left,0,0,1,0,0,0,0
49,"a small, grey fan ",0,0,0,0,0,0,1
50,"a large, green fan to the left",0,0,0,0,0,1,0
51,a large green fan facing the left,0,0,0,0,0,1,0
52,a green fan that is facing to the left,0,0,0,0,0,1,0
53,"a small, grey chair, facing forwards",0,0,0,1,0,0,0
54,"a chair, green, large, facing left",0,0,1,0,0,0,0
55,"a green fan, facing to the left",0,0,0,0,0,1,0
56,a large chair facing to the left,1,0,1,0,0,0,0
57,a large blue chair facing left,1,0,0,0,0,0,0
58,"a large, blue chair 1",1,1,0,0,0,0,0
59,"a small, grey chair ",0,0,0,1,0,0,0
60,a small grey fan  facing forwards,0,0,0,0,0,0,1
61,a grey thing facing forwards,0,0,0,1,0,0,1
62,"a large, green fan faces to the left",0,0,0,0,0,1,0
63,a green fan facing left,0,0,0,0,0,1,0
64,"a small, grey chair  facing forwards",0,0,0,1,0,0,0
65,a green chair ,0,0,1,0,0,0,0
66,"a large green fan, facing to the left",0,0,0,0,0,1,0
67,a small gray chair facing forwards,0,0,0,1,0,0,0
68,a blue chair,1,1,0,0,0,0,0
69,a small grey fan facing forwards,0,0,0,0,0,0,1
70,a green thing facing to the left,0,0,1,0,0,1,0
71,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
72,"a large, green fan facing backwards",0,0,0,0,0,0,0
73,a blue chair ,1,1,0,0,0,0,0
74,"a small, grey thing facing forwards",0,0,0,1,0,0,1
75,"a large, blue fan, facing backwards",0,0,0,0,1,0,0
76,"a large, blue fan faces backwards",0,0,0,0,1,0,0
77,"a small, grey fan facing forward",0,0,0,0,0,0,1
78,a large green fan to the left,0,0,0,0,0,1,0
79,a blue chair facing backwards ,0,1,0,0,0,0,0
80,a large green chair ,0,0,1,0,0,0,0
