,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing away",0,1,0,0,0,0,0
1,"a  large, blue fan  facing backwards",0,0,0,0,1,0,0
2,a large green fan facing left,0,0,0,0,0,1,0
3,"a small, blue thing facing forwards",0,0,0,0,0,0,0
4,a blue fan facing to the right,0,0,0,0,0,0,0
5,a blue thing,1,1,0,0,1,0,0
6,"a large, green chair facing backwards",0,0,0,0,0,0,0
7,a large chair that is green in color and facing to the left,0,0,1,0,0,0,0
8,a small gray fan facing forwards,0,0,0,0,0,0,1
9,"a small, blue fan",0,0,0,0,0,0,0
10,"a grey, small chair facing forwards",0,0,0,1,0,0,0
11,"a large blue chair, facing backwards",0,1,0,0,0,0,0
12,"a small, blue thing",0,0,0,0,0,0,0
13,"a large, blue thing",1,1,0,0,1,0,0
14,"a small, blue fan facing forwards",0,0,0,0,0,0,0
15,"a chair, green, large",0,0,1,0,0,0,0
16,"a large, blue fan facing to the left",0,0,0,0,0,0,0
17,"a large, green fan facing to the left  (6)",0,0,0,0,0,1,0
18,"a small, gray chair facing forwards",0,0,0,1,0,0,0
19,"a large, green chair  (3)",0,0,1,0,0,0,0
20,a fan,0,0,0,0,1,1,1
21,a grey thing,0,0,0,1,0,0,1
22,"a large, grey thing",0,0,0,0,0,0,0
23,a small grey chair facing the front,0,0,0,1,0,0,0
24,a large chair facing left,1,0,1,0,0,0,0
25,"a small, grey thing",0,0,0,1,0,0,1
26,a large chair that is green and facing to the left,0,0,1,0,0,0,0
27,a blue chair facing left,1,0,0,0,0,0,0
28,a grey fan facing backwards,0,0,0,0,0,0,0
29,"a large, blue chair facing upwards",0,0,0,0,0,0,0
30,a grey fan,0,0,0,0,0,0,1
31,a blue fan facing backwards,0,0,0,0,1,0,0
32,a large blue facing left chair,1,0,0,0,0,0,0
33,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
34,a small grey fan ,0,0,0,0,0,0,1
35,"a large, blue chair with its back to us",0,1,0,0,0,0,0
36,"a large chair, green in color, facing left",0,0,1,0,0,0,0
37,a large blue fan,0,0,0,0,1,0,0
38,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
39,"a blue chair, facing left",1,0,0,0,0,0,0
40,a fan facing left,0,0,0,0,0,1,0
41,"a large, blue chair facing to the left",1,0,0,0,0,0,0
42,a grey thing facing backwards,0,0,0,0,0,0,0
43,a large thing facing to the left,1,0,1,0,0,1,0
44,"a large, blue chair facing the back of the room",0,1,0,0,0,0,0
45,"a large, green chair ",0,0,1,0,0,0,0
46,"a fan, green",0,0,0,0,0,1,0
47,a green fan,0,0,0,0,0,1,0
48,"a small, grey fan ",0,0,0,0,0,0,1
49,"a large, green fan to the left",0,0,0,0,0,1,0
50,a large green fan facing the left,0,0,0,0,0,1,0
51,"a small, grey chair, facing forwards",0,0,0,1,0,0,0
52,a small grey fan facing forwards ,0,0,0,0,0,0,1
53,a large chair facing to the left,1,0,1,0,0,0,0
54,a large blue chair facing left,1,0,0,0,0,0,0
55,"a large, blue chair 1",1,1,0,0,0,0,0
56,a small grey fan  facing forwards,0,0,0,0,0,0,1
57,a grey thing facing forwards,0,0,0,1,0,0,1
58,"a large, green fan faces to the left",0,0,0,0,0,1,0
59,a green fan facing left,0,0,0,0,0,1,0
60,"a small, grey chair  facing forwards",0,0,0,1,0,0,0
61,"a large green fan, facing to the left",0,0,0,0,0,1,0
62,"a small grey fan facing forwards""",0,0,0,0,0,0,1
63,a small gray chair facing forwards,0,0,0,1,0,0,0
64,a blue chair,1,1,0,0,0,0,0
65,a small grey fan facing forwards,0,0,0,0,0,0,1
66,a green thing facing to the left,0,0,1,0,0,1,0
67,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
68,"a large chair, green in color, facing to the left",0,0,1,0,0,0,0
69,"a large, green fan facing backwards",0,0,0,0,0,0,0
70,a blue chair ,1,1,0,0,0,0,0
71,"a small, grey thing facing forwards",0,0,0,1,0,0,1
72,"a small, grey fan facing forward",0,0,0,0,0,0,1
73,"a large, blue  fan facing backwards",0,0,0,0,1,0,0
74,a large green fan to the left,0,0,0,0,0,1,0
75,"a large, blue thing facing backwards",0,1,0,0,1,0,0
76,a large green chair ,0,0,1,0,0,0,0
77,a blue fan facing to the left,0,0,0,0,0,0,0
78,a blue chair is facing to the left,1,0,0,0,0,0,0
79,"a small, grey chair in the room",0,0,0,1,0,0,0
80,"a large, green thing",0,0,1,0,0,1,0
81,"a small grey fan, facing forwards",0,0,0,0,0,0,1
82,a small grey chair,0,0,0,1,0,0,0
83,a small thing,0,0,0,1,0,0,1
84,a large blue chair is facing backwards,0,1,0,0,0,0,0
85,"a  large, green chair facing to the left",0,0,1,0,0,0,0
86,a blue fan that is facing backwards,0,0,0,0,1,0,0
87,"a small, gray fan facing forwards",0,0,0,0,0,0,1
88,"a large, grey thing facing to the left",0,0,0,0,0,0,0
89,a blue chair is facing backwards,0,1,0,0,0,0,0
90,"a large, green chair is facing to the left",0,0,1,0,0,0,0
91,"a small, grey fan facing forwards ",0,0,0,0,0,0,1
92,"a large, green thing facing to the left",0,0,1,0,0,1,0
93,a big blue chair facing left,1,0,0,0,0,0,0
94,"a large, green chair""",0,0,1,0,0,0,0
95,a backwards-facing blue chair,0,1,0,0,0,0,0
96,"a large, green chair",0,0,1,0,0,0,0
97,a thing facing backwards,0,1,0,0,1,0,0
98,a green chair,0,0,1,0,0,0,0
99,a large blue chair facing the left,1,0,0,0,0,0,0
100,"a large, green chair 3",0,0,1,0,0,0,0
101,"a large, blue chair facing the wall",0,1,0,0,0,0,0
102,"a small, green fan",0,0,0,0,0,0,0
103,a large fan facing backwards,0,0,0,0,1,0,0
104,"a large, green fan facing to the left of the room",0,0,0,0,0,1,0
105,a blue chair facing left ,1,0,0,0,0,0,0
106,"a blue fan, facing backwards",0,0,0,0,1,0,0
107,"a large blue chair, facing left",1,0,0,0,0,0,0
108,a large green chair facing the left,0,0,1,0,0,0,0
109,a blue chair facing the left,1,0,0,0,0,0,0
110,a grey fan facing to the left,0,0,0,0,0,0,0
111,a small grey chair facing forwards in a room,0,0,0,1,0,0,0
112,a green fan facing backwards,0,0,0,0,0,0,0
113,"a small, grey fan",0,0,0,0,0,0,1
114,a large green chair facing to the left,0,0,1,0,0,0,0
115,a large green chair facing left,0,0,1,0,0,0,0
116,"a small, green fan facing forwards",0,0,0,0,0,0,0
117,"a large, green fan facing left",0,0,0,0,0,1,0
118,a large blue chair facing left in the room,1,0,0,0,0,0,0
119,a small grey fan facing forwards in the room,0,0,0,0,0,0,1
120,a large blue chair,1,1,0,0,0,0,0
121,"a large, green chair, facing left",0,0,1,0,0,0,0
122,"a large, green fan that is facing to the left",0,0,0,0,0,1,0
123,a green thing facing forwards,0,0,0,0,0,0,0
124,"a grey, small fan facing forwards",0,0,0,0,0,0,1
125,"a large, grey chair",0,0,0,0,0,0,0
126,a chair facing backwards,0,1,0,0,0,0,0
127,a green fan facing to the left,0,0,0,0,0,1,0
128,"a small, green thing facing forwards",0,0,0,0,0,0,0
129,"a small, green chair",0,0,0,0,0,0,0
130,"a small, grey fan that is facing forwards",0,0,0,0,0,0,1
131,a small-grey-chair-facing-forwards,0,0,0,1,0,0,0
132,a large fan facing to the left,0,0,0,0,0,1,0
133,"a large, green fan in the room",0,0,0,0,0,1,0
134,"a small, grey fan faces forwards",0,0,0,0,0,0,1
135,a thing facing to the left,1,0,1,0,0,1,0
136,a large blue chair is facing left,1,0,0,0,0,0,0
137,"a large, green fan facing to the left",0,0,0,0,0,1,0
138,a blue fan is facing backwards,0,0,0,0,1,0,0
139,a blue fan facing backward,0,0,0,0,1,0,0
140,a blue fan is backwards,0,0,0,0,1,0,0
141,"a small, green thing",0,0,0,0,0,0,0
142,a,0,0,0,0,0,0,0
143,a grey chair facing forwards,0,0,0,1,0,0,0
144,"a small, grey chair that is facing forwards",0,0,0,1,0,0,0
145,a blue chair is facing left,1,0,0,0,0,0,0
146,a chair,1,1,1,1,0,0,0
147,"a small, grey chair is facing forwards in the room",0,0,0,1,0,0,0
148,a blue chair facing forwards,0,0,0,0,0,0,0
149,a small grey chair faces forwards,0,0,0,1,0,0,0
150,"a large, blue chair facing left",1,0,0,0,0,0,0
151,"a blue, large chair facing left",1,0,0,0,0,0,0
152,"a small, blue chair",0,0,0,0,0,0,0
153,"a large, grey fan facing backwards",0,0,0,0,0,0,0
154,a large green fan,0,0,0,0,0,1,0
155,a large blue chair is facing to the left,1,0,0,0,0,0,0
156,"a small, grey fan is facing forwards",0,0,0,0,0,0,1
