,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing away",0,1,0,0,0,0,0
1,"a  large, blue fan  facing backwards",0,0,0,0,1,0,0
2,"a large, green chair faces to the left",0,0,1,0,0,0,0
3,"a small, blue thing facing forwards",0,0,0,0,0,0,0
4,"a chair, blue, large, facing left",1,0,0,0,0,0,0
5,a blue thing,1,1,0,0,1,0,0
6,"a large, green chair facing backwards",0,0,0,0,0,0,0
7,a small gray fan facing forwards,0,0,0,0,0,0,1
8,a grey chair facing forwards in the room,0,0,0,1,0,0,0
9,"a small, blue fan",0,0,0,0,0,0,0
10,"a grey, small chair facing forwards",0,0,0,1,0,0,0
11,"a large blue chair, facing backwards",0,1,0,0,0,0,0
12,"a small, blue thing",0,0,0,0,0,0,0
13,a small grey chair  facing forwards,0,0,0,1,0,0,0
14,"a large, blue thing",1,1,0,0,1,0,0
15,"a small, blue fan facing forwards",0,0,0,0,0,0,0
16,a large blue fan facing to the left,0,0,0,0,0,0,0
17,"a large fan, facing backwards",0,0,0,0,1,0,0
18,"a small, gray chair facing forward",0,0,0,1,0,0,0
19,"a large, blue fan facing to the left",0,0,0,0,0,0,0
20,a large blue fan facing forwards,0,0,0,0,0,0,0
21,"a small, gray chair facing forwards",0,0,0,1,0,0,0
22,"a large, green chair  (3)",0,0,1,0,0,0,0
23,"a large, green chair facing to the left of the room",0,0,1,0,0,0,0
24,"a large, blue chair that is facing to the left",1,0,0,0,0,0,0
25,a green facing left chair,0,0,1,0,0,0,0
26,a fan,0,0,0,0,1,1,1
27,a grey thing,0,0,0,1,0,0,1
28,"a large, grey thing",0,0,0,0,0,0,0
29,a small grey chair facing the front,0,0,0,1,0,0,0
30,a large chair facing left,1,0,1,0,0,0,0
31,a large blue fan ,0,0,0,0,1,0,0
32,a large blue fan is in the room,0,0,0,0,1,0,0
33,"a small, grey thing",0,0,0,1,0,0,1
34,a blue chair facing left,1,0,0,0,0,0,0
35,a grey fan facing backwards,0,0,0,0,0,0,0
36,a grey fan,0,0,0,0,0,0,1
37,a blue fan facing backwards,0,0,0,0,1,0,0
38,"a large, green fan""",0,0,0,0,0,1,0
39,a small grey fan ,0,0,0,0,0,0,1
40,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
41,"a large, blue chair with its back to us",0,1,0,0,0,0,0
42,a small grey facing forwards chair,0,0,0,1,0,0,0
43,"a large, green fan 6",0,0,0,0,0,1,0
44,a blue fan in the room,0,0,0,0,1,0,0
45,a large blue fan,0,0,0,0,1,0,0
46,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
47,"a blue chair, facing left",1,0,0,0,0,0,0
48,a fan facing left,0,0,0,0,0,1,0
49,"a large, blue chair facing to the left",1,0,0,0,0,0,0
50,a grey thing facing backwards,0,0,0,0,0,0,0
51,a large thing facing to the left,1,0,1,0,0,1,0
52,a large blue fan backwards,0,0,0,0,1,0,0
53,a green fan,0,0,0,0,0,1,0
54,a small grey fan facing forward,0,0,0,0,0,0,1
55,"a small, grey fan ",0,0,0,0,0,0,1
56,"a large, green fan to the left",0,0,0,0,0,1,0
57,a large green fan facing the left,0,0,0,0,0,1,0
58,"a chair, green, large, facing left",0,0,1,0,0,0,0
59,"a green fan, facing to the left",0,0,0,0,0,1,0
60,a large chair facing to the left,1,0,1,0,0,0,0
61,"a large fan, blue in color, facing backwards",0,0,0,0,1,0,0
62,a large blue chair facing left,1,0,0,0,0,0,0
63,"a large, blue chair 1",1,1,0,0,0,0,0
64,a small grey fan  facing forwards,0,0,0,0,0,0,1
65,a grey thing facing forwards,0,0,0,1,0,0,1
66,"a large, green fan faces to the left",0,0,0,0,0,1,0
67,a green fan facing left,0,0,0,0,0,1,0
68,"a large, green fan ",0,0,0,0,0,1,0
69,"a large green fan, facing to the left",0,0,0,0,0,1,0
70,a small gray chair facing forwards,0,0,0,1,0,0,0
71,a blue chair,1,1,0,0,0,0,0
72,a small grey fan facing forwards,0,0,0,0,0,0,1
73,a green thing facing to the left,0,0,1,0,0,1,0
74,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
75,"a large, green fan facing backwards",0,0,0,0,0,0,0
76,a blue chair ,1,1,0,0,0,0,0
77,"a small, grey thing facing forwards",0,0,0,1,0,0,1
78,a little grey chair facing forward,0,0,0,1,0,0,0
79,a large fan is facing backwards,0,0,0,0,1,0,0
80,"a small, grey fan facing forward",0,0,0,0,0,0,1
81,"a large, green chair facing to the left <|user|>",0,0,1,0,0,0,0
82,a large green fan to the left,0,0,0,0,0,1,0
83,"a large, green chair facing to the left """,0,0,1,0,0,0,0
84,"a large, blue thing facing backwards",0,1,0,0,1,0,0
85,"a large, green chair facing to the left,",0,0,1,0,0,0,0
86,"a large, green chair facing to the left  ",0,0,1,0,0,0,0
87,a blue fan facing to the left,0,0,0,0,0,0,0
88,a large blue fan is facing backwards,0,0,0,0,1,0,0
89,a blue chair is facing to the left,1,0,0,0,0,0,0
90,"a large, green thing",0,0,1,0,0,1,0
91,"a small grey fan, facing forwards",0,0,0,0,0,0,1
92,a small grey chair,0,0,0,1,0,0,0
93,a small thing,0,0,0,1,0,0,1
94,a large blue chair is facing backwards,0,1,0,0,0,0,0
95,"a  large, green chair facing to the left",0,0,1,0,0,0,0
96,a blue fan that is facing backwards,0,0,0,0,1,0,0
97,"a small, gray fan facing forwards",0,0,0,0,0,0,1
98,"a large, grey thing facing to the left",0,0,0,0,0,0,0
99,a blue chair is facing backwards,0,1,0,0,0,0,0
100,"a large, green chair is facing to the left",0,0,1,0,0,0,0
101,"a large, green thing facing to the left",0,0,1,0,0,1,0
102,a big blue chair facing left,1,0,0,0,0,0,0
103,a green facing-left chair,0,0,1,0,0,0,0
104,a backwards-facing blue chair,0,1,0,0,0,0,0
105,"a large, green chair",0,0,1,0,0,0,0
106,a thing facing backwards,0,1,0,0,1,0,0
107,a green chair,0,0,1,0,0,0,0
108,a large blue chair facing the left,1,0,0,0,0,0,0
109,"a large, blue chair facing the wall",0,1,0,0,0,0,0
110,"a small, green fan",0,0,0,0,0,0,0
111,a large fan facing backwards,0,0,0,0,1,0,0
112,a blue chair facing left ,1,0,0,0,0,0,0
113,"a blue fan, facing backwards",0,0,0,0,1,0,0
114,"a large blue chair, facing left",1,0,0,0,0,0,0
115,a blue chair facing the left,1,0,0,0,0,0,0
116,a grey fan facing to the left,0,0,0,0,0,0,0
117,a small chair that is grey in color and facing forwards,0,0,0,1,0,0,0
118,a green fan facing backwards,0,0,0,0,0,0,0
119,"a small, grey fan",0,0,0,0,0,0,1
120,"a small,",0,0,0,0,0,0,0
121,"a small, green fan facing forwards",0,0,0,0,0,0,0
122,"a large, green fan facing left",0,0,0,0,0,1,0
123,a large blue chair,1,1,0,0,0,0,0
124,"a large, green fan that is facing to the left",0,0,0,0,0,1,0
125,a green thing facing forwards,0,0,0,0,0,0,0
126,"a grey, small fan facing forwards",0,0,0,0,0,0,1
127,a chair that is facing backwards,0,1,0,0,0,0,0
128,"a large, grey chair",0,0,0,0,0,0,0
129,a chair facing backwards,0,1,0,0,0,0,0
130,a green fan facing to the left,0,0,0,0,0,1,0
131,"a small, green thing facing forwards",0,0,0,0,0,0,0
132,"a small, green chair",0,0,0,0,0,0,0
133,a green fan facing the left,0,0,0,0,0,1,0
134,"a small, grey fan faces forwards",0,0,0,0,0,0,1
135,a small-grey-chair-facing-forwards,0,0,0,1,0,0,0
136,"a large, green fan in the room",0,0,0,0,0,1,0
137,a large fan facing to the left,0,0,0,0,0,1,0
138,a green fan on the left,0,0,0,0,0,1,0
139,"a small, grey fan that is facing forwards",0,0,0,0,0,0,1
140,a large blue chair is facing left,1,0,0,0,0,0,0
141,"a large, green fan facing to the left",0,0,0,0,0,1,0
142,"a green fan, facing left",0,0,0,0,0,1,0
143,a blue fan is facing backwards,0,0,0,0,1,0,0
144,a thing facing to the left,1,0,1,0,0,1,0
145,a blue fan facing backward,0,0,0,0,1,0,0
146,"a small, green thing",0,0,0,0,0,0,0
147,a,0,0,0,0,0,0,0
148,a grey chair facing forwards,0,0,0,1,0,0,0
149,a blue chair is facing left,1,0,0,0,0,0,0
150,a chair,1,1,1,1,0,0,0
151,"a small, grey fan face forwards",0,0,0,0,0,0,1
152,"a large, green chair facing to the left'",0,0,1,0,0,0,0
153,a large blue fan facing backward,0,0,0,0,1,0,0
154,a blue chair facing forwards,0,0,0,0,0,0,0
155,a small grey chair faces forwards,0,0,0,1,0,0,0
156,"a blue, large chair facing left",1,0,0,0,0,0,0
157,"a small, blue chair",0,0,0,0,0,0,0
