,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a large desk facing backwards,0,0,0,0,0,1,0
1,a large grey desk is facing forwards,0,0,0,0,1,0,0
2,"a large, red desk face backwards",0,0,0,0,0,1,0
3,a chair,1,1,1,1,0,0,0
4,"a large, grey chair  ",1,1,0,0,0,0,0
5,"a  large, grey chair facing forwards",0,1,0,0,0,0,0
6,"a  large, grey desk facing forwards",0,0,0,0,1,0,0
7,"a large, red thing facing backwards",0,0,1,0,0,1,0
8,a small grey chair facing backwards in a room,0,0,0,1,0,0,0
9,a small grey chair facing backward,0,0,0,1,0,0,0
10,a large grey desk ,0,0,0,0,1,0,0
11,a large grey facing forwards,0,1,0,0,1,0,0
12,a  red chair facing backwards,0,0,1,0,0,0,0
13,"a small, grey desk facing backward",0,0,0,0,0,0,1
14,"a large, grey desk faces forwards",0,0,0,0,1,0,0
15,a Red chair,1,1,1,1,0,0,0
16,"a large, red desk that is facing backwards",0,0,0,0,0,1,0
17,a large grey chair facing forwards ,0,1,0,0,0,0,0
18,"a big, red chair",0,0,1,0,0,0,0
19,a large red desk facing backwards,0,0,0,0,0,1,0
20,"a small grey chair, facing backwards",0,0,0,1,0,0,0
21,a desk facing forwards,0,0,0,0,1,0,0
22,"a large, red desk with its back facing you",0,0,0,0,0,1,0
23,a large grey chair that is facing backwards,1,0,0,0,0,0,0
24,"a large chair facing backwards, colored red",0,0,1,0,0,0,0
25,"a desk, facing forwards",0,0,0,0,1,0,0
26,a small grey desk facing backwards,0,0,0,0,0,0,1
27,"a  large, red desk facing backwards",0,0,0,0,0,1,0
28,a small chair,0,0,0,1,0,0,0
29,"a large, grey desk is facing forwards",0,0,0,0,1,0,0
30,"a  small, grey chair facing backwards",0,0,0,1,0,0,0
31,a large grey chair facing backwards,1,0,0,0,0,0,0
32,a large grey chair facing forward,0,1,0,0,0,0,0
33,a small chair facing backwards,0,0,0,1,0,0,0
34,"a red desk, facing backwards",0,0,0,0,0,1,0
35,a small grey desk facing backwards in the room,0,0,0,0,0,0,1
36,a large chair facing forward,0,1,0,0,0,0,0
37,"a large, grey chair is facing forwards",0,1,0,0,0,0,0
38,a grey chair is facing backwards,1,0,0,1,0,0,0
39,"a grey, large chair facing backwards",1,0,0,0,0,0,0
40,"a, large, red chair facing backwards",0,0,1,0,0,0,0
41,"a large, grey desk  (5)",0,0,0,0,1,0,0
42,"a large, grey table",0,0,0,0,1,0,0
43,a grey chair ,1,1,0,1,0,0,0
44,a large chair,1,1,1,0,0,0,0
45,"a large, red desk (6)",0,0,0,0,0,1,0
