,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small red chair, facing to the left",0,1,0,0,0,0,0
1,"a small, red chair  facing to the left",0,1,0,0,0,0,0
2,"a small, red sofa facing to the left",0,0,0,0,1,0,0
3,a large grey sofa  facing forwards,0,0,0,0,0,0,1
4,"a small, blue sofa with its back to us",0,0,0,0,0,1,0
5,a red sofa facing the left,0,0,0,0,1,0,0
6,"a small, red chair to the left",0,1,0,0,0,0,0
7,a grey sofa,0,0,0,0,0,0,1
8,a red sofa facing to the left,0,0,0,0,1,0,0
9,"a large, grey sofa  facing forwards",0,0,0,0,0,0,1
10,"a small, blue couch facing backwards",0,0,1,0,0,1,0
11,"a small, blue chair facing backwards;",0,0,1,0,0,0,0
12,a large grey facing forwards,0,0,0,1,0,0,1
13,"a small, blue thing facing to the left",0,0,0,0,0,0,0
14,a blue thing,0,0,1,0,0,1,0
15,a red sofa facing left,0,0,0,0,1,0,0
16,"a large, gray chair facing forwards",0,0,0,1,0,0,0
17,a blue chair facing to the right,0,0,0,0,0,0,0
18,"a small, blue thing",0,0,1,0,0,1,0
19,"a small, blue chair, facing backwards",0,0,1,0,0,0,0
20,"a large, blue thing",0,0,0,0,0,0,0
21,a small red chair facing left,0,1,0,0,0,0,0
22,a large grey sofa,0,0,0,0,0,0,1
23,"a small, red chair facing  to the right",1,0,0,0,0,0,0
24,"a large, gray chair facing forward",0,0,0,1,0,0,0
25,a blue sofa facing to the left,0,0,0,0,0,0,0
26,"a small, blue chair facing backwards'",0,0,1,0,0,0,0
27,a blue sofa,0,0,0,0,0,1,0
28,a blue facing backwards,0,0,1,0,0,1,0
29,a blue sofa facing forwards,0,0,0,0,0,0,0
30,a small,0,0,0,0,0,0,0
31,"a small, blue sofa facing the wall",0,0,0,0,0,1,0
32,"a small, red chair facing to the left",0,1,0,0,0,0,0
33,a grey thing,0,0,0,1,0,0,1
34,"a small, red chair, facing left",0,1,0,0,0,0,0
35,a large grey sofa facing forwards,0,0,0,0,0,0,1
36,"a large, grey thing",0,0,0,1,0,0,1
37,a large chair that is grey and facing forwards,0,0,0,1,0,0,0
38,a small red sofa facing the left,0,0,0,0,1,0,0
39,a small  red sofa,0,0,0,0,1,0,0
40,"a small, red chair, facing right",1,0,0,0,0,0,0
41,"a small, red chair that is facing to the left",0,1,0,0,0,0,0
42,"a large, grey sofa",0,0,0,0,0,0,1
43,"a grey, large chair",0,0,0,1,0,0,0
44,"a small, red, facing-right chair",1,0,0,0,0,0,0
45,a large gray chair facing forwards,0,0,0,1,0,0,0
46,"a small, grey thing",0,0,0,0,0,0,0
47,"a small, red chair  ",1,1,0,0,0,0,0
48,"a large, grey sofa, facing forwards",0,0,0,0,0,0,1
49,"a small, blue chair facing backwards is object 3 in the room",0,0,1,0,0,0,0
50,a small red chair is facing to the left,0,1,0,0,0,0,0
51,"a small, red sofa  facing to the left",0,0,0,0,1,0,0
52,"a small, red chair ",1,1,0,0,0,0,0
53,"a small, blue sofa facing upwards",0,0,0,0,0,0,0
54,"a blue, facing-backwards sofa",0,0,0,0,0,1,0
55,"a large, grey, forward-facing sofa",0,0,0,0,0,0,1
56,"a small, blue sofa""",0,0,0,0,0,1,0
57,a small chair facing right,1,0,0,0,0,0,0
58,a small red sofa ,0,0,0,0,1,0,0
59,a red chair is facing right,1,0,0,0,0,0,0
60,a large chair is facing forwards,0,0,0,1,0,0,0
61,a grey thing facing backwards,0,0,0,0,0,0,0
62,a red sofa facing forwards,0,0,0,0,0,0,0
63,a small chair facing the right,1,0,0,0,0,0,0
64,"a small, blue, backwards-facing sofa",0,0,0,0,0,1,0
65,a small thing facing to the right,1,0,0,0,0,0,0
66,"a small, red chair facing  to the left",0,1,0,0,0,0,0
67,"a small, blue sofa facing backward",0,0,0,0,0,1,0
68,"a small, red chair facing the right",1,0,0,0,0,0,0
69,"a large chair, facing forwards",0,0,0,1,0,0,0
70,"a small, red sofa 5",0,0,0,0,1,0,0
71,a sofa,0,0,0,0,1,1,1
72,a large chair in the room,0,0,0,1,0,0,0
73,a red thing,1,1,0,0,1,0,0
74,a red chair facing the left,0,1,0,0,0,0,0
75,"a small, red chair 2",1,1,0,0,0,0,0
76,a sofa facing forwards,0,0,0,0,0,0,1
77,a grey thing facing forwards,0,0,0,1,0,0,1
78,"a small, blue chair facing backwards in the room",0,0,1,0,0,0,0
79,a large grey sofa ,0,0,0,0,0,0,1
80,a small blue chair facing backwards,0,0,1,0,0,0,0
81,a small red chair ,1,1,0,0,0,0,0
82,"a small, red sofa face",0,0,0,0,1,0,0
83,a red chair facing left,0,1,0,0,0,0,0
84,"a small, red chair, facing to the right",1,0,0,0,0,0,0
85,a blue chair,0,0,1,0,0,0,0
86,"a small, blue sofa facing forwards",0,0,0,0,0,0,0
87,"a small, blue sofa facing to the left",0,0,0,0,0,0,0
88,"a  small, red chair facing to the left",0,1,0,0,0,0,0
89,"a small, blue chair facing backwards, object 3",0,0,1,0,0,0,0
90,a red chair to the right,1,0,0,0,0,0,0
91,"a small, blue sofa with its back to the viewer",0,0,0,0,0,1,0
92,"a small red sofa, facing left",0,0,0,0,1,0,0
93,"a small, red chair",1,1,0,0,0,0,0
