,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair  ",0,0,0,0,0,0,1
1,"a large, green chair facing forward",0,0,0,0,0,1,0
2,"a small, green desk (1)",1,1,0,0,0,0,0
3,"a small, green desk  facing to the right",0,1,0,0,0,0,0
4,"a large, grey chair facing to the left ",0,0,0,0,0,0,1
5,a green desk facing forwards in a room,1,0,1,0,0,0,0
6,a small green desk facing the right,0,1,0,0,0,0,0
7,a desk facing forwards,1,0,1,0,0,0,0
8,"a green desk facing forwards, small in size",1,0,0,0,0,0,0
9,a small green desk to the right,0,1,0,0,0,0,0
10,a big green desk,0,0,1,0,0,0,0
11,"a small, green chair that is facing to the right",0,0,0,0,1,0,0
12,a large green desk facing the front,0,0,1,0,0,0,0
13,"a large, green desk facing forwards in the room",0,0,1,0,0,0,0
14,a small green desk facing right,0,1,0,0,0,0,0
15,"a small, green chair to the right",0,0,0,0,1,0,0
16,a green desk is facing forwards,1,0,1,0,0,0,0
17,"a large, green chair, facing forwards",0,0,0,0,0,1,0
18,"a large, green chair  ",0,0,0,0,0,1,0
19,"a small, green desk is facing to the right",0,1,0,0,0,0,0
20,"a small, green table facing to the right",0,1,0,0,0,0,0
21,a large green chair facing forwards,0,0,0,0,0,1,0
22,a small green chair,0,0,0,0,1,0,0
23,"a grey, large desk",0,0,0,1,0,0,0
24,"a large, green chair facing forwards",0,0,0,0,0,1,0
25,"a large, grey chair facing to the left of the room",0,0,0,0,0,0,1
26,a green desk chair,0,0,0,0,0,0,0
27,"a large, gray chair facing to the left",0,0,0,0,0,0,1
28,a green large desk,0,0,1,0,0,0,0
29,"a large, green chair that is facing forwards",0,0,0,0,0,1,0
30,a small,0,0,0,0,0,0,0
31,a green desk facing to the left,0,0,0,0,0,0,0
32,a grey thing,0,0,0,1,0,0,1
33,"a large, grey thing",0,0,0,1,0,0,1
34,a small green desk,1,1,0,0,0,0,0
35,a large green desk facing forward,0,0,1,0,0,0,0
36,"a large, grey desk  ",0,0,0,1,0,0,0
37,"a large, green desk facing forwards  (3)",0,0,1,0,0,0,0
38,"a large, green desk facing forwards in a room",0,0,1,0,0,0,0
39,"a small, green desk facing to the right",0,1,0,0,0,0,0
40,"a small, grey thing",0,0,0,0,0,0,0
41,"a small, green chair faced to the right",0,0,0,0,1,0,0
42,"a small, green desk turned to the right",0,1,0,0,0,0,0
43,"a green desk, facing forwards",1,0,1,0,0,0,0
44,"a green, small chair facing to the right",0,0,0,0,1,0,0
45,a large desk facing to the left,0,0,0,1,0,0,0
46,a green small desk facing forwards,1,0,0,0,0,0,0
47,a big green chair facing forward,0,0,0,0,0,1,0
48,a grey chair facing the left,0,0,0,0,0,0,1
49,"a small, green desk 1",1,1,0,0,0,0,0
50,a small chair facing right,0,0,0,0,1,0,0
51,"a small, green chair facing right",0,0,0,0,1,0,0
52,"a large, green desk facing forwards  ",0,0,1,0,0,0,0
53,a green desk facing forwards in the room,1,0,1,0,0,0,0
54,"a small, green desk  facing forwards",1,0,0,0,0,0,0
55,a large green desk  facing forwards,0,0,1,0,0,0,0
56,a large thing facing to the left,0,0,0,1,0,0,1
57,a small desk,1,1,0,0,0,0,0
58,"a large, grey chair facing to the left of the desk",0,0,0,0,0,0,0
59,a small thing facing to the right,0,1,0,0,1,0,0
60,a small green facing forwards desk,1,0,0,0,0,0,0
61,"a large, green chair ",0,0,0,0,0,1,0
62,a desk facing to the right,0,1,0,0,0,0,0
63,"a small, green desk  ",1,1,0,0,0,0,0
64,"a grey desk, facing to the left",0,0,0,1,0,0,0
65,"a small, green chair face",0,0,0,0,1,0,0
66,"a large, grey desk in the room",0,0,0,1,0,0,0
67,"a small green desk, facing to the right",0,1,0,0,0,0,0
68,"a large, green desk faces forwards",0,0,1,0,0,0,0
69,"a large, grey chair facing the left",0,0,0,0,0,0,1
70,a large chair facing to the left,0,0,0,0,0,0,1
71,"a large, grey chair, facing to the left",0,0,0,0,0,0,1
72,a grey thing facing forwards,0,0,0,0,0,0,0
73,a small green desk ,1,1,0,0,0,0,0
74,"a small, green desk, facing forwards",1,0,0,0,0,0,0
75,"a large, green desk facing forwards",0,0,1,0,0,0,0
76,a large gray desk,0,0,0,1,0,0,0
77,a small desk facing right,0,1,0,0,0,0,0
78,"a large, green chair facing the camera",0,0,0,0,0,1,0
79,"a  large, grey chair facing to the left",0,0,0,0,0,0,1
80,a green thing facing to the left,0,0,0,0,0,0,0
81,"a small, grey thing facing forwards",0,0,0,0,0,0,0
82,a large desk in the room,0,0,1,1,0,0,0
83,a grey desk ,0,0,0,1,0,0,0
84,"a large, green desk facing forwards ",0,0,1,0,0,0,0
85,"a large, grey chair facing to the left in the room",0,0,0,0,0,0,1
86,a small green desk facing the front,1,0,0,0,0,0,0
87,a green chair facing forwards in the room,0,0,0,0,0,1,0
88,a small chair facing to the right,0,0,0,0,1,0,0
89,a large green chair ,0,0,0,0,0,1,0
90,a green chair facing to the right,0,0,0,0,1,0,0
91,"a small, green desk that is facing forwards",1,0,0,0,0,0,0
92,"a large, grey desk ",0,0,0,1,0,0,0
93,"a small, green chair ",0,0,0,0,1,0,0
94,"a large, green desk chair facing forwards",0,0,0,0,0,0,0
95,a large desk,0,0,1,1,0,0,0
96,a large green desk chair facing forwards,0,0,0,0,0,0,0
97,"a large, green thing",0,0,1,0,0,1,0
98,"a large, grey chair ",0,0,0,0,0,0,1
99,a small thing,1,1,0,0,1,0,0
100,a grey desk facing left,0,0,0,1,0,0,0
101,"a  large, green desk facing forwards",0,0,1,0,0,0,0
102,a grey thing facing to the right,0,0,0,0,0,0,0
103,"a large desk, green, facing forwards",0,0,1,0,0,0,0
104,"a large, grey thing facing to the left",0,0,0,1,0,0,1
105,"a large, green desk facing forwards 3",0,0,1,0,0,0,0
106,a small green chair ,0,0,0,0,1,0,0
107,a desk,1,1,1,1,0,0,0
108,"a large, green thing facing to the left",0,0,0,0,0,0,0
109,"a small, green chair is facing to the right",0,0,0,0,1,0,0
110,"a small, green desk to the right",0,1,0,0,0,0,0
111,"a small, green chair;",0,0,0,0,1,0,0
112,a green chair facing forwards ,0,0,0,0,0,1,0
113,"a large, green chair",0,0,0,0,0,1,0
114,a green chair,0,0,0,0,1,1,0
115,"a green, small desk facing forwards",1,0,0,0,0,0,0
116,"a large, grey chair facing forwards",0,0,0,0,0,0,0
117,"a large, grey chair facing to the left (7)",0,0,0,0,0,0,1
118,a green thing facing to the right,0,1,0,0,1,0,0
119,a small table,1,1,0,0,0,0,0
120,"a large, grey desk facing to the right",0,0,0,0,0,0,0
121,"a small, green desk chair",0,0,0,0,0,0,0
122,"a large, grey desk facing forwards",0,0,0,0,0,0,0
123,"a large, grey desk  (4)",0,0,0,1,0,0,0
124,"a large, green desk facing to the left",0,0,0,0,0,0,0
125,"a small, green desk turning right",0,1,0,0,0,0,0
126,"a large, green chair is facing forwards",0,0,0,0,0,1,0
127,"a large, grey chair facing to the left 7",0,0,0,0,0,0,1
128,a large green chair facing to the left,0,0,0,0,0,0,0
129,"a small,",0,0,0,0,0,0,0
130,"a small, green desk face",1,1,0,0,0,0,0
131,"a small green desk, facing forwards",1,0,0,0,0,0,0
132,"a large, green desk facing forwards,",0,0,1,0,0,0,0
133,a grey desk facing the left,0,0,0,1,0,0,0
134,"a large green chair, facing forwards",0,0,0,0,0,1,0
135,"a large, grey chair facing to the left  (7)",0,0,0,0,0,0,1
136,"a large, grey desk facing left",0,0,0,1,0,0,0
137,"a large, green desk that is facing forwards",0,0,1,0,0,0,0
138,"a small, grey desk",0,0,0,0,0,0,0
139,"a small, green desk 2",1,1,0,0,0,0,0
140,a small green desk facing to the right ,0,1,0,0,0,0,0
141,a large grey chair facing the left,0,0,0,0,0,0,1
142,a green thing facing forwards,1,0,1,0,0,1,0
143,a little green chair facing to the right,0,0,0,0,1,0,0
144,a large green desk,0,0,1,0,0,0,0
145,"a large, grey chair",0,0,0,0,0,0,1
146,"a small, green chair faces to the right",0,0,0,0,1,0,0
147,"a small, green thing facing forwards",1,0,0,0,0,0,0
148,"a small, green chair",0,0,0,0,1,0,0
149,"a small, green desk (2)",1,1,0,0,0,0,0
150,"a large desk, facing forwards",0,0,1,0,0,0,0
151,a small green chair facing the right,0,0,0,0,1,0,0
152,a thing facing to the left,0,0,0,1,0,0,1
153,"a large, grey desk faces to the left",0,0,0,1,0,0,0
154,"a large, grey desk chair facing to the left",0,0,0,0,0,0,0
155,"a large, green desk facing to the right",0,0,0,0,0,0,0
156,"a large, grey chair that is facing to the left",0,0,0,0,0,0,1
157,"a large, green desk ",0,0,1,0,0,0,0
158,a large green chair facing to the front,0,0,0,0,0,1,0
159,"a small, green chair facing  to the right",0,0,0,0,1,0,0
160,"a small, green thing",1,1,0,0,1,0,0
161,a,0,0,0,0,0,0,0
162,a green desk to the right,0,1,0,0,0,0,0
163,a small green desk is facing forwards,1,0,0,0,0,0,0
164,a grey chair facing forwards,0,0,0,0,0,0,0
165,a grey desk facing to the right,0,0,0,0,0,0,0
166,a thing facing to the right,0,1,0,0,1,0,0
167,"a small, green, desk facing forwards",1,0,0,0,0,0,0
168,a large grey chair facing to the left,0,0,0,0,0,0,1
169,a chair,0,0,0,0,1,1,1
170,"a large, green table",0,0,1,0,0,0,0
171,a large grey desk ,0,0,0,1,0,0,0
172,"a large, grey chair facing to the left is object 7",0,0,0,0,0,0,1
173,"a large, green chair facing the front of the room",0,0,0,0,0,1,0
174,"a large, green desk facing forwards'",0,0,1,0,0,0,0
175,a green desk facing right,0,1,0,0,0,0,0
