,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, red sofa facing to the left",0,0,0,0,0,0,0
1,"a large blue fan, facing to the left",0,0,1,0,0,0,0
2,a red sofa facing to the left,0,0,0,0,0,0,0
3,a small green fan,0,1,0,0,0,0,0
4,"a large, red thing facing backwards",0,0,0,1,0,0,1
5,"a large, red sofa  facing backwards",0,0,0,0,0,0,1
6,"a blue, small fan facing left",1,0,0,0,0,0,0
7,"a small, red fan",0,0,0,0,0,0,0
8,"a small, blue thing facing to the left",1,0,0,0,0,0,0
9,"a large, blue sofa in the room",0,0,0,0,0,1,0
10,a blue thing,1,0,1,0,0,1,0
11,a green couch facing to the left,0,1,0,0,1,0,0
12,"a small, blue fan",1,0,0,0,0,0,0
13,"a small fan, blue in color, facing left",1,0,0,0,0,0,0
14,a red fan,0,0,0,1,0,0,0
15,a blue fan facing the left,1,0,1,0,0,0,0
16,"a small, blue thing",1,0,0,0,0,0,0
17,"a large, blue thing",0,0,1,0,0,1,0
18,"a large, green sofa",0,0,0,0,0,0,0
19,a green fan in a room,0,1,0,0,0,0,0
20,"a blue, small fan facing to the left",1,0,0,0,0,0,0
21,a small fan that is blue,1,0,0,0,0,0,0
22,a large blue fan facing to the left,0,0,1,0,0,0,0
23,"a large fan, facing backwards",0,0,0,1,0,0,0
24,"a large, blue fan facing to the left",0,0,1,0,0,0,0
25,a blue sofa facing to the left,0,0,0,0,0,1,0
26,a blue sofa,0,0,0,0,0,1,0
27,a large blue fan faces left,0,0,1,0,0,0,0
28,a large blue fan facing to the left ,0,0,1,0,0,0,0
29,a small green fan to the left,0,1,0,0,0,0,0
30,a green sofa facing backwards,0,0,0,0,0,0,0
31,"a large, blue sofa faced to the left",0,0,0,0,0,1,0
32,a couch,1,1,1,1,1,1,1
33,a small,0,0,0,0,0,0,0
34,a fan,1,1,1,1,0,0,0
35,a large red fan facing backwards,0,0,0,1,0,0,0
36,"a large, red couch",0,0,0,1,0,0,1
37,"a fan, blue, small, facing left",1,0,0,0,0,0,0
38,"a large, red sofa facing downwards",0,0,0,0,0,0,1
39,"a  large, blue fan facing to the left",0,0,1,0,0,0,0
40,a  green sofa,0,0,0,0,1,0,0
41,a large blue sofa,0,0,0,0,0,1,0
