,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a small desk that is green in color and facing to the left,0,0,0,1,0,0,0
1,"a large fan, facing forwards",0,0,0,0,1,0,0
2,a small green fan,0,0,0,0,0,0,1
3,a red desk facing to the left,0,0,0,0,0,0,0
4,"a large, red thing facing backwards",0,0,1,0,0,1,0
5,"a small, green fan facing left",0,0,0,0,0,0,1
6,"a small, red fan",0,0,0,0,0,0,0
7,"a small, blue thing facing to the left",0,0,0,0,0,0,0
8,"a large, blue desk-facing forwards",0,1,0,0,0,0,0
9,a small desk to the left,0,0,0,1,0,0,0
10,a blue thing,0,1,0,0,1,0,0
11,a red desk with its back to us,0,0,1,0,0,0,0
12,a red desk turning away,0,0,1,0,0,0,0
13,"a small desk, green, facing left",0,0,0,1,0,0,0
14,a large red desk facing backwards,0,0,1,0,0,0,0
15,a desk facing forwards,1,1,0,0,0,0,0
16,"a small, blue fan",0,0,0,0,0,0,0
17,a red fan,0,0,0,0,0,1,0
18,"a small, blue thing",0,0,0,0,0,0,0
19,a blue desk is facing forwards,0,1,0,0,0,0,0
20,a large red desk ,0,0,1,0,0,0,0
21,"a large, blue thing",0,1,0,0,1,0,0
22,"a large, red fan facing forwards",0,0,0,0,0,0,0
23,a small green fan on the left,0,0,0,0,0,0,1
24,"a large, grey desk is facing forwards",1,0,0,0,0,0,0
25,"a large, blue desk facing backwards",0,0,0,0,0,0,0
26,a large desk with a blue color,0,1,0,0,0,0,0
27,"a large, red fan faces backwards",0,0,0,0,0,1,0
28,a large desk that is blue in color and facing forwards,0,1,0,0,0,0,0
29,"a red desk, facing backwards",0,0,1,0,0,0,0
30,"a large, blue desk is in the room",0,1,0,0,0,0,0
31,"a large fan, blue in color",0,0,0,0,1,0,0
32,a large red desk,0,0,1,0,0,0,0
33,a large desk that is grey in color and is facing forwards,1,0,0,0,0,0,0
34,a large blue fan facing forwards,0,0,0,0,1,0,0
35,"a small, red desk facing to the left",0,0,0,0,0,0,0
36,a small green fan to the left,0,0,0,0,0,0,1
37,a small,0,0,0,0,0,0,0
38,a green desk facing to the left,0,0,0,1,0,0,0
39,a fan,0,0,0,0,1,1,1
40,a grey large desk facing forwards,1,0,0,0,0,0,0
41,a grey thing,1,0,0,0,0,0,0
42,"a large, grey thing",1,0,0,0,0,0,0
43,a large red fan facing backwards,0,0,0,0,0,1,0
44,"a large, red desk facing forwards",0,0,0,0,0,0,0
45,a small green desk,0,0,0,1,0,0,0
46,"a small, blue desk",0,0,0,0,0,0,0
47,a red desk facing the opposite direction of the other desks,0,0,1,0,0,0,0
48,"a small desk, facing to the left",0,0,0,1,0,0,0
49,"a green, small desk facing to the left",0,0,0,1,0,0,0
50,a large blue desk facing forwards,0,1,0,0,0,0,0
51,"a small desk, green in color, facing left",0,0,0,1,0,0,0
52,a large red fan ,0,0,0,0,0,1,0
53,"a small, grey thing",0,0,0,0,0,0,0
54,a red desk  ,0,0,1,0,0,0,0
55,"a large, red fan facing to the left",0,0,0,0,0,0,0
56,a grey fan facing backwards,0,0,0,0,0,0,0
57,"a large, gray desk",1,0,0,0,0,0,0
58,a green small desk facing left,0,0,0,1,0,0,0
59,"a large, red fan ",0,0,0,0,0,1,0
60,a grey fan,0,0,0,0,0,0,0
61,a blue fan facing backwards,0,0,0,0,0,0,0
62,"a large desk, grey in colour, facing forwards",1,0,0,0,0,0,0
63,a small fan facing to the left,0,0,0,0,0,0,1
64,a large grey desk facing forward,1,0,0,0,0,0,0
65,a large blue fan,0,0,0,0,1,0,0
66,a large grey desk in the room,1,0,0,0,0,0,0
67,"a large desk facing backwards, colored red",0,0,1,0,0,0,0
68,a grey thing facing backwards,0,0,0,0,0,0,0
69,a large red desk facing backward,0,0,1,0,0,0,0
70,a small desk facing to the left,0,0,0,1,0,0,0
71,a small desk,0,0,0,1,0,0,0
72,"a large, grey desk is in the room",1,0,0,0,0,0,0
73,"a large, red desk",0,0,1,0,0,0,0
74,"a large, blue fan  (5)",0,0,0,0,1,0,0
75,a large desk that is red in colour and facing backwards,0,0,1,0,0,0,0
76,a grey desk facing forwards in a room,1,0,0,0,0,0,0
77,a green fan,0,0,0,0,0,0,1
78,a red desk with its back to you,0,0,1,0,0,0,0
79,"a large, blue fan""",0,0,0,0,1,0,0
80,a grey desk facing backwards,0,0,0,0,0,0,0
81,a large blue fan is facing forwards,0,0,0,0,1,0,0
82,a large red fan facing backward,0,0,0,0,0,1,0
83,"a large desk, blue in colour, facing forwards",0,1,0,0,0,0,0
84,"a red desk""",0,0,1,0,0,0,0
85,a small green fan ,0,0,0,0,0,0,1
86,"a large, blue desk",0,1,0,0,0,0,0
87,a large blue fan  facing forwards,0,0,0,0,1,0,0
88,"a large, grey desk in the room",1,0,0,0,0,0,0
89,a red thing,0,0,1,0,0,1,0
90,"a large, red fan  facing backwards",0,0,0,0,0,1,0
91,"a  small, green desk facing to the left",0,0,0,1,0,0,0
92,a grey thing facing forwards,1,0,0,0,0,0,0
93,"a large, green desk facing forwards",0,0,0,0,0,0,0
94,"a large blue fan, facing forwards",0,0,0,0,1,0,0
95,"a small, green fan facing the left",0,0,0,0,0,0,1
96,a large desk facing backwards is red,0,0,1,0,0,0,0
97,a green fan facing left,0,0,0,0,0,0,1
98,a large red fan,0,0,0,0,0,1,0
99,"a large desk facing forwards, colored blue",0,0,0,0,0,0,0
100,a large grey desk facing forwards,1,0,0,0,0,0,0
101,a green thing facing to the left,0,0,0,1,0,0,1
102,"a large, green fan facing backwards",0,0,0,0,0,0,0
103,a desk facing backwards,0,0,1,0,0,0,0
104,a grey desk facing forwards is in the room,1,0,0,0,0,0,0
105,"a large, blue desk facing forwards",0,1,0,0,0,0,0
106,a grey desk ,1,0,0,0,0,0,0
107,"a large, red fan facing backward",0,0,0,0,0,1,0
108,a small desk ,0,0,0,1,0,0,0
109,"a large, blue desk ",0,1,0,0,0,0,0
110,"a small, blue desk facing to the left",0,0,0,0,0,0,0
111,"a large, blue fan faces forwards",0,0,0,0,1,0,0
112,a large desk that is red and facing backwards,0,0,1,0,0,0,0
113,a grey desk facing forwards in the room,1,0,0,0,0,0,0
114,a red desk in the room,0,0,1,0,0,0,0
115,"a large desk, grey in color, facing forwards",1,0,0,0,0,0,0
116,"a large, blue thing facing backwards",0,0,0,0,0,0,0
117,"a large, blue fan-facing forwards",0,0,0,0,1,0,0
118,a blue fan facing to the left,0,0,0,0,0,0,0
119,"a large, grey desk ",1,0,0,0,0,0,0
120,"a large, green thing",0,0,0,0,0,0,0
121,"a large, blue desk  facing forwards",0,1,0,0,0,0,0
122,a large desk,1,1,1,0,0,0,0
123,"a large red fan, facing backwards",0,0,0,0,0,1,0
124,"a large, green fan facing forwards",0,0,0,0,0,0,0
125,a small thing,0,0,0,1,0,0,1
126,a green table facing left,0,0,0,1,0,0,0
127,"a large, grey fan facing forwards",0,0,0,0,0,0,0
128,"a large desk, blue in color, facing forwards",0,1,0,0,0,0,0
129,a desk,1,1,1,1,0,0,0
130,a large desk that is blue in colour and facing forwards,0,1,0,0,0,0,0
131,"a large, red fan faced backwards",0,0,0,0,0,1,0
132,a thing facing backwards,0,0,1,0,0,1,0
133,"a large, blue fan is facing forwards",0,0,0,0,1,0,0
134,"a blue desk, facing forwards",0,1,0,0,0,0,0
135,"a large, blue fan that is facing forwards",0,0,0,0,1,0,0
136,a red desk faces backwards,0,0,1,0,0,0,0
137,"a small, grey desk facing to the left",0,0,0,0,0,0,0
138,"a large red fan facing backwards""",0,0,0,0,0,1,0
139,a small green fan facing to the left,0,0,0,0,0,0,1
140,a grey desk in a room,1,0,0,0,0,0,0
141,"a large, grey desk, facing forwards",1,0,0,0,0,0,0
142,"a large, blue fan facing forwards",0,0,0,0,1,0,0
143,"a small, green fan",0,0,0,0,0,0,1
144,"a green, small desk",0,0,0,1,0,0,0
145,a large fan facing backwards,0,0,0,0,0,1,0
146,"a large, red fan that is facing backwards",0,0,0,0,0,1,0
147,"a large, blue thing facing forwards",0,1,0,0,1,0,0
148,a large desk that is blue and facing forwards,0,1,0,0,0,0,0
149,"a large grey desk, facing forwards",1,0,0,0,0,0,0
150,a red desk,0,0,1,0,0,0,0
151,"a large, grey desk facing forwards",1,0,0,0,0,0,0
152,a grey fan facing to the left,0,0,0,0,0,0,0
153,a red thing facing backwards,0,0,1,0,0,1,0
154,"a small, blue fan facing to the left",0,0,0,0,0,0,0
155,a green fan facing backwards,0,0,0,0,0,0,0
156,"a small, grey fan",0,0,0,0,0,0,0
157,"a small,",0,0,0,0,0,0,0
158,a large grey desk  facing forwards,1,0,0,0,0,0,0
159,"a large, grey desk  facing forwards",1,0,0,0,0,0,0
160,a blue desk facing backwards,0,0,0,0,0,0,0
161,a red thing facing to the left,0,0,0,0,0,0,0
162,"a large, blue fan ",0,0,0,0,1,0,0
163,"a large, blue fan is facing forwards in the room",0,0,0,0,1,0,0
164,"a small desk facing to the left, colored green",0,0,0,0,0,0,0
165,a grey desk is facing forwards,1,0,0,0,0,0,0
166,"a small, grey desk",0,0,0,0,0,0,0
167,a green thing facing forwards,0,0,0,0,0,0,0
168,"a small, green fan, facing to the left",0,0,0,0,0,0,1
169,"a  large, red fan facing backwards",0,0,0,0,0,1,0
170,a large desk that is red in color and facing backwards,0,0,1,0,0,0,0
171,a green fan facing to the left,0,0,0,0,0,0,1
172,a green fan facing the left,0,0,0,0,0,0,1
173,a thing facing to the left,0,0,0,1,0,0,1
174,a large desk that is grey in color and facing forwards,1,0,0,0,0,0,0
175,"a large, blue desk face",0,1,0,0,0,0,0
176,a small green facing left desk,0,0,0,1,0,0,0
177,"a large, blue desk (2)",0,1,0,0,0,0,0
178,a large desk that is grey in color and faces forwards,1,0,0,0,0,0,0
179,"a small, green thing",0,0,0,1,0,0,1
180,a,0,0,0,0,0,0,0
181,a red desk is in the room,0,0,1,0,0,0,0
182,"a small, green fan on the left",0,0,0,0,0,0,1
183,"a small, red thing facing to the left",0,0,0,0,0,0,0
184,a large desk with a red color facing backwards,0,0,1,0,0,0,0
185,"a large, blue desk  ",0,1,0,0,0,0,0
186,a large desk facing backwards,0,0,1,0,0,0,0
187,"a  large, blue fan facing forwards",0,0,0,0,1,0,0
188,a red desk with its back facing you,0,0,1,0,0,0,0
189,a large grey desk is facing forwards,1,0,0,0,0,0,0
190,"a large, blue fan  facing forwards",0,0,0,0,1,0,0
191,"a large, blue desk""",0,1,0,0,0,0,0
192,"a red, large desk facing backwards",0,0,1,0,0,0,0
193,a red desk face backwards,0,0,1,0,0,0,0
194,a blue desk,0,1,0,0,0,0,0
195,a small green fan facing the left,0,0,0,0,0,0,1
196,"a small, green thing facing to the left",0,0,0,1,0,0,1
197,a red fan facing forwards,0,0,0,0,0,0,0
198,"a large, grey fan facing backwards",0,0,0,0,0,0,0
199,a small green desk facing to the left,0,0,0,1,0,0,0
200,a small green fan facing left,0,0,0,0,0,0,1
201,"a large, blue desk 2",0,1,0,0,0,0,0
202,a small green fan facing to the left ,0,0,0,0,0,0,1
203,"a large, red fan in the room",0,0,0,0,0,1,0
204,"a small, green fan facing to the left",0,0,0,0,0,0,1
205,"a small, grey thing facing to the left",0,0,0,0,0,0,0
206,"a large, blue fan 5",0,0,0,0,1,0,0
207,a blue desk facing forwards,0,1,0,0,0,0,0
208,a large desk with a red color and facing backwards,0,0,1,0,0,0,0
209,"a large, grey, desk, facing forwards",1,0,0,0,0,0,0
210,a small green fan is facing to the left,0,0,0,0,0,0,1
211,"a small, green desk",0,0,0,1,0,0,0
212,"a large, blue desk is facing forwards",0,1,0,0,0,0,0
213,a blue thing facing backwards,0,0,0,0,0,0,0
214,a small fan,0,0,0,0,0,0,1
215,"a large, red fan",0,0,0,0,0,1,0
216,"a small green fan, facing to the left",0,0,0,0,0,0,1
217,a green small desk,0,0,0,1,0,0,0
218,a green desk facing backwards,0,0,0,0,0,0,0
