,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, red sofa facing to the left",0,0,0,0,0,0,0
1,a small green desk facing backwards ,0,0,0,0,0,0,1
2,"a small, blue desk facing backwards",0,0,0,0,0,0,0
3,"a small, green sofa is facing backwards",0,0,0,1,0,0,0
4,"a large, red sofa facing to the right ",1,0,0,0,0,0,0
5,"a small, blue desk that is facing to the right",0,0,0,0,0,1,0
6,a blue thing,0,0,1,0,0,1,0
7,"a small, red desk faces to the right",0,0,0,0,1,0,0
8,"a small, red sofa""",0,1,0,0,0,0,0
9,a small Blue sofa facing to the right,0,1,1,0,0,0,0
10,"a small, red sofa facing to the right",0,1,0,0,0,0,0
11,"a small, red desk""",0,0,0,0,1,0,0
12,"a small, blue thing",0,0,1,0,0,1,0
13,"a large, blue thing",0,0,0,0,0,0,0
14,"a small, red desk facing  to the right",0,0,0,0,1,0,0
15,a blue desk facing to the right,0,0,0,0,0,1,0
16,"a large, green sofa",0,0,0,0,0,0,0
17,"a small, green sofa ",0,0,0,1,0,0,0
18,"a  small, green sofa facing backwards",0,0,0,1,0,0,0
19,a green sofa facing backward,0,0,0,1,0,0,0
20,"a small, green desk faces backwards",0,0,0,0,0,0,1
21,"a small, green desk facing  backwards",0,0,0,0,0,0,1
22,"a small, green desk facing the opposite direction of the other desks and sofas",0,0,0,0,0,0,0
23,"a small, green desk facing backwards",0,0,0,0,0,0,1
24,a blue sofa,0,0,1,0,0,0,0
25,"a small, red desk facing to the left",0,0,0,0,0,0,0
26,"a small, blue desk facing right",0,0,0,0,0,1,0
27,"a small, blue, sofa facing to the right",0,0,1,0,0,0,0
28,a green sofa facing backwards,0,0,0,1,0,0,0
29,a large red sofa to the right,1,0,0,0,0,0,0
30,a red sofa facing right,1,1,0,0,0,0,0
31,a small,0,0,0,0,0,0,0
32,"a small blue desk, facing to the right",0,0,0,0,0,1,0
33,a small sofa facing to the right,0,1,1,0,0,0,0
34,"a small, green desk face backwards",0,0,0,0,0,0,1
35,"a small, red sofa (2)",0,1,0,0,0,0,0
36,a small green sofa facing backward,0,0,0,1,0,0,0
37,"a small, green table facing backwards",0,0,0,0,0,0,1
38,a large red sofa is facing to the right,1,0,0,0,0,0,0
39,a small desk facing backwards,0,0,0,0,0,0,1
40,"a small, green sofa faces backwards",0,0,0,1,0,0,0
41,"a  small, green desk facing backwards",0,0,0,0,0,0,1
42,a large sofa facing to the right,1,0,0,0,0,0,0
43,"a small, blue desk",0,0,0,0,0,1,0
44,"a small, green desk facing to the right",0,0,0,0,0,0,0
45,"a small, red desk faced to the right",0,0,0,0,1,0,0
46,a red sofa facing the right,1,1,0,0,0,0,0
47,"a large, blue thing facing to the right",0,0,0,0,0,0,0
48,"a small, blue desk  facing to the right",0,0,0,0,0,1,0
49,"a small, blue desk facing to the  right",0,0,0,0,0,1,0
50,"a small, green sofa  ",0,0,0,1,0,0,0
51,"a large, red sofa facing to the right",1,0,0,0,0,0,0
52,a sofa facing to the right,1,1,1,0,0,0,0
53,"a small, red sofa facing right",0,1,0,0,0,0,0
54,"a small, blue desk facing the right",0,0,0,0,0,1,0
55,"a large, red sofa  ",1,0,0,0,0,0,0
56,"a small, blue",0,0,1,0,0,1,0
57,"a small, red desk facing backwards",0,0,0,0,0,0,0
58,a blue small sofa facing right,0,0,1,0,0,0,0
59,a small blue sofa facing to the right,0,0,1,0,0,0,0
60,a small desk,0,0,0,0,1,1,1
61,a small thing facing to the right,0,1,1,0,1,1,0
62,"a small, red desk facing to  the right",0,0,0,0,1,0,0
63,a desk facing to the right,0,0,0,0,1,1,0
64,a blue object,0,0,1,0,0,1,0
65,"a small, green desk  ",0,0,0,0,0,0,1
66,a blue desk facing the right,0,0,0,0,0,1,0
67,"a small, green thing facing backwards",0,0,0,1,0,0,1
68,a sofa,1,1,1,1,0,0,0
69,"a small, blue ",0,0,1,0,0,1,0
70,a blue small sofa,0,0,1,0,0,0,0
71,a large red sofa facing right ,1,0,0,0,0,0,0
72,a red thing,1,1,0,0,1,0,0
73,"a small, red desk  facing to the right",0,0,0,0,1,0,0
74,a small green desk ,0,0,0,0,0,0,1
75,"a small, red sofa,",0,1,0,0,0,0,0
76,"a small, green sofa-facing backwards",0,0,0,1,0,0,0
77,a small green desk facing backward,0,0,0,0,0,0,1
78,a desk facing backwards,0,0,0,0,0,0,1
79,a small blue couch,0,0,1,0,0,1,0
80,"a large, red sofa 1",1,0,0,0,0,0,0
81,"a small, blue desk facing to the left",0,0,0,0,0,0,0
82,"a small, blue (3) sofa facing to the right",0,0,1,0,0,0,0
83,a small  red desk facing to the right,0,0,0,0,1,0,0
84,"a small, green desk facing ",0,0,0,0,0,0,1
85,"a small, red desk facing to the right",0,0,0,0,1,0,0
86,"a large, red sofa, facing to the right",1,0,0,0,0,0,0
87,"a large, green thing",0,0,0,0,0,0,0
88,"a small, red sofa  (2)",0,1,0,0,0,0,0
89,"a small, blue desk  ",0,0,0,0,0,1,0
90,"a small, blue desk is facing to the right",0,0,0,0,0,1,0
91,a small thing,0,1,1,1,1,1,1
92,a red desk facing to the right,0,0,0,0,1,0,0
93,"a small, blue desk in the room",0,0,0,0,0,1,0
94,a small red sofa,0,1,0,0,0,0,0
95,a ,0,0,0,0,0,0,0
96,"a large, blue sofa facing to the right",0,0,0,0,0,0,0
97,"a small, blue desk facing to the right",0,0,0,0,0,1,0
98,a desk,0,0,0,0,1,1,1
99,"a large, green sofa facing to the right",0,0,0,0,0,0,0
100,"a small, red sofa  facing to the right",0,1,0,0,0,0,0
101,"a small, red  desk",0,0,0,0,1,0,0
102,"a large, red sofa facing the right",1,0,0,0,0,0,0
103,a thing facing backwards,0,0,0,1,0,0,1
104,"a small, green deck facing backwards",0,0,0,1,0,0,1
105,"a small, blue couch facing right",0,0,1,0,0,1,0
106,"a small, green desk facing the wall",0,0,0,0,0,0,1
107,"a small , blue sofa",0,0,1,0,0,0,0
108,"a small, red sofa that is facing to the right",0,1,0,0,0,0,0
109,"a small, blue sofa facing backwards",0,0,0,0,0,0,0
110,a green thing facing to the right,0,0,0,0,0,0,0
111,a small red sofa  facing to the right,0,1,0,0,0,0,0
112,a small red sofa facing the right,0,1,0,0,0,0,0
113,"a small, green sofa facing to the left",0,0,0,0,0,0,0
114,"a small red sofa, facing to the right",0,1,0,0,0,0,0
115,a blue couch facing right,0,0,1,0,0,1,0
116,a red desk,0,0,0,0,1,0,0
117,"a small, blue desk  (6)",0,0,0,0,0,1,0
118,a red thing facing backwards,0,0,0,0,0,0,0
