,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, green desk  facing to the left",0,0,0,1,0,0,0
1,"a large fan, facing forwards",0,0,0,0,1,0,0
2,a small green fan,0,0,0,0,0,0,1
3,a red desk facing to the left,0,0,0,0,0,0,0
4,"a large, red thing facing backwards",0,0,1,0,0,1,0
5,"a small, green fan facing left",0,0,0,0,0,0,1
6,"a small, red fan",0,0,0,0,0,0,0
7,"a small, blue thing facing to the left",0,0,0,0,0,0,0
8,a large desk that is blue in color,0,1,0,0,0,0,0
9,a blue thing,0,1,0,0,1,0,0
10,a red desk with its back to us,0,0,1,0,0,0,0
11,"a small, green desk face to the left",0,0,0,1,0,0,0
12,a desk facing forwards,1,1,0,0,0,0,0
13,a large red desk facing backwards,0,0,1,0,0,0,0
14,"a small, green fan faced to the left",0,0,0,0,0,0,1
15,"a small, blue fan",0,0,0,0,0,0,0
16,a red fan,0,0,0,0,0,1,0
17,a large desk facing forwards is blue,0,1,0,0,0,0,0
18,"a small, green desk facing left",0,0,0,1,0,0,0
19,"a small, blue thing",0,0,0,0,0,0,0
20,a blue desk is facing forwards,0,1,0,0,0,0,0
21,"a large, blue thing",0,1,0,0,1,0,0
22,"a large, red fan facing forwards",0,0,0,0,0,0,0
23,"a large, grey desk is facing forwards",1,0,0,0,0,0,0
24,"a large, blue desk facing backwards",0,0,0,0,0,0,0
25,a large desk with a blue color,0,1,0,0,0,0,0
26,"a large, red fan faces backwards",0,0,0,0,0,1,0
27,a large desk that is blue in color and facing forwards,0,1,0,0,0,0,0
28,"a red desk, facing backwards",0,0,1,0,0,0,0
29,a large red desk,0,0,1,0,0,0,0
30,"a small, green desk to the left",0,0,0,1,0,0,0
31,a large desk that is blue in colour,0,1,0,0,0,0,0
32,a large blue fan facing forwards,0,0,0,0,1,0,0
33,"a small, red desk facing to the left",0,0,0,0,0,0,0
34,a blue desk facing forward,0,1,0,0,0,0,0
35,a green desk facing to the left,0,0,0,1,0,0,0
36,a fan,0,0,0,0,1,1,1
37,a grey large desk facing forwards,1,0,0,0,0,0,0
38,a grey thing,1,0,0,0,0,0,0
39,"a large, grey thing",1,0,0,0,0,0,0
40,"a large, grey desk facing forwards'",1,0,0,0,0,0,0
41,a large red fan facing backwards,0,0,0,0,0,1,0
42,"a large, red desk facing forwards",0,0,0,0,0,0,0
43,a small green desk,0,0,0,1,0,0,0
44,"a large, grey desk facing forwards""",1,0,0,0,0,0,0
45,"a large, grey desk  ",1,0,0,0,0,0,0
46,"a small, blue desk",0,0,0,0,0,0,0
47,a red desk facing the opposite direction of the other desks,0,0,1,0,0,0,0
48,"a green, small desk facing to the left",0,0,0,1,0,0,0
49,a large blue desk facing forwards,0,1,0,0,0,0,0
50,a large red fan ,0,0,0,0,0,1,0
51,"a small, grey thing",0,0,0,0,0,0,0
52,a desk that is red and facing backwards,0,0,1,0,0,0,0
53,a red desk  ,0,0,1,0,0,0,0
54,"a large, red fan facing to the left",0,0,0,0,0,0,0
55,a grey fan facing backwards,0,0,0,0,0,0,0
56,"a large, grey desk facing forwards is in the room",1,0,0,0,0,0,0
57,"a large, red fan ",0,0,0,0,0,1,0
58,a grey fan,0,0,0,0,0,0,0
59,a blue fan facing backwards,0,0,0,0,0,0,0
60,"a large desk, grey in colour, facing forwards",1,0,0,0,0,0,0
61,a small fan facing to the left,0,0,0,0,0,0,1
62,a large desk facing forwards that is blue,0,1,0,0,0,0,0
63,a large blue fan,0,0,0,0,1,0,0
64,"a large, red fan facing backwards""",0,0,0,0,0,1,0
65,"a large desk facing backwards, colored red",0,0,1,0,0,0,0
66,a grey thing facing backwards,0,0,0,0,0,0,0
67,a small desk,0,0,0,1,0,0,0
68,a small desk facing to the left,0,0,0,1,0,0,0
69,"a large, red desk",0,0,1,0,0,0,0
70,"a large, blue fan  (5)",0,0,0,0,1,0,0
71,a large desk that is red in colour and facing backwards,0,0,1,0,0,0,0
72,a green fan,0,0,0,0,0,0,1
73,"a large, blue fan""",0,0,0,0,1,0,0
74,a grey desk facing backwards,0,0,0,0,0,0,0
75,"a small, green desk  ",0,0,0,1,0,0,0
76,a large blue fan is facing forwards,0,0,0,0,1,0,0
77,a large red fan facing backward,0,0,0,0,0,1,0
78,"a large desk, blue in colour, facing forwards",0,1,0,0,0,0,0
79,"a red desk""",0,0,1,0,0,0,0
80,a large blue desk is facing forwards,0,1,0,0,0,0,0
81,a green desk facing the left,0,0,0,1,0,0,0
82,"a large, blue desk",0,1,0,0,0,0,0
83,a large blue fan  facing forwards,0,0,0,0,1,0,0
84,"a large, grey desk in the room",1,0,0,0,0,0,0
85,a red thing,0,0,1,0,0,1,0
86,"a large, red fan facing to the right",0,0,0,0,0,0,0
87,"a large, red fan  facing backwards",0,0,0,0,0,1,0
88,a grey thing facing forwards,1,0,0,0,0,0,0
89,"a large, green desk facing forwards",0,0,0,0,0,0,0
90,"a large blue fan, facing forwards",0,0,0,0,1,0,0
91,"a small, green fan facing the left",0,0,0,0,0,0,1
92,a large desk facing backwards is red,0,0,1,0,0,0,0
93,a green fan facing left,0,0,0,0,0,0,1
94,a large red fan,0,0,0,0,0,1,0
95,"a large desk facing forwards, colored blue",0,0,0,0,0,0,0
96,a green thing facing to the left,0,0,0,1,0,0,1
97,"a large, green fan facing backwards",0,0,0,0,0,0,0
98,"a large, red fan facing backward",0,0,0,0,0,1,0
99,"a large, blue desk facing forwards",0,1,0,0,0,0,0
100,a large desk in the room,1,1,1,0,0,0,0
101,a grey desk ,1,0,0,0,0,0,0
102,a desk facing backwards,0,0,1,0,0,0,0
103,"a small, green desk faces to the left",0,0,0,1,0,0,0
104,a red desk facing the wall,0,0,1,0,0,0,0
105,"a small, blue desk facing to the left",0,0,0,0,0,0,0
106,"a large, blue fan faces forwards",0,0,0,0,1,0,0
107,a large desk that is red and facing backwards,0,0,1,0,0,0,0
108,a red desk in the room,0,0,1,0,0,0,0
109,"a large desk, grey in color, facing forwards",1,0,0,0,0,0,0
110,"a large, blue thing facing backwards",0,0,0,0,0,0,0
111,a blue fan facing to the left,0,0,0,0,0,0,0
112,"a large, grey desk facing forwards 1",1,0,0,0,0,0,0
113,"a large, grey desk ",1,0,0,0,0,0,0
114,"a large, red fan facing backwards in the room",0,0,0,0,0,1,0
115,"a large, green thing",0,0,0,0,0,0,0
116,a large desk,1,1,1,0,0,0,0
117,"a large red fan, facing backwards",0,0,0,0,0,1,0
118,"a large, green fan facing forwards",0,0,0,0,0,0,0
119,a small thing,0,0,0,1,0,0,1
120,a large blue desk,0,1,0,0,0,0,0
121,"a green, small fan facing to the left",0,0,0,0,0,0,1
122,"a large, grey fan facing forwards",0,0,0,0,0,0,0
123,"a large desk, blue in color, facing forwards",0,1,0,0,0,0,0
124,a desk,1,1,1,1,0,0,0
125,a large desk that is blue in colour and facing forwards,0,1,0,0,0,0,0
