,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large green chair facing to the left""",0,0,1,0,0,0,0
1,"a large, green chair faces to the left",0,0,1,0,0,0,0
2,"a small, blue thing facing forwards",0,0,0,0,0,0,0
3,"a chair, blue, large, facing left",1,0,0,0,0,0,0
4,a blue thing,1,1,0,0,1,0,0
5,"a large, green chair facing backwards",0,0,0,0,0,0,0
6,a small gray fan facing forwards,0,0,0,0,0,0,1
7,"a small, blue fan",0,0,0,0,0,0,0
8,"a grey, small chair facing forwards",0,0,0,1,0,0,0
9,"a large blue chair, facing backwards",0,1,0,0,0,0,0
10,"a small, blue thing",0,0,0,0,0,0,0
11,a small grey chair  facing forwards,0,0,0,1,0,0,0
12,"a large, blue thing",1,1,0,0,1,0,0
13,"a small, blue fan facing forwards",0,0,0,0,0,0,0
14,a blue chair facing backwards in the room,0,1,0,0,0,0,0
15,a large blue fan facing to the left,0,0,0,0,0,0,0
16,a large blue chair facing backwards in the room,0,1,0,0,0,0,0
17,"a small, gray chair facing forward",0,0,0,1,0,0,0
18,"a large, blue fan facing to the left",0,0,0,0,0,0,0
19,"a large, green chair  ",0,0,1,0,0,0,0
20,a blue chair facing leftwards,1,0,0,0,0,0,0
21,a grey fan facing forward,0,0,0,0,0,0,1
22,a small green chair,0,0,0,0,0,0,0
23,"a small, gray chair facing forwards",0,0,0,1,0,0,0
24,"a large, green chair  (3)",0,0,1,0,0,0,0
25,a fan,0,0,0,0,1,1,1
26,a grey thing,0,0,0,1,0,0,1
27,"a large, grey thing",0,0,0,0,0,0,0
28,a small grey chair facing the front,0,0,0,1,0,0,0
29,a large chair facing left,1,0,1,0,0,0,0
30,a large blue fan ,0,0,0,0,1,0,0
31,"a small, grey thing",0,0,0,1,0,0,1
32,a blue chair facing left,1,0,0,0,0,0,0
33,a small grey facing forwards,0,0,0,1,0,0,1
34,a grey fan facing backwards,0,0,0,0,0,0,0
35,"a large, blue chair facing upwards",0,0,0,0,0,0,0
36,a grey fan,0,0,0,0,0,0,1
37,a blue fan facing backwards,0,0,0,0,1,0,0
38,a large blue facing left chair,1,0,0,0,0,0,0
39,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
40,a small grey fan ,0,0,0,0,0,0,1
41,"a large, blue chair with its back to us",0,1,0,0,0,0,0
42,a small grey facing forwards chair,0,0,0,1,0,0,0
43,a large blue fan facing backwards in the room,0,0,0,0,1,0,0
44,a large blue fan,0,0,0,0,1,0,0
45,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
46,"a blue chair, facing left",1,0,0,0,0,0,0
47,a fan facing left,0,0,0,0,0,1,0
48,"a large, blue chair facing to the left",1,0,0,0,0,0,0
49,a grey thing facing backwards,0,0,0,0,0,0,0
50,a large thing facing to the left,1,0,1,0,0,1,0
51,"a large, blue fan  (5)",0,0,0,0,1,0,0
52,"a large, green chair ",0,0,1,0,0,0,0
53,a green fan,0,0,0,0,0,1,0
54,"a large, blue fan""",0,0,0,0,1,0,0
55,a small grey fan facing forward,0,0,0,0,0,0,1
56,"a small, grey fan ",0,0,0,0,0,0,1
57,"a large, green fan (6)",0,0,0,0,0,1,0
58,a large green fan facing the left,0,0,0,0,0,1,0
59,"a large, green fan to the left",0,0,0,0,0,1,0
60,a green fan that is facing to the left,0,0,0,0,0,1,0
61,"a chair, green, large, facing left",0,0,1,0,0,0,0
62,"a green fan, facing to the left",0,0,0,0,0,1,0
63,a large blue chair facing to the left ,1,0,0,0,0,0,0
64,a large chair facing to the left,1,0,1,0,0,0,0
65,a large blue chair facing left,1,0,0,0,0,0,0
66,"a large, blue chair 1",1,1,0,0,0,0,0
67,"a large, green, left-facing chair",0,0,1,0,0,0,0
68,a small grey fan  facing forwards,0,0,0,0,0,0,1
69,a grey thing facing forwards,0,0,0,1,0,0,1
70,"a large, green fan faces to the left",0,0,0,0,0,1,0
71,"a grey, small chair",0,0,0,1,0,0,0
72,a green fan facing left,0,0,0,0,0,1,0
73,"a large green fan, facing to the left",0,0,0,0,0,1,0
74,a blue chair,1,1,0,0,0,0,0
75,a small grey fan facing forwards,0,0,0,0,0,0,1
76,a green thing facing to the left,0,0,1,0,0,1,0
77,"a small, grey fan  facing forwards",0,0,0,0,0,0,1
78,"a large, green fan facing backwards",0,0,0,0,0,0,0
79,a blue chair ,1,1,0,0,0,0,0
80,"a small, grey thing facing forwards",0,0,0,1,0,0,1
81,a little grey chair facing forward,0,0,0,1,0,0,0
82,"a large, blue fan, facing backwards",0,0,0,0,1,0,0
83,"a large, blue fan faces backwards",0,0,0,0,1,0,0
84,"a small, grey fan facing forward",0,0,0,0,0,0,1
85,a large green fan to the left,0,0,0,0,0,1,0
86,a blue chair facing backwards ,0,1,0,0,0,0,0
87,"a large, blue thing facing backwards",0,1,0,0,1,0,0
88,a blue fan facing to the left,0,0,0,0,0,0,0
89,a large blue fan is facing backwards,0,0,0,0,1,0,0
90,a blue chair is facing to the left,1,0,0,0,0,0,0
91,"a large, green thing",0,0,1,0,0,1,0
92,"a small grey fan, facing forwards",0,0,0,0,0,0,1
93,a small grey chair,0,0,0,1,0,0,0
94,a small thing,0,0,0,1,0,0,1
95,a large blue chair is facing backwards,0,1,0,0,0,0,0
96,"a  large, green chair facing to the left",0,0,1,0,0,0,0
97,"a small, gray fan facing forwards",0,0,0,0,0,0,1
98,"a large, grey thing facing to the left",0,0,0,0,0,0,0
99,"a large, green chair is facing to the left",0,0,1,0,0,0,0
100,"a large, green thing facing to the left",0,0,1,0,0,1,0
101,a big blue chair facing left,1,0,0,0,0,0,0
102,"a large, green chair""",0,0,1,0,0,0,0
103,a backwards-facing blue chair,0,1,0,0,0,0,0
104,"a large, green chair",0,0,1,0,0,0,0
105,a thing facing backwards,0,1,0,0,1,0,0
106,a green chair,0,0,1,0,0,0,0
107,a large blue chair facing the left,1,0,0,0,0,0,0
108,"a large, blue chair facing the wall",0,1,0,0,0,0,0
109,"a large, blue fan facing forwards",0,0,0,0,0,0,0
110,"a small, green fan",0,0,0,0,0,0,0
111,a large fan facing backwards,0,0,0,0,1,0,0
112,a blue chair facing left ,1,0,0,0,0,0,0
113,"a blue fan, facing backwards",0,0,0,0,1,0,0
114,"a large blue chair, facing left",1,0,0,0,0,0,0
115,a large green chair facing the left,0,0,1,0,0,0,0
116,"a large, blue fan that is facing backwards",0,0,0,0,1,0,0
117,a blue chair facing the left,1,0,0,0,0,0,0
118,a grey fan facing to the left,0,0,0,0,0,0,0
119,a green fan facing backwards,0,0,0,0,0,0,0
120,"a small, grey fan",0,0,0,0,0,0,1
121,a large green chair facing to the left,0,0,1,0,0,0,0
122,"a small,",0,0,0,0,0,0,0
123,a large green chair facing left,0,0,1,0,0,0,0
124,"a small, green fan facing forwards",0,0,0,0,0,0,0
125,"a large, blue fan ",0,0,0,0,1,0,0
126,a large blue chair,1,1,0,0,0,0,0
127,"a large, green chair, facing left",0,0,1,0,0,0,0
128,"a large, green fan that is facing to the left",0,0,0,0,0,1,0
129,a green thing facing forwards,0,0,0,0,0,0,0
130,"a grey, small fan facing forwards",0,0,0,0,0,0,1
131,"a large, grey chair",0,0,0,0,0,0,0
132,a chair facing backwards,0,1,0,0,0,0,0
133,a small grey chair face forwards,0,0,0,1,0,0,0
134,a green fan facing to the left,0,0,0,0,0,1,0
135,"a small, green thing facing forwards",0,0,0,0,0,0,0
136,"a small, green chair",0,0,0,0,0,0,0
137,a green fan facing the left,0,0,0,0,0,1,0
138,"a small, grey fan that is facing forwards",0,0,0,0,0,0,1
139,"a small, grey fan faces forwards",0,0,0,0,0,0,1
140,a small-grey-chair-facing-forwards,0,0,0,1,0,0,0
141,"a large, green fan in the room",0,0,0,0,0,1,0
142,a large fan facing to the left,0,0,0,0,0,1,0
143,a green fan on the left,0,0,0,0,0,1,0
144,a large blue chair is facing left,1,0,0,0,0,0,0
145,"a large, green fan facing to the left",0,0,0,0,0,1,0
146,"a green fan, facing left",0,0,0,0,0,1,0
147,a blue fan is facing backwards,0,0,0,0,1,0,0
148,a thing facing to the left,1,0,1,0,0,1,0
149,"a small, green thing",0,0,0,0,0,0,0
150,a,0,0,0,0,0,0,0
151,a grey chair facing forwards,0,0,0,1,0,0,0
152,"a large, blue fan facing backward",0,0,0,0,1,0,0
153,a blue chair is facing left,1,0,0,0,0,0,0
154,a chair,1,1,1,1,0,0,0
155,"a large green chair facing to the left,",0,0,1,0,0,0,0
156,a large blue fan facing backward,0,0,0,0,1,0,0
157,"a large, blue fan (5)",0,0,0,0,1,0,0
158,a blue chair facing forwards,0,0,0,0,0,0,0
159,a small grey chair faces forwards,0,0,0,1,0,0,0
160,"a large, blue chair facing left",1,0,0,0,0,0,0
161,"a small, blue chair",0,0,0,0,0,0,0
162,a green fan faces left,0,0,0,0,0,1,0
163,"a large, grey fan facing backwards",0,0,0,0,0,0,0
164,"a small grey chair""",0,0,0,1,0,0,0
165,a large blue fan facing to the right,0,0,0,0,0,0,0
166,a large green fan,0,0,0,0,0,1,0
167,a large blue chair is facing to the left,1,0,0,0,0,0,0
168,"a small, grey fan is facing forwards",0,0,0,0,0,0,1
169,"a large, green chair facing the left",0,0,1,0,0,0,0
170,a small chair,0,0,0,1,0,0,0
171,a small grey chair facing forwards,0,0,0,1,0,0,0
172,a small grey fan is facing forwards,0,0,0,0,0,0,1
173,a green fan ,0,0,0,0,0,1,0
174,a grey fan is facing forwards,0,0,0,0,0,0,1
175,"a large, blue fan 5",0,0,0,0,1,0,0
176,"a large, grey chair facing to the left",0,0,0,0,0,0,0
177,a small grey chair that is facing forwards,0,0,0,1,0,0,0
178,a large chair,1,1,1,0,0,0,0
179,"a large, blue chair, facing to the left",1,0,0,0,0,0,0
180,"a large, blue chair",1,1,0,0,0,0,0
181,a blue thing facing backwards,0,1,0,0,1,0,0
182,"a large, green chair that is facing to the left",0,0,1,0,0,0,0
183,a small fan,0,0,0,0,0,0,1
184,"a chair, blue, large, facing backwards",0,1,0,0,0,0,0
185,"a small, grey chair",0,0,0,1,0,0,0
186,"a  small, grey chair facing forwards",0,0,0,1,0,0,0
187,"a large, green thing facing backwards",0,0,0,0,0,0,0
188,"a large, blue chair with its back to the viewer",0,1,0,0,0,0,0
189,a blue fan,0,0,0,0,1,0,0
190,a thing facing forwards,0,0,0,1,0,0,1
191,"a large green chair, facing to the left",0,0,1,0,0,0,0
192,a grey chair,0,0,0,1,0,0,0
193,a green thing,0,0,1,0,0,1,0
194,a green fan facing forwards,0,0,0,0,0,0,0
195,"a large, green fan, facing to the left",0,0,0,0,0,1,0
196,a small grey fan,0,0,0,0,0,0,1
197,"a large, green fan, facing left",0,0,0,0,0,1,0
198,a backwards blue chair,0,1,0,0,0,0,0
199,"a large, blue chair  facing backwards",0,1,0,0,0,0,0
200,"a large, blue thing facing to the left",1,0,0,0,0,0,0
201,a blue fan ,0,0,0,0,1,0,0
202,a blue chair facing to the left,1,0,0,0,0,0,0
203,"a large, blue fan is in the room",0,0,0,0,1,0,0
204,a blue fan facing forwards,0,0,0,0,0,0,0
205,"a large, green fan facing the left",0,0,0,0,0,1,0
206,a big green chair facing left,0,0,1,0,0,0,0
207,a large fan,0,0,0,0,1,1,0
208,a grey small chair facing forwards,0,0,0,1,0,0,0
209,"a large, blue chair facing to the right",0,0,0,0,0,0,0
210,"a large, blue chair, facing backwards",0,1,0,0,0,0,0
211,"a large, blue chair that is facing backwards",0,1,0,0,0,0,0
212,"a blue chair, facing backwards",0,1,0,0,0,0,0
213,a large blue chair ,1,1,0,0,0,0,0
214,a fan facing backwards,0,0,0,0,1,0,0
215,"a large, grey fan",0,0,0,0,0,0,0
216,a large blue chair facing backwards,0,1,0,0,0,0,0
217,"a large, green fan is facing to the left",0,0,0,0,0,1,0
218,"a large, blue chair ",1,1,0,0,0,0,0
219,a chair facing forwards,0,0,0,1,0,0,0
220,a grey chair facing backwards,0,0,0,0,0,0,0
221,"a large,",0,0,0,0,0,0,0
222,a large chair facing backwards,0,1,0,0,0,0,0
223,a large green chair is facing to the left,0,0,1,0,0,0,0
224,"a large, grey chair facing backwards",0,0,0,0,0,0,0
225,a blue chair to the left,1,0,0,0,0,0,0
226,a green chair facing backwards,0,0,0,0,0,0,0
