,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a small, red sofa facing to the left",0,0,0,0,0,0,0
1,a small red sofa facing right,0,1,0,0,0,0,0
2,"a small, green couch facing backwards",0,0,0,1,0,0,1
3,"a small, blue desk facing backwards",0,0,0,0,0,0,0
4,"a small, green sofa is facing backwards",0,0,0,1,0,0,0
5,a big red couch,1,0,0,0,0,0,0
6,"a small, blue desk that is facing to the right",0,0,0,0,0,1,0
7,a blue thing,0,0,1,0,0,1,0
8,a small sofa that is blue and facing to the right,0,0,1,0,0,0,0
9,"a small, red desk faces to the right",0,0,0,0,1,0,0
10,"a small, green sofa with its back facing forward",0,0,0,0,0,0,0
11,a small Blue sofa facing to the right,0,1,1,0,0,0,0
12,"a small, red sofa faced to the right",0,1,0,0,0,0,0
13,"a small, red desk;",0,0,0,0,1,0,0
14,"a small, blue desk facing to the",0,0,0,0,0,1,0
15,"a small, red desk""",0,0,0,0,1,0,0
16,"a small, red sofa facing to the right",0,1,0,0,0,0,0
17,a small blue desk faces to the right,0,0,0,0,0,1,0
18,"a small, blue thing",0,0,1,0,0,1,0
19,"a small, green sofa with its back facing us",0,0,0,1,0,0,0
20,a small blue facing to the right,0,0,1,0,0,1,0
21,"a red sofa, facing to the right",1,1,0,0,0,0,0
22,"a small, red desk facing  to the right",0,0,0,0,1,0,0
23,a blue desk facing to the right,0,0,0,0,0,1,0
24,"a small, blue desk  facing to the right""",0,0,0,0,0,1,0
25,"a large, blue thing",0,0,0,0,0,0,0
26,"a large, green sofa",0,0,0,0,0,0,0
27,"a small, green sofa ",0,0,0,1,0,0,0
28,"a small, green sofa with its back to us",0,0,0,1,0,0,0
29,"a  small, green sofa facing backwards",0,0,0,1,0,0,0
30,a green sofa facing backward,0,0,0,1,0,0,0
31,"a small , green sofa facing backwards",0,0,0,1,0,0,0
32,"a small , blue sofa facing to the right",0,0,1,0,0,0,0
33,"a small, green desk facing the opposite direction of the other desks and sofas",0,0,0,0,0,0,0
34,a small red sofa faces to the right,0,1,0,0,0,0,0
35,"a small, green desk facing  backwards",0,0,0,0,0,0,1
36,"a small, green desk facing backwards",0,0,0,0,0,0,1
37,a blue sofa,0,0,1,0,0,0,0
38,"a small, red desk facing to the left",0,0,0,0,0,0,0
39,"a green desk, facing backwards",0,0,0,0,0,0,1
40,"a small, blue, sofa facing to the right",0,0,1,0,0,0,0
41,"a small, blue table facing to the right",0,0,0,0,0,1,0
42,a backwards green sofa,0,0,0,1,0,0,0
43,a green sofa facing backwards,0,0,0,1,0,0,0
44,a red sofa facing right,1,1,0,0,0,0,0
45,a backwards-facing green sofa,0,0,0,1,0,0,0
46,a small,0,0,0,0,0,0,0
47,a green desk facing to the left,0,0,0,0,0,0,0
48,"a small blue desk, facing to the right",0,0,0,0,0,1,0
49,a small sofa facing to the right,0,1,1,0,0,0,0
50,"a small, green table facing backwards",0,0,0,0,0,0,1
51,"a small, red sofa (2)",0,1,0,0,0,0,0
52,"a small, red desk,",0,0,0,0,1,0,0
53,"a small, green desk face backwards",0,0,0,0,0,0,1
54,"a small, green sofa backwards",0,0,0,1,0,0,0
55,a small desk facing backwards,0,0,0,0,0,0,1
56,a small green desk,0,0,0,0,0,0,1
57,"a small, green sofa faces backwards",0,0,0,1,0,0,0
58,"a  small, green desk facing backwards",0,0,0,0,0,0,1
59,"a small, blue desk, ",0,0,0,0,0,1,0
60,"a small red sofa, facing right",0,1,0,0,0,0,0
61,"a large, red couch",1,0,0,0,0,0,0
62,a large sofa facing to the right,1,0,0,0,0,0,0
63,"a small, blue desk",0,0,0,0,0,1,0
64,"a small, green desk facing to the right",0,0,0,0,0,0,0
65,"a small, red desk faced to the right",0,0,0,0,1,0,0
66,a red sofa facing the right,1,1,0,0,0,0,0
67,"a large, blue thing facing to the right",0,0,0,0,0,0,0
68,a small  green sofa facing backwards,0,0,0,1,0,0,0
69,"a small, blue desk facing to the  right",0,0,0,0,0,1,0
70,"a small, blue desk  facing to the right",0,0,0,0,0,1,0
71,"a large, red sofa, facing right",1,0,0,0,0,0,0
72,a small green couch facing backwards,0,0,0,1,0,0,1
73,"a large, red sofa facing to the right",1,0,0,0,0,0,0
74,a sofa facing to the right,1,1,1,0,0,0,0
75,a little green couch,0,0,0,1,0,0,1
76,"a small, green desk facing the back of the room",0,0,0,0,0,0,1
