,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, grey chair  ",1,1,0,0,0,0,0
1,"a  large, grey desk facing forwards",0,0,0,0,1,0,0
2,a small grey facing backwards chair,0,0,0,1,0,0,0
3,"a large, red thing facing backwards",0,0,1,0,0,1,0
4,"a large, grey chair - facing forwards",0,1,0,0,0,0,0
5,a large grey facing forwards,0,1,0,0,1,0,0
6,"a large, grey chair facing backwards 1",1,0,0,0,0,0,0
7,"a large, grey chair facing backwards ",1,0,0,0,0,0,0
8,"a large, red desk that is facing backwards",0,0,0,0,0,1,0
9,a desk facing forwards,0,0,0,0,1,0,0
10,a large red desk facing backwards,0,0,0,0,0,1,0
11,"a small grey chair, facing backwards",0,0,0,1,0,0,0
12,a small grey desk that is facing backwards,0,0,0,0,0,0,1
13,a large grey chair that is facing backwards,1,0,0,0,0,0,0
14,"a large, grey desk is facing forwards",0,0,0,0,1,0,0
15,"a  small, grey chair facing backwards",0,0,0,1,0,0,0
16,"a red desk, facing backwards",0,0,0,0,0,1,0
17,"a large, grey chair is facing forwards",0,1,0,0,0,0,0
18,"a large, grey desk  (5)",0,0,0,0,1,0,0
19,a large red chair ,0,0,1,0,0,0,0
20,a small grey desk,0,0,0,0,0,0,1
21,"a large, red desk with its back facing the viewer",0,0,0,0,0,1,0
22,a grey thing,1,1,0,1,1,0,1
23,"a large, grey thing",1,1,0,0,1,0,0
24,"a large, red desk facing forwards",0,0,0,0,0,0,0
25,a small desk facing backwards,0,0,0,0,0,0,1
26,"a small, grey chair with its back to us",0,0,0,1,0,0,0
27,"a large, grey desk  ",0,0,0,0,1,0,0
28,a grey chair backwards,1,0,0,1,0,0,0
29,a large red chair is facing backwards,0,0,1,0,0,0,0
30,"a large, grey chair faces forwards",0,1,0,0,0,0,0
31,a large gray chair facing forwards,0,1,0,0,0,0,0
32,"a small, grey thing",0,0,0,1,0,0,1
33,a large red chair facing backwards,0,0,1,0,0,0,0
34,"a small, grey desk  ",0,0,0,0,0,0,1
35,a backwards-facing grey chair,1,0,0,1,0,0,0
36,"a small, grey chair with its back to the viewer",0,0,0,1,0,0,0
37,"a large, red desk  facing backwards",0,0,0,0,0,1,0
