,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large, blue chair facing to the left, blue chair facing left",1,0,0,0,0,0,0
1,"a large green chair facing to the left""",0,0,1,0,0,0,0
2,"a small, blue thing facing forwards",0,0,0,0,0,0,0
3,"a chair, blue, large, facing left",1,0,0,0,0,0,0
4,a blue thing,1,1,0,0,1,0,0
5,"a large, green chair facing backwards",0,0,0,0,0,0,0
6,"a large, blue chair facing to the left in the room",1,0,0,0,0,0,0
7,a large chair that is green in color and facing to the left,0,0,1,0,0,0,0
8,"a large, blue fan facing",0,0,0,0,1,0,0
9,a small gray fan facing forwards,0,0,0,0,0,0,1
10,"a small, blue fan",0,0,0,0,0,0,0
11,"a grey, small chair facing forwards",0,0,0,1,0,0,0
12,"a large blue chair, facing backwards",0,1,0,0,0,0,0
13,"a small, blue thing",0,0,0,0,0,0,0
14,"a large, blue thing",1,1,0,0,1,0,0
15,"a small, blue fan facing forwards",0,0,0,0,0,0,0
16,"a small, grey chair facing the front",0,0,0,1,0,0,0
17,a large blue chair facing backwards in the room,0,1,0,0,0,0,0
18,"a large, blue fan facing to the left",0,0,0,0,0,0,0
19,"a small, gray chair facing forwards",0,0,0,1,0,0,0
20,"a large, green chair  (3)",0,0,1,0,0,0,0
21,a large fan that is blue,0,0,0,0,1,0,0
22,a fan,0,0,0,0,1,1,1
23,a grey thing,0,0,0,1,0,0,1
24,"a large, grey thing",0,0,0,0,0,0,0
25,a small grey chair facing the front,0,0,0,1,0,0,0
26,"a large green fan facing to the left""",0,0,0,0,0,1,0
27,a large chair facing left,1,0,1,0,0,0,0
28,"a small, grey thing",0,0,0,1,0,0,1
29,a large chair that is green and facing to the left,0,0,1,0,0,0,0
30,a grey fan facing backwards,0,0,0,0,0,0,0
31,a grey fan,0,0,0,0,0,0,1
32,a blue fan facing backwards,0,0,0,0,1,0,0
33,a large blue facing left chair,1,0,0,0,0,0,0
34,"a large, blue chair facing the opposite direction of the others",0,1,0,0,0,0,0
35,a small grey fan ,0,0,0,0,0,0,1
36,"a large, blue chair with its back to us",0,1,0,0,0,0,0
37,a large blue fan,0,0,0,0,1,0,0
38,"a small, grey chair  (4)",0,0,0,1,0,0,0
39,"a small, grey, facing forwards chair",0,0,0,1,0,0,0
40,a fan facing left,0,0,0,0,0,1,0
41,a grey thing facing backwards,0,0,0,0,0,0,0
42,"a large, blue chair facing to the left",1,0,0,0,0,0,0
43,a large thing facing to the left,1,0,1,0,0,1,0
44,"a large, green chair ",0,0,1,0,0,0,0
45,a green fan,0,0,0,0,0,1,0
46,"a large, blue fan""",0,0,0,0,1,0,0
47,"a small, grey fan ",0,0,0,0,0,0,1
