,Sequence,o1,o2,o3,o4,o5,o6,o7
0,"a large fan, facing forwards",0,0,0,0,1,0,0
1,a  blue fan,0,0,0,0,1,0,0
2,a small green fan,0,0,0,0,0,0,1
3,a red desk facing to the left,0,0,0,0,0,0,0
4,"a large, red thing facing backwards",0,0,1,0,0,1,0
5,"a small, green fan facing left",0,0,0,0,0,0,1
6,"a small, red fan",0,0,0,0,0,0,0
7,"a small, blue thing facing to the left",0,0,0,0,0,0,0
8,a large desk that is blue in color,0,1,0,0,0,0,0
9,a blue thing,0,1,0,0,1,0,0
10,a large grey desk  (1),1,0,0,0,0,0,0
11,"a small green desk, facing left",0,0,0,1,0,0,0
12,a green desk ,0,0,0,1,0,0,0
13,a desk facing forwards,1,1,0,0,0,0,0
14,a large red desk facing backwards,0,0,1,0,0,0,0
15,"a small, blue fan",0,0,0,0,0,0,0
16,a red fan,0,0,0,0,0,1,0
17,a large desk is red and facing backwards,0,0,1,0,0,0,0
18,"a small, blue thing",0,0,0,0,0,0,0
19,a blue desk is facing forwards,0,1,0,0,0,0,0
20,a large red desk ,0,0,1,0,0,0,0
21,"a large, blue thing",0,1,0,0,1,0,0
22,"a large, red fan facing forwards",0,0,0,0,0,0,0
23,a small green fan on the left,0,0,0,0,0,0,1
24,"a large, grey desk is facing forwards",1,0,0,0,0,0,0
25,"a large, blue desk facing backwards",0,0,0,0,0,0,0
26,a large desk with a blue color,0,1,0,0,0,0,0
27,"a large, red fan faces backwards",0,0,0,0,0,1,0
28,a large desk that is blue in color and facing forwards,0,1,0,0,0,0,0
29,a large red desk,0,0,1,0,0,0,0
30,a large desk that is grey in color and is facing forwards,1,0,0,0,0,0,0
31,a large desk that is blue in colour,0,1,0,0,0,0,0
32,"a grey, large desk",1,0,0,0,0,0,0
33,"a small, red desk facing to the left",0,0,0,0,0,0,0
34,a small green fan to the left,0,0,0,0,0,0,1
35,a blue desk facing forward,0,1,0,0,0,0,0
36,a green desk facing to the left,0,0,0,1,0,0,0
37,a fan,0,0,0,0,1,1,1
38,a grey large desk facing forwards,1,0,0,0,0,0,0
39,a grey thing,1,0,0,0,0,0,0
40,"a large, grey thing",1,0,0,0,0,0,0
41,a large red fan facing backwards,0,0,0,0,0,1,0
42,"a large, red desk facing forwards",0,0,0,0,0,0,0
43,a small green desk,0,0,0,1,0,0,0
44,"a large, grey desk  ",1,0,0,0,0,0,0
45,"a small, blue desk",0,0,0,0,0,0,0
46,a small green desk to the left,0,0,0,1,0,0,0
47,"a green, small desk facing to the left",0,0,0,1,0,0,0
48,a large blue desk facing forwards,0,1,0,0,0,0,0
49,a large red fan ,0,0,0,0,0,1,0
50,"a small, grey thing",0,0,0,0,0,0,0
51,a desk that is red and facing backwards,0,0,1,0,0,0,0
52,a Blue desk,1,1,1,1,0,0,0
53,"a large, red fan facing to the left",0,0,0,0,0,0,0
54,a grey fan facing backwards,0,0,0,0,0,0,0
55,"a large, red fan ",0,0,0,0,0,1,0
56,a grey fan,0,0,0,0,0,0,0
57,"a large, red table",0,0,1,0,0,0,0
58,a blue fan facing backwards,0,0,0,0,0,0,0
59,"a large desk, grey in colour, facing forwards",1,0,0,0,0,0,0
60,a small fan facing to the left,0,0,0,0,0,0,1
61,a large grey desk facing forward,1,0,0,0,0,0,0
62,a blue fan in the room,0,0,0,0,1,0,0
63,a large blue fan,0,0,0,0,1,0,0
64,a large grey desk in the room,1,0,0,0,0,0,0
65,"a large, red fan facing backwards""",0,0,0,0,0,1,0
66,a grey thing facing backwards,0,0,0,0,0,0,0
67,a large red desk facing backward,0,0,1,0,0,0,0
