,Sequence,o1,o2,o3,o4,o5,o6,o7
0,a small green fan,0,0,0,0,0,0,1
1,a red desk facing to the left,0,0,0,0,0,0,0
2,"a large, red thing facing backwards",0,0,1,0,0,1,0
3,"a small, green fan facing left",0,0,0,0,0,0,1
4,"a small, red fan",0,0,0,0,0,0,0
5,"a small, blue thing facing to the left",0,0,0,0,0,0,0
6,a blue thing,0,1,0,0,1,0,0
7,"a large, red desk that is facing backwards",0,0,1,0,0,0,0
8,"a small green desk, facing left",0,0,0,1,0,0,0
9,a desk facing forwards,1,1,0,0,0,0,0
10,a large red desk facing backwards,0,0,1,0,0,0,0
11,"a small, green fan faced to the left",0,0,0,0,0,0,1
12,"a large fan, blue",0,0,0,0,1,0,0
13,"a small, blue fan",0,0,0,0,0,0,0
14,a red fan,0,0,0,0,0,1,0
15,"a small, blue thing",0,0,0,0,0,0,0
16,a blue desk is facing forwards,0,1,0,0,0,0,0
17,a large red desk ,0,0,1,0,0,0,0
18,"a large, blue thing",0,1,0,0,1,0,0
19,"a large, red desk facing the wall",0,0,1,0,0,0,0
20,"a large, red fan facing forwards",0,0,0,0,0,0,0
21,a small green fan on the left,0,0,0,0,0,0,1
22,"a large, grey desk is facing forwards",1,0,0,0,0,0,0
23,"a large, blue desk facing backwards",0,0,0,0,0,0,0
24,a large desk with a blue color,0,1,0,0,0,0,0
25,"a large, red fan faces backwards",0,0,0,0,0,1,0
26,a large desk that is blue in color and facing forwards,0,1,0,0,0,0,0
27,"a large, blue desk is in the room",0,1,0,0,0,0,0
28,a large red desk,0,0,1,0,0,0,0
29,a large desk that is grey in color and is facing forwards,1,0,0,0,0,0,0
30,a large blue fan facing forwards,0,0,0,0,1,0,0
31,"a small, red desk facing to the left",0,0,0,0,0,0,0
32,a small green fan to the left,0,0,0,0,0,0,1
33,a green desk facing to the left,0,0,0,1,0,0,0
34,a fan,0,0,0,0,1,1,1
35,a grey large desk facing forwards,1,0,0,0,0,0,0
36,a grey thing,1,0,0,0,0,0,0
37,"a large, grey thing",1,0,0,0,0,0,0
38,a large red fan facing backwards,0,0,0,0,0,1,0
39,"a large, red desk facing forwards",0,0,0,0,0,0,0
40,a small green desk,0,0,0,1,0,0,0
41,"a large, grey desk  ",1,0,0,0,0,0,0
42,"a small, blue desk",0,0,0,0,0,0,0
43,a small green desk to the left,0,0,0,1,0,0,0
44,"a green, small desk facing to the left",0,0,0,1,0,0,0
45,a large blue desk facing forwards,0,1,0,0,0,0,0
46,a large red fan ,0,0,0,0,0,1,0
47,"a small, grey thing",0,0,0,0,0,0,0
48,"a large, red fan facing to the left",0,0,0,0,0,0,0
49,a grey fan facing backwards,0,0,0,0,0,0,0
50,"a large, red desk  facing backwards",0,0,1,0,0,0,0
51,"a large, red fan ",0,0,0,0,0,1,0
52,a grey fan,0,0,0,0,0,0,0
53,a blue fan facing backwards,0,0,0,0,0,0,0
54,"a large desk, grey in colour, facing forwards",1,0,0,0,0,0,0
55,a small fan facing to the left,0,0,0,0,0,0,1
56,a large blue fan,0,0,0,0,1,0,0
57,a large grey desk in the room,1,0,0,0,0,0,0
58,"a large, red desk is facing backwards",0,0,1,0,0,0,0
59,a grey thing facing backwards,0,0,0,0,0,0,0
60,a large red desk facing backward,0,0,1,0,0,0,0
61,a small desk facing to the left,0,0,0,1,0,0,0
62,a small desk,0,0,0,1,0,0,0
63,"a large, red desk",0,0,1,0,0,0,0
64,"a large, blue desk  #2",0,1,0,0,0,0,0
65,"a large, blue fan  (5)",0,0,0,0,1,0,0
66,a little green fan,0,0,0,0,0,0,1
67,a large desk that is red in colour and facing backwards,0,0,1,0,0,0,0
68,a grey desk facing forwards in a room,1,0,0,0,0,0,0
69,a green fan,0,0,0,0,0,0,1
70,"a large, blue fan""",0,0,0,0,1,0,0
71,a grey desk facing backwards,0,0,0,0,0,0,0
72,a large blue fan is facing forwards,0,0,0,0,1,0,0
73,a large red fan facing backward,0,0,0,0,0,1,0
74,"a large desk, blue in colour, facing forwards",0,1,0,0,0,0,0
75,a small green fan ,0,0,0,0,0,0,1
76,"a large, blue desk",0,1,0,0,0,0,0
77,a green desk facing the left,0,0,0,1,0,0,0
78,a large blue fan  facing forwards,0,0,0,0,1,0,0
79,"a large, grey desk in the room",1,0,0,0,0,0,0
80,a red thing,0,0,1,0,0,1,0
81,"a large, red desk with its back facing us",0,0,1,0,0,0,0
82,"a large, red fan facing to the right",0,0,0,0,0,0,0
83,"a large, red fan  facing backwards",0,0,0,0,0,1,0
84,a grey thing facing forwards,1,0,0,0,0,0,0
85,a small green desk ,0,0,0,1,0,0,0
86,"a large, green desk facing forwards",0,0,0,0,0,0,0
87,a small green desk  facing to the left,0,0,0,1,0,0,0
88,"a large blue fan, facing forwards",0,0,0,0,1,0,0
89,"a small, green fan facing the left",0,0,0,0,0,0,1
90,a large desk facing backwards is red,0,0,1,0,0,0,0
91,"a large, blue desk face forwards",0,1,0,0,0,0,0
92,a large red fan,0,0,0,0,0,1,0
93,"a large desk facing forwards, colored blue",0,0,0,0,0,0,0
