|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-21.184940338134766|-43.432376861572266|-19.233875274658203|-35.4351806640625|-41.22901153564453|-19.807762145996094|-35.918216705322266
1|a red thing facing backwards|-23.318490982055664|-45.447792053222656|-21.294235229492188|-36.9456672668457|-43.098121643066406|-21.727121353149414|-37.24482727050781
2|a red thing facing to the left|-27.515233993530273|-49.99567413330078|-26.16610336303711|-44.315155029296875|-47.050865173339844|-26.073989868164062|-43.53169250488281
3|a red fan|-12.737166404724121|-34.770687103271484|-11.424979209899902|-22.835243225097656|-34.64699172973633|-13.294746398925781|-31.70909881591797
4|a red fan facing backwards|-13.50575065612793|-35.57090377807617|-12.391680717468262|-23.56690216064453|-36.330631256103516|-14.570450782775879|-32.8317756652832
5|a red fan facing to the left|-17.23702621459961|-39.48183822631836|-16.38016700744629|-29.991764068603516|-38.78818130493164|-17.65224838256836|-37.21123504638672
6|a red sofa|-12.736193656921387|-34.989315032958984|-10.942070960998535|-27.478700637817383|-32.477378845214844|-11.085869789123535|-25.572607040405273
7|a red sofa facing backwards|-13.51842212677002|-35.60553741455078|-11.746953010559082|-27.90511131286621|-32.96676254272461|-11.502843856811523|-25.85979652404785
8|a red sofa facing to the left|-17.859495162963867|-39.6956672668457|-15.608365058898926|-33.5019645690918|-36.76809310913086|-15.863322257995605|-31.408870697021484
9|a green thing|-18.601314544677734|-35.79778289794922|-16.887737274169922|-38.1334228515625|-34.909358978271484|-16.544370651245117|-39.22489547729492
10|a green thing facing backwards|-26.960735321044922|-46.71905517578125|-25.60232162475586|-42.64661407470703|-46.08647918701172|-24.526512145996094|-44.59048080444336
11|a green thing facing to the left|-21.573017120361328|-38.53864288330078|-20.208669662475586|-41.224578857421875|-37.722877502441406|-19.286758422851562|-42.37728500366211
12|a green fan|-8.986422538757324|-24.120004653930664|-8.803597450256348|-29.294681549072266|-28.99958038330078|-8.869807243347168|-31.10303497314453
13|a green fan facing backwards|-15.21457290649414|-34.22462463378906|-15.207817077636719|-34.762725830078125|-37.138587951660156|-14.952665328979492|-36.90646743774414
14|a green fan facing to the left|-9.923507690429688|-25.16168975830078|-10.026662826538086|-30.605335235595703|-30.933029174804688|-10.324872970581055|-32.94737243652344
15|a green sofa|-11.732069969177246|-30.56460189819336|-10.815319061279297|-31.862106323242188|-23.592472076416016|-8.129132270812988|-30.736888885498047
16|a green sofa facing backwards|-16.721729278564453|-38.819854736328125|-16.238513946533203|-36.87436294555664|-35.234256744384766|-14.52956771850586|-35.772865295410156
17|a green sofa facing to the left|-12.85023021697998|-31.8280029296875|-12.192153930664062|-33.25972366333008|-24.472782135009766|-8.74505615234375|-31.65480613708496
18|a thing|-16.112152099609375|-37.472373962402344|-15.035772323608398|-35.568702697753906|-36.601470947265625|-15.147665023803711|-35.09327697753906
19|a thing facing backwards|-29.444211959838867|-48.97914123535156|-28.189769744873047|-39.91507339477539|-48.26899337768555|-26.974536895751953|-38.866214752197266
20|a thing facing to the left|-23.43556022644043|-42.852630615234375|-21.31524085998535|-46.85603332519531|-40.973060607910156|-19.463510513305664|-44.847434997558594
21|a fan|-6.558491230010986|-28.22348403930664|-6.995634078979492|-26.27393341064453|-31.904272079467773|-11.212453842163086|-31.110763549804688
22|a fan facing backwards|-17.39767837524414|-36.836952209472656|-17.64419174194336|-27.178037643432617|-38.564476013183594|-18.160520553588867|-33.114566802978516
23|a fan facing to the left|-8.801141738891602|-29.66404914855957|-9.059910774230957|-32.76178741455078|-33.81537628173828|-12.740169525146484|-35.38142395019531
24|a sofa|-14.695794105529785|-34.34125518798828|-12.962434768676758|-32.69083786010742|-27.887245178222656|-8.527079582214355|-28.682422637939453
25|a sofa facing backwards|-18.251008987426758|-40.25677490234375|-18.263565063476562|-33.312435150146484|-38.77684020996094|-18.614818572998047|-29.210416793823242
26|a sofa facing to the left|-17.069425582885742|-35.939430236816406|-14.493350982666016|-37.74601364135742|-28.851764678955078|-9.252881050109863|-34.60190200805664
27|a blue thing|-15.718788146972656|-37.52485275268555|-15.577640533447266|-37.57552719116211|-36.54676818847656|-15.236665725708008|-38.462791442871094
28|a blue thing facing backwards|-27.793132781982422|-47.713417053222656|-26.78557777404785|-42.69556427001953|-44.474952697753906|-26.371135711669922|-45.210113525390625
29|a blue thing facing to the left|-20.596616744995117|-40.48832702636719|-18.991601943969727|-40.537437438964844|-38.94667053222656|-17.908658981323242|-41.381221771240234
