|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-37.274681091308594|-36.72550582885742|-19.701852798461914|-40.125030517578125|-38.672882080078125|-19.858062744140625|-40.926326751708984
1|a red thing facing to the right|-41.17829132080078|-39.80741500854492|-22.5666446685791|-42.79216384887695|-41.37557601928711|-22.365142822265625|-43.8970947265625
2|a red thing facing backwards|-47.327144622802734|-45.50886535644531|-27.170665740966797|-45.40876388549805|-48.312442779541016|-26.525691986083984|-46.24384307861328
3|a red sofa|-24.365413665771484|-27.299222946166992|-11.159274101257324|-31.483936309814453|-30.985916137695312|-12.042595863342285|-32.08678436279297
4|a red sofa facing to the right|-25.379852294921875|-28.196895599365234|-12.351689338684082|-32.410667419433594|-32.39139175415039|-13.153404235839844|-33.56679916381836
5|a red sofa facing backwards|-34.03070831298828|-34.26631164550781|-17.196392059326172|-36.628936767578125|-37.66097640991211|-17.660717010498047|-37.34822082519531
6|a red desk|-35.1818962097168|-32.59553909301758|-14.369600296020508|-34.011966705322266|-26.99790382385254|-11.650235176086426|-33.44009780883789
7|a red desk facing to the right|-36.11238479614258|-33.82345962524414|-15.483795166015625|-34.795440673828125|-27.844263076782227|-12.137785911560059|-34.220680236816406
8|a red desk facing backwards|-39.308658599853516|-37.08770751953125|-18.61817169189453|-37.52622985839844|-36.691162109375|-17.397441864013672|-37.90654373168945
9|a green thing|-41.320682525634766|-41.39971923828125|-17.674419403076172|-33.972900390625|-40.795799255371094|-19.308612823486328|-36.190086364746094
10|a green thing facing to the right|-48.15739440917969|-47.78316116333008|-26.798290252685547|-44.537696838378906|-48.264129638671875|-25.099580764770508|-45.87165451049805
11|a green thing facing backwards|-43.139739990234375|-43.185821533203125|-19.97586441040039|-35.352481842041016|-42.460906982421875|-20.81724739074707|-37.360782623291016
12|a green sofa|-32.52745056152344|-33.13783264160156|-10.016972541809082|-25.39765167236328|-33.51786422729492|-11.584525108337402|-30.616226196289062
13|a green sofa facing to the right|-37.393428802490234|-37.377689361572266|-14.015137672424316|-31.54043960571289|-37.29179000854492|-14.959824562072754|-35.539005279541016
14|a green sofa facing backwards|-32.977874755859375|-33.57007598876953|-10.670921325683594|-25.707599639892578|-34.6115837097168|-12.360591888427734|-31.06584358215332
15|a green desk|-31.998493194580078|-32.132389068603516|-11.134026527404785|-28.165285110473633|-31.151378631591797|-9.629904747009277|-26.14090919494629
16|a green desk facing to the right|-36.5237922668457|-36.11420822143555|-15.295238494873047|-34.126373291015625|-35.11380386352539|-13.266770362854004|-31.946950912475586
17|a green desk facing backwards|-32.38616943359375|-32.53609085083008|-11.725638389587402|-28.633207321166992|-31.542156219482422|-9.923919677734375|-26.433719635009766
18|a thing|-36.40109634399414|-37.02528381347656|-16.972864151000977|-36.784576416015625|-38.29747009277344|-17.510513305664062|-37.001495361328125
19|a thing facing to the right|-43.117027282714844|-42.745975494384766|-22.923131942749023|-48.69139099121094|-42.553836822509766|-21.50370216369629|-47.25081253051758
20|a thing facing backwards|-48.604042053222656|-47.62933349609375|-28.37900733947754|-40.21953582763672|-48.79528045654297|-27.09685707092285|-39.76962661743164
21|a sofa|-28.597488403320312|-29.223508834838867|-10.16221809387207|-29.44271469116211|-29.850196838378906|-10.5609769821167|-30.944843292236328
22|a sofa facing to the right|-30.617385864257812|-30.591951370239258|-11.91382884979248|-35.91059875488281|-31.946489334106445|-11.873504638671875|-35.04757308959961
23|a sofa facing backwards|-37.97336959838867|-36.48094177246094|-17.65915870666504|-29.768957138061523|-35.56822204589844|-16.073467254638672|-31.60318374633789
