|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-41.11123275756836|-27.739246368408203|-20.27726936340332|-27.163488388061523|-28.71468734741211|-42.603057861328125|-50.5305061340332
1|a thing facing to the left|-49.3134765625|-27.635313034057617|-26.747188568115234|-20.675912857055664|-27.630630493164062|-48.3671760559082|-42.2293815612793
2|a thing|-37.003273010253906|-16.331527709960938|-15.035714149475098|-15.408823013305664|-17.042177200317383|-37.85650634765625|-37.686134338378906
3|a thing facing to the right|-48.668418884277344|-20.533660888671875|-26.708663940429688|-27.47089385986328|-21.903757095336914|-48.51139831542969|-49.594173431396484
4|a chair facing forwards|-33.58635711669922|-13.899175643920898|-11.22433090209961|-16.74135398864746|-14.691758155822754|-29.875673294067383|-37.07786560058594
5|a chair facing to the left|-33.538856506347656|-11.574454307556152|-11.698840141296387|-9.484911918640137|-12.617111206054688|-34.443214416503906|-28.125329971313477
6|a chair|-31.098358154296875|-8.627429008483887|-9.471972465515137|-8.633408546447754|-6.767567157745361|-29.288257598876953|-27.486610412597656
7|a chair facing to the right|-32.96194839477539|-9.701992988586426|-13.284379005432129|-14.944880485534668|-7.485406398773193|-34.91779327392578|-34.71904373168945
8|a desk facing forwards|-27.86983871459961|-13.989068984985352|-7.697422027587891|-13.779311180114746|-15.850137710571289|-33.233951568603516|-36.59151077270508
9|a desk facing to the left|-35.68924331665039|-12.929389953613281|-13.151206970214844|-6.175554275512695|-14.317769050598145|-36.34305191040039|-33.16179656982422
10|a desk|-27.119590759277344|-5.336387634277344|-6.344276428222656|-5.061233043670654|-10.078932762145996|-31.839962005615234|-30.936519622802734
11|a desk facing to the right|-34.731300354003906|-5.781192779541016|-13.010099411010742|-12.352741241455078|-11.672497749328613|-35.69835662841797|-34.61960983276367
12|a grey thing facing forwards|-48.293128967285156|-29.56293296813965|-29.75554847717285|-25.865447998046875|-28.634286880493164|-52.533634185791016|-49.04755401611328
13|a grey thing facing to the left|-44.829437255859375|-24.217199325561523|-24.103822708129883|-18.986774444580078|-22.415550231933594|-47.411216735839844|-41.19096374511719
14|a grey thing|-42.076072692871094|-20.882205963134766|-19.934215545654297|-15.558027267456055|-19.83440399169922|-44.68362808227539|-38.47752380371094
15|a grey thing facing to the right|-46.5455207824707|-26.37079429626465|-28.144813537597656|-25.170513153076172|-25.19455337524414|-49.98891067504883|-48.04473876953125
16|a grey chair facing forwards|-38.45145034790039|-19.07863998413086|-19.326919555664062|-16.06817626953125|-17.686992645263672|-41.06449890136719|-35.41220474243164
17|a grey chair facing to the left|-33.32644271850586|-13.080159187316895|-13.237115859985352|-8.782905578613281|-10.971283912658691|-35.599979400634766|-27.2615909576416
18|a grey chair|-32.777191162109375|-12.556631088256836|-12.346481323242188|-7.949710369110107|-10.496804237365723|-35.056976318359375|-26.655729293823242
19|a grey chair facing to the right|-35.860626220703125|-15.902976989746094|-16.73335838317871|-14.32354736328125|-14.56667423248291|-38.821006774902344|-33.97420120239258
20|a grey desk facing forwards|-36.21988296508789|-17.74515724182129|-16.514005661010742|-11.978689193725586|-16.903564453125|-40.5115966796875|-36.75718307495117
21|a grey desk facing to the left|-33.419734954833984|-12.008811950683594|-11.406341552734375|-4.594428539276123|-12.991341590881348|-36.8791618347168|-31.281505584716797
22|a grey desk|-32.6341552734375|-11.30544662475586|-10.053335189819336|-3.397914409637451|-11.634099960327148|-35.68696212768555|-29.642478942871094
23|a grey desk facing to the right|-35.22529602050781|-14.28948974609375|-15.137046813964844|-10.816226959228516|-14.794503211975098|-38.613521575927734|-34.087486267089844
24|a green thing facing forwards|-38.67600631713867|-26.722105026245117|-17.697856903076172|-20.501522064208984|-26.728504180908203|-40.83041763305664|-42.534908294677734
25|a green thing facing to the left|-46.7004508972168|-25.8183650970459|-24.41256332397461|-22.0199031829834|-25.27438735961914|-47.287071228027344|-44.92576217651367
