|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-42.063846588134766|-43.432376861572266|-40.7690315246582|-35.4351806640625|-41.22901153564453|-41.456199645996094|-14.750246047973633
1|a red thing facing backwards|-44.19739532470703|-45.447792053222656|-42.82939147949219|-36.9456672668457|-43.098121643066406|-43.37556076049805|-16.076858520507812
2|a red thing facing to the left|-48.39413833618164|-49.99567413330078|-47.70125961303711|-44.315155029296875|-47.050865173339844|-47.722434997558594|-22.363723754882812
3|a red fan|-33.61606979370117|-34.770687103271484|-32.96013641357422|-22.835243225097656|-34.64699172973633|-34.94318389892578|-10.541128158569336
4|a red fan facing backwards|-34.3846549987793|-35.57090377807617|-33.92683792114258|-23.56690216064453|-36.330631256103516|-36.21888732910156|-11.663803100585938
5|a red fan facing to the left|-38.115928649902344|-39.48183822631836|-37.915321350097656|-29.991764068603516|-38.78818130493164|-39.30068588256836|-16.04326057434082
6|a red sofa|-33.61509704589844|-34.989315032958984|-32.47722625732422|-27.478700637817383|-32.477378845214844|-32.73430633544922|-4.404637813568115
7|a red sofa facing backwards|-34.3973274230957|-35.60553741455078|-33.282108306884766|-27.90511131286621|-32.96676254272461|-33.151283264160156|-4.691827774047852
8|a red sofa facing to the left|-38.738399505615234|-39.6956672668457|-37.14352035522461|-33.5019645690918|-36.76809310913086|-37.51176071166992|-10.2409029006958
9|a green thing|-39.480224609375|-35.79778289794922|-38.42289352416992|-38.1334228515625|-34.909358978271484|-38.19281005859375|-18.05692481994629
10|a green thing facing backwards|-47.83964920043945|-46.71905517578125|-47.13747787475586|-42.64661407470703|-46.08647918701172|-46.17495346069336|-23.422510147094727
11|a green thing facing to the left|-42.45193099975586|-38.53864288330078|-41.74382400512695|-41.224578857421875|-37.722877502441406|-40.93519973754883|-21.209314346313477
12|a green fan|-29.86532974243164|-24.120004653930664|-30.33875274658203|-29.294681549072266|-28.99958038330078|-30.518245697021484|-9.935063362121582
13|a green fan facing backwards|-36.09347915649414|-34.22462463378906|-36.74297332763672|-34.762725830078125|-37.138587951660156|-36.60110092163086|-15.738495826721191
14|a green fan facing to the left|-30.802413940429688|-25.16168975830078|-31.561819076538086|-30.605335235595703|-30.933029174804688|-31.973310470581055|-11.779404640197754
15|a green sofa|-32.61097717285156|-30.56460189819336|-32.3504753112793|-31.862106323242188|-23.592472076416016|-29.777570724487305|-9.568917274475098
16|a green sofa facing backwards|-37.60063934326172|-38.819854736328125|-37.77367401123047|-36.87436294555664|-35.234256744384766|-36.17800521850586|-14.60489273071289
17|a green sofa facing to the left|-33.7291374206543|-31.8280029296875|-33.72731018066406|-33.25972366333008|-24.472782135009766|-30.39349365234375|-10.486835479736328
18|a thing|-36.991058349609375|-37.472373962402344|-36.570926666259766|-35.568702697753906|-36.601470947265625|-36.796104431152344|-13.925309181213379
19|a thing facing backwards|-50.3231201171875|-48.97914123535156|-49.72492599487305|-39.91507339477539|-48.26899337768555|-48.62297821044922|-17.698246002197266
20|a thing facing to the left|-44.31447219848633|-42.852630615234375|-42.85039520263672|-46.85603332519531|-40.973060607910156|-41.11195373535156|-23.67946434020996
21|a fan|-27.437397003173828|-28.22348403930664|-28.530790328979492|-26.27393341064453|-31.904272079467773|-32.86089324951172|-9.942794799804688
22|a fan facing backwards|-38.276580810546875|-36.836952209472656|-39.17934799194336|-27.178037643432617|-38.564476013183594|-39.8089599609375|-11.946596145629883
23|a fan facing to the left|-29.6800479888916|-29.66404914855957|-30.595067977905273|-32.76178741455078|-33.81537628173828|-34.388607025146484|-14.213451385498047
24|a sofa|-35.57469940185547|-34.34125518798828|-34.497589111328125|-32.69083786010742|-27.887245178222656|-30.175518035888672|-7.514453887939453
25|a sofa facing backwards|-39.129913330078125|-40.25677490234375|-39.79872131347656|-33.312435150146484|-38.77684020996094|-40.26325607299805|-8.042448043823242
26|a sofa facing to the left|-37.948326110839844|-35.939430236816406|-36.028507232666016|-37.74601364135742|-28.851764678955078|-30.901317596435547|-13.43393325805664
27|a blue thing|-36.597694396972656|-37.52485275268555|-37.112796783447266|-37.57552719116211|-36.54676818847656|-36.88510513305664|-17.294822692871094
28|a blue thing facing backwards|-48.672035217285156|-47.713417053222656|-48.32073211669922|-42.69556427001953|-44.474952697753906|-48.01957702636719|-24.042146682739258
29|a blue thing facing to the left|-41.47552490234375|-40.48832702636719|-40.526756286621094|-40.537437438964844|-38.94667053222656|-39.557098388671875|-20.2132568359375
30|a blue fan|-23.715681076049805|-29.01101303100586|-27.366201400756836|-29.41843605041504|-29.7762393951416|-32.176326751708984|-9.440260887145996
31|a blue fan facing backwards|-35.98701858520508|-36.989646911621094|-37.900657653808594|-34.88426971435547|-36.22430419921875|-40.95935821533203|-15.760392189025879
32|a blue fan facing to the left|-25.432924270629883|-30.100994110107422|-28.774276733398438|-30.92133331298828|-31.499990463256836|-33.5323600769043|-11.302322387695312
33|a blue sofa|-36.44725799560547|-33.425453186035156|-30.483257293701172|-32.44010543823242|-28.552968978881836|-26.888225555419922|-9.078293800354004
34|a blue sofa facing backwards|-41.52641296386719|-38.63313293457031|-38.943904876708984|-36.88752746582031|-35.13151168823242|-37.84585189819336|-15.228267669677734
35|a blue sofa facing to the left|-37.64612579345703|-34.258026123046875|-31.520654678344727|-33.282833099365234|-29.272937774658203|-27.64895248413086|-9.97336483001709
36|a large, red thing|-44.64012908935547|-42.53207015991211|-43.11357116699219|-36.66670227050781|-42.353858947753906|-44.24726486206055|-14.568523406982422
37|a large, red thing facing backwards|-45.779422760009766|-43.564186096191406|-44.15310287475586|-37.307464599609375|-43.36139678955078|-45.29899978637695|-15.147575378417969
38|a large, red thing facing to the left|-50.65993881225586|-48.37443161010742|-49.035972595214844|-44.22974395751953|-47.90623092651367|-49.59244918823242|-21.609420776367188
39|a large, red fan|-32.40134048461914|-29.929975509643555|-30.973182678222656|-21.788423538208008|-33.47111511230469|-34.89687728881836|-8.699565887451172
40|a large, red fan facing backwards|-32.61744689941406|-30.168594360351562|-31.355863571166992|-22.146724700927734|-33.90746307373047|-35.31061935424805|-9.075554847717285
41|a large, red fan facing to the left|-37.04802703857422|-34.82737350463867|-36.21157455444336|-29.760026931762695|-37.31505584716797|-38.179508209228516|-13.360804557800293
42|a large, red sofa|-32.984439849853516|-30.698299407958984|-32.968544006347656|-27.550228118896484|-29.085771560668945|-32.18149948120117|-0.2169923335313797
43|a large, red sofa facing backwards|-33.20705032348633|-30.854768753051758|-33.32692337036133|-27.73918914794922|-29.204879760742188|-32.37909698486328|-0.2937699258327484
44|a large, red sofa facing to the left|-38.571800231933594|-36.065460205078125|-37.94460678100586|-33.99165725708008|-35.353668212890625|-37.882293701171875|-8.73549747467041
45|a large, green thing|-46.51512908935547|-42.064308166503906|-42.74192428588867|-43.54682159423828|-41.831298828125|-43.23712158203125|-20.394237518310547
