|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-37.50672149658203|-15.091959953308105|-36.88613510131836|-36.78667068481445|-14.224806785583496|-15.765118598937988
1|a thing facing forwards|-47.57192611694336|-41.55805969238281|-28.017879486083984|-49.64893341064453|-40.976234436035156|-24.344898223876953|-26.863662719726562
2|a thing facing backwards|-41.88876724243164|-45.94804763793945|-22.330078125|-42.936214447021484|-45.31690979003906|-18.563365936279297|-20.30645179748535
3|a chair|-26.419387817382812|-27.023183822631836|-6.1546311378479|-27.948226928710938|-28.761798858642578|-6.976099967956543|-7.513963222503662
4|a chair facing forwards|-32.795772552490234|-27.5368709564209|-12.946806907653809|-35.20946502685547|-29.99134635925293|-9.847132682800293|-13.089664459228516
5|a chair facing backwards|-27.174057006835938|-32.81446838378906|-7.91495418548584|-29.0690975189209|-31.003572463989258|-7.815483093261719|-8.338134765625
6|a desk|-32.353858947753906|-30.831111907958984|-10.981058120727539|-31.956567764282227|-26.582164764404297|-5.942964553833008|-7.493420124053955
7|a desk facing forwards|-34.128211975097656|-31.965579986572266|-15.470523834228516|-37.192501068115234|-27.585058212280273|-11.929719924926758|-13.947683334350586
8|a desk facing backwards|-34.11124801635742|-33.37744903564453|-12.097811698913574|-32.882022857666016|-34.048362731933594|-6.55066442489624|-8.512960433959961
9|a grey thing|-36.84360122680664|-38.10736083984375|-17.2181396484375|-36.79453659057617|-38.146751403808594|-16.906391143798828|-16.579084396362305
10|a grey thing facing forwards|-45.43218994140625|-40.12575912475586|-22.311325073242188|-46.16915512084961|-40.44649887084961|-19.289979934692383|-25.386028289794922
11|a grey thing facing backwards|-39.862606048583984|-44.580379486083984|-19.68606185913086|-39.34907531738281|-45.619422912597656|-19.69679069519043|-18.728179931640625
12|a grey chair|-23.91861915588379|-27.142749786376953|-8.065573692321777|-26.88159942626953|-30.277652740478516|-8.875981330871582|-8.39676570892334
13|a grey chair facing forwards|-29.808137893676758|-27.325759887695312|-9.646493911743164|-33.225685119628906|-30.940853118896484|-9.85633373260498|-13.491575241088867
14|a grey chair facing backwards|-24.14813995361328|-32.42133331298828|-9.138936996459961|-27.509437561035156|-32.546932220458984|-9.94909954071045|-8.946919441223145
15|a grey desk|-32.24214172363281|-31.47148895263672|-10.988679885864258|-28.7667293548584|-26.131101608276367|-8.353840827941895|-6.41659688949585
16|a grey desk facing forwards|-32.99428939819336|-31.897737503051758|-12.144501686096191|-32.8173828125|-26.524335861206055|-8.89836311340332|-11.85657024383545
17|a grey desk facing backwards|-34.13479995727539|-35.04665756225586|-12.35449504852295|-29.5616455078125|-33.672916412353516|-10.120246887207031|-6.853245735168457
18|a red thing|-40.898780822753906|-41.12431716918945|-14.417837142944336|-38.85639953613281|-41.01882553100586|-15.009095191955566|-18.91432762145996
19|a red thing facing forwards|-47.39794921875|-48.4213752746582|-24.32137680053711|-45.00233840942383|-48.26893997192383|-23.989946365356445|-24.611095428466797
20|a red thing facing backwards|-43.54635238647461|-43.93693923950195|-17.856117248535156|-41.65966796875|-43.57227325439453|-17.77436065673828|-21.641094207763672
