|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-21.184940338134766|-22.4851131439209|-40.7690315246582|-35.4351806640625|-41.22901153564453|-41.456199645996094|-35.918216705322266
1|a red thing facing backwards|-23.318490982055664|-24.50052833557129|-42.82939147949219|-36.9456672668457|-43.098121643066406|-43.37556076049805|-37.24482727050781
2|a red thing facing to the left|-27.515233993530273|-29.04841423034668|-47.70125961303711|-44.315155029296875|-47.050865173339844|-47.722434997558594|-43.53169250488281
3|a red fan|-12.737166404724121|-13.823421478271484|-32.96013641357422|-22.835243225097656|-34.64699172973633|-34.94318389892578|-31.70909881591797
4|a red fan facing backwards|-13.50575065612793|-14.623638153076172|-33.92683792114258|-23.56690216064453|-36.330631256103516|-36.21888732910156|-32.8317756652832
5|a red fan facing to the left|-17.23702621459961|-18.534574508666992|-37.915321350097656|-29.991764068603516|-38.78818130493164|-39.30068588256836|-37.21123504638672
6|a red sofa|-12.736193656921387|-14.042049407958984|-32.47722625732422|-27.478700637817383|-32.477378845214844|-32.73430633544922|-25.572607040405273
7|a red sofa facing backwards|-13.51842212677002|-14.658270835876465|-33.282108306884766|-27.90511131286621|-32.96676254272461|-33.151283264160156|-25.85979652404785
8|a red sofa facing to the left|-17.859495162963867|-18.748401641845703|-37.14352035522461|-33.5019645690918|-36.76809310913086|-37.51176071166992|-31.408870697021484
9|a green thing|-18.601314544677734|-14.850519180297852|-38.42289352416992|-38.1334228515625|-34.909358978271484|-38.19281005859375|-39.22489547729492
10|a green thing facing backwards|-26.960735321044922|-25.771787643432617|-47.13747787475586|-42.64661407470703|-46.08647918701172|-46.17495346069336|-44.59048080444336
11|a green thing facing to the left|-21.573017120361328|-17.591379165649414|-41.74382400512695|-41.224578857421875|-37.722877502441406|-40.93519973754883|-42.37728500366211
12|a green fan|-8.986422538757324|-3.172738790512085|-30.33875274658203|-29.294681549072266|-28.99958038330078|-30.518245697021484|-31.10303497314453
13|a green fan facing backwards|-15.21457290649414|-13.277358055114746|-36.74297332763672|-34.762725830078125|-37.138587951660156|-36.60110092163086|-36.90646743774414
14|a green fan facing to the left|-9.923507690429688|-4.2144246101379395|-31.561819076538086|-30.605335235595703|-30.933029174804688|-31.973310470581055|-32.94737243652344
15|a green sofa|-11.732069969177246|-9.61733627319336|-32.3504753112793|-31.862106323242188|-23.592472076416016|-29.777570724487305|-30.736888885498047
16|a green sofa facing backwards|-16.721729278564453|-17.872589111328125|-37.77367401123047|-36.87436294555664|-35.234256744384766|-36.17800521850586|-35.772865295410156
17|a green sofa facing to the left|-12.85023021697998|-10.880738258361816|-33.72731018066406|-33.25972366333008|-24.472782135009766|-30.39349365234375|-31.65480613708496
18|a thing|-16.112152099609375|-16.525110244750977|-36.570926666259766|-35.568702697753906|-36.601470947265625|-36.796104431152344|-35.09327697753906
19|a thing facing backwards|-29.444211959838867|-28.031879425048828|-49.72492599487305|-39.91507339477539|-48.26899337768555|-48.62297821044922|-38.866214752197266
20|a thing facing to the left|-23.43556022644043|-21.905366897583008|-42.85039520263672|-46.85603332519531|-40.973060607910156|-41.11195373535156|-44.847434997558594
21|a fan|-6.558491230010986|-7.276218414306641|-28.530790328979492|-26.27393341064453|-31.904272079467773|-32.86089324951172|-31.110763549804688
22|a fan facing backwards|-17.39767837524414|-15.889688491821289|-39.17934799194336|-27.178037643432617|-38.564476013183594|-39.8089599609375|-33.114566802978516
23|a fan facing to the left|-8.801141738891602|-8.71678352355957|-30.595067977905273|-32.76178741455078|-33.81537628173828|-34.388607025146484|-35.38142395019531
24|a sofa|-14.695794105529785|-13.393991470336914|-34.497589111328125|-32.69083786010742|-27.887245178222656|-30.175518035888672|-28.682422637939453
25|a sofa facing backwards|-18.251008987426758|-19.30950927734375|-39.79872131347656|-33.312435150146484|-38.77684020996094|-40.26325607299805|-29.210416793823242
26|a sofa facing to the left|-17.069425582885742|-14.992167472839355|-36.028507232666016|-37.74601364135742|-28.851764678955078|-30.901317596435547|-34.60190200805664
27|a blue thing|-15.718788146972656|-16.577587127685547|-37.112796783447266|-37.57552719116211|-36.54676818847656|-36.88510513305664|-38.462791442871094
28|a blue thing facing backwards|-27.793132781982422|-26.766151428222656|-48.32073211669922|-42.69556427001953|-44.474952697753906|-48.01957702636719|-45.210113525390625
29|a blue thing facing to the left|-20.596616744995117|-19.541059494018555|-40.526756286621094|-40.537437438964844|-38.94667053222656|-39.557098388671875|-41.381221771240234
30|a blue fan|-2.836775064468384|-8.06374740600586|-27.366201400756836|-29.41843605041504|-29.7762393951416|-32.176326751708984|-30.608230590820312
31|a blue fan facing backwards|-15.108112335205078|-16.042381286621094|-37.900657653808594|-34.88426971435547|-36.22430419921875|-40.95935821533203|-36.92835998535156
32|a blue fan facing to the left|-4.554019927978516|-9.153728485107422|-28.774276733398438|-30.92133331298828|-31.499990463256836|-33.5323600769043|-32.47029113769531
33|a blue sofa|-15.568351745605469|-12.47818660736084|-30.483257293701172|-32.44010543823242|-28.552968978881836|-26.888225555419922|-30.24626350402832
34|a blue sofa facing backwards|-20.647506713867188|-17.685869216918945|-38.943904876708984|-36.88752746582031|-35.13151168823242|-37.84585189819336|-36.396240234375
35|a blue sofa facing to the left|-16.767221450805664|-13.310759544372559|-31.520654678344727|-33.282833099365234|-29.272937774658203|-27.64895248413086|-31.14133644104004
36|a large, red thing|-23.7612247467041|-21.58480453491211|-43.11357116699219|-36.66670227050781|-42.353858947753906|-44.24726486206055|-35.73649215698242
37|a large, red thing facing backwards|-24.90052032470703|-22.61691665649414|-44.15310287475586|-37.307464599609375|-43.36139678955078|-45.29899978637695|-36.31554412841797
38|a large, red thing facing to the left|-29.781034469604492|-27.427165985107422|-49.035972595214844|-44.22974395751953|-47.90623092651367|-49.59244918823242|-42.77738952636719
39|a large, red fan|-11.522435188293457|-8.982709884643555|-30.973182678222656|-21.788423538208008|-33.47111511230469|-34.89687728881836|-29.867534637451172
40|a large, red fan facing backwards|-11.738541603088379|-9.221330642700195|-31.355863571166992|-22.146724700927734|-33.90746307373047|-35.31061935424805|-30.2435245513916
41|a large, red fan facing to the left|-16.16912078857422|-13.880108833312988|-36.21157455444336|-29.760026931762695|-37.31505584716797|-38.179508209228516|-34.528770446777344
42|a large, red sofa|-12.105534553527832|-9.751033782958984|-32.968544006347656|-27.550228118896484|-29.085771560668945|-32.18149948120117|-21.38496208190918
43|a large, red sofa facing backwards|-12.328145027160645|-9.907504081726074|-33.32692337036133|-27.73918914794922|-29.204879760742188|-32.37909698486328|-21.46173858642578
