|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-41.11123275756836|-27.739246368408203|-41.53117370605469|-49.225990295410156|-28.71468734741211|-42.603057861328125|-28.51683807373047
1|a thing facing to the left|-49.3134765625|-27.635313034057617|-48.001094818115234|-42.7384147644043|-27.630630493164062|-48.3671760559082|-20.215707778930664
2|a thing|-37.003273010253906|-16.331527709960938|-36.28961944580078|-37.4713249206543|-17.042177200317383|-37.85650634765625|-15.672463417053223
3|a thing facing to the right|-48.668418884277344|-20.533660888671875|-47.96257019042969|-49.53339385986328|-21.903757095336914|-48.51139831542969|-27.580501556396484
4|a chair facing forwards|-33.58635711669922|-13.899175643920898|-32.47823715209961|-38.803855895996094|-14.691758155822754|-29.875673294067383|-15.064193725585938
5|a chair facing to the left|-33.538856506347656|-11.574454307556152|-32.9527473449707|-31.547412872314453|-12.617111206054688|-34.443214416503906|-6.111658573150635
6|a chair|-31.098358154296875|-8.627429008483887|-30.725879669189453|-30.69590950012207|-6.767567157745361|-29.288257598876953|-5.472939491271973
7|a chair facing to the right|-32.96194839477539|-9.701992988586426|-34.53828811645508|-37.007381439208984|-7.485406398773193|-34.91779327392578|-12.705371856689453
8|a desk facing forwards|-27.86983871459961|-13.989068984985352|-28.951330184936523|-35.84181213378906|-15.850137710571289|-33.233951568603516|-14.577841758728027
9|a desk facing to the left|-35.68924331665039|-12.929389953613281|-34.40511703491211|-28.238054275512695|-14.317769050598145|-36.34305191040039|-11.148126602172852
10|a desk|-27.119590759277344|-5.336387634277344|-27.598182678222656|-27.123733520507812|-10.078932762145996|-31.839962005615234|-8.922847747802734
11|a desk facing to the right|-34.731300354003906|-5.781192779541016|-34.26401138305664|-34.41524124145508|-11.672497749328613|-35.69835662841797|-12.605939865112305
12|a grey thing facing forwards|-48.293128967285156|-29.56293296813965|-51.009456634521484|-47.92795181274414|-28.634286880493164|-52.533634185791016|-27.03388214111328
13|a grey thing facing to the left|-44.829437255859375|-24.217199325561523|-45.357730865478516|-41.04927444458008|-22.415550231933594|-47.411216735839844|-19.177291870117188
14|a grey thing|-42.076072692871094|-20.882205963134766|-41.18812561035156|-37.62052917480469|-19.83440399169922|-44.68362808227539|-16.463851928710938
15|a grey thing facing to the right|-46.5455207824707|-26.37079429626465|-49.398719787597656|-47.23301315307617|-25.19455337524414|-49.98891067504883|-26.031064987182617
16|a grey chair facing forwards|-38.45145034790039|-19.07863998413086|-40.58082580566406|-38.13067626953125|-17.686992645263672|-41.06449890136719|-13.39853286743164
17|a grey chair facing to the left|-33.32644271850586|-13.080159187316895|-34.49102020263672|-30.84540557861328|-10.971283912658691|-35.599979400634766|-5.24791955947876
18|a grey chair|-32.777191162109375|-12.556631088256836|-33.60038757324219|-30.012210845947266|-10.496804237365723|-35.056976318359375|-4.642057418823242
19|a grey chair facing to the right|-35.860626220703125|-15.902976989746094|-37.98726272583008|-36.38604736328125|-14.56667423248291|-38.821006774902344|-11.960527420043945
20|a grey desk facing forwards|-36.21988296508789|-17.74515724182129|-37.767913818359375|-34.04119110107422|-16.903564453125|-40.5115966796875|-14.743511199951172
21|a grey desk facing to the left|-33.419734954833984|-12.008811950683594|-32.660247802734375|-26.65692901611328|-12.991341590881348|-36.8791618347168|-9.26783275604248
22|a grey desk|-32.6341552734375|-11.30544662475586|-31.30724334716797|-25.46041488647461|-11.634099960327148|-35.68696212768555|-7.628805160522461
23|a grey desk facing to the right|-35.22529602050781|-14.28948974609375|-36.390953063964844|-32.878726959228516|-14.794503211975098|-38.613521575927734|-12.073813438415527
24|a green thing facing forwards|-38.67600631713867|-26.722105026245117|-38.95176696777344|-42.56402587890625|-26.728504180908203|-40.83041763305664|-20.521240234375
25|a green thing facing to the left|-46.7004508972168|-25.8183650970459|-45.666473388671875|-44.082401275634766|-25.27438735961914|-47.287071228027344|-22.912094116210938
26|a green thing|-37.122554779052734|-15.92917537689209|-36.53215789794922|-39.35068130493164|-17.010690689086914|-38.60697555541992|-17.934295654296875
27|a green thing facing to the right|-46.506568908691406|-19.076581954956055|-45.64228439331055|-43.49275588989258|-20.007118225097656|-47.3439826965332|-23.414260864257812
28|a green chair facing forwards|-32.02705383300781|-14.48121452331543|-30.232315063476562|-32.450313568115234|-12.508750915527344|-26.933765411376953|-9.358856201171875
29|a green chair facing to the left|-34.13881301879883|-12.98243522644043|-33.91018295288086|-33.38114547729492|-11.277704238891602|-32.09051513671875|-11.89765739440918
30|a green chair|-31.048757553100586|-9.63094711303711|-29.691314697265625|-31.3057804107666|-5.15812349319458|-26.692018508911133|-8.873520851135254
