|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-43.796939849853516|-22.668731689453125|-44.12635803222656|-39.03656768798828|-23.334856033325195|-45.17930221557617|-16.970258712768555
1|a grey thing facing to the left|-46.84231948852539|-25.251094818115234|-47.77804183959961|-46.09025573730469|-25.18623161315918|-47.480098724365234|-24.37839126586914
2|a grey thing|-40.78804397583008|-19.9012451171875|-42.08810806274414|-37.13362503051758|-20.56749725341797|-42.5806770324707|-15.657844543457031
3|a grey thing facing to the right|-46.6040153503418|-25.345300674438477|-47.89802551269531|-45.37865447998047|-25.91803550720215|-47.4838981628418|-23.276432037353516
4|a grey thing facing backwards|-45.63942337036133|-24.551572799682617|-45.27743911743164|-45.930877685546875|-24.561908721923828|-45.862972259521484|-24.088014602661133
5|a grey chair facing forwards|-33.14430236816406|-12.546875|-34.19768524169922|-26.14630126953125|-13.978161811828613|-36.55237579345703|-9.253213882446289
6|a grey chair facing to the left|-36.67607498168945|-15.587701797485352|-37.86468505859375|-32.81576156616211|-16.71955680847168|-39.243247985839844|-14.29027271270752
7|a grey chair|-32.30399703979492|-11.86055850982666|-33.59735107421875|-25.585561752319336|-12.9705228805542|-35.776588439941406|-8.767279624938965
8|a grey chair facing to the right|-36.4238395690918|-15.566102981567383|-37.85972213745117|-31.97858238220215|-16.961652755737305|-39.179405212402344|-13.980572700500488
9|a grey chair facing backwards|-36.294227600097656|-15.411744117736816|-36.374698638916016|-33.8183708190918|-16.7005615234375|-38.490028381347656|-14.837125778198242
10|a grey sofa facing forwards|-35.100677490234375|-13.914146423339844|-36.41781234741211|-30.576292037963867|-14.104106903076172|-35.662696838378906|-6.271563529968262
11|a grey sofa facing to the left|-38.62962341308594|-16.926097869873047|-39.723960876464844|-35.51353073120117|-16.492534637451172|-38.59508514404297|-13.084505081176758
12|a grey sofa|-34.36920166015625|-13.358478546142578|-35.772369384765625|-29.883174896240234|-13.292184829711914|-35.06549835205078|-5.9895429611206055
13|a grey sofa facing backwards|-38.799442291259766|-17.387815475463867|-39.07671356201172|-36.58782958984375|-16.771564483642578|-37.69010543823242|-13.973998069763184
14|a red thing facing forwards|-48.62983703613281|-27.95880126953125|-48.49953842163086|-51.138999938964844|-26.27730941772461|-49.93046188354492|-27.936342239379883
15|a red thing facing to the left|-46.44077682495117|-20.25127410888672|-43.81793975830078|-45.8454475402832|-18.8873348236084|-43.84602355957031|-22.152587890625
16|a red thing|-37.01120376586914|-16.28348159790039|-40.71696853637695|-41.271148681640625|-14.858108520507812|-40.915199279785156|-18.373945236206055
17|a red thing facing to the right|-40.61518096923828|-26.39743423461914|-44.6379280090332|-44.991695404052734|-25.707056045532227|-46.69405746459961|-23.03392791748047
18|a red thing facing backwards|-47.353328704833984|-24.76720428466797|-45.69407272338867|-49.41600799560547|-24.568740844726562|-47.45311737060547|-26.335765838623047
19|a red chair facing forwards|-35.230995178222656|-15.164887428283691|-39.30607223510742|-40.845035552978516|-18.020362854003906|-40.824344635009766|-17.317596435546875
20|a red chair facing to the left|-30.162614822387695|-5.980363845825195|-33.06275939941406|-35.13723373413086|-10.246007919311523|-34.408424377441406|-11.665824890136719
21|a red chair|-24.235057830810547|-4.946241855621338|-31.913482666015625|-32.43421936035156|-8.961859703063965|-33.353515625|-9.450279235839844
22|a red chair facing to the right|-25.29624366760254|-10.32933235168457|-33.608558654785156|-33.68955612182617|-13.713960647583008|-35.454532623291016|-10.818634033203125
23|a red chair facing backwards|-34.54363250732422|-13.495267868041992|-37.113037109375|-39.930328369140625|-17.33072280883789|-38.69556427001953|-16.40753173828125
24|a red sofa facing forwards|-40.1192741394043|-20.530237197875977|-40.39836883544922|-42.80070495605469|-14.94773006439209|-40.70884323120117|-19.209426879882812
25|a red sofa facing to the left|-34.99684524536133|-13.514598846435547|-35.53512954711914|-38.07258605957031|-6.211369037628174|-33.887149810791016|-12.963318824768066
26|a red sofa|-33.55780792236328|-12.37889289855957|-34.62797164916992|-36.968055725097656|-4.882048606872559|-33.216224670410156|-11.879802703857422
27|a red sofa facing backwards|-39.60896301269531|-19.417266845703125|-38.21443176269531|-41.73222732543945|-14.706114768981934|-38.71281051635742|-17.999296188354492
28|a thing facing forwards|-52.19127655029297|-30.59600067138672|-50.27850341796875|-41.89088439941406|-28.985620498657227|-49.57143783569336|-19.562271118164062
29|a thing facing to the left|-49.40886688232422|-22.886613845825195|-51.33622360229492|-49.2620849609375|-22.591445922851562|-49.05113220214844|-26.466794967651367
30|a thing|-37.47039794921875|-16.197782516479492|-37.834014892578125|-37.0308723449707|-16.51815414428711|-38.18373107910156|-14.994194984436035
31|a thing facing to the right|-44.57982635498047|-28.867921829223633|-52.41166687011719|-48.69136428833008|-28.99992561340332|-50.169281005859375|-25.64743995666504
32|a thing facing backwards|-51.04631423950195|-27.969242095947266|-44.226383209228516|-48.4611930847168|-27.222387313842773|-43.563777923583984|-26.21497344970703
33|a chair facing forwards|-37.729896545410156|-15.82260799407959|-35.470069885253906|-28.31661605834961|-16.198137283325195|-37.406837463378906|-9.470451354980469
34|a chair facing to the left|-33.20368194580078|-7.303355693817139|-34.689369201660156|-34.61068344116211|-10.989263534545898|-36.38053512573242|-12.716720581054688
