|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-42.063846588134766|-43.432376861572266|-19.233875274658203|-35.4351806640625|-41.22901153564453|-41.456199645996094|-14.750246047973633
1|a red thing facing backwards|-44.19739532470703|-45.447792053222656|-21.294235229492188|-36.9456672668457|-43.098121643066406|-43.37556076049805|-16.076858520507812
2|a red thing facing to the left|-48.39413833618164|-49.99567413330078|-26.16610336303711|-44.315155029296875|-47.050865173339844|-47.722434997558594|-22.363723754882812
3|a red fan|-33.61606979370117|-34.770687103271484|-11.424979209899902|-22.835243225097656|-34.64699172973633|-34.94318389892578|-10.541128158569336
4|a red fan facing backwards|-34.3846549987793|-35.57090377807617|-12.391680717468262|-23.56690216064453|-36.330631256103516|-36.21888732910156|-11.663803100585938
5|a red fan facing to the left|-38.115928649902344|-39.48183822631836|-16.38016700744629|-29.991764068603516|-38.78818130493164|-39.30068588256836|-16.04326057434082
6|a red sofa|-33.61509704589844|-34.989315032958984|-10.942070960998535|-27.478700637817383|-32.477378845214844|-32.73430633544922|-4.404637813568115
7|a red sofa facing backwards|-34.3973274230957|-35.60553741455078|-11.746953010559082|-27.90511131286621|-32.96676254272461|-33.151283264160156|-4.691827774047852
8|a red sofa facing to the left|-38.738399505615234|-39.6956672668457|-15.608365058898926|-33.5019645690918|-36.76809310913086|-37.51176071166992|-10.2409029006958
9|a green thing|-39.480224609375|-35.79778289794922|-16.887737274169922|-38.1334228515625|-34.909358978271484|-38.19281005859375|-18.05692481994629
10|a green thing facing backwards|-47.83964920043945|-46.71905517578125|-25.60232162475586|-42.64661407470703|-46.08647918701172|-46.17495346069336|-23.422510147094727
11|a green thing facing to the left|-42.45193099975586|-38.53864288330078|-20.208669662475586|-41.224578857421875|-37.722877502441406|-40.93519973754883|-21.209314346313477
12|a green fan|-29.86532974243164|-24.120004653930664|-8.803597450256348|-29.294681549072266|-28.99958038330078|-30.518245697021484|-9.935063362121582
13|a green fan facing backwards|-36.09347915649414|-34.22462463378906|-15.207817077636719|-34.762725830078125|-37.138587951660156|-36.60110092163086|-15.738495826721191
14|a green fan facing to the left|-30.802413940429688|-25.16168975830078|-10.026662826538086|-30.605335235595703|-30.933029174804688|-31.973310470581055|-11.779404640197754
15|a green sofa|-32.61097717285156|-30.56460189819336|-10.815319061279297|-31.862106323242188|-23.592472076416016|-29.777570724487305|-9.568917274475098
16|a green sofa facing backwards|-37.60063934326172|-38.819854736328125|-16.238513946533203|-36.87436294555664|-35.234256744384766|-36.17800521850586|-14.60489273071289
17|a green sofa facing to the left|-33.7291374206543|-31.8280029296875|-12.192153930664062|-33.25972366333008|-24.472782135009766|-30.39349365234375|-10.486835479736328
18|a thing|-36.991058349609375|-37.472373962402344|-15.035772323608398|-35.568702697753906|-36.601470947265625|-36.796104431152344|-13.925309181213379
19|a thing facing backwards|-50.3231201171875|-48.97914123535156|-28.189769744873047|-39.91507339477539|-48.26899337768555|-48.62297821044922|-17.698246002197266
20|a thing facing to the left|-44.31447219848633|-42.852630615234375|-21.31524085998535|-46.85603332519531|-40.973060607910156|-41.11195373535156|-23.67946434020996
21|a fan|-27.437397003173828|-28.22348403930664|-6.995634078979492|-26.27393341064453|-31.904272079467773|-32.86089324951172|-9.942794799804688
22|a fan facing backwards|-38.276580810546875|-36.836952209472656|-17.64419174194336|-27.178037643432617|-38.564476013183594|-39.8089599609375|-11.946596145629883
23|a fan facing to the left|-29.6800479888916|-29.66404914855957|-9.059910774230957|-32.76178741455078|-33.81537628173828|-34.388607025146484|-14.213451385498047
24|a sofa|-35.57469940185547|-34.34125518798828|-12.962434768676758|-32.69083786010742|-27.887245178222656|-30.175518035888672|-7.514453887939453
25|a sofa facing backwards|-39.129913330078125|-40.25677490234375|-18.263565063476562|-33.312435150146484|-38.77684020996094|-40.26325607299805|-8.042448043823242
26|a sofa facing to the left|-37.948326110839844|-35.939430236816406|-14.493350982666016|-37.74601364135742|-28.851764678955078|-30.901317596435547|-13.43393325805664
27|a blue thing|-36.597694396972656|-37.52485275268555|-15.577640533447266|-37.57552719116211|-36.54676818847656|-36.88510513305664|-17.294822692871094
28|a blue thing facing backwards|-48.672035217285156|-47.713417053222656|-26.78557777404785|-42.69556427001953|-44.474952697753906|-48.01957702636719|-24.042146682739258
29|a blue thing facing to the left|-41.47552490234375|-40.48832702636719|-18.991601943969727|-40.537437438964844|-38.94667053222656|-39.557098388671875|-20.2132568359375
30|a blue fan|-23.715681076049805|-29.01101303100586|-5.8310465812683105|-29.41843605041504|-29.7762393951416|-32.176326751708984|-9.440260887145996
31|a blue fan facing backwards|-35.98701858520508|-36.989646911621094|-16.365501403808594|-34.88426971435547|-36.22430419921875|-40.95935821533203|-15.760392189025879
32|a blue fan facing to the left|-25.432924270629883|-30.100994110107422|-7.23912239074707|-30.92133331298828|-31.499990463256836|-33.5323600769043|-11.302322387695312
33|a blue sofa|-36.44725799560547|-33.425453186035156|-8.948102951049805|-32.44010543823242|-28.552968978881836|-26.888225555419922|-9.078293800354004
34|a blue sofa facing backwards|-41.52641296386719|-38.63313293457031|-17.408750534057617|-36.88752746582031|-35.13151168823242|-37.84585189819336|-15.228267669677734
35|a blue sofa facing to the left|-37.64612579345703|-34.258026123046875|-9.985503196716309|-33.282833099365234|-29.272937774658203|-27.64895248413086|-9.97336483001709
36|a large, red thing|-44.64012908935547|-42.53207015991211|-21.57841682434082|-36.66670227050781|-42.353858947753906|-44.24726486206055|-14.568523406982422
37|a large, red thing facing backwards|-45.779422760009766|-43.564186096191406|-22.617952346801758|-37.307464599609375|-43.36139678955078|-45.29899978637695|-15.147575378417969
38|a large, red thing facing to the left|-50.65993881225586|-48.37443161010742|-27.500822067260742|-44.22974395751953|-47.90623092651367|-49.59244918823242|-21.609420776367188
39|a large, red fan|-32.40134048461914|-29.929975509643555|-9.438026428222656|-21.788423538208008|-33.47111511230469|-34.89687728881836|-8.699565887451172
40|a large, red fan facing backwards|-32.61744689941406|-30.168594360351562|-9.820707321166992|-22.146724700927734|-33.90746307373047|-35.31061935424805|-9.075554847717285
41|a large, red fan facing to the left|-37.04802703857422|-34.82737350463867|-14.676417350769043|-29.760026931762695|-37.31505584716797|-38.179508209228516|-13.360804557800293
42|a large, red sofa|-32.984439849853516|-30.698299407958984|-11.433385848999023|-27.550228118896484|-29.085771560668945|-32.18149948120117|-0.2169923335313797
43|a large, red sofa facing backwards|-33.20705032348633|-30.854768753051758|-11.791765213012695|-27.73918914794922|-29.204879760742188|-32.37909698486328|-0.2937699258327484
44|a large, red sofa facing to the left|-38.571800231933594|-36.065460205078125|-16.40945053100586|-33.99165725708008|-35.353668212890625|-37.882293701171875|-8.73549747467041
45|a large, green thing|-46.51512908935547|-42.064308166503906|-21.206769943237305|-43.54682159423828|-41.831298828125|-43.23712158203125|-20.394237518310547
46|a large, green thing facing backwards|-51.35573959350586|-50.137474060058594|-26.830711364746094|-46.39480972290039|-51.02432632446289|-48.080841064453125|-23.403793334960938
47|a large, green thing facing to the left|-47.93376541137695|-43.108516693115234|-22.469175338745117|-45.233219146728516|-42.9467658996582|-44.52090072631836|-21.831682205200195
48|a large, green fan|-35.483856201171875|-29.20721435546875|-11.617524147033691|-33.293792724609375|-34.258358001708984|-34.313262939453125|-11.529924392700195
49|a large, green fan facing backwards|-39.75531768798828|-35.83686828613281|-15.953689575195312|-36.42763900756836|-38.608551025390625|-38.147090911865234|-14.72976303100586
50|a large, green fan facing to the left|-35.75392150878906|-29.409692764282227|-12.003353118896484|-33.73112487792969|-34.64261245727539|-34.742679595947266|-12.030726432800293
51|a large, green sofa|-36.140682220458984|-33.78522491455078|-13.256869316101074|-35.008888244628906|-30.1791934967041|-33.19478225708008|-10.16960334777832
52|a large, green sofa facing backwards|-39.96355438232422|-38.03227233886719|-16.978303909301758|-37.86783981323242|-37.73859786987305|-37.479347229003906|-12.728734970092773
53|a large, green sofa facing to the left|-36.468788146972656|-34.08241271972656|-13.75393009185791|-35.51631164550781|-30.397693634033203|-33.499046325683594|-10.542037010192871
54|a large thing|-42.67108917236328|-41.55070877075195|-15.423788070678711|-37.00872039794922|-40.570438385009766|-37.700660705566406|-14.746993064880371
55|a large thing facing backwards|-47.23638153076172|-48.43949508666992|-27.813724517822266|-40.73446273803711|-48.874267578125|-49.22338104248047|-18.107074737548828
56|a large thing facing to the left|-47.17557907104492|-45.29653549194336|-20.292627334594727|-47.54751968383789|-43.96049880981445|-41.16447830200195|-24.626506805419922
57|a large fan|-33.51028060913086|-32.02400588989258|-4.7552571296691895|-25.774965286254883|-37.24725341796875|-34.158485412597656|-13.236495018005371
58|a large fan facing backwards|-37.44621276855469|-36.43316650390625|-14.489156723022461|-26.4682674407959|-39.44384765625|-39.56193161010742|-14.041903495788574
59|a large fan facing to the left|-34.81003952026367|-33.08292007446289|-5.948436260223389|-31.13576316833496|-38.642208099365234|-34.883323669433594|-16.523290634155273
60|a large sofa|-34.55572509765625|-34.10710144042969|-9.103575706481934|-30.620433807373047|-32.34553527832031|-28.20980453491211|-5.901211261749268
61|a large sofa facing backwards|-36.16828918457031|-36.80096435546875|-14.3800048828125|-31.022260665893555|-37.18693923950195|-37.89813995361328|-6.164543628692627
62|a large sofa facing to the left|-35.891265869140625|-34.889808654785156|-9.70207405090332|-34.48482894897461|-32.986751556396484|-28.641925811767578|-11.537131309509277
63|a large, blue thing|-43.59819412231445|-41.33369827270508|-16.547317504882812|-40.55570983886719|-41.44896697998047|-38.15020751953125|-19.504837036132812
64|a large, blue thing facing backwards|-51.76769256591797|-48.06971740722656|-27.353897094726562|-46.685359954833984|-48.98917007446289|-48.69004821777344|-26.22968864440918
65|a large, blue thing facing to the left|-44.652793884277344|-42.62278747558594|-17.371639251708984|-42.229339599609375|-42.42045974731445|-38.84452438354492|-20.801362991333008
66|a large, blue fan|-30.1928653717041|-29.244258880615234|-0.6628726124763489|-28.397663116455078|-32.28696823120117|-31.088516235351562|-10.075343132019043
67|a large, blue fan facing backwards|-36.530792236328125|-35.27090072631836|-12.876415252685547|-34.8106689453125|-37.617218017578125|-37.43434143066406|-14.929208755493164
