|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.579483032226562|-20.10242462158203|-43.39513397216797|-17.974435806274414|-43.31623458862305|-44.034481048583984|-17.116060256958008
1|a grey thing facing to the left|-25.19535255432129|-23.506444931030273|-46.46495819091797|-25.15456199645996|-48.203617095947266|-46.540679931640625|-24.592674255371094
2|a grey thing|-20.16143798828125|-18.147483825683594|-40.89109420776367|-15.75678825378418|-41.53715896606445|-42.066566467285156|-15.907934188842773
3|a grey thing facing backwards|-24.502973556518555|-21.137393951416016|-46.38057327270508|-24.547969818115234|-47.189239501953125|-46.28560256958008|-24.101749420166016
4|a grey chair facing forwards|-11.782400131225586|-10.373220443725586|-33.41154861450195|-4.942923545837402|-35.098297119140625|-35.640594482421875|-8.987289428710938
5|a grey chair facing to the left|-14.398107528686523|-13.261117935180664|-36.623443603515625|-10.654717445373535|-38.188331604003906|-37.843475341796875|-13.363073348999023
6|a grey chair|-10.883997917175293|-9.740854263305664|-32.02136993408203|-4.25450325012207|-33.865264892578125|-34.24533462524414|-8.074462890625
7|a grey chair facing backwards|-14.498260498046875|-11.837596893310547|-37.35884094238281|-12.341082572937012|-37.73726272583008|-38.184078216552734|-14.131013870239258
8|a grey fan facing forwards|-13.537861824035645|-11.430103302001953|-34.096923828125|-8.959049224853516|-31.715036392211914|-33.41710662841797|-5.150326728820801
9|a grey fan facing to the left|-16.543912887573242|-14.87214469909668|-37.72154235839844|-13.129887580871582|-36.11430358886719|-36.70881652832031|-11.097713470458984
10|a grey fan|-12.790386199951172|-10.90174674987793|-33.27100372314453|-7.765542984008789|-31.20565414428711|-32.98657989501953|-4.733978271484375
11|a grey fan facing backwards|-16.72495460510254|-14.936887741088867|-38.52833938598633|-14.944511413574219|-36.17938995361328|-37.079498291015625|-12.686503410339355
12|a green thing facing forwards|-27.511550903320312|-24.44571304321289|-45.709877014160156|-25.38141632080078|-48.605995178222656|-46.94935989379883|-25.23114013671875
13|a green thing facing to the left|-21.608257293701172|-19.971939086914062|-38.69318771362305|-20.010913848876953|-42.22978973388672|-39.02484893798828|-19.272123336791992
14|a green thing|-18.52133560180664|-17.38953399658203|-34.6298942565918|-16.604549407958984|-38.95975875854492|-35.938690185546875|-16.2294864654541
