|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-43.796939849853516|-44.731231689453125|-22.14980125427246|-39.03656768798828|-44.20204162597656|-45.17930221557617|-16.970258712768555
1|a grey thing facing to the left|-46.84231948852539|-47.313594818115234|-25.801483154296875|-46.09025573730469|-46.05341339111328|-47.480098724365234|-24.37839126586914
2|a grey thing|-40.78804397583008|-41.9637451171875|-20.111549377441406|-37.13362503051758|-41.43468475341797|-42.5806770324707|-15.657844543457031
3|a grey thing facing to the right|-46.6040153503418|-47.40780258178711|-25.92146873474121|-45.37865447998047|-46.78521728515625|-47.4838981628418|-23.276432037353516
4|a grey thing facing backwards|-45.63942337036133|-46.61407470703125|-23.30088233947754|-45.930877685546875|-45.42909622192383|-45.862972259521484|-24.088014602661133
5|a grey chair facing forwards|-33.14430236816406|-34.609378814697266|-12.221124649047852|-26.14630126953125|-34.8453483581543|-36.55237579345703|-9.253213882446289
6|a grey chair facing to the left|-36.67607498168945|-37.65020751953125|-15.888120651245117|-32.81576156616211|-37.58674621582031|-39.243247985839844|-14.29027271270752
7|a grey chair|-32.30399703979492|-33.92306137084961|-11.620789527893066|-25.585561752319336|-33.837711334228516|-35.776588439941406|-8.767279624938965
8|a grey chair facing to the right|-36.4238395690918|-37.62860870361328|-15.883157730102539|-31.97858238220215|-37.82884216308594|-39.179405212402344|-13.980572700500488
9|a grey chair facing backwards|-36.294227600097656|-37.47425079345703|-14.398138046264648|-33.8183708190918|-37.5677490234375|-38.490028381347656|-14.837125778198242
10|a grey sofa facing forwards|-35.100677490234375|-35.97665023803711|-14.441253662109375|-30.576292037963867|-34.97129821777344|-35.662696838378906|-6.271563529968262
11|a grey sofa facing to the left|-38.62962341308594|-38.98860168457031|-17.747398376464844|-35.51353073120117|-37.35972213745117|-38.59508514404297|-13.084505081176758
12|a grey sofa|-34.36920166015625|-35.420982360839844|-13.795808792114258|-29.883174896240234|-34.15937423706055|-35.06549835205078|-5.9895429611206055
