|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.298892974853516|-22.668731689453125|-44.12635803222656|-17.14594268798828|-23.334856033325195|-45.17930221557617|-16.970258712768555
1|a grey thing facing to the left|-25.34427261352539|-25.251094818115234|-47.77804183959961|-24.199634552001953|-25.18623161315918|-47.480098724365234|-24.37839126586914
2|a grey thing|-19.289997100830078|-19.9012451171875|-42.08810806274414|-15.243000030517578|-20.56749725341797|-42.5806770324707|-15.657844543457031
3|a grey thing facing to the right|-25.105968475341797|-25.345300674438477|-47.89802551269531|-23.488033294677734|-25.91803550720215|-47.4838981628418|-23.276432037353516
4|a grey thing facing backwards|-24.141374588012695|-24.551572799682617|-45.27743911743164|-24.040252685546875|-24.561908721923828|-45.862972259521484|-24.088014602661133
5|a grey chair facing forwards|-11.646256446838379|-12.546875|-34.19768524169922|-4.255675792694092|-13.978161811828613|-36.55237579345703|-9.253213882446289
6|a grey chair facing to the left|-15.178030014038086|-15.587701797485352|-37.86468505859375|-10.92513656616211|-16.71955680847168|-39.243247985839844|-14.29027271270752
7|a grey chair|-10.805949211120605|-11.86055850982666|-33.59735107421875|-3.694936513900757|-12.9705228805542|-35.776588439941406|-8.767279624938965
8|a grey chair facing to the right|-14.925796508789062|-15.566102981567383|-37.85972213745117|-10.087955474853516|-16.961652755737305|-39.179405212402344|-13.980572700500488
9|a grey chair facing backwards|-14.796182632446289|-15.411744117736816|-36.374698638916016|-11.927745819091797|-16.7005615234375|-38.490028381347656|-14.837125778198242
10|a grey sofa facing forwards|-13.602627754211426|-13.914146423339844|-36.41781234741211|-8.685667037963867|-14.104106903076172|-35.662696838378906|-6.271563529968262
11|a grey sofa facing to the left|-17.131574630737305|-16.926097869873047|-39.723960876464844|-13.622902870178223|-16.492534637451172|-38.59508514404297|-13.084505081176758
12|a grey sofa|-12.87115478515625|-13.358478546142578|-35.772369384765625|-7.992548942565918|-13.292184829711914|-35.06549835205078|-5.9895429611206055
13|a grey sofa facing backwards|-17.301395416259766|-17.387815475463867|-39.07671356201172|-14.697202682495117|-16.771564483642578|-37.69010543823242|-13.973998069763184
14|a red thing facing forwards|-27.131786346435547|-27.95880126953125|-48.49953842163086|-29.248374938964844|-26.27730941772461|-49.93046188354492|-27.936342239379883
15|a red thing facing to the left|-24.94272804260254|-20.25127410888672|-43.81793975830078|-23.954824447631836|-18.8873348236084|-43.84602355957031|-22.152587890625
16|a red thing|-15.513154983520508|-16.28348159790039|-40.71696853637695|-19.380523681640625|-14.858108520507812|-40.915199279785156|-18.373945236206055
17|a red thing facing to the right|-19.117130279541016|-26.39743423461914|-44.6379280090332|-23.101072311401367|-25.707056045532227|-46.69405746459961|-23.03392791748047
18|a red thing facing backwards|-25.85527801513672|-24.76720428466797|-45.69407272338867|-27.525386810302734|-24.568740844726562|-47.45311737060547|-26.335765838623047
19|a red chair facing forwards|-13.732946395874023|-15.164887428283691|-39.30607223510742|-18.954408645629883|-18.020362854003906|-40.824344635009766|-17.317596435546875
20|a red chair facing to the left|-8.66456413269043|-5.980363845825195|-33.06275939941406|-13.24660587310791|-10.246007919311523|-34.408424377441406|-11.665824890136719
21|a red chair|-2.7370100021362305|-4.946241855621338|-31.913482666015625|-10.543593406677246|-8.961859703063965|-33.353515625|-9.450279235839844
22|a red chair facing to the right|-3.7981932163238525|-10.32933235168457|-33.608558654785156|-11.798930168151855|-13.713960647583008|-35.454532623291016|-10.818634033203125
23|a red chair facing backwards|-13.045583724975586|-13.495267868041992|-37.113037109375|-18.039703369140625|-17.33072280883789|-38.69556427001953|-16.40753173828125
24|a red sofa facing forwards|-18.621227264404297|-20.530237197875977|-40.39836883544922|-20.910076141357422|-14.94773006439209|-40.70884323120117|-19.209426879882812
25|a red sofa facing to the left|-13.498794555664062|-13.514598846435547|-35.53512954711914|-16.18195343017578|-6.211369037628174|-33.887149810791016|-12.963318824768066
26|a red sofa|-12.059759140014648|-12.37889289855957|-34.62797164916992|-15.077427864074707|-4.882048606872559|-33.216224670410156|-11.879802703857422
27|a red sofa facing backwards|-18.110912322998047|-19.417266845703125|-38.21443176269531|-19.841598510742188|-14.706114768981934|-38.71281051635742|-17.999296188354492
28|a thing facing forwards|-30.69322967529297|-30.59600067138672|-50.27850341796875|-20.00025749206543|-28.985620498657227|-49.57143783569336|-19.562271118164062
29|a thing facing to the left|-27.91082191467285|-22.886613845825195|-51.33622360229492|-27.371458053588867|-22.591445922851562|-49.05113220214844|-26.466794967651367
30|a thing|-15.97235107421875|-16.197782516479492|-37.834014892578125|-15.140246391296387|-16.51815414428711|-38.18373107910156|-14.994194984436035
31|a thing facing to the right|-23.0817813873291|-28.867921829223633|-52.41166687011719|-26.800739288330078|-28.99992561340332|-50.169281005859375|-25.64743995666504
32|a thing facing backwards|-29.548267364501953|-27.969242095947266|-44.226383209228516|-26.57056999206543|-27.222387313842773|-43.563777923583984|-26.21497344970703
33|a chair facing forwards|-16.231849670410156|-15.82260799407959|-35.470069885253906|-6.425988674163818|-16.198137283325195|-37.406837463378906|-9.470451354980469
