|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.579483032226562|-42.06726837158203|-21.8170108795166|-39.49396896362305|-43.31623458862305|-44.034481048583984|-17.116060256958008
1|a grey thing facing to the left|-25.19535255432129|-45.47128677368164|-24.886837005615234|-46.674095153808594|-48.203617095947266|-46.540679931640625|-24.592674255371094
2|a grey thing|-20.16143798828125|-40.112327575683594|-19.312969207763672|-37.27631759643555|-41.53715896606445|-42.066566467285156|-15.907934188842773
3|a grey thing facing backwards|-24.502973556518555|-43.102237701416016|-24.80245018005371|-46.067501068115234|-47.189239501953125|-46.28560256958008|-24.101749420166016
4|a grey chair facing forwards|-11.782400131225586|-32.33806610107422|-11.833420753479004|-26.46245574951172|-35.098297119140625|-35.640594482421875|-8.987289428710938
5|a grey chair facing to the left|-14.398107528686523|-35.2259635925293|-15.045318603515625|-32.17424774169922|-38.188331604003906|-37.843475341796875|-13.363073348999023
6|a grey chair|-10.883997917175293|-31.705698013305664|-10.443243980407715|-25.77403450012207|-33.865264892578125|-34.24533462524414|-8.074462890625
7|a grey chair facing backwards|-14.498260498046875|-33.80244064331055|-15.78071403503418|-33.86061477661133|-37.73726272583008|-38.184078216552734|-14.131013870239258
8|a grey fan facing forwards|-13.537861824035645|-33.39494705200195|-12.518797874450684|-30.478580474853516|-31.715036392211914|-33.41710662841797|-5.150326728820801
9|a grey fan facing to the left|-16.543912887573242|-36.83699035644531|-16.143415451049805|-34.649417877197266|-36.11430358886719|-36.70881652832031|-11.097713470458984
10|a grey fan|-12.790386199951172|-32.86659240722656|-11.692876815795898|-29.28507423400879|-31.20565414428711|-32.98657989501953|-4.733978271484375
11|a grey fan facing backwards|-16.72495460510254|-36.9017333984375|-16.950210571289062|-36.46404266357422|-36.17938995361328|-37.079498291015625|-12.686503410339355
12|a green thing facing forwards|-27.511550903320312|-46.41055679321289|-24.131750106811523|-46.90094757080078|-48.605995178222656|-46.94935989379883|-25.23114013671875
13|a green thing facing to the left|-21.608257293701172|-41.93678283691406|-17.115060806274414|-41.53044509887695|-42.22978973388672|-39.02484893798828|-19.272123336791992
14|a green thing|-18.52133560180664|-39.35437774658203|-13.051769256591797|-38.124080657958984|-38.95975875854492|-35.938690185546875|-16.2294864654541
15|a green thing facing backwards|-26.31155776977539|-44.9007568359375|-24.485698699951172|-45.70192337036133|-46.66670608520508|-46.42240905761719|-23.542522430419922
16|a green chair facing forwards|-16.333328247070312|-36.90557098388672|-12.980499267578125|-38.04450225830078|-38.616851806640625|-37.2034797668457|-16.115833282470703
17|a green chair facing to the left|-9.987715721130371|-31.88819122314453|-4.258095741271973|-32.13863754272461|-32.9078483581543|-28.870168685913086|-10.192097663879395
18|a green chair|-9.28291130065918|-31.350570678710938|-2.7181520462036133|-30.73557472229004|-31.24345588684082|-27.933347702026367|-8.605315208435059
19|a green chair facing backwards|-15.334434509277344|-35.348628997802734|-13.669919967651367|-37.13819122314453|-36.682350158691406|-36.17510223388672|-14.431000709533691
20|a green fan facing forwards|-19.698942184448242|-40.247215270996094|-20.82765769958496|-40.75154495239258|-38.00200653076172|-35.66661071777344|-16.186872482299805
21|a green fan facing to the left|-13.558571815490723|-34.797481536865234|-12.204501152038574|-35.03277587890625|-30.930553436279297|-26.1433048248291|-9.597844123840332
22|a green fan|-12.911733627319336|-34.17817306518555|-10.554083824157715|-33.892242431640625|-29.787752151489258|-25.2436466217041|-8.780653953552246
23|a green fan facing backwards|-18.066110610961914|-38.59742736816406|-20.252038955688477|-39.18418884277344|-36.108585357666016|-35.05562973022461|-14.322135925292969
24|a thing facing forwards|-30.067800521850586|-46.79597473144531|-29.034812927246094|-43.7625617980957|-49.4684944152832|-49.14417266845703|-20.809829711914062
25|a thing facing to the left|-23.209306716918945|-46.174163818359375|-22.207656860351562|-51.17977523803711|-48.686580657958984|-42.42081832885742|-27.745162963867188
26|a thing|-15.36512565612793|-36.656070709228516|-15.578712463378906|-37.7913818359375|-36.47295379638672|-37.220726013183594|-15.56164836883545
27|a thing facing backwards|-27.836389541625977|-40.564369201660156|-29.154441833496094|-50.2358512878418|-43.57320022583008|-48.27466583251953|-27.447364807128906
28|a chair facing forwards|-15.850824356079102|-33.42210388183594|-15.445560455322266|-29.699615478515625|-34.82415008544922|-36.39414596557617|-9.2337064743042
29|a chair facing to the left|-7.47509241104126|-32.282737731933594|-7.306396961212158|-35.54426574707031|-34.78626251220703|-31.388261795043945|-11.984959602355957
30|a chair|-5.266754627227783|-26.763561248779297|-5.67564058303833|-28.10675048828125|-30.81282615661621|-29.897939682006836|-7.7609477043151855
31|a chair facing backwards|-14.251736640930176|-27.273996353149414|-15.731483459472656|-36.95436477661133|-32.83981704711914|-34.37278366088867|-12.147195816040039
32|a fan facing forwards|-16.74268913269043|-35.850894927978516|-20.760751724243164|-35.89368438720703|-34.05047607421875|-37.24168014526367|-7.473099708557129
33|a fan facing to the left|-16.78855323791504|-34.8106575012207|-14.948274612426758|-39.91472625732422|-33.23648452758789|-28.999610900878906|-13.147928237915039
34|a fan|-13.718278884887695|-30.156997680664062|-13.568826675415039|-34.561988830566406|-26.65805435180664|-28.338157653808594|-6.571082592010498
35|a fan facing backwards|-16.013887405395508|-31.175334930419922|-19.530324935913086|-40.57717514038086|-28.350791931152344|-36.39826965332031|-14.453690528869629
36|a blue thing facing forwards|-26.94122314453125|-45.51762008666992|-26.107221603393555|-42.208580017089844|-45.40376281738281|-44.0928840637207|-21.05182456970215
37|a blue thing facing to the left|-20.365633010864258|-44.5942268371582|-20.239988327026367|-39.66255187988281|-43.96831130981445|-41.82069778442383|-19.05642318725586
38|a blue thing|-15.226749420166016|-36.337249755859375|-15.696443557739258|-36.15449523925781|-36.14299392700195|-37.858768463134766|-14.723880767822266
39|a blue thing facing backwards|-25.385272979736328|-38.67716979980469|-24.468334197998047|-41.25821304321289|-39.01286697387695|-40.91167449951172|-17.992258071899414
40|a blue chair facing forwards|-13.13891315460205|-32.98894500732422|-16.035179138183594|-34.20546340942383|-36.153316497802734|-37.702110290527344|-13.824440002441406
41|a blue chair facing to the left|-4.360714912414551|-31.0158634185791|-9.846643447875977|-29.95382308959961|-31.111980438232422|-32.124324798583984|-8.728137969970703
42|a blue chair|-2.6265623569488525|-26.382776260375977|-8.342642784118652|-28.989770889282227|-29.77707290649414|-31.156774520874023|-7.575505256652832
43|a blue chair facing backwards|-12.212091445922852|-26.5914363861084|-14.152823448181152|-32.42845916748047|-32.47236251831055|-34.92349624633789|-11.492903709411621
44|a blue fan facing forwards|-17.29732894897461|-35.27569580078125|-16.211132049560547|-33.9569091796875|-31.973581314086914|-34.575469970703125|-11.932168960571289
45|a blue fan facing to the left|-16.08431625366211|-34.1510124206543|-14.488319396972656|-32.977169036865234|-30.548826217651367|-33.05855941772461|-10.630661010742188
46|a blue fan|-13.572626113891602|-30.121206283569336|-11.895296096801758|-30.295082092285156|-25.01260757446289|-30.285873413085938|-7.283684730529785
47|a blue fan facing backwards|-14.835630416870117|-30.81462860107422|-13.368800163269043|-31.716995239257812|-26.050874710083008|-31.125120162963867|-8.208263397216797
48|a large, grey thing facing to the left|-26.68548011779785|-49.23011779785156|-24.50303840637207|-47.70235824584961|-48.668277740478516|-47.01824188232422|-25.93619728088379
49|a large, grey thing|-24.346576690673828|-44.93675231933594|-22.722753524780273|-43.52518081665039|-44.39373016357422|-45.40236282348633|-21.724018096923828
50|a large, grey thing facing backwards|-27.529001235961914|-46.35142517089844|-27.389053344726562|-47.515811920166016|-46.20418167114258|-49.44606018066406|-25.560813903808594
51|a large, grey chair facing to the left|-15.512911796569824|-39.709877014160156|-14.015321731567383|-37.76298141479492|-39.386566162109375|-38.70328903198242|-15.740439414978027
52|a large, grey chair|-14.719864845275879|-36.81727981567383|-13.530070304870605|-34.613101959228516|-37.20871353149414|-37.51420593261719|-13.331245422363281
53|a large, grey chair facing backwards|-17.079185485839844|-37.17942810058594|-17.203157424926758|-38.23422622680664|-38.88421630859375|-39.845741271972656|-15.833023071289062
54|a large, grey fan facing to the left|-19.252506256103516|-39.98356246948242|-15.820473670959473|-38.17342758178711|-37.28750228881836|-35.425289154052734|-14.512051582336426
55|a large, grey fan|-16.946407318115234|-37.48514175415039|-14.551936149597168|-34.97115707397461|-34.256797790527344|-34.789581298828125|-11.175479888916016
56|a large, grey fan facing backwards|-19.269676208496094|-39.22443771362305|-17.201107025146484|-38.28538513183594|-35.96729278564453|-38.06044387817383|-14.667407035827637
57|a large, green thing facing to the left|-25.916501998901367|-46.875450134277344|-16.11751937866211|-42.27683639526367|-45.0351676940918|-39.25770568847656|-19.015642166137695
58|a large, green thing|-24.650774002075195|-45.86144256591797|-15.072766304016113|-40.48992156982422|-43.70899963378906|-38.263484954833984|-17.825515747070312
59|a large, green thing facing backwards|-32.344993591308594|-50.76670837402344|-25.61472511291504|-47.91032791137695|-50.00645446777344|-48.125553131103516|-24.73430061340332
60|a large, green chair facing to the left|-12.153952598571777|-34.24687957763672|-0.7783682346343994|-29.1531982421875|-33.918182373046875|-28.286720275878906|-6.6751203536987305
61|a large, green chair|-12.031305313110352|-34.10960388183594|-0.6250277757644653|-28.938888549804688|-33.52457046508789|-28.108928680419922|-6.4413042068481445
62|a large, green chair facing backwards|-18.40483283996582|-38.41986083984375|-11.873884201049805|-36.064178466796875|-38.474369049072266|-34.351016998291016|-12.496227264404297
63|a large, green fan facing to the left|-17.430830001831055|-37.44247817993164|-8.699731826782227|-33.65749740600586|-31.982505798339844|-22.6949462890625|-4.971541404724121
64|a large, green fan|-17.19761085510254|-37.245849609375|-8.318230628967285|-33.30821990966797|-31.703392028808594|-22.557937622070312|-4.82997989654541
65|a large, green fan facing backwards|-21.885494232177734|-41.088035583496094|-16.340600967407227|-39.008338928222656|-37.442962646484375|-31.7493896484375|-11.724504470825195
66|a large thing facing to the left|-21.746633529663086|-46.76479721069336|-21.755870819091797|-44.34374237060547|-48.36806106567383|-42.62053298950195|-24.26517105102539
67|a large thing|-15.415865898132324|-37.431488037109375|-16.622922897338867|-39.58863830566406|-36.73588562011719|-38.40171432495117|-17.853618621826172
68|a large thing facing backwards|-25.809608459472656|-41.458717346191406|-29.337249755859375|-45.91399383544922|-43.34449005126953|-49.18903350830078|-23.472593307495117
69|a large chair facing to the left|-6.796781539916992|-33.05771255493164|-7.230427265167236|-32.58121871948242|-34.999656677246094|-33.3819465637207|-12.143980026245117
70|a large chair|-5.2601423263549805|-28.61466407775879|-5.991003036499023|-30.886268615722656|-32.102073669433594|-32.489471435546875|-10.28272533416748
71|a large chair facing backwards|-12.48788070678711|-29.134235382080078|-14.593769073486328|-34.034786224365234|-33.09760665893555|-36.24671173095703|-12.638163566589355
72|a large fan facing to the left|-16.868913650512695|-35.193599700927734|-14.402270317077637|-34.61106491088867|-31.922107696533203|-28.390819549560547|-10.028900146484375
73|a large fan|-14.8699312210083|-31.7459716796875|-13.74947452545166|-32.8330192565918|-26.60028839111328|-27.997285842895508|-8.16818904876709
74|a large fan facing backwards|-16.062746047973633|-32.272071838378906|-18.551307678222656|-34.896507263183594|-27.336824417114258|-35.437156677246094|-9.870549201965332
75|a large, blue thing facing to the left|-18.223812103271484|-42.144195556640625|-20.641698837280273|-41.367252349853516|-43.493656158447266|-45.84495544433594|-20.32512664794922
76|a large, blue thing|-16.152957916259766|-36.62103271484375|-18.579833984375|-39.23655319213867|-37.091861724853516|-42.86784744262695|-16.698726654052734
77|a large, blue thing facing backwards|-25.029407501220703|-37.43543243408203|-23.739036560058594|-44.02207946777344|-38.57581329345703|-44.84135437011719|-18.717906951904297
78|a large, blue chair facing to the left|-0.7814275026321411|-29.446210861206055|-7.889966011047363|-27.657987594604492|-29.581954956054688|-32.88724899291992|-5.738343715667725
79|a large, blue chair|-0.599647045135498|-22.027368545532227|-7.677433967590332|-27.463247299194336|-28.86501693725586|-32.66829299926758|-5.547640800476074
80|a large, blue chair facing backwards|-9.132830619812012|-22.052745819091797|-11.382022857666016|-30.973360061645508|-30.02753257751465|-35.552764892578125|-9.07058334350586
81|a large, blue fan facing to the left|-12.165528297424316|-32.16358184814453|-13.110310554504395|-34.00958251953125|-29.164859771728516|-33.85395812988281|-10.10144329071045
82|a large, blue fan|-10.23884105682373|-27.939645767211914|-11.349995613098145|-30.6212158203125|-21.87940216064453|-31.059720993041992|-5.05660343170166
83|a large, blue fan facing backwards|-10.937434196472168|-28.25020408630371|-12.005576133728027|-31.144447326660156|-22.2951717376709|-31.437152862548828|-5.249113082885742
84|a small, grey thing facing forwards|-22.6940860748291|-41.69984436035156|-20.923494338989258|-38.42765426635742|-40.61714553833008|-42.98729705810547|-16.39650535583496
85|a small, grey thing|-21.180835723876953|-40.558380126953125|-19.419864654541016|-37.457664489746094|-39.53602600097656|-41.71969985961914|-15.729557037353516
86|a small, grey chair facing forwards|-10.034951210021973|-29.1129093170166|-8.761438369750977|-22.462602615356445|-30.21593475341797|-31.769657135009766|-6.109696388244629
87|a small, grey chair|-9.797320365905762|-28.91901206970215|-8.45879077911377|-22.208932876586914|-29.93708610534668|-31.45624351501465|-5.831059455871582
88|a small, grey fan facing forwards|-10.016977310180664|-30.05018424987793|-9.456900596618652|-26.61017608642578|-27.15205955505371|-30.26226043701172|-0.521525502204895
89|a small, grey fan|-9.765986442565918|-29.88526153564453|-9.175665855407715|-26.153297424316406|-27.02393913269043|-30.116559982299805|-0.43305855989456177
90|a small, green thing facing forwards|-27.76630401611328|-46.843902587890625|-27.17835807800293|-48.156898498535156|-46.7545280456543|-50.44246292114258|-26.14352798461914
91|a small, green thing|-22.89974594116211|-42.49734878540039|-21.346092224121094|-44.574974060058594|-42.05254364013672|-44.23572540283203|-22.140697479248047
92|a small, green chair facing forwards|-17.260353088378906|-36.54045104980469|-14.869220733642578|-36.76124572753906|-35.74356460571289|-38.83961868286133|-15.491497993469238
93|a small, green chair|-13.359063148498535|-33.27076721191406|-11.182031631469727|-34.55600357055664|-32.94999694824219|-34.835975646972656|-13.059270858764648
94|a small, green fan facing forwards|-16.504941940307617|-37.23723602294922|-16.614723205566406|-39.0489387512207|-34.38200759887695|-38.35227584838867|-13.715449333190918
95|a small, green fan|-14.0476713180542|-34.28572463989258|-14.644598960876465|-37.932857513427734|-31.6735897064209|-33.171714782714844|-12.468948364257812
96|a small thing facing forwards|-24.10370635986328|-44.446502685546875|-24.24657440185547|-41.71346664428711|-44.81791687011719|-45.851016998291016|-19.78044319152832
97|a small thing|-20.114971160888672|-39.82925796508789|-19.104520797729492|-37.098487854003906|-39.13829803466797|-40.96147918701172|-15.552074432373047
98|a small chair facing forwards|-12.481826782226562|-33.032066345214844|-12.017597198486328|-28.415109634399414|-33.58362579345703|-35.138397216796875|-9.05789566040039
99|a small chair|-11.386962890625|-32.032039642333984|-10.561822891235352|-26.93479347229004|-32.31157684326172|-33.734893798828125|-8.382065773010254
100|a small fan facing forwards|-15.516648292541504|-35.211219787597656|-15.269538879394531|-35.96029281616211|-31.264873504638672|-33.729373931884766|-6.8490471839904785
101|a small fan|-14.867446899414062|-34.5927848815918|-14.374828338623047|-35.16089630126953|-30.532894134521484|-33.118690490722656|-6.289734840393066
102|a small, blue thing facing forwards|-26.876802444458008|-46.4387092590332|-25.214719772338867|-45.45215606689453|-44.11769485473633|-46.60496520996094|-24.184432983398438
103|a small, blue thing|-22.610523223876953|-41.94233322143555|-20.856346130371094|-43.763885498046875|-41.0478515625|-42.90161895751953|-22.474384307861328
104|a small, blue chair facing forwards|-14.940079689025879|-36.1328125|-15.62168025970459|-35.153053283691406|-33.84323501586914|-37.393043518066406|-14.676237106323242
105|a small, blue chair|-12.117154121398926|-32.526283264160156|-12.961371421813965|-34.58172607421875|-32.47697448730469|-34.721622467041016|-13.70797061920166
106|a small, blue fan facing forwards|-16.021730422973633|-35.3260612487793|-15.73528003692627|-36.84321975708008|-32.01410675048828|-36.31718063354492|-13.192270278930664
107|a small, blue fan|-15.239306449890137|-34.025814056396484|-14.277061462402344|-36.20376205444336|-30.996368408203125|-34.783790588378906|-12.849883079528809
