|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-44.50722122192383|-20.10242462158203|-21.8170108795166|-17.974435806274414|-43.31623458862305|-44.034481048583984|-17.116060256958008
1|a grey thing facing to the left|-47.12309265136719|-23.506444931030273|-24.886837005615234|-25.15456199645996|-48.203617095947266|-46.540679931640625|-24.592674255371094
2|a grey thing|-42.08917236328125|-18.147483825683594|-19.312969207763672|-15.75678825378418|-41.53715896606445|-42.066566467285156|-15.907934188842773
3|a grey thing facing backwards|-46.43070983886719|-21.137393951416016|-24.80245018005371|-24.547969818115234|-47.189239501953125|-46.28560256958008|-24.101749420166016
4|a grey chair facing forwards|-33.71013641357422|-10.373220443725586|-11.833420753479004|-4.942923545837402|-35.098297119140625|-35.640594482421875|-8.987289428710938
5|a grey chair facing to the left|-36.32584762573242|-13.261117935180664|-15.045318603515625|-10.654717445373535|-38.188331604003906|-37.843475341796875|-13.363073348999023
6|a grey chair|-32.81173324584961|-9.740854263305664|-10.443243980407715|-4.25450325012207|-33.865264892578125|-34.24533462524414|-8.074462890625
7|a grey chair facing backwards|-36.42599868774414|-11.837596893310547|-15.78071403503418|-12.341082572937012|-37.73726272583008|-38.184078216552734|-14.131013870239258
8|a grey fan facing forwards|-35.46559524536133|-11.430103302001953|-12.518797874450684|-8.959049224853516|-31.715036392211914|-33.41710662841797|-5.150326728820801
9|a grey fan facing to the left|-38.47164535522461|-14.87214469909668|-16.143415451049805|-13.129887580871582|-36.11430358886719|-36.70881652832031|-11.097713470458984
10|a grey fan|-34.71812057495117|-10.90174674987793|-11.692876815795898|-7.765542984008789|-31.20565414428711|-32.98657989501953|-4.733978271484375
11|a grey fan facing backwards|-38.652687072753906|-14.936887741088867|-16.950210571289062|-14.944511413574219|-36.17938995361328|-37.079498291015625|-12.686503410339355
12|a green thing facing forwards|-49.43928146362305|-24.44571304321289|-24.131750106811523|-25.38141632080078|-48.605995178222656|-46.94935989379883|-25.23114013671875
13|a green thing facing to the left|-43.535987854003906|-19.971939086914062|-17.115060806274414|-20.010913848876953|-42.22978973388672|-39.02484893798828|-19.272123336791992
14|a green thing|-40.449066162109375|-17.38953399658203|-13.051769256591797|-16.604549407958984|-38.95975875854492|-35.938690185546875|-16.2294864654541
15|a green thing facing backwards|-48.239288330078125|-22.935914993286133|-24.485698699951172|-24.182392120361328|-46.66670608520508|-46.42240905761719|-23.542522430419922
16|a green chair facing forwards|-38.26106262207031|-14.940730094909668|-12.980499267578125|-16.524967193603516|-38.616851806640625|-37.2034797668457|-16.115833282470703
17|a green chair facing to the left|-31.915447235107422|-9.923351287841797|-4.258095741271973|-10.619101524353027|-32.9078483581543|-28.870168685913086|-10.192097663879395
18|a green chair|-31.210643768310547|-9.385727882385254|-2.7181520462036133|-9.216042518615723|-31.24345588684082|-27.933347702026367|-8.605315208435059
19|a green chair facing backwards|-37.262168884277344|-13.383788108825684|-13.669919967651367|-15.618658065795898|-36.682350158691406|-36.17510223388672|-14.431000709533691
20|a green fan facing forwards|-41.62667465209961|-18.282373428344727|-20.82765769958496|-19.232009887695312|-38.00200653076172|-35.66661071777344|-16.186872482299805
21|a green fan facing to the left|-35.48630142211914|-12.832639694213867|-12.204501152038574|-13.513242721557617|-30.930553436279297|-26.1433048248291|-9.597844123840332
22|a green fan|-34.8394660949707|-12.21333122253418|-10.554083824157715|-12.372708320617676|-29.787752151489258|-25.2436466217041|-8.780653953552246
23|a green fan facing backwards|-39.99384307861328|-16.632587432861328|-20.252038955688477|-17.664653778076172|-36.108585357666016|-35.05562973022461|-14.322135925292969
24|a thing facing forwards|-51.99553680419922|-24.831127166748047|-29.034812927246094|-22.24302864074707|-49.4684944152832|-49.14417266845703|-20.809829711914062
25|a thing facing to the left|-45.13704299926758|-24.209320068359375|-22.207656860351562|-29.660240173339844|-48.686580657958984|-42.42081832885742|-27.745162963867188
26|a thing|-37.29286193847656|-14.691226959228516|-15.578712463378906|-16.271852493286133|-36.47295379638672|-37.220726013183594|-15.56164836883545
27|a thing facing backwards|-49.76412582397461|-18.599523544311523|-29.154441833496094|-28.716318130493164|-43.57320022583008|-48.27466583251953|-27.447364807128906
28|a chair facing forwards|-37.77855682373047|-11.457259178161621|-15.445560455322266|-8.180084228515625|-34.82415008544922|-36.39414596557617|-9.2337064743042
29|a chair facing to the left|-29.402828216552734|-10.317890167236328|-7.306396961212158|-14.02473258972168|-34.78626251220703|-31.388261795043945|-11.984959602355957
30|a chair|-27.194488525390625|-4.7987165451049805|-5.67564058303833|-6.587220668792725|-30.81282615661621|-29.897939682006836|-7.7609477043151855
31|a chair facing backwards|-36.17947006225586|-5.309151649475098|-15.731483459472656|-15.434833526611328|-32.83981704711914|-34.37278366088867|-12.147195816040039
32|a fan facing forwards|-38.6704216003418|-13.886053085327148|-20.760751724243164|-14.37415599822998|-34.05047607421875|-37.24168014526367|-7.473099708557129
33|a fan facing to the left|-38.716285705566406|-12.84581184387207|-14.948274612426758|-18.395198822021484|-33.23648452758789|-28.999610900878906|-13.147928237915039
