|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-15.455939292907715|-36.662269592285156|-36.88613510131836|-36.78667068481445|-36.15840148925781|-15.765118598937988
1|a thing facing forwards|-47.57192611694336|-19.507278442382812|-49.58818817138672|-49.64893341064453|-40.976234436035156|-46.27849197387695|-26.863662719726562
2|a thing facing backwards|-41.88876724243164|-23.897266387939453|-43.900386810302734|-42.936214447021484|-45.31690979003906|-40.4969596862793|-20.30645179748535
3|a chair|-26.419387817382812|-4.972402572631836|-27.724943161010742|-27.948226928710938|-28.761798858642578|-28.90969467163086|-7.513963222503662
4|a chair facing forwards|-32.795772552490234|-5.486090660095215|-34.517120361328125|-35.20946502685547|-29.99134635925293|-31.78072738647461|-13.089664459228516
5|a chair facing backwards|-27.174057006835938|-10.763688087463379|-29.485265731811523|-29.0690975189209|-31.003572463989258|-29.74907875061035|-8.338134765625
6|a desk|-32.353858947753906|-8.780330657958984|-32.551368713378906|-31.956567764282227|-26.582164764404297|-27.876558303833008|-7.493420124053955
7|a desk facing forwards|-34.128211975097656|-9.914798736572266|-37.04083251953125|-37.192501068115234|-27.585058212280273|-33.863311767578125|-13.947683334350586
8|a desk facing backwards|-34.11124801635742|-11.326669692993164|-33.668121337890625|-32.882022857666016|-34.048362731933594|-28.484256744384766|-8.512960433959961
9|a grey thing|-36.84360122680664|-16.056577682495117|-38.7884521484375|-36.79453659057617|-38.146751403808594|-38.83998489379883|-16.579084396362305
10|a grey thing facing forwards|-45.43218994140625|-18.074974060058594|-43.88163757324219|-46.16915512084961|-40.44649887084961|-41.223575592041016|-25.386028289794922
11|a grey thing facing backwards|-39.862606048583984|-22.52959632873535|-41.25637435913086|-39.34907531738281|-45.619422912597656|-41.63038635253906|-18.728179931640625
12|a grey chair|-23.91861915588379|-5.0919694900512695|-29.63588523864746|-26.88159942626953|-30.277652740478516|-30.809574127197266|-8.39676570892334
13|a grey chair facing forwards|-29.808137893676758|-5.274979591369629|-31.216806411743164|-33.225685119628906|-30.940853118896484|-31.789926528930664|-13.491575241088867
14|a grey chair facing backwards|-24.14813995361328|-10.37055492401123|-30.70924949645996|-27.509437561035156|-32.546932220458984|-31.882692337036133|-8.946919441223145
15|a grey desk|-32.24214172363281|-9.420708656311035|-32.558990478515625|-28.7667293548584|-26.131101608276367|-30.28743553161621|-6.41659688949585
16|a grey desk facing forwards|-32.99428939819336|-9.84695816040039|-33.714813232421875|-32.8173828125|-26.524335861206055|-30.83195686340332|-11.85657024383545
17|a grey desk facing backwards|-34.13479995727539|-12.99587631225586|-33.9248046875|-29.5616455078125|-33.672916412353516|-32.05384063720703|-6.853245735168457
18|a red thing|-40.898780822753906|-19.073535919189453|-35.98815155029297|-38.85639953613281|-41.01882553100586|-36.94268798828125|-18.91432762145996
19|a red thing facing forwards|-47.39794921875|-26.370594024658203|-45.89168930053711|-45.00233840942383|-48.26893997192383|-45.92353820800781|-24.611095428466797
20|a red thing facing backwards|-43.54635238647461|-21.886157989501953|-39.426429748535156|-41.65966796875|-43.57227325439453|-39.70795440673828|-21.641094207763672
21|a red chair|-31.035959243774414|-9.895832061767578|-23.946224212646484|-30.12757682800293|-33.54310607910156|-30.328388214111328|-10.640302658081055
22|a red chair facing forwards|-33.81756591796875|-11.736411094665527|-31.844175338745117|-33.031166076660156|-36.49415969848633|-34.875946044921875|-12.574435234069824
23|a red chair facing backwards|-31.59884262084961|-10.481730461120605|-25.086362838745117|-31.023387908935547|-34.26551055908203|-30.819049835205078|-11.459744453430176
24|a red desk|-33.604248046875|-12.275457382202148|-29.29668426513672|-31.911945343017578|-32.257667541503906|-25.897315979003906|-10.946294784545898
25|a red desk facing forwards|-36.998016357421875|-16.010513305664062|-36.156890869140625|-35.48590087890625|-36.83253479003906|-32.52762222290039|-14.033583641052246
26|a red desk facing backwards|-34.230716705322266|-12.928805351257324|-30.870319366455078|-32.77728271484375|-32.76408767700195|-26.33533477783203|-11.4734468460083
