|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-16.31764793395996|-36.72550582885742|-19.701852798461914|-40.125030517578125|-17.543973922729492|-19.858062744140625|-40.926326751708984
1|a red thing facing to the right|-20.221256256103516|-39.80741500854492|-22.5666446685791|-42.79216384887695|-20.24666976928711|-22.365142822265625|-43.8970947265625
2|a red thing facing backwards|-26.37010955810547|-45.50886535644531|-27.170665740966797|-45.40876388549805|-27.183534622192383|-26.525691986083984|-46.24384307861328
3|a red sofa|-3.4083826541900635|-27.299222946166992|-11.159274101257324|-31.483936309814453|-9.857009887695312|-12.042595863342285|-32.08678436279297
4|a red sofa facing to the right|-4.422820568084717|-28.196895599365234|-12.351689338684082|-32.410667419433594|-11.262487411499023|-13.153404235839844|-33.56679916381836
5|a red sofa facing backwards|-13.073675155639648|-34.26631164550781|-17.196392059326172|-36.628936767578125|-16.53207015991211|-17.660717010498047|-37.34822082519531
6|a red desk|-14.224864959716797|-32.59553909301758|-14.369600296020508|-34.011966705322266|-5.868995189666748|-11.650235176086426|-33.44009780883789
7|a red desk facing to the right|-15.155353546142578|-33.82345962524414|-15.483795166015625|-34.795440673828125|-6.715356826782227|-12.137785911560059|-34.220680236816406
8|a red desk facing backwards|-18.351627349853516|-37.08770751953125|-18.61817169189453|-37.52622985839844|-15.562253952026367|-17.397441864013672|-37.90654373168945
9|a green thing|-20.3636531829834|-41.39971923828125|-17.674419403076172|-33.972900390625|-19.66689109802246|-19.308612823486328|-36.190086364746094
10|a green thing facing to the right|-27.200363159179688|-47.78316116333008|-26.798290252685547|-44.537696838378906|-27.135221481323242|-25.099580764770508|-45.87165451049805
11|a green thing facing backwards|-22.182708740234375|-43.185821533203125|-19.97586441040039|-35.352481842041016|-21.332000732421875|-20.81724739074707|-37.360782623291016
12|a green sofa|-11.570422172546387|-33.13783264160156|-10.016972541809082|-25.39765167236328|-12.388957977294922|-11.584525108337402|-30.616226196289062
13|a green sofa facing to the right|-16.4364013671875|-37.377689361572266|-14.015137672424316|-31.54043960571289|-16.162885665893555|-14.959824562072754|-35.539005279541016
14|a green sofa facing backwards|-12.020845413208008|-33.57007598876953|-10.670921325683594|-25.707599639892578|-13.48267650604248|-12.360591888427734|-31.06584358215332
15|a green desk|-11.041462898254395|-32.132389068603516|-11.134026527404785|-28.165285110473633|-10.022472381591797|-9.629904747009277|-26.14090919494629
16|a green desk facing to the right|-15.566764831542969|-36.11420822143555|-15.295238494873047|-34.126373291015625|-13.98489761352539|-13.266770362854004|-31.946950912475586
17|a green desk facing backwards|-11.429140090942383|-32.53609085083008|-11.725638389587402|-28.633207321166992|-10.413250923156738|-9.923919677734375|-26.433719635009766
18|a thing|-15.444067001342773|-37.02528381347656|-16.972864151000977|-36.784576416015625|-17.168563842773438|-17.510513305664062|-37.001495361328125
19|a thing facing to the right|-22.159997940063477|-42.745975494384766|-22.923131942749023|-48.69139099121094|-21.4249324798584|-21.50370216369629|-47.25081253051758
20|a thing facing backwards|-27.647014617919922|-47.62933349609375|-28.37900733947754|-40.21953582763672|-27.66637420654297|-27.09685707092285|-39.76962661743164
21|a sofa|-7.640457630157471|-29.223508834838867|-10.16221809387207|-29.44271469116211|-8.72128963470459|-10.5609769821167|-30.944843292236328
22|a sofa facing to the right|-9.660353660583496|-30.591951370239258|-11.91382884979248|-35.91059875488281|-10.817582130432129|-11.873504638671875|-35.04757308959961
23|a sofa facing backwards|-17.016338348388672|-36.48094177246094|-17.65915870666504|-29.768957138061523|-14.439313888549805|-16.073467254638672|-31.60318374633789
