|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-39.108943939208984|-44.859588623046875|-41.63066101074219|-42.907161712646484|-20.883060455322266|-42.02853775024414|-43.08622360229492
1|a grey thing facing to the left|-50.59453582763672|-52.31748580932617|-48.10978317260742|-48.01399612426758|-26.625768661499023|-47.3234748840332|-47.853271484375
2|a grey thing|-36.807273864746094|-42.395999908447266|-39.182533264160156|-40.71228790283203|-18.58477783203125|-39.71979522705078|-40.67020034790039
3|a grey thing facing backwards|-47.088504791259766|-51.06644821166992|-46.24310302734375|-47.396034240722656|-25.7626953125|-46.31485366821289|-47.25791931152344
4|a grey fan facing forwards|-39.52583312988281|-44.25814437866211|-41.84081268310547|-43.25801467895508|-15.159854888916016|-36.187347412109375|-37.27754211425781
5|a grey fan facing to the left|-42.91929244995117|-46.31934356689453|-43.87686538696289|-43.24909973144531|-18.770978927612305|-39.55272674560547|-38.04278564453125
6|a grey fan|-37.679630279541016|-42.43620300292969|-39.804412841796875|-40.85422134399414|-13.947308540344238|-34.98090744018555|-35.46503829956055
7|a grey fan facing backwards|-42.087615966796875|-44.67732238769531|-41.52814865112305|-43.922672271728516|-18.027795791625977|-36.840179443359375|-38.79379653930664
8|a grey desk facing forwards|-24.20928192138672|-34.78229522705078|-32.58578872680664|-33.64380645751953|-11.93851089477539|-33.16107177734375|-34.329917907714844
9|a grey desk facing to the left|-36.16703796386719|-41.81548309326172|-39.6197624206543|-39.778873443603516|-18.45918083190918|-39.78013229370117|-40.58052062988281
10|a grey desk|-23.164409637451172|-32.758785247802734|-30.32744789123535|-31.625574111938477|-9.903197288513184|-31.496191024780273|-32.114051818847656
11|a grey desk facing backwards|-34.149497985839844|-41.816802978515625|-39.430694580078125|-39.79552459716797|-18.57126808166504|-39.78607940673828|-40.57606506347656
12|a red thing facing forwards|-48.858551025390625|-48.387237548828125|-44.388118743896484|-47.39204788208008|-27.049776077270508|-45.45743942260742|-48.369197845458984
13|a red thing facing to the left|-49.359580993652344|-49.78242874145508|-45.687599182128906|-47.80622863769531|-27.72708511352539|-45.5579719543457|-48.033084869384766
14|a red thing|-42.22365951538086|-43.39603042602539|-35.506195068359375|-41.82012939453125|-20.737045288085938|-37.156917572021484|-41.74506378173828
15|a red thing facing backwards|-44.42253875732422|-45.5523681640625|-37.75164794921875|-44.019920349121094|-22.659942626953125|-38.951290130615234|-43.96412658691406
16|a red fan facing forwards|-38.68210983276367|-40.28544616699219|-35.6434440612793|-39.46621322631836|-15.987625122070312|-31.93219757080078|-37.425621032714844
17|a red fan facing to the left|-39.77488327026367|-41.04027557373047|-35.29441452026367|-39.682640075683594|-16.4636173248291|-31.460458755493164|-37.403907775878906
18|a red fan|-34.557769775390625|-36.53846740722656|-28.724916458129883|-35.23666000366211|-10.821863174438477|-25.292156219482422|-32.51646423339844
19|a red fan facing backwards|-35.212249755859375|-37.458797454833984|-29.821073532104492|-36.17952346801758|-11.50999927520752|-25.8398380279541|-33.186920166015625
20|a red desk facing forwards|-35.98563003540039|-36.90812301635742|-30.621315002441406|-35.68988800048828|-16.065584182739258|-33.32350158691406|-37.05050277709961
21|a red desk facing to the left|-37.76448059082031|-38.95304489135742|-30.650779724121094|-37.097564697265625|-18.238056182861328|-34.074161529541016|-38.948692321777344
22|a red desk|-31.712173461914062|-33.773765563964844|-22.787635803222656|-31.99334144592285|-12.346380233764648|-28.18671989440918|-33.247962951660156
23|a red desk facing backwards|-32.31574249267578|-34.659358978271484|-23.61798858642578|-32.98002624511719|-13.61457633972168|-29.08563804626465|-34.5515251159668
24|a green thing facing forwards|-48.8548698425293|-48.84701156616211|-48.29251480102539|-46.65739440917969|-26.669342041015625|-47.13959884643555|-45.98514175415039
25|a green thing facing to the left|-43.16794967651367|-43.07265090942383|-42.6141471862793|-39.68926239013672|-21.0222110748291|-41.15166473388672|-38.78546905517578
26|a green thing|-40.220977783203125|-40.35182189941406|-39.21018981933594|-35.79126739501953|-17.296890258789062|-38.37067413330078|-35.494361877441406
27|a green thing facing backwards|-47.69358444213867|-47.84934997558594|-46.97703170776367|-46.41520690917969|-26.80341148376465|-45.68669128417969|-45.66969299316406
28|a green fan facing forwards|-39.12301254272461|-39.934078216552734|-39.37015914916992|-39.84785461425781|-15.922541618347168|-37.32573318481445|-35.08525848388672
29|a green fan facing to the left|-32.99497985839844|-33.71672439575195|-33.0969352722168|-32.47449493408203|-9.874597549438477|-31.353622436523438|-27.721656799316406
30|a green fan|-32.01351547241211|-32.57251739501953|-31.738094329833984|-30.57442283630371|-8.382890701293945|-30.493616104125977|-25.894351959228516
31|a green fan facing backwards|-38.8067626953125|-39.67289352416992|-38.93462371826172|-40.30890655517578|-17.22966766357422|-36.86293029785156|-35.874298095703125
32|a green desk facing forwards|-36.536521911621094|-38.59641647338867|-38.30210876464844|-33.62501525878906|-15.505308151245117|-36.47203826904297|-34.93714904785156
33|a green desk facing to the left|-31.68071746826172|-33.2488899230957|-32.97270202636719|-26.693374633789062|-11.418761253356934|-32.74103546142578|-28.92348861694336
34|a green desk|-30.696157455444336|-31.905555725097656|-31.346454620361328|-25.08595085144043|-9.341745376586914|-31.249330520629883|-27.08507537841797
35|a green desk facing backwards|-36.50791931152344|-38.40412521362305|-37.926856994628906|-34.61217498779297|-16.26453399658203|-35.32084274291992|-35.06509017944336
36|a thing facing forwards|-41.682796478271484|-44.173362731933594|-47.77789306640625|-49.05198669433594|-22.482194900512695|-45.729679107666016|-48.44732666015625
37|a thing facing to the left|-51.368736267089844|-51.24910354614258|-49.264488220214844|-42.186344146728516|-28.575647354125977|-46.70600509643555|-41.05274200439453
38|a thing|-36.521873474121094|-38.65870666503906|-35.861968994140625|-37.074668884277344|-16.146303176879883|-36.369117736816406|-36.62409591674805
39|a thing facing backwards|-49.42407989501953|-51.122276306152344|-41.72747802734375|-48.44732666015625|-28.51879119873047|-40.638397216796875|-47.90706253051758
40|a fan facing forwards|-38.208351135253906|-35.380287170410156|-37.429901123046875|-41.38287353515625|-8.161351203918457|-32.89811325073242|-37.029327392578125
41|a fan facing to the left|-40.11050033569336|-38.83353042602539|-37.57823944091797|-35.179588317871094|-14.822443008422852|-32.98278045654297|-29.22538948059082
42|a fan|-35.97496795654297|-33.12432098388672|-32.391876220703125|-33.993675231933594|-5.976079940795898|-27.135835647583008|-28.21595001220703
43|a fan facing backwards|-38.768524169921875|-38.06411361694336|-33.55516815185547|-41.17224884033203|-15.686212539672852|-27.90469741821289|-37.37125015258789
