|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-37.50672149658203|-15.091959953308105|-36.88613510131836|-15.235889434814453|-36.15840148925781|-15.765118598937988
1|a thing facing forwards|-47.57192611694336|-41.55805969238281|-28.017879486083984|-49.64893341064453|-19.425453186035156|-46.27849197387695|-26.863662719726562
2|a thing facing backwards|-41.88876724243164|-45.94804763793945|-22.330078125|-42.936214447021484|-23.766130447387695|-40.4969596862793|-20.30645179748535
3|a chair|-26.419387817382812|-27.023183822631836|-6.1546311378479|-27.948226928710938|-7.211017608642578|-28.90969467163086|-7.513963222503662
4|a chair facing forwards|-32.795772552490234|-27.5368709564209|-12.946806907653809|-35.20946502685547|-8.440564155578613|-31.78072738647461|-13.089664459228516
5|a chair facing backwards|-27.174057006835938|-32.81446838378906|-7.91495418548584|-29.0690975189209|-9.452790260314941|-29.74907875061035|-8.338134765625
6|a desk|-32.353858947753906|-30.831111907958984|-10.981058120727539|-31.956567764282227|-5.031383514404297|-27.876558303833008|-7.493420124053955
7|a desk facing forwards|-34.128211975097656|-31.965579986572266|-15.470523834228516|-37.192501068115234|-6.034276962280273|-33.863311767578125|-13.947683334350586
8|a desk facing backwards|-34.11124801635742|-33.37744903564453|-12.097811698913574|-32.882022857666016|-12.497579574584961|-28.484256744384766|-8.512960433959961
9|a grey thing|-36.84360122680664|-38.10736083984375|-17.2181396484375|-36.79453659057617|-16.59596824645996|-38.83998489379883|-16.579084396362305
10|a grey thing facing forwards|-45.43218994140625|-40.12575912475586|-22.311325073242188|-46.16915512084961|-18.895715713500977|-41.223575592041016|-25.386028289794922
11|a grey thing facing backwards|-39.862606048583984|-44.580379486083984|-19.68606185913086|-39.34907531738281|-24.068639755249023|-41.63038635253906|-18.728179931640625
12|a grey chair|-23.91861915588379|-27.142749786376953|-8.065573692321777|-26.88159942626953|-8.726871490478516|-30.809574127197266|-8.39676570892334
13|a grey chair facing forwards|-29.808137893676758|-27.325759887695312|-9.646493911743164|-33.225685119628906|-9.390071868896484|-31.789926528930664|-13.491575241088867
14|a grey chair facing backwards|-24.14813995361328|-32.42133331298828|-9.138936996459961|-27.509437561035156|-10.996150970458984|-31.882692337036133|-8.946919441223145
15|a grey desk|-32.24214172363281|-31.47148895263672|-10.988679885864258|-28.7667293548584|-4.580319881439209|-30.28743553161621|-6.41659688949585
16|a grey desk facing forwards|-32.99428939819336|-31.897737503051758|-12.144501686096191|-32.8173828125|-4.97355318069458|-30.83195686340332|-11.85657024383545
17|a grey desk facing backwards|-34.13479995727539|-35.04665756225586|-12.35449504852295|-29.5616455078125|-12.122133255004883|-32.05384063720703|-6.853245735168457
18|a red thing|-40.898780822753906|-41.12431716918945|-14.417837142944336|-38.85639953613281|-19.46804428100586|-36.94268798828125|-18.91432762145996
19|a red thing facing forwards|-47.39794921875|-48.4213752746582|-24.32137680053711|-45.00233840942383|-26.71816062927246|-45.92353820800781|-24.611095428466797
20|a red thing facing backwards|-43.54635238647461|-43.93693923950195|-17.856117248535156|-41.65966796875|-22.021495819091797|-39.70795440673828|-21.641094207763672
21|a red chair|-31.035959243774414|-31.946613311767578|-2.3759121894836426|-30.12757682800293|-11.992324829101562|-30.328388214111328|-10.640302658081055
22|a red chair facing forwards|-33.81756591796875|-33.78718948364258|-10.273862838745117|-33.031166076660156|-14.943379402160645|-34.875946044921875|-12.574435234069824
23|a red chair facing backwards|-31.59884262084961|-32.532508850097656|-3.5160505771636963|-31.023387908935547|-12.714730262756348|-30.819049835205078|-11.459744453430176
24|a red desk|-33.604248046875|-34.326236724853516|-7.726372241973877|-31.911945343017578|-10.706886291503906|-25.897315979003906|-10.946294784545898
25|a red desk facing forwards|-36.998016357421875|-38.06129455566406|-14.586579322814941|-35.48590087890625|-15.281753540039062|-32.52762222290039|-14.033583641052246
26|a red desk facing backwards|-34.230716705322266|-34.979583740234375|-9.300006866455078|-32.77728271484375|-11.213308334350586|-26.33533477783203|-11.4734468460083
27|a large thing|-37.41678237915039|-38.439453125|-16.13549041748047|-39.24375915527344|-16.21579360961914|-37.4925422668457|-19.689586639404297
28|a large thing facing forwards|-47.04460144042969|-42.71220016479492|-27.046545028686523|-44.25373840332031|-20.14040184020996|-46.74010467529297|-24.325727462768555
29|a large thing facing backwards|-42.795257568359375|-47.23109436035156|-21.99283790588379|-43.019935607910156|-25.361543655395508|-41.0873908996582|-23.12465476989746
30|a large chair|-26.955421447753906|-27.83364486694336|-6.182916164398193|-30.080989837646484|-9.180452346801758|-30.613727569580078|-10.676118850708008
31|a large chair facing forwards|-31.991024017333984|-28.160078048706055|-10.516643524169922|-32.05318069458008|-9.837307929992676|-32.8282585144043|-12.350776672363281
32|a large chair facing backwards|-27.392812728881836|-33.135250091552734|-7.411288738250732|-31.37723731994629|-11.668235778808594|-31.158491134643555|-11.804704666137695
33|a large desk|-33.24642562866211|-32.379493713378906|-10.43213939666748|-31.847869873046875|-4.9402689933776855|-27.366405487060547|-10.366687774658203
34|a large desk facing forwards|-34.14420700073242|-32.81612014770508|-13.703058242797852|-33.744346618652344|-5.521632671356201|-32.65211868286133|-12.128888130187988
35|a large desk facing backwards|-34.98987579345703|-35.07786178588867|-11.082744598388672|-32.997344970703125|-12.880556106567383|-27.78833770751953|-11.25525951385498
36|a large, grey thing|-38.52500915527344|-38.964752197265625|-19.311954498291016|-40.059349060058594|-16.955718994140625|-41.48644256591797|-19.033832550048828
37|a large, grey thing facing forwards|-45.854209899902344|-39.673614501953125|-22.30113410949707|-42.86867141723633|-18.251596450805664|-42.76311111450195|-21.38042640686035
38|a large, grey thing facing backwards|-40.268157958984375|-45.37548828125|-21.236474990844727|-41.92874526977539|-24.86631202697754|-43.92515563964844|-20.79021644592285
39|a large, grey chair|-22.313196182250977|-21.963098526000977|-8.143271446228027|-27.208045959472656|-7.416898727416992|-30.9476375579834|-7.2916693687438965
40|a large, grey chair facing forwards|-28.438175201416016|-22.00963592529297|-9.143257141113281|-28.417163848876953|-7.543246269226074|-31.221242904663086|-8.080561637878418
41|a large, grey chair facing backwards|-22.42919158935547|-30.28072738647461|-8.928722381591797|-27.696807861328125|-11.236042976379395|-32.69025421142578|-8.026598930358887
42|a large, grey desk|-31.952560424804688|-29.18454933166504|-11.287848472595215|-29.399410247802734|-0.495844304561615|-29.64349937438965|-7.010961055755615
43|a large, grey desk facing forwards|-32.23365783691406|-29.360103607177734|-11.981348991394043|-29.644433975219727|-0.7196786403656006|-29.929349899291992|-7.3292717933654785
44|a large, grey desk facing backwards|-34.75617218017578|-34.33109664916992|-12.43265438079834|-32.283477783203125|-10.518436431884766|-31.584077835083008|-8.689641952514648
45|a large, red thing|-45.92167663574219|-46.24520492553711|-15.510610580444336|-40.59914016723633|-24.093299865722656|-37.19964599609375|-19.637908935546875
46|a large, red thing facing forwards|-50.547637939453125|-49.649959564208984|-23.606693267822266|-46.76894760131836|-28.595176696777344|-44.78388595581055|-24.938512802124023
47|a large, red thing facing backwards|-47.00590515136719|-47.255252838134766|-16.631189346313477|-42.71321487426758|-25.34913444519043|-38.223445892333984|-21.138662338256836
48|a large, red chair|-33.48480987548828|-34.0158576965332|-0.17196325957775116|-28.08155632019043|-13.596900939941406|-28.30681610107422|-8.631599426269531
49|a large, red chair facing forwards|-35.63083267211914|-35.2567138671875|-7.5829267501831055|-31.286575317382812|-15.538736343383789|-31.62575340270996|-11.038834571838379
50|a large, red chair facing backwards|-33.7318115234375|-34.4809684753418|-0.36201128363609314|-28.240598678588867|-13.920690536499023|-28.43636131286621|-8.806246757507324
51|a large, red desk|-36.939186096191406|-37.14740753173828|-7.066328525543213|-31.18486213684082|-12.574380874633789|-22.038244247436523|-7.799352169036865
52|a large, red desk facing forwards|-39.70201110839844|-39.726646423339844|-12.067567825317383|-35.19040298461914|-15.995919227600098|-28.768924713134766|-11.846519470214844
53|a large, red desk facing backwards|-37.244140625|-37.51115036010742|-7.600469589233398|-31.509206771850586|-12.836752891540527|-22.137069702148438|-7.922329425811768
54|a small thing|-42.155067443847656|-41.60777282714844|-18.3953857421875|-36.64314651489258|-18.721282958984375|-39.90545654296875|-15.555999755859375
55|a small thing facing backwards|-45.767303466796875|-45.6374626159668|-23.141155242919922|-41.85443878173828|-22.259246826171875|-43.90727615356445|-20.23310661315918
56|a small chair|-33.1455078125|-33.816505432128906|-9.933274269104004|-27.52336311340332|-11.413469314575195|-32.639644622802734|-8.445954322814941
57|a small chair facing backwards|-33.82701873779297|-34.57647705078125|-10.964665412902832|-28.337493896484375|-12.210357666015625|-33.46882629394531|-8.984585762023926
58|a small desk|-33.929595947265625|-33.89470672607422|-10.934572219848633|-31.394519805908203|-9.968170166015625|-31.401622772216797|-6.646609783172607
59|a small desk facing backwards|-34.556053161621094|-34.44186019897461|-11.811338424682617|-32.09546661376953|-10.5446138381958|-31.930042266845703|-7.1614251136779785
60|a small, grey thing|-43.45949172973633|-43.02996826171875|-18.599849700927734|-37.937591552734375|-19.427677154541016|-40.51034164428711|-16.191205978393555
61|a small, grey thing facing backwards|-44.64804458618164|-44.42521286010742|-20.210960388183594|-38.92042541503906|-20.60837173461914|-41.852500915527344|-16.961593627929688
