|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-37.50672149658203|-36.662269592285156|-36.88613510131836|-36.78667068481445|-36.15840148925781|-37.56199645996094
1|a thing facing forwards|-47.57192611694336|-41.55805969238281|-49.58818817138672|-49.64893341064453|-40.976234436035156|-46.27849197387695|-48.66054153442383
2|a thing facing backwards|-41.88876724243164|-45.94804763793945|-43.900386810302734|-42.936214447021484|-45.31690979003906|-40.4969596862793|-42.10333251953125
3|a chair|-26.419387817382812|-27.023183822631836|-27.724943161010742|-27.948226928710938|-28.761798858642578|-28.90969467163086|-29.31083869934082
4|a chair facing forwards|-32.795772552490234|-27.5368709564209|-34.517120361328125|-35.20946502685547|-29.99134635925293|-31.78072738647461|-34.886539459228516
5|a chair facing backwards|-27.174057006835938|-32.81446838378906|-29.485265731811523|-29.0690975189209|-31.003572463989258|-29.74907875061035|-30.135009765625
6|a desk|-32.353858947753906|-30.831111907958984|-32.551368713378906|-31.956567764282227|-26.582164764404297|-27.876558303833008|-29.29029655456543
7|a desk facing forwards|-34.128211975097656|-31.965579986572266|-37.04083251953125|-37.192501068115234|-27.585058212280273|-33.863311767578125|-35.74456024169922
8|a desk facing backwards|-34.11124801635742|-33.37744903564453|-33.668121337890625|-32.882022857666016|-34.048362731933594|-28.484256744384766|-30.30983543395996
9|a grey thing|-36.84360122680664|-38.10736083984375|-38.7884521484375|-36.79453659057617|-38.146751403808594|-38.83998489379883|-38.37596130371094
10|a grey thing facing forwards|-45.43218994140625|-40.12575912475586|-43.88163757324219|-46.16915512084961|-40.44649887084961|-41.223575592041016|-47.18290710449219
11|a grey thing facing backwards|-39.862606048583984|-44.580379486083984|-41.25637435913086|-39.34907531738281|-45.619422912597656|-41.63038635253906|-40.52505874633789
12|a grey chair|-23.91861915588379|-27.142749786376953|-29.63588523864746|-26.88159942626953|-30.277652740478516|-30.809574127197266|-30.193641662597656
13|a grey chair facing forwards|-29.808137893676758|-27.325759887695312|-31.216806411743164|-33.225685119628906|-30.940853118896484|-31.789926528930664|-35.2884521484375
14|a grey chair facing backwards|-24.14813995361328|-32.42133331298828|-30.70924949645996|-27.509437561035156|-32.546932220458984|-31.882692337036133|-30.743797302246094
15|a grey desk|-32.24214172363281|-31.47148895263672|-32.558990478515625|-28.7667293548584|-26.131101608276367|-30.28743553161621|-28.213472366333008
16|a grey desk facing forwards|-32.99428939819336|-31.897737503051758|-33.714813232421875|-32.8173828125|-26.524335861206055|-30.83195686340332|-33.653446197509766
17|a grey desk facing backwards|-34.13479995727539|-35.04665756225586|-33.9248046875|-29.5616455078125|-33.672916412353516|-32.05384063720703|-28.650121688842773
18|a red thing|-40.898780822753906|-41.12431716918945|-35.98815155029297|-38.85639953613281|-41.01882553100586|-36.94268798828125|-40.711204528808594
19|a red thing facing forwards|-47.39794921875|-48.4213752746582|-45.89168930053711|-45.00233840942383|-48.26893997192383|-45.92353820800781|-46.4079704284668
20|a red thing facing backwards|-43.54635238647461|-43.93693923950195|-39.426429748535156|-41.65966796875|-43.57227325439453|-39.70795440673828|-43.43797302246094
21|a red chair|-31.035959243774414|-31.946613311767578|-23.946224212646484|-30.12757682800293|-33.54310607910156|-30.328388214111328|-32.43717956542969
22|a red chair facing forwards|-33.81756591796875|-33.78718948364258|-31.844175338745117|-33.031166076660156|-36.49415969848633|-34.875946044921875|-34.37131118774414
23|a red chair facing backwards|-31.59884262084961|-32.532508850097656|-25.086362838745117|-31.023387908935547|-34.26551055908203|-30.819049835205078|-33.256622314453125
24|a red desk|-33.604248046875|-34.326236724853516|-29.29668426513672|-31.911945343017578|-32.257667541503906|-25.897315979003906|-32.74317169189453
25|a red desk facing forwards|-36.998016357421875|-38.06129455566406|-36.156890869140625|-35.48590087890625|-36.83253479003906|-32.52762222290039|-35.83045959472656
26|a red desk facing backwards|-34.230716705322266|-34.979583740234375|-30.870319366455078|-32.77728271484375|-32.76408767700195|-26.33533477783203|-33.270320892333984
27|a large thing|-37.41678237915039|-38.439453125|-37.70580291748047|-39.24375915527344|-37.76657485961914|-37.4925422668457|-41.4864616394043
28|a large thing facing forwards|-47.04460144042969|-42.71220016479492|-48.61685562133789|-44.25373840332031|-41.69118118286133|-46.74010467529297|-46.12260437011719
29|a large thing facing backwards|-42.795257568359375|-47.23109436035156|-43.563148498535156|-43.019935607910156|-46.912322998046875|-41.0873908996582|-44.92152786254883
30|a large chair|-26.955421447753906|-27.83364486694336|-27.75322723388672|-30.080989837646484|-30.73123550415039|-30.613727569580078|-32.47299575805664
31|a large chair facing forwards|-31.991024017333984|-28.160078048706055|-32.08695602416992|-32.05318069458008|-31.388092041015625|-32.8282585144043|-34.14765548706055
32|a large chair facing backwards|-27.392812728881836|-33.135250091552734|-28.981599807739258|-31.37723731994629|-33.219017028808594|-31.158491134643555|-33.60158157348633
33|a large desk|-33.24642562866211|-32.379493713378906|-32.0024528503418|-31.847869873046875|-26.491050720214844|-27.366405487060547|-32.1635627746582
34|a large desk facing forwards|-34.14420700073242|-32.81612014770508|-35.273372650146484|-33.744346618652344|-27.07241439819336|-32.65211868286133|-33.92576217651367
35|a large desk facing backwards|-34.98987579345703|-35.07786178588867|-32.65305709838867|-32.997344970703125|-34.43133544921875|-27.78833770751953|-33.0521354675293
36|a large, grey thing|-38.52500915527344|-38.964752197265625|-40.882266998291016|-40.059349060058594|-38.506500244140625|-41.48644256591797|-40.830711364746094
37|a large, grey thing facing forwards|-45.854209899902344|-39.673614501953125|-43.8714485168457|-42.86867141723633|-39.80237579345703|-42.76311111450195|-43.177303314208984
38|a large, grey thing facing backwards|-40.268157958984375|-45.37548828125|-42.80678939819336|-41.92874526977539|-46.417091369628906|-43.92515563964844|-42.587093353271484
39|a large, grey chair|-22.313196182250977|-21.963098526000977|-29.713584899902344|-27.208045959472656|-28.967681884765625|-30.9476375579834|-29.088546752929688
