|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-15.455939292907715|-15.091959953308105|-15.390040397644043|-36.78667068481445|-14.224806785583496|-15.765118598937988
1|a thing facing forwards|-47.57192611694336|-19.507278442382812|-28.017879486083984|-28.152841567993164|-40.976234436035156|-24.344898223876953|-26.863662719726562
2|a thing facing backwards|-41.88876724243164|-23.897266387939453|-22.330078125|-21.44011878967285|-45.31690979003906|-18.563365936279297|-20.30645179748535
3|a chair|-26.419387817382812|-4.972402572631836|-6.1546311378479|-6.452132225036621|-28.761798858642578|-6.976099967956543|-7.513963222503662
4|a chair facing forwards|-32.795772552490234|-5.486090660095215|-12.946806907653809|-13.713371276855469|-29.99134635925293|-9.847132682800293|-13.089664459228516
5|a chair facing backwards|-27.174057006835938|-10.763688087463379|-7.91495418548584|-7.573002815246582|-31.003572463989258|-7.815483093261719|-8.338134765625
6|a desk|-32.353858947753906|-8.780330657958984|-10.981058120727539|-10.46047306060791|-26.582164764404297|-5.942964553833008|-7.493420124053955
7|a desk facing forwards|-34.128211975097656|-9.914798736572266|-15.470523834228516|-15.696407318115234|-27.585058212280273|-11.929719924926758|-13.947683334350586
8|a desk facing backwards|-34.11124801635742|-11.326669692993164|-12.097811698913574|-11.38592529296875|-34.048362731933594|-6.55066442489624|-8.512960433959961
9|a grey thing|-36.84360122680664|-16.056577682495117|-17.2181396484375|-15.298443794250488|-38.146751403808594|-16.906391143798828|-16.579084396362305
10|a grey thing facing forwards|-45.43218994140625|-18.074974060058594|-22.311325073242188|-24.673063278198242|-40.44649887084961|-19.289979934692383|-25.386028289794922
11|a grey thing facing backwards|-39.862606048583984|-22.52959632873535|-19.68606185913086|-17.852985382080078|-45.619422912597656|-19.69679069519043|-18.728179931640625
12|a grey chair|-23.91861915588379|-5.0919694900512695|-8.065573692321777|-5.3855061531066895|-30.277652740478516|-8.875981330871582|-8.39676570892334
13|a grey chair facing forwards|-29.808137893676758|-5.274979591369629|-9.646493911743164|-11.729592323303223|-30.940853118896484|-9.85633373260498|-13.491575241088867
14|a grey chair facing backwards|-24.14813995361328|-10.37055492401123|-9.138936996459961|-6.013345718383789|-32.546932220458984|-9.94909954071045|-8.946919441223145
15|a grey desk|-32.24214172363281|-9.420708656311035|-10.988679885864258|-7.270636558532715|-26.131101608276367|-8.353840827941895|-6.41659688949585
16|a grey desk facing forwards|-32.99428939819336|-9.84695816040039|-12.144501686096191|-11.321290016174316|-26.524335861206055|-8.89836311340332|-11.85657024383545
17|a grey desk facing backwards|-34.13479995727539|-12.99587631225586|-12.35449504852295|-8.065552711486816|-33.672916412353516|-10.120246887207031|-6.853245735168457
18|a red thing|-40.898780822753906|-19.073535919189453|-14.417837142944336|-17.360301971435547|-41.01882553100586|-15.009095191955566|-18.91432762145996
19|a red thing facing forwards|-47.39794921875|-26.370594024658203|-24.32137680053711|-23.506240844726562|-48.26893997192383|-23.989946365356445|-24.611095428466797
20|a red thing facing backwards|-43.54635238647461|-21.886157989501953|-17.856117248535156|-20.1635684967041|-43.57227325439453|-17.77436065673828|-21.641094207763672
21|a red chair|-31.035959243774414|-9.895832061767578|-2.3759121894836426|-8.631481170654297|-33.54310607910156|-8.394794464111328|-10.640302658081055
22|a red chair facing forwards|-33.81756591796875|-11.736411094665527|-10.273862838745117|-11.535069465637207|-36.49415969848633|-12.942352294921875|-12.574435234069824
23|a red chair facing backwards|-31.59884262084961|-10.481730461120605|-3.5160505771636963|-9.527294158935547|-34.26551055908203|-8.885454177856445|-11.459744453430176
24|a red desk|-33.604248046875|-12.275457382202148|-7.726372241973877|-10.415849685668945|-32.257667541503906|-3.9637222290039062|-10.946294784545898
25|a red desk facing forwards|-36.998016357421875|-16.010513305664062|-14.586579322814941|-13.989805221557617|-36.83253479003906|-10.59402847290039|-14.033583641052246
26|a red desk facing backwards|-34.230716705322266|-12.928805351257324|-9.300006866455078|-11.281188011169434|-32.76408767700195|-4.401741027832031|-11.4734468460083
27|a large thing|-37.41678237915039|-16.388671875|-16.13549041748047|-17.747665405273438|-37.76657485961914|-15.558947563171387|-19.689586639404297
28|a large thing facing forwards|-47.04460144042969|-20.66141700744629|-27.046545028686523|-22.757644653320312|-41.69118118286133|-24.80651092529297|-24.325727462768555
29|a large thing facing backwards|-42.795257568359375|-25.180315017700195|-21.99283790588379|-21.523841857910156|-46.912322998046875|-19.153797149658203|-23.12465476989746
30|a large chair|-26.955421447753906|-5.782863140106201|-6.182916164398193|-8.584896087646484|-30.73123550415039|-8.680132865905762|-10.676118850708008
31|a large chair facing forwards|-31.991024017333984|-6.109294891357422|-10.516643524169922|-10.557086944580078|-31.388092041015625|-10.894665718078613|-12.350776672363281
32|a large chair facing backwards|-27.392812728881836|-11.084468841552734|-7.411288738250732|-9.881143569946289|-33.219017028808594|-9.224896430969238|-11.804704666137695
33|a large desk|-33.24642562866211|-10.328712463378906|-10.43213939666748|-10.351776123046875|-26.491050720214844|-5.432812690734863|-10.366687774658203
34|a large desk facing forwards|-34.14420700073242|-10.765338897705078|-13.703058242797852|-12.248255729675293|-27.07241439819336|-10.718525886535645|-12.128888130187988
35|a large desk facing backwards|-34.98987579345703|-13.027080535888672|-11.082744598388672|-11.501252174377441|-34.43133544921875|-5.854744911193848|-11.25525951385498
36|a large, grey thing|-38.52500915527344|-16.913970947265625|-19.311954498291016|-18.56325340270996|-38.506500244140625|-19.55284881591797|-19.033832550048828
37|a large, grey thing facing forwards|-45.854209899902344|-17.622833251953125|-22.30113410949707|-21.372575759887695|-39.80237579345703|-20.829519271850586|-21.38042640686035
38|a large, grey thing facing backwards|-40.268157958984375|-23.32470703125|-21.236474990844727|-20.432647705078125|-46.417091369628906|-21.99156379699707|-20.79021644592285
39|a large, grey chair|-22.313196182250977|0.08768265694379807|-8.143271446228027|-5.7119526863098145|-28.967681884765625|-9.014044761657715|-7.2916693687438965
40|a large, grey chair facing forwards|-28.438175201416016|0.04114478453993797|-9.143257141113281|-6.921069145202637|-29.09402847290039|-9.287651062011719|-8.080561637878418
41|a large, grey chair facing backwards|-22.42919158935547|-8.229947090148926|-8.928722381591797|-6.200713634490967|-32.786827087402344|-10.756660461425781|-8.026598930358887
42|a large, grey desk|-31.952560424804688|-7.133768081665039|-11.287848472595215|-7.903316497802734|-22.046627044677734|-7.709906578063965|-7.010961055755615
43|a large, grey desk facing forwards|-32.23365783691406|-7.309322357177734|-11.981348991394043|-8.148340225219727|-22.270462036132812|-7.995756149291992|-7.3292717933654785
44|a large, grey desk facing backwards|-34.75617218017578|-12.280317306518555|-12.43265438079834|-10.787384033203125|-32.06922149658203|-9.650484085083008|-8.689641952514648
45|a large, red thing|-45.92167663574219|-24.19442367553711|-15.510610580444336|-19.103046417236328|-45.644081115722656|-15.26605224609375|-19.637908935546875
46|a large, red thing facing forwards|-50.547637939453125|-27.59918212890625|-23.606693267822266|-25.27285385131836|-50.145957946777344|-22.850290298461914|-24.938512802124023
47|a large, red thing facing backwards|-47.00590515136719|-25.204471588134766|-16.631189346313477|-21.217121124267578|-46.8999137878418|-16.289852142333984|-21.138662338256836
48|a large, red chair|-33.48480987548828|-11.965078353881836|-0.17196325957775116|-6.58546257019043|-35.147682189941406|-6.373222351074219|-8.631599426269531
49|a large, red chair facing forwards|-35.63083267211914|-13.205936431884766|-7.5829267501831055|-9.790481567382812|-37.089515686035156|-9.692159652709961|-11.038834571838379
50|a large, red chair facing backwards|-33.7318115234375|-12.430191040039062|-0.36201128363609314|-6.744504928588867|-35.47146987915039|-6.502767562866211|-8.806246757507324
51|a large, red desk|-36.939186096191406|-15.096628189086914|-7.066328525543213|-9.68876838684082|-34.125160217285156|-0.10465066134929657|-7.799352169036865
52|a large, red desk facing forwards|-39.70201110839844|-17.675865173339844|-12.067567825317383|-13.694308280944824|-37.54669952392578|-6.835329532623291|-11.846519470214844
53|a large, red desk facing backwards|-37.244140625|-15.460371017456055|-7.600469589233398|-10.01311206817627|-34.38753128051758|-0.2034752368927002|-7.922329425811768
54|a small thing|-42.155067443847656|-19.556991577148438|-18.3953857421875|-15.147050857543945|-40.272064208984375|-17.971864700317383|-15.555999755859375
55|a small thing facing backwards|-45.767303466796875|-23.58668327331543|-23.141155242919922|-20.358341217041016|-43.810028076171875|-21.973682403564453|-20.23310661315918
56|a small chair|-33.1455078125|-11.765726089477539|-9.933274269104004|-6.027268409729004|-32.96425247192383|-10.706050872802734|-8.445954322814941
57|a small chair facing backwards|-33.82701873779297|-12.525697708129883|-10.964665412902832|-6.841399192810059|-33.76114273071289|-11.535233497619629|-8.984585762023926
58|a small desk|-33.929595947265625|-11.843925476074219|-10.934572219848633|-9.898426055908203|-31.518951416015625|-9.468029022216797|-6.646609783172607
59|a small desk facing backwards|-34.556053161621094|-12.391079902648926|-11.811338424682617|-10.599371910095215|-32.095394134521484|-9.996447563171387|-7.1614251136779785
60|a small, grey thing|-43.45949172973633|-20.979185104370117|-18.599849700927734|-16.44149398803711|-40.97845458984375|-18.57674789428711|-16.191205978393555
61|a small, grey thing facing backwards|-44.64804458618164|-22.37442970275879|-20.210960388183594|-17.424327850341797|-42.15914535522461|-19.918909072875977|-16.961593627929688
62|a small, grey chair|-30.584299087524414|-8.195289611816406|-6.964876174926758|-0.5141722559928894|-30.16861343383789|-7.90936803817749|-4.848292827606201
63|a small, grey chair facing backwards|-30.774005889892578|-8.402610778808594|-7.199214935302734|-0.7273311018943787|-30.341876983642578|-8.052462577819824|-4.976327419281006
