|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.579483032226562|-20.10242462158203|-43.39513397216797|-39.49396896362305|-21.927562713623047|-44.034481048583984|-38.44809341430664
1|a grey thing facing to the left|-25.19535255432129|-23.506444931030273|-46.46495819091797|-46.674095153808594|-26.814952850341797|-46.540679931640625|-45.92470932006836
2|a grey thing|-20.16143798828125|-18.147483825683594|-40.89109420776367|-37.27631759643555|-20.148488998413086|-42.066566467285156|-37.239967346191406
3|a grey thing facing backwards|-24.502973556518555|-21.137393951416016|-46.38057327270508|-46.067501068115234|-25.800567626953125|-46.28560256958008|-45.43378448486328
4|a grey chair facing forwards|-11.782400131225586|-10.373220443725586|-33.41154861450195|-26.46245574951172|-13.709628105163574|-35.640594482421875|-30.319318771362305
5|a grey chair facing to the left|-14.398107528686523|-13.261117935180664|-36.623443603515625|-32.17424774169922|-16.799663543701172|-37.843475341796875|-34.695106506347656
6|a grey chair|-10.883997917175293|-9.740854263305664|-32.02136993408203|-25.77403450012207|-12.476594924926758|-34.24533462524414|-29.406494140625
7|a grey chair facing backwards|-14.498260498046875|-11.837596893310547|-37.35884094238281|-33.86061477661133|-16.34859275817871|-38.184078216552734|-35.463043212890625
8|a grey fan facing forwards|-13.537861824035645|-11.430103302001953|-34.096923828125|-30.478580474853516|-10.326363563537598|-33.41710662841797|-26.482358932495117
9|a grey fan facing to the left|-16.543912887573242|-14.87214469909668|-37.72154235839844|-34.649417877197266|-14.725629806518555|-36.70881652832031|-32.429744720458984
10|a grey fan|-12.790386199951172|-10.90174674987793|-33.27100372314453|-29.28507423400879|-9.81698226928711|-32.98657989501953|-26.066009521484375
11|a grey fan facing backwards|-16.72495460510254|-14.936887741088867|-38.52833938598633|-36.46404266357422|-14.790716171264648|-37.079498291015625|-34.01853561401367
12|a green thing facing forwards|-27.511550903320312|-24.44571304321289|-45.709877014160156|-46.90094757080078|-27.217327117919922|-46.94935989379883|-46.56317138671875
13|a green thing facing to the left|-21.608257293701172|-19.971939086914062|-38.69318771362305|-41.53044509887695|-20.841121673583984|-39.02484893798828|-40.604148864746094
