|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-20.30459213256836|-27.739246368408203|-41.53117370605469|-49.225990295410156|-28.71468734741211|-20.63821792602539|-50.5305061340332
1|a thing facing to the left|-28.506839752197266|-27.635313034057617|-48.001094818115234|-42.7384147644043|-27.630630493164062|-26.402334213256836|-42.2293815612793
2|a thing|-16.19663429260254|-16.331527709960938|-36.28961944580078|-37.4713249206543|-17.042177200317383|-15.891664505004883|-37.686134338378906
3|a thing facing to the right|-27.861780166625977|-20.533660888671875|-47.96257019042969|-49.53339385986328|-21.903757095336914|-26.546558380126953|-49.594173431396484
4|a chair facing forwards|-12.779717445373535|-13.899175643920898|-32.47823715209961|-38.803855895996094|-14.691758155822754|-7.910830020904541|-37.07786560058594
5|a chair facing to the left|-12.732217788696289|-11.574454307556152|-32.9527473449707|-31.547412872314453|-12.617111206054688|-12.478372573852539|-28.125329971313477
6|a chair|-10.291718482971191|-8.627429008483887|-30.725879669189453|-30.69590950012207|-6.767567157745361|-7.323414325714111|-27.486610412597656
7|a chair facing to the right|-12.155309677124023|-9.701992988586426|-34.53828811645508|-37.007381439208984|-7.485406398773193|-12.952951431274414|-34.71904373168945
8|a desk facing forwards|-7.063196182250977|-13.989068984985352|-28.951330184936523|-35.84181213378906|-15.850137710571289|-11.269107818603516|-36.59151077270508
9|a desk facing to the left|-14.882601737976074|-12.929389953613281|-34.40511703491211|-28.238054275512695|-14.317769050598145|-14.37820816040039|-33.16179656982422
10|a desk|-6.312949180603027|-5.336387634277344|-27.598182678222656|-27.123733520507812|-10.078932762145996|-9.875118255615234|-30.936519622802734
11|a desk facing to the right|-13.924660682678223|-5.781192779541016|-34.26401138305664|-34.41524124145508|-11.672497749328613|-13.733511924743652|-34.61960983276367
12|a grey thing facing forwards|-27.486486434936523|-29.56293296813965|-51.009456634521484|-47.92795181274414|-28.634286880493164|-30.568790435791016|-49.04755401611328
13|a grey thing facing to the left|-24.022794723510742|-24.217199325561523|-45.357730865478516|-41.04927444458008|-22.415550231933594|-25.446372985839844|-41.19096374511719
14|a grey thing|-21.269432067871094|-20.882205963134766|-41.18812561035156|-37.62052917480469|-19.83440399169922|-22.71878433227539|-38.47752380371094
15|a grey thing facing to the right|-25.738880157470703|-26.37079429626465|-49.398719787597656|-47.23301315307617|-25.19455337524414|-28.024066925048828|-48.04473876953125
16|a grey chair facing forwards|-17.64480972290039|-19.07863998413086|-40.58082580566406|-38.13067626953125|-17.686992645263672|-19.09965705871582|-35.41220474243164
17|a grey chair facing to the left|-12.51980209350586|-13.080159187316895|-34.49102020263672|-30.84540557861328|-10.971283912658691|-13.635132789611816|-27.2615909576416
18|a grey chair|-11.970552444458008|-12.556631088256836|-33.60038757324219|-30.012210845947266|-10.496804237365723|-13.092132568359375|-26.655729293823242
19|a grey chair facing to the right|-15.053985595703125|-15.902976989746094|-37.98726272583008|-36.38604736328125|-14.56667423248291|-16.85616111755371|-33.97420120239258
20|a grey desk facing forwards|-15.413244247436523|-17.74515724182129|-37.767913818359375|-34.04119110107422|-16.903564453125|-18.546756744384766|-36.75718307495117
21|a grey desk facing to the left|-12.613096237182617|-12.008811950683594|-32.660247802734375|-26.65692901611328|-12.991341590881348|-14.91431713104248|-31.281505584716797
22|a grey desk|-11.827516555786133|-11.30544662475586|-31.30724334716797|-25.46041488647461|-11.634099960327148|-13.722118377685547|-29.642478942871094
23|a grey desk facing to the right|-14.418657302856445|-14.28948974609375|-36.390953063964844|-32.878726959228516|-14.794503211975098|-16.648679733276367|-34.087486267089844
24|a green thing facing forwards|-17.86936378479004|-26.722105026245117|-38.95176696777344|-42.56402587890625|-26.728504180908203|-18.865575790405273|-42.534908294677734
25|a green thing facing to the left|-25.893810272216797|-25.8183650970459|-45.666473388671875|-44.082401275634766|-25.27438735961914|-25.322227478027344|-44.92576217651367
26|a green thing|-16.315914154052734|-15.92917537689209|-36.53215789794922|-39.35068130493164|-17.010690689086914|-16.642131805419922|-39.947967529296875
27|a green thing facing to the right|-25.699926376342773|-19.076581954956055|-45.64228439331055|-43.49275588989258|-20.007118225097656|-25.37913703918457|-45.42792892456055
28|a green chair facing forwards|-11.22041130065918|-14.48121452331543|-30.232315063476562|-32.450313568115234|-12.508750915527344|-4.968921661376953|-31.372529983520508
29|a green chair facing to the left|-13.332172393798828|-12.98243522644043|-33.91018295288086|-33.38114547729492|-11.277704238891602|-10.12567138671875|-33.91133499145508
