|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-20.30459213256836|-27.739246368408203|-20.27726936340332|-49.225990295410156|-49.515464782714844|-20.63821792602539|-50.5305061340332
1|a thing facing to the left|-28.506839752197266|-27.635313034057617|-26.747188568115234|-42.7384147644043|-48.43141555786133|-26.402334213256836|-42.2293815612793
2|a thing|-16.19663429260254|-16.331527709960938|-15.035714149475098|-37.4713249206543|-37.84295654296875|-15.891664505004883|-37.686134338378906
3|a thing facing to the right|-27.861780166625977|-20.533660888671875|-26.708663940429688|-49.53339385986328|-42.70454025268555|-26.546558380126953|-49.594173431396484
4|a chair facing forwards|-12.779717445373535|-13.899175643920898|-11.22433090209961|-38.803855895996094|-35.49253845214844|-7.910830020904541|-37.07786560058594
5|a chair facing to the left|-12.732217788696289|-11.574454307556152|-11.698840141296387|-31.547412872314453|-33.41789245605469|-12.478372573852539|-28.125329971313477
6|a chair|-10.291718482971191|-8.627429008483887|-9.471972465515137|-30.69590950012207|-27.568347930908203|-7.323414325714111|-27.486610412597656
7|a chair facing to the right|-12.155309677124023|-9.701992988586426|-13.284379005432129|-37.007381439208984|-28.28618812561035|-12.952951431274414|-34.71904373168945
8|a desk facing forwards|-7.063196182250977|-13.989068984985352|-7.697422027587891|-35.84181213378906|-36.65092086791992|-11.269107818603516|-36.59151077270508
9|a desk facing to the left|-14.882601737976074|-12.929389953613281|-13.151206970214844|-28.238054275512695|-35.118553161621094|-14.37820816040039|-33.16179656982422
10|a desk|-6.312949180603027|-5.336387634277344|-6.344276428222656|-27.123733520507812|-30.879714965820312|-9.875118255615234|-30.936519622802734
11|a desk facing to the right|-13.924660682678223|-5.781192779541016|-13.010099411010742|-34.41524124145508|-32.47328186035156|-13.733511924743652|-34.61960983276367
12|a grey thing facing forwards|-27.486486434936523|-29.56293296813965|-29.75554847717285|-47.92795181274414|-49.43506622314453|-30.568790435791016|-49.04755401611328
13|a grey thing facing to the left|-24.022794723510742|-24.217199325561523|-24.103822708129883|-41.04927444458008|-43.216331481933594|-25.446372985839844|-41.19096374511719
14|a grey thing|-21.269432067871094|-20.882205963134766|-19.934215545654297|-37.62052917480469|-40.63518524169922|-22.71878433227539|-38.47752380371094
15|a grey thing facing to the right|-25.738880157470703|-26.37079429626465|-28.144813537597656|-47.23301315307617|-45.99533462524414|-28.024066925048828|-48.04473876953125
16|a grey chair facing forwards|-17.64480972290039|-19.07863998413086|-19.326919555664062|-38.13067626953125|-38.48777389526367|-19.09965705871582|-35.41220474243164
17|a grey chair facing to the left|-12.51980209350586|-13.080159187316895|-13.237115859985352|-30.84540557861328|-31.772066116333008|-13.635132789611816|-27.2615909576416
18|a grey chair|-11.970552444458008|-12.556631088256836|-12.346481323242188|-30.012210845947266|-31.297584533691406|-13.092132568359375|-26.655729293823242
19|a grey chair facing to the right|-15.053985595703125|-15.902976989746094|-16.73335838317871|-36.38604736328125|-35.367454528808594|-16.85616111755371|-33.97420120239258
20|a grey desk facing forwards|-15.413244247436523|-17.74515724182129|-16.514005661010742|-34.04119110107422|-37.704345703125|-18.546756744384766|-36.75718307495117
21|a grey desk facing to the left|-12.613096237182617|-12.008811950683594|-11.406341552734375|-26.65692901611328|-33.7921257019043|-14.91431713104248|-31.281505584716797
22|a grey desk|-11.827516555786133|-11.30544662475586|-10.053335189819336|-25.46041488647461|-32.43488311767578|-13.722118377685547|-29.642478942871094
23|a grey desk facing to the right|-14.418657302856445|-14.28948974609375|-15.137046813964844|-32.878726959228516|-35.59528732299805|-16.648679733276367|-34.087486267089844
24|a green thing facing forwards|-17.86936378479004|-26.722105026245117|-17.697856903076172|-42.56402587890625|-47.52928924560547|-18.865575790405273|-42.534908294677734
25|a green thing facing to the left|-25.893810272216797|-25.8183650970459|-24.41256332397461|-44.082401275634766|-46.07516860961914|-25.322227478027344|-44.92576217651367
26|a green thing|-16.315914154052734|-15.92917537689209|-15.278249740600586|-39.35068130493164|-37.81147384643555|-16.642131805419922|-39.947967529296875
27|a green thing facing to the right|-25.699926376342773|-19.076581954956055|-24.38837432861328|-43.49275588989258|-40.807899475097656|-25.37913703918457|-45.42792892456055
28|a green chair facing forwards|-11.22041130065918|-14.48121452331543|-8.978408813476562|-32.450313568115234|-33.309532165527344|-4.968921661376953|-31.372529983520508
29|a green chair facing to the left|-13.332172393798828|-12.98243522644043|-12.65627384185791|-33.38114547729492|-32.07848358154297|-10.12567138671875|-33.91133499145508
30|a green chair|-10.242116928100586|-9.63094711303711|-8.437407493591309|-31.3057804107666|-25.958904266357422|-4.727174758911133|-30.88719367980957
31|a green chair facing to the right|-12.162651062011719|-10.322956085205078|-13.191666603088379|-33.78890609741211|-26.48224449157715|-10.069450378417969|-34.694461822509766
32|a green desk facing forwards|-3.778472661972046|-14.200887680053711|-5.163270473480225|-31.07768440246582|-34.38542175292969|-10.79208755493164|-33.04275894165039
33|a green desk facing to the left|-10.962453842163086|-12.597616195678711|-10.883086204528809|-32.8154182434082|-33.825191497802734|-14.717706680297852|-35.29720687866211
34|a green desk|-3.5933549404144287|-5.321382522583008|-4.4649248123168945|-29.970550537109375|-28.637409210205078|-8.299406051635742|-31.91758918762207
35|a green desk facing to the right|-10.611992835998535|-5.903401851654053|-10.547755241394043|-32.312164306640625|-30.94365119934082|-14.16490364074707|-34.65953063964844
36|a large thing facing forwards|-25.551971435546875|-28.560165405273438|-19.494434356689453|-49.23345947265625|-48.46943283081055|-20.912172317504883|-50.74620056152344
37|a large thing facing to the left|-26.806705474853516|-27.08781623840332|-25.925479888916016|-42.65119171142578|-45.92306137084961|-27.537500381469727|-42.25592803955078
38|a large thing|-22.070030212402344|-20.791080474853516|-15.67679500579834|-38.48113250732422|-42.153411865234375|-16.914634704589844|-38.75550842285156
39|a large chair facing forwards|-15.729751586914062|-16.454753875732422|-11.38947868347168|-40.19728088378906|-37.60922622680664|-7.491333484649658|-38.7276725769043
40|a large chair facing to the left|-12.78758716583252|-13.633234024047852|-11.683643341064453|-33.90327072143555|-33.57199478149414|-12.017569541931152|-30.136701583862305
41|a large chair|-12.074199676513672|-12.775908470153809|-10.191354751586914|-33.39875411987305|-32.909400939941406|-7.132547378540039|-29.72140884399414
42|a large desk facing forwards|-12.396081924438477|-15.218647003173828|-4.955481052398682|-34.69675064086914|-37.35724639892578|-11.309231758117676|-37.34352111816406
43|a large desk facing to the left|-13.946202278137207|-13.776138305664062|-10.337845802307129|-27.612972259521484|-35.54240798950195|-14.648056983947754|-33.8404655456543
44|a large desk|-11.54173469543457|-10.482255935668945|-4.119269847869873|-26.77734375|-34.31418228149414|-10.399402618408203|-32.87256622314453
45|a large, grey thing facing forwards|-30.475019454956055|-30.321943283081055|-32.66025924682617|-49.264976501464844|-52.2005729675293|-31.95552635192871|-49.10792541503906
46|a large, grey thing facing to the left|-25.157283782958984|-24.166881561279297|-26.248319625854492|-41.0651741027832|-44.70952224731445|-26.095813751220703|-39.271759033203125
47|a large, grey thing|-23.650310516357422|-22.6313419342041|-24.577190399169922|-39.96485137939453|-43.552738189697266|-24.975826263427734|-38.55427169799805
48|a large, grey chair facing forwards|-18.171537399291992|-19.448326110839844|-22.14044189453125|-37.93509292602539|-39.66086196899414|-19.260103225708008|-34.94294738769531
49|a large, grey chair facing to the left|-11.078824996948242|-11.83117961883545|-14.681647300720215|-29.739316940307617|-30.277551651000977|-12.124545097351074|-22.282421112060547
50|a large, grey chair|-10.954793930053711|-11.715716361999512|-14.481919288635254|-29.488357543945312|-30.198963165283203|-11.99118423461914|-22.203651428222656
51|a large, grey desk facing forwards|-16.7032470703125|-16.511117935180664|-17.739486694335938|-33.95707321166992|-38.67273712158203|-18.5157470703125|-33.60503387451172
52|a large, grey desk facing to the left|-11.378724098205566|-9.305386543273926|-10.099868774414062|-23.30279541015625|-32.99905014038086|-14.112902641296387|-27.773836135864258
53|a large, grey desk|-11.206819534301758|-9.156344413757324|-9.673964500427246|-22.644182205200195|-32.66454315185547|-13.792022705078125|-27.469623565673828
