|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-42.063846588134766|-22.4851131439209|-19.233875274658203|-35.4351806640625|-20.92823028564453|-19.807762145996094|-35.918216705322266
1|a red thing facing backwards|-44.19739532470703|-24.50052833557129|-21.294235229492188|-36.9456672668457|-22.797338485717773|-21.727121353149414|-37.24482727050781
2|a red thing facing to the left|-48.39413833618164|-29.04841423034668|-26.16610336303711|-44.315155029296875|-26.75008773803711|-26.073989868164062|-43.53169250488281
3|a red fan|-33.61606979370117|-13.823421478271484|-11.424979209899902|-22.835243225097656|-14.346212387084961|-13.294746398925781|-31.70909881591797
4|a red fan facing backwards|-34.3846549987793|-14.623638153076172|-12.391680717468262|-23.56690216064453|-16.02985191345215|-14.570450782775879|-32.8317756652832
5|a red fan facing to the left|-38.115928649902344|-18.534574508666992|-16.38016700744629|-29.991764068603516|-18.487401962280273|-17.65224838256836|-37.21123504638672
6|a red sofa|-33.61509704589844|-14.042049407958984|-10.942070960998535|-27.478700637817383|-12.176599502563477|-11.085869789123535|-25.572607040405273
7|a red sofa facing backwards|-34.3973274230957|-14.658270835876465|-11.746953010559082|-27.90511131286621|-12.665983200073242|-11.502843856811523|-25.85979652404785
8|a red sofa facing to the left|-38.738399505615234|-18.748401641845703|-15.608365058898926|-33.5019645690918|-16.467315673828125|-15.863322257995605|-31.408870697021484
9|a green thing|-39.480224609375|-14.850519180297852|-16.887737274169922|-38.1334228515625|-14.608575820922852|-16.544370651245117|-39.22489547729492
10|a green thing facing backwards|-47.83964920043945|-25.771787643432617|-25.60232162475586|-42.64661407470703|-25.785696029663086|-24.526512145996094|-44.59048080444336
11|a green thing facing to the left|-42.45193099975586|-17.591379165649414|-20.208669662475586|-41.224578857421875|-17.422096252441406|-19.286758422851562|-42.37728500366211
12|a green fan|-29.86532974243164|-3.172738790512085|-8.803597450256348|-29.294681549072266|-8.698799133300781|-8.869807243347168|-31.10303497314453
13|a green fan facing backwards|-36.09347915649414|-13.277358055114746|-15.207817077636719|-34.762725830078125|-16.837806701660156|-14.952665328979492|-36.90646743774414
14|a green fan facing to the left|-30.802413940429688|-4.2144246101379395|-10.026662826538086|-30.605335235595703|-10.632248878479004|-10.324872970581055|-32.94737243652344
15|a green sofa|-32.61097717285156|-9.61733627319336|-10.815319061279297|-31.862106323242188|-3.2916905879974365|-8.129132270812988|-30.736888885498047
16|a green sofa facing backwards|-37.60063934326172|-17.872589111328125|-16.238513946533203|-36.87436294555664|-14.933475494384766|-14.52956771850586|-35.772865295410156
17|a green sofa facing to the left|-33.7291374206543|-10.880738258361816|-12.192153930664062|-33.25972366333008|-4.172001361846924|-8.74505615234375|-31.65480613708496
18|a thing|-36.991058349609375|-16.525110244750977|-15.035772323608398|-35.568702697753906|-16.300689697265625|-15.147665023803711|-35.09327697753906
19|a thing facing backwards|-50.3231201171875|-28.031879425048828|-28.189769744873047|-39.91507339477539|-27.968212127685547|-26.974536895751953|-38.866214752197266
20|a thing facing to the left|-44.31447219848633|-21.905366897583008|-21.31524085998535|-46.85603332519531|-20.672277450561523|-19.463510513305664|-44.847434997558594
21|a fan|-27.437397003173828|-7.276218414306641|-6.995634078979492|-26.27393341064453|-11.603490829467773|-11.212453842163086|-31.110763549804688
22|a fan facing backwards|-38.276580810546875|-15.889688491821289|-17.64419174194336|-27.178037643432617|-18.263694763183594|-18.160520553588867|-33.114566802978516
23|a fan facing to the left|-29.6800479888916|-8.71678352355957|-9.059910774230957|-32.76178741455078|-13.514593124389648|-12.740169525146484|-35.38142395019531
24|a sofa|-35.57469940185547|-13.393991470336914|-12.962434768676758|-32.69083786010742|-7.586463928222656|-8.527079582214355|-28.682422637939453
25|a sofa facing backwards|-39.129913330078125|-19.30950927734375|-18.263565063476562|-33.312435150146484|-18.476058959960938|-18.614818572998047|-29.210416793823242
26|a sofa facing to the left|-37.948326110839844|-14.992167472839355|-14.493350982666016|-37.74601364135742|-8.550985336303711|-9.252881050109863|-34.60190200805664
27|a blue thing|-36.597694396972656|-16.577587127685547|-15.577640533447266|-37.57552719116211|-16.245986938476562|-15.236665725708008|-38.462791442871094
28|a blue thing facing backwards|-48.672035217285156|-26.766151428222656|-26.78557777404785|-42.69556427001953|-24.174171447753906|-26.371135711669922|-45.210113525390625
29|a blue thing facing to the left|-41.47552490234375|-19.541059494018555|-18.991601943969727|-40.537437438964844|-18.645885467529297|-17.908658981323242|-41.381221771240234
30|a blue fan|-23.715681076049805|-8.06374740600586|-5.8310465812683105|-29.41843605041504|-9.475459098815918|-10.527888298034668|-30.608230590820312
31|a blue fan facing backwards|-35.98701858520508|-16.042381286621094|-16.365501403808594|-34.88426971435547|-15.923521041870117|-19.31092071533203|-36.92835998535156
32|a blue fan facing to the left|-25.432924270629883|-9.153728485107422|-7.23912239074707|-30.92133331298828|-11.199210166931152|-11.883920669555664|-32.47029113769531
33|a blue sofa|-36.44725799560547|-12.47818660736084|-8.948102951049805|-32.44010543823242|-8.252188682556152|-5.239788055419922|-30.24626350402832
34|a blue sofa facing backwards|-41.52641296386719|-17.685869216918945|-17.408750534057617|-36.88752746582031|-14.830732345581055|-16.19741439819336|-36.396240234375
35|a blue sofa facing to the left|-37.64612579345703|-13.310759544372559|-9.985503196716309|-33.282833099365234|-8.972156524658203|-6.000515937805176|-31.14133644104004
36|a large, red thing|-44.64012908935547|-21.58480453491211|-21.57841682434082|-36.66670227050781|-22.053077697753906|-22.598827362060547|-35.73649215698242
37|a large, red thing facing backwards|-45.779422760009766|-22.61691665649414|-22.617952346801758|-37.307464599609375|-23.060617446899414|-23.65056037902832|-36.31554412841797
38|a large, red thing facing to the left|-50.65993881225586|-27.427165985107422|-27.500822067260742|-44.22974395751953|-27.60544776916504|-27.944011688232422|-42.77738952636719
39|a large, red fan|-32.40134048461914|-8.982709884643555|-9.438026428222656|-21.788423538208008|-13.170336723327637|-13.248442649841309|-29.867534637451172
40|a large, red fan facing backwards|-32.61744689941406|-9.221330642700195|-9.820707321166992|-22.146724700927734|-13.606681823730469|-13.662184715270996|-30.2435245513916
41|a large, red fan facing to the left|-37.04802703857422|-13.880108833312988|-14.676417350769043|-29.760026931762695|-17.01427459716797|-16.531070709228516|-34.528770446777344
42|a large, red sofa|-32.984439849853516|-9.751033782958984|-11.433385848999023|-27.550228118896484|-8.784991264343262|-10.533062934875488|-21.38496208190918
43|a large, red sofa facing backwards|-33.20705032348633|-9.907504081726074|-11.791765213012695|-27.73918914794922|-8.904101371765137|-10.730658531188965|-21.46173858642578
44|a large, red sofa facing to the left|-38.571800231933594|-15.118192672729492|-16.40945053100586|-33.99165725708008|-15.05289077758789|-16.233856201171875|-29.90346908569336
45|a large, green thing|-46.51512908935547|-21.117042541503906|-21.206769943237305|-43.54682159423828|-21.530517578125|-21.58868408203125|-41.56220626831055
46|a large, green thing facing backwards|-51.35573959350586|-29.190210342407227|-26.830711364746094|-46.39480972290039|-30.72354507446289|-26.432401657104492|-44.57176208496094
47|a large, green thing facing to the left|-47.93376541137695|-22.161251068115234|-22.469175338745117|-45.233219146728516|-22.645980834960938|-22.872461318969727|-42.99964904785156
48|a large, green fan|-35.483856201171875|-8.259949684143066|-11.617524147033691|-33.293792724609375|-13.957576751708984|-12.664827346801758|-32.69789123535156
49|a large, green fan facing backwards|-39.75531768798828|-14.889602661132812|-15.953689575195312|-36.42763900756836|-18.307767868041992|-16.4986572265625|-35.897727966308594
50|a large, green fan facing to the left|-35.75392150878906|-8.462428092956543|-12.003353118896484|-33.73112487792969|-14.341825485229492|-13.094243049621582|-33.19868850708008
51|a large, green sofa|-36.140682220458984|-12.837959289550781|-13.256869316101074|-35.008888244628906|-9.878414154052734|-11.546344757080078|-31.33757209777832
52|a large, green sofa facing backwards|-39.96355438232422|-17.085004806518555|-16.978303909301758|-37.86783981323242|-17.43781852722168|-15.830912590026855|-33.896705627441406
53|a large, green sofa facing to the left|-36.468788146972656|-13.135146141052246|-13.75393009185791|-35.51631164550781|-10.096914291381836|-11.850610733032227|-31.710004806518555
54|a large thing|-42.67108917236328|-20.603443145751953|-15.423788070678711|-37.00872039794922|-20.269657135009766|-16.052223205566406|-35.91496276855469
55|a large thing facing backwards|-47.23638153076172|-27.49222755432129|-27.813724517822266|-40.73446273803711|-28.573486328125|-27.57494354248047|-39.275047302246094
56|a large thing facing to the left|-47.17557907104492|-24.349267959594727|-20.292627334594727|-47.54751968383789|-23.659717559814453|-19.516040802001953|-45.79447937011719
57|a large fan|-33.51028060913086|-11.076742172241211|-4.7552571296691895|-25.774965286254883|-16.94647216796875|-12.510050773620605|-34.40446472167969
58|a large fan facing backwards|-37.44621276855469|-15.485902786254883|-14.489156723022461|-26.4682674407959|-19.143068313598633|-17.913497924804688|-35.209869384765625
59|a large fan facing to the left|-34.81003952026367|-12.135653495788574|-5.948436260223389|-31.13576316833496|-18.341428756713867|-13.234892845153809|-37.691261291503906
60|a large sofa|-34.55572509765625|-13.159835815429688|-9.103575706481934|-30.620433807373047|-12.044753074645996|-6.561368942260742|-27.06917953491211
61|a large sofa facing backwards|-36.16828918457031|-15.853696823120117|-14.3800048828125|-31.022260665893555|-16.886154174804688|-16.249704360961914|-27.33251190185547
62|a large sofa facing to the left|-35.891265869140625|-13.942540168762207|-9.70207405090332|-34.48482894897461|-12.685972213745117|-6.993490219116211|-32.705101013183594
63|a large, blue thing|-43.59819412231445|-20.386432647705078|-16.547317504882812|-40.55570983886719|-21.14818572998047|-16.50177001953125|-40.67280578613281
64|a large, blue thing facing backwards|-51.76769256591797|-27.122451782226562|-27.353897094726562|-46.685359954833984|-28.688390731811523|-27.041610717773438|-47.39765930175781
65|a large, blue thing facing to the left|-44.652793884277344|-21.67552375793457|-17.371639251708984|-42.229339599609375|-22.11967658996582|-17.19608497619629|-41.969329833984375
66|a large, blue fan|-30.1928653717041|-8.29699420928955|-0.6628726124763489|-28.397663116455078|-11.986188888549805|-9.440081596374512|-31.24331283569336
67|a large, blue fan facing backwards|-36.530792236328125|-14.32363510131836|-12.876415252685547|-34.8106689453125|-17.316434860229492|-15.785907745361328|-36.0971794128418
68|a large, blue fan facing to the left|-30.410411834716797|-8.455486297607422|-1.1784318685531616|-28.799468994140625|-12.258819580078125|-9.847084999084473|-31.588672637939453
69|a large, blue sofa|-33.381690979003906|-10.81758975982666|-7.806347370147705|-32.108829498291016|-7.712453365325928|-0.7807394862174988|-28.433982849121094
70|a large, blue sofa facing backwards|-39.368186950683594|-17.230457305908203|-16.30197525024414|-37.55474853515625|-16.501861572265625|-12.673629760742188|-35.023983001708984
71|a large, blue sofa facing to the left|-33.56542205810547|-10.940885543823242|-8.26130199432373|-32.396453857421875|-7.842980861663818|-0.9515383839607239|-28.702348709106445
72|a small, red thing|-46.31527328491211|-25.39820671081543|-23.245162963867188|-41.92945098876953|-25.4930419921875|-24.358930587768555|-43.580841064453125
73|a small, red thing facing to the left|-50.40815734863281|-29.17154312133789|-27.614809036254883|-48.31544494628906|-28.537900924682617|-28.654672622680664|-48.799224853515625
