|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-41.11123275756836|-49.0712776184082|-41.53117370605469|-27.163488388061523|-28.71468734741211|-42.603057861328125|-50.5305061340332
1|a thing facing to the left|-49.3134765625|-48.96734619140625|-48.001094818115234|-20.675912857055664|-27.630630493164062|-48.3671760559082|-42.2293815612793
2|a thing|-37.003273010253906|-37.66355895996094|-36.28961944580078|-15.408823013305664|-17.042177200317383|-37.85650634765625|-37.686134338378906
3|a thing facing to the right|-48.668418884277344|-41.86569595336914|-47.96257019042969|-27.47089385986328|-21.903757095336914|-48.51139831542969|-49.594173431396484
4|a chair facing forwards|-33.58635711669922|-35.23120880126953|-32.47823715209961|-16.74135398864746|-14.691758155822754|-29.875673294067383|-37.07786560058594
5|a chair facing to the left|-33.538856506347656|-32.90648651123047|-32.9527473449707|-9.484911918640137|-12.617111206054688|-34.443214416503906|-28.125329971313477
6|a chair|-31.098358154296875|-29.959461212158203|-30.725879669189453|-8.633408546447754|-6.767567157745361|-29.288257598876953|-27.486610412597656
7|a chair facing to the right|-32.96194839477539|-31.034027099609375|-34.53828811645508|-14.944880485534668|-7.485406398773193|-34.91779327392578|-34.71904373168945
8|a desk facing forwards|-27.86983871459961|-35.32109832763672|-28.951330184936523|-13.779311180114746|-15.850137710571289|-33.233951568603516|-36.59151077270508
9|a desk facing to the left|-35.68924331665039|-34.26142120361328|-34.40511703491211|-6.175554275512695|-14.317769050598145|-36.34305191040039|-33.16179656982422
10|a desk|-27.119590759277344|-26.668418884277344|-27.598182678222656|-5.061233043670654|-10.078932762145996|-31.839962005615234|-30.936519622802734
11|a desk facing to the right|-34.731300354003906|-27.113224029541016|-34.26401138305664|-12.352741241455078|-11.672497749328613|-35.69835662841797|-34.61960983276367
12|a grey thing facing forwards|-48.293128967285156|-50.894962310791016|-51.009456634521484|-25.865447998046875|-28.634286880493164|-52.533634185791016|-49.04755401611328
13|a grey thing facing to the left|-44.829437255859375|-45.549224853515625|-45.357730865478516|-18.986774444580078|-22.415550231933594|-47.411216735839844|-41.19096374511719
14|a grey thing|-42.076072692871094|-42.214237213134766|-41.18812561035156|-15.558027267456055|-19.83440399169922|-44.68362808227539|-38.47752380371094
15|a grey thing facing to the right|-46.5455207824707|-47.70281982421875|-49.398719787597656|-25.170513153076172|-25.19455337524414|-49.98891067504883|-48.04473876953125
16|a grey chair facing forwards|-38.45145034790039|-40.410675048828125|-40.58082580566406|-16.06817626953125|-17.686992645263672|-41.06449890136719|-35.41220474243164
17|a grey chair facing to the left|-33.32644271850586|-34.412193298339844|-34.49102020263672|-8.782905578613281|-10.971283912658691|-35.599979400634766|-27.2615909576416
18|a grey chair|-32.777191162109375|-33.88866424560547|-33.60038757324219|-7.949710369110107|-10.496804237365723|-35.056976318359375|-26.655729293823242
19|a grey chair facing to the right|-35.860626220703125|-37.23501205444336|-37.98726272583008|-14.32354736328125|-14.56667423248291|-38.821006774902344|-33.97420120239258
20|a grey desk facing forwards|-36.21988296508789|-39.07719039916992|-37.767913818359375|-11.978689193725586|-16.903564453125|-40.5115966796875|-36.75718307495117
21|a grey desk facing to the left|-33.419734954833984|-33.340843200683594|-32.660247802734375|-4.594428539276123|-12.991341590881348|-36.8791618347168|-31.281505584716797
22|a grey desk|-32.6341552734375|-32.63747787475586|-31.30724334716797|-3.397914409637451|-11.634099960327148|-35.68696212768555|-29.642478942871094
23|a grey desk facing to the right|-35.22529602050781|-35.62152099609375|-36.390953063964844|-10.816226959228516|-14.794503211975098|-38.613521575927734|-34.087486267089844
24|a green thing facing forwards|-38.67600631713867|-48.05413818359375|-38.95176696777344|-20.501522064208984|-26.728504180908203|-40.83041763305664|-42.534908294677734
25|a green thing facing to the left|-46.7004508972168|-47.150394439697266|-45.666473388671875|-22.0199031829834|-25.27438735961914|-47.287071228027344|-44.92576217651367
26|a green thing|-37.122554779052734|-37.261207580566406|-36.53215789794922|-17.288179397583008|-17.010690689086914|-38.60697555541992|-39.947967529296875
27|a green thing facing to the right|-46.506568908691406|-40.40861129760742|-45.64228439331055|-21.430255889892578|-20.007118225097656|-47.3439826965332|-45.42792892456055
