|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-36.25574493408203|-37.50672149658203|-36.662269592285156|-36.88613510131836|-15.235889434814453|-36.15840148925781|-15.765118598937988
1|a thing facing forwards|-47.57192611694336|-41.55805969238281|-49.58818817138672|-49.64893341064453|-19.425453186035156|-46.27849197387695|-26.863662719726562
2|a thing facing backwards|-41.88876724243164|-45.94804763793945|-43.900386810302734|-42.936214447021484|-23.766130447387695|-40.4969596862793|-20.30645179748535
3|a chair|-26.419387817382812|-27.023183822631836|-27.724943161010742|-27.948226928710938|-7.211017608642578|-28.90969467163086|-7.513963222503662
4|a chair facing forwards|-32.795772552490234|-27.5368709564209|-34.517120361328125|-35.20946502685547|-8.440564155578613|-31.78072738647461|-13.089664459228516
5|a chair facing backwards|-27.174057006835938|-32.81446838378906|-29.485265731811523|-29.0690975189209|-9.452790260314941|-29.74907875061035|-8.338134765625
6|a desk|-32.353858947753906|-30.831111907958984|-32.551368713378906|-31.956567764282227|-5.031383514404297|-27.876558303833008|-7.493420124053955
7|a desk facing forwards|-34.128211975097656|-31.965579986572266|-37.04083251953125|-37.192501068115234|-6.034276962280273|-33.863311767578125|-13.947683334350586
8|a desk facing backwards|-34.11124801635742|-33.37744903564453|-33.668121337890625|-32.882022857666016|-12.497579574584961|-28.484256744384766|-8.512960433959961
9|a grey thing|-36.84360122680664|-38.10736083984375|-38.7884521484375|-36.79453659057617|-16.59596824645996|-38.83998489379883|-16.579084396362305
10|a grey thing facing forwards|-45.43218994140625|-40.12575912475586|-43.88163757324219|-46.16915512084961|-18.895715713500977|-41.223575592041016|-25.386028289794922
11|a grey thing facing backwards|-39.862606048583984|-44.580379486083984|-41.25637435913086|-39.34907531738281|-24.068639755249023|-41.63038635253906|-18.728179931640625
12|a grey chair|-23.91861915588379|-27.142749786376953|-29.63588523864746|-26.88159942626953|-8.726871490478516|-30.809574127197266|-8.39676570892334
