|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-44.50722122192383|-20.10242462158203|-43.39513397216797|-39.49396896362305|-43.31623458862305|-22.12432861328125|-38.44809341430664
1|a grey thing facing to the left|-47.12309265136719|-23.506444931030273|-46.46495819091797|-46.674095153808594|-48.203617095947266|-24.63052749633789|-45.92470932006836
2|a grey thing|-42.08917236328125|-18.147483825683594|-40.89109420776367|-37.27631759643555|-41.53715896606445|-20.15641212463379|-37.239967346191406
3|a grey thing facing backwards|-46.43070983886719|-21.137393951416016|-46.38057327270508|-46.067501068115234|-47.189239501953125|-24.375450134277344|-45.43378448486328
4|a grey chair facing forwards|-33.71013641357422|-10.373220443725586|-33.41154861450195|-26.46245574951172|-35.098297119140625|-13.730441093444824|-30.319318771362305
5|a grey chair facing to the left|-36.32584762573242|-13.261117935180664|-36.623443603515625|-32.17424774169922|-38.188331604003906|-15.93332576751709|-34.695106506347656
6|a grey chair|-32.81173324584961|-9.740854263305664|-32.02136993408203|-25.77403450012207|-33.865264892578125|-12.335180282592773|-29.406494140625
7|a grey chair facing backwards|-36.42599868774414|-11.837596893310547|-37.35884094238281|-33.86061477661133|-37.73726272583008|-16.27392578125|-35.463043212890625
8|a grey fan facing forwards|-35.46559524536133|-11.430103302001953|-34.096923828125|-30.478580474853516|-31.715036392211914|-11.506952285766602|-26.482358932495117
9|a grey fan facing to the left|-38.47164535522461|-14.87214469909668|-37.72154235839844|-34.649417877197266|-36.11430358886719|-14.798661231994629|-32.429744720458984
10|a grey fan|-34.71812057495117|-10.90174674987793|-33.27100372314453|-29.28507423400879|-31.20565414428711|-11.076423645019531|-26.066009521484375
11|a grey fan facing backwards|-38.652687072753906|-14.936887741088867|-38.52833938598633|-36.46404266357422|-36.17938995361328|-15.169342041015625|-34.01853561401367
12|a green thing facing forwards|-49.43928146362305|-24.44571304321289|-45.709877014160156|-46.90094757080078|-48.605995178222656|-25.039203643798828|-46.56317138671875
13|a green thing facing to the left|-43.535987854003906|-19.971939086914062|-38.69318771362305|-41.53044509887695|-42.22978973388672|-17.11469268798828|-40.604148864746094
14|a green thing|-40.449066162109375|-17.38953399658203|-34.6298942565918|-38.124080657958984|-38.95975875854492|-14.028533935546875|-37.56151580810547
15|a green thing facing backwards|-48.239288330078125|-22.935914993286133|-46.06382751464844|-45.70192337036133|-46.66670608520508|-24.512252807617188|-44.87455368041992
16|a green chair facing forwards|-38.26106262207031|-14.940730094909668|-34.558624267578125|-38.04450225830078|-38.616851806640625|-15.293323516845703|-37.4478645324707
17|a green chair facing to the left|-31.915447235107422|-9.923351287841797|-25.836219787597656|-32.13863754272461|-32.9078483581543|-6.960014343261719|-31.52412986755371
18|a green chair|-31.210643768310547|-9.385727882385254|-24.296276092529297|-30.73557472229004|-31.24345588684082|-6.023190975189209|-29.937347412109375
19|a green chair facing backwards|-37.262168884277344|-13.383788108825684|-35.248043060302734|-37.13819122314453|-36.682350158691406|-14.264944076538086|-35.763031005859375
20|a green fan facing forwards|-41.62667465209961|-18.282373428344727|-42.405784606933594|-40.75154495239258|-38.00200653076172|-13.756453514099121|-37.51890563964844
21|a green fan facing to the left|-35.48630142211914|-12.832639694213867|-33.78262710571289|-35.03277587890625|-30.930553436279297|-4.23314905166626|-30.92987632751465
22|a green fan|-34.8394660949707|-12.21333122253418|-32.13220977783203|-33.892242431640625|-29.787752151489258|-3.3334898948669434|-30.112686157226562
23|a green fan facing backwards|-39.99384307861328|-16.632587432861328|-41.83016586303711|-39.18418884277344|-36.108585357666016|-13.145474433898926|-35.654170989990234
24|a thing facing forwards|-51.99553680419922|-24.831127166748047|-50.612937927246094|-43.7625617980957|-49.4684944152832|-27.234018325805664|-42.14186096191406
25|a thing facing to the left|-45.13704299926758|-24.209320068359375|-43.78578186035156|-51.17977523803711|-48.686580657958984|-20.510665893554688|-49.07719802856445
26|a thing|-37.29286193847656|-14.691226959228516|-37.156837463378906|-37.7913818359375|-36.47295379638672|-15.310569763183594|-36.893680572509766
27|a thing facing backwards|-49.76412582397461|-18.599523544311523|-50.732566833496094|-50.2358512878418|-43.57320022583008|-26.364511489868164|-48.779396057128906
28|a chair facing forwards|-37.77855682373047|-11.457259178161621|-37.023685455322266|-29.699615478515625|-34.82415008544922|-14.483987808227539|-30.565738677978516
29|a chair facing to the left|-29.402828216552734|-10.317890167236328|-28.884523391723633|-35.54426574707031|-34.78626251220703|-9.478105545043945|-33.316993713378906
30|a chair|-27.194488525390625|-4.7987165451049805|-27.253765106201172|-28.10675048828125|-30.81282615661621|-7.987782955169678|-29.092979431152344
31|a chair facing backwards|-36.17947006225586|-5.309151649475098|-37.309608459472656|-36.95436477661133|-32.83981704711914|-12.462629318237305|-33.47922897338867
32|a fan facing forwards|-38.6704216003418|-13.886053085327148|-42.3388786315918|-35.89368438720703|-34.05047607421875|-15.331523895263672|-28.805131912231445
33|a fan facing to the left|-38.716285705566406|-12.84581184387207|-36.52640151977539|-39.91472625732422|-33.23648452758789|-7.08945369720459|-34.47996139526367
34|a fan|-35.64601135253906|-8.192154884338379|-35.14695358276367|-34.561988830566406|-26.65805435180664|-6.4280009269714355|-27.903114318847656
35|a fan facing backwards|-37.941619873046875|-9.210491180419922|-41.10845184326172|-40.57717514038086|-28.350791931152344|-14.48811149597168|-35.78572082519531
36|a blue thing facing forwards|-48.86895751953125|-23.552776336669922|-47.685340881347656|-42.208580017089844|-45.40376281738281|-22.182727813720703|-42.38385772705078
37|a blue thing facing to the left|-42.29336929321289|-22.629383087158203|-41.818111419677734|-39.66255187988281|-43.96831130981445|-19.910537719726562|-40.388450622558594
38|a blue thing|-37.154483795166016|-14.372406005859375|-37.274566650390625|-36.15449523925781|-36.14299392700195|-15.948612213134766|-36.055912017822266
39|a blue thing facing backwards|-47.31300735473633|-16.712326049804688|-46.04645538330078|-41.25821304321289|-39.01286697387695|-19.00151824951172|-39.32429122924805
40|a blue chair facing forwards|-35.066646575927734|-11.024101257324219|-37.613304138183594|-34.20546340942383|-36.153316497802734|-15.791952133178711|-35.156471252441406
41|a blue chair facing to the left|-26.288450241088867|-9.051017761230469|-31.42477035522461|-29.95382308959961|-31.111980438232422|-10.214167594909668|-30.060171127319336
