|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-39.108943939208984|-22.945526123046875|-20.550579071044922|-22.301694869995117|-20.883060455322266|-42.02853775024414|-22.773723602294922
1|a grey thing facing to the left|-50.59453582763672|-30.403423309326172|-27.02969741821289|-27.408525466918945|-26.625768661499023|-47.3234748840332|-27.540773391723633
2|a grey thing|-36.807273864746094|-20.481937408447266|-18.102453231811523|-20.10681915283203|-18.58477783203125|-39.71979522705078|-20.35770034790039
3|a grey thing facing backwards|-47.088504791259766|-29.152385711669922|-25.163021087646484|-26.79056739807129|-25.7626953125|-46.31485366821289|-26.94542121887207
4|a grey fan facing forwards|-39.52583312988281|-22.34408187866211|-20.7607364654541|-22.652545928955078|-15.159854888916016|-36.187347412109375|-16.96504020690918
5|a grey fan facing to the left|-42.91929244995117|-24.405282974243164|-22.79678726196289|-22.643630981445312|-18.770978927612305|-39.55272674560547|-17.730283737182617
6|a grey fan|-37.679630279541016|-20.522140502929688|-18.724336624145508|-20.24875259399414|-13.947308540344238|-34.98090744018555|-15.152538299560547
7|a grey fan facing backwards|-42.087615966796875|-22.76325798034668|-20.44807243347168|-23.317203521728516|-18.027795791625977|-36.840179443359375|-18.48129653930664
8|a grey desk facing forwards|-24.20928192138672|-12.86823558807373|-11.505708694458008|-13.038337707519531|-11.93851089477539|-33.16107177734375|-14.017417907714844
9|a grey desk facing to the left|-36.16703796386719|-19.90142059326172|-18.539684295654297|-19.17340660095215|-18.45918083190918|-39.78013229370117|-20.26801872253418
10|a grey desk|-23.164409637451172|-10.84472370147705|-9.247369766235352|-11.02010440826416|-9.903197288513184|-31.496191024780273|-11.80155086517334
11|a grey desk facing backwards|-34.149497985839844|-19.902740478515625|-18.350616455078125|-19.1900577545166|-18.57126808166504|-39.78607940673828|-20.26356315612793
12|a red thing facing forwards|-48.858551025390625|-26.473175048828125|-23.308040618896484|-26.786579132080078|-27.049776077270508|-45.45743942260742|-28.056697845458984
13|a red thing facing to the left|-49.359580993652344|-27.868362426757812|-24.607521057128906|-27.200759887695312|-27.72708511352539|-45.5579719543457|-27.720582962036133
14|a red thing|-42.22365951538086|-21.481969833374023|-14.426118850708008|-21.21466064453125|-20.737045288085938|-37.156917572021484|-21.43256378173828
15|a red thing facing backwards|-44.42253875732422|-23.638309478759766|-16.67156982421875|-23.414453506469727|-22.659942626953125|-38.951290130615234|-23.65162467956543
16|a red fan facing forwards|-38.68210983276367|-18.371381759643555|-14.563369750976562|-18.860746383666992|-15.987625122070312|-31.93219757080078|-17.113121032714844
17|a red fan facing to the left|-39.77488327026367|-19.12620735168457|-14.21434211730957|-19.07717514038086|-16.4636173248291|-31.460458755493164|-17.09140968322754
18|a red fan|-34.557769775390625|-14.624404907226562|-7.644839286804199|-14.631193161010742|-10.821863174438477|-25.292156219482422|-12.20396614074707
19|a red fan facing backwards|-35.212249755859375|-15.544734001159668|-8.740996360778809|-15.574057579040527|-11.50999927520752|-25.8398380279541|-12.874421119689941
20|a red desk facing forwards|-35.98563003540039|-14.994064331054688|-9.541237831115723|-15.084423065185547|-16.065584182739258|-33.32350158691406|-16.73800277709961
21|a red desk facing to the left|-37.76448059082031|-17.03898811340332|-9.570701599121094|-16.49209976196289|-18.238056182861328|-34.074161529541016|-18.636192321777344
22|a red desk|-31.712173461914062|-11.859705924987793|-1.7075587511062622|-11.3878755569458|-12.346380233764648|-28.18671989440918|-12.935462951660156
23|a red desk facing backwards|-32.31574249267578|-12.74530029296875|-2.5379114151000977|-12.374560356140137|-13.61457633972168|-29.08563804626465|-14.239025115966797
24|a green thing facing forwards|-48.8548698425293|-26.93294906616211|-27.212434768676758|-26.051923751831055|-26.669342041015625|-47.13959884643555|-25.672645568847656
25|a green thing facing to the left|-43.16794967651367|-21.15859031677246|-21.534069061279297|-19.08378791809082|-21.0222110748291|-41.15166473388672|-18.47296905517578
26|a green thing|-40.220977783203125|-18.437759399414062|-18.130111694335938|-15.185796737670898|-17.296890258789062|-38.37067413330078|-15.181863784790039
27|a green thing facing backwards|-47.69358444213867|-25.935287475585938|-25.89695167541504|-25.809738159179688|-26.80341148376465|-45.68669128417969|-25.357194900512695
28|a green fan facing forwards|-39.12301254272461|-18.020015716552734|-18.290082931518555|-19.242385864257812|-15.922541618347168|-37.32573318481445|-14.772762298583984
29|a green fan facing to the left|-32.99497985839844|-11.802659034729004|-12.016854286193848|-11.869026184082031|-9.874597549438477|-31.353622436523438|-7.409158706665039
30|a green fan|-32.01351547241211|-10.658454895019531|-10.6580171585083|-9.968954086303711|-8.382890701293945|-30.493616104125977|-5.581853866577148
31|a green fan facing backwards|-38.8067626953125|-17.758831024169922|-17.85454750061035|-19.70343780517578|-17.22966766357422|-36.86293029785156|-15.561800956726074
32|a green desk facing forwards|-36.536521911621094|-16.682353973388672|-17.222030639648438|-13.01954460144043|-15.505308151245117|-36.47203826904297|-14.624649047851562
33|a green desk facing to the left|-31.68071746826172|-11.334829330444336|-11.892622947692871|-6.087904930114746|-11.418761253356934|-32.74103546142578|-8.610989570617676
34|a green desk|-30.696157455444336|-9.991493225097656|-10.266377449035645|-4.48048210144043|-9.341745376586914|-31.249330520629883|-6.772577285766602
35|a green desk facing backwards|-36.50791931152344|-16.49006462097168|-16.846778869628906|-14.006706237792969|-16.26453399658203|-35.32084274291992|-14.75259017944336
36|a thing facing forwards|-41.682796478271484|-22.259305953979492|-26.69781494140625|-28.446514129638672|-22.482194900512695|-45.729679107666016|-28.134828567504883
37|a thing facing to the left|-51.368736267089844|-29.335044860839844|-28.184410095214844|-21.580869674682617|-28.575647354125977|-46.70600509643555|-20.740245819091797
38|a thing|-36.521873474121094|-16.744646072387695|-14.781892776489258|-16.469200134277344|-16.146303176879883|-36.369117736816406|-16.311595916748047
39|a thing facing backwards|-49.42407989501953|-29.208219528198242|-20.64739990234375|-27.841856002807617|-28.51879119873047|-40.638397216796875|-27.594562530517578
40|a fan facing forwards|-38.208351135253906|-13.466224670410156|-16.349824905395508|-20.77740478515625|-8.161351203918457|-32.89811325073242|-16.71683120727539
41|a fan facing to the left|-40.11050033569336|-16.919469833374023|-16.498167037963867|-14.574119567871094|-14.822443008422852|-32.98278045654297|-8.912890434265137
42|a fan|-35.97496795654297|-11.210260391235352|-11.311799049377441|-13.388208389282227|-5.976079940795898|-27.135835647583008|-7.903450965881348
43|a fan facing backwards|-38.768524169921875|-16.15005111694336|-12.475091934204102|-20.566781997680664|-15.686212539672852|-27.90469741821289|-17.058752059936523
44|a desk facing forwards|-28.13062286376953|-9.003304481506348|-12.71318244934082|-15.628437995910645|-11.8501615524292|-33.318260192871094|-14.832932472229004
45|a desk facing to the left|-38.24811553955078|-16.737661361694336|-12.632589340209961|-8.285810470581055|-16.221342086791992|-35.57245635986328|-11.880023956298828
46|a desk|-26.449777603149414|-6.761960029602051|-5.472804069519043|-7.24591064453125|-9.401192665100098|-30.146730422973633|-10.041743278503418
47|a desk facing backwards|-37.6470832824707|-17.497539520263672|-6.880712985992432|-16.511140823364258|-15.758367538452148|-31.654354095458984|-14.514760971069336
48|a blue thing facing forwards|-42.201053619384766|-18.15129852294922|-21.49436378479004|-20.476543426513672|-17.66072654724121|-41.035091400146484|-21.65472412109375
49|a blue thing facing to the left|-46.66712951660156|-28.53713607788086|-25.95437240600586|-21.677175521850586|-26.549121856689453|-48.34408187866211|-24.686670303344727
50|a blue thing|-40.00217819213867|-15.694053649902344|-18.062978744506836|-17.806015014648438|-15.398326873779297|-39.27644348144531|-18.9085693359375
51|a blue thing facing backwards|-45.59850311279297|-25.98874282836914|-21.198423385620117|-22.69467544555664|-24.249584197998047|-45.61227035522461|-23.919015884399414
52|a blue fan facing forwards|-34.29194641113281|-13.590645790100098|-11.510018348693848|-11.821062088012695|-4.804069995880127|-30.107133865356445|-11.000320434570312
53|a blue fan facing to the left|-38.36726760864258|-18.98101043701172|-15.077189445495605|-14.29742431640625|-12.788463592529297|-36.40496063232422|-14.730603218078613
54|a blue fan|-33.451171875|-12.11695671081543|-10.541268348693848|-10.762635231018066|-4.021366596221924|-29.642560958862305|-10.03925609588623
55|a blue fan facing backwards|-37.256935119628906|-19.270729064941406|-13.51661205291748|-14.257121086120605|-13.022747039794922|-36.2137451171875|-13.89041519165039
56|a blue desk facing forwards|-30.584779739379883|-4.089844703674316|-10.765388488769531|-10.336711883544922|-8.575190544128418|-32.43660354614258|-12.682012557983398
57|a blue desk facing to the left|-36.491172790527344|-14.431203842163086|-15.72856330871582|-13.691461563110352|-14.82753849029541|-37.32940673828125|-16.94520378112793
58|a blue desk|-29.69014549255371|-3.0176455974578857|-9.818812370300293|-9.270766258239746|-6.887969017028809|-31.603790283203125|-11.110644340515137
59|a blue desk facing backwards|-35.87338638305664|-13.67896556854248|-13.194097518920898|-13.645624160766602|-14.743661880493164|-36.135623931884766|-16.096588134765625
60|a large, grey thing facing forwards|-39.73308563232422|-25.80111312866211|-24.457015991210938|-23.260940551757812|-25.80476188659668|-45.099754333496094|-24.641136169433594
61|a large, grey thing|-38.62510681152344|-24.18166160583496|-23.069801330566406|-21.4376277923584|-24.087934494018555|-43.44770812988281|-22.641992568969727
62|a large, grey thing facing backwards|-49.31632614135742|-33.27397918701172|-30.398563385009766|-30.056995391845703|-32.59578323364258|-50.70591735839844|-30.602294921875
63|a large, grey fan facing forwards|-36.86552047729492|-20.960596084594727|-19.086124420166016|-18.46311378479004|-16.90658950805664|-35.41358184814453|-14.630167007446289
64|a large, grey fan|-36.203399658203125|-20.120424270629883|-17.76910400390625|-17.413375854492188|-16.25313949584961|-34.83302688598633|-14.030011177062988
65|a large, grey fan facing backwards|-40.652488708496094|-22.40278434753418|-18.90613555908203|-20.345062255859375|-20.897510528564453|-36.9026985168457|-17.650480270385742
66|a large, grey desk facing forwards|-22.512889862060547|-12.233637809753418|-11.766791343688965|-8.78825855255127|-13.084792137145996|-32.86463928222656|-10.889067649841309
67|a large, grey desk|-22.16728401184082|-11.75129222869873|-11.191462516784668|-8.076242446899414|-12.393732070922852|-32.322391510009766|-10.354588508605957
68|a large, grey desk facing backwards|-34.67722702026367|-21.053762435913086|-20.532894134521484|-18.401472091674805|-21.950359344482422|-41.221981048583984|-19.83196258544922
69|a large, red thing facing forwards|-52.638336181640625|-30.050907135009766|-24.405027389526367|-26.918203353881836|-27.121530532836914|-45.16477584838867|-26.237321853637695
70|a large, red thing|-47.711456298828125|-25.253070831298828|-16.791582107543945|-21.27090072631836|-22.166961669921875|-37.8150634765625|-20.178438186645508
71|a large, red thing facing backwards|-48.82822036743164|-26.443050384521484|-17.7017765045166|-22.85060691833496|-23.360721588134766|-38.6258544921875|-21.419771194458008
72|a large, red fan facing forwards|-42.473941802978516|-19.670446395874023|-13.642744064331055|-17.049787521362305|-14.609528541564941|-28.704607009887695|-13.252001762390137
73|a large, red fan|-39.142173767089844|-16.34012222290039|-8.29404067993164|-12.622838020324707|-9.812907218933105|-21.63428497314453|-7.568053722381592
74|a large, red fan facing backwards|-39.49799728393555|-16.717222213745117|-8.682390213012695|-13.023844718933105|-10.157769203186035|-21.864999771118164|-7.747977256774902
75|a large, red desk facing forwards|-37.49574279785156|-15.042401313781738|-8.579300880432129|-12.180601119995117|-14.353734970092773|-30.940038681030273|-12.675951957702637
76|a large, red desk|-34.331451416015625|-11.486777305603027|-0.6864526271820068|-7.563490867614746|-11.360138893127441|-27.259552001953125|-8.644024848937988
