|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-18.079648971557617|-44.859588623046875|-20.550579071044922|-42.907161712646484|-20.883060455322266|-42.02853775024414|-43.08622360229492
1|a grey thing facing to the left|-29.565235137939453|-52.31748580932617|-27.02969741821289|-48.01399612426758|-26.625768661499023|-47.3234748840332|-47.853271484375
2|a grey thing|-15.777976989746094|-42.395999908447266|-18.102453231811523|-40.71228790283203|-18.58477783203125|-39.71979522705078|-40.67020034790039
3|a grey thing facing backwards|-26.059207916259766|-51.06644821166992|-25.163021087646484|-47.396034240722656|-25.7626953125|-46.31485366821289|-47.25791931152344
4|a grey fan facing forwards|-18.496536254882812|-44.25814437866211|-20.7607364654541|-43.25801467895508|-15.159854888916016|-36.187347412109375|-37.27754211425781
5|a grey fan facing to the left|-21.889995574951172|-46.31934356689453|-22.79678726196289|-43.24909973144531|-18.770978927612305|-39.55272674560547|-38.04278564453125
6|a grey fan|-16.650333404541016|-42.43620300292969|-18.724336624145508|-40.85422134399414|-13.947308540344238|-34.98090744018555|-35.46503829956055
7|a grey fan facing backwards|-21.058320999145508|-44.67732238769531|-20.44807243347168|-43.922672271728516|-18.027795791625977|-36.840179443359375|-38.79379653930664
8|a grey desk facing forwards|-3.1799850463867188|-34.78229522705078|-11.505708694458008|-33.64380645751953|-11.93851089477539|-33.16107177734375|-34.329917907714844
9|a grey desk facing to the left|-15.137739181518555|-41.81548309326172|-18.539684295654297|-39.778873443603516|-18.45918083190918|-39.78013229370117|-40.58052062988281
10|a grey desk|-2.135112762451172|-32.758785247802734|-9.247369766235352|-31.625574111938477|-9.903197288513184|-31.496191024780273|-32.114051818847656
11|a grey desk facing backwards|-13.120199203491211|-41.816802978515625|-18.350616455078125|-39.79552459716797|-18.57126808166504|-39.78607940673828|-40.57606506347656
12|a red thing facing forwards|-27.82925033569336|-48.387237548828125|-23.308040618896484|-47.39204788208008|-27.049776077270508|-45.45743942260742|-48.369197845458984
13|a red thing facing to the left|-28.33028221130371|-49.78242874145508|-24.607521057128906|-47.80622863769531|-27.72708511352539|-45.5579719543457|-48.033084869384766
14|a red thing|-21.19436264038086|-43.39603042602539|-14.426118850708008|-41.82012939453125|-20.737045288085938|-37.156917572021484|-41.74506378173828
15|a red thing facing backwards|-23.393239974975586|-45.5523681640625|-16.67156982421875|-44.019920349121094|-22.659942626953125|-38.951290130615234|-43.96412658691406
16|a red fan facing forwards|-17.65281105041504|-40.28544616699219|-14.563369750976562|-39.46621322631836|-15.987625122070312|-31.93219757080078|-37.425621032714844
17|a red fan facing to the left|-18.74558448791504|-41.04027557373047|-14.21434211730957|-39.682640075683594|-16.4636173248291|-31.460458755493164|-37.403907775878906
18|a red fan|-13.528471946716309|-36.53846740722656|-7.644839286804199|-35.23666000366211|-10.821863174438477|-25.292156219482422|-32.51646423339844
19|a red fan facing backwards|-14.182950019836426|-37.458797454833984|-8.740996360778809|-36.17952346801758|-11.50999927520752|-25.8398380279541|-33.186920166015625
20|a red desk facing forwards|-14.95633316040039|-36.90812301635742|-9.541237831115723|-35.68988800048828|-16.065584182739258|-33.32350158691406|-37.05050277709961
21|a red desk facing to the left|-16.735183715820312|-38.95304489135742|-9.570701599121094|-37.097564697265625|-18.238056182861328|-34.074161529541016|-38.948692321777344
22|a red desk|-10.682876586914062|-33.773765563964844|-1.7075587511062622|-31.99334144592285|-12.346380233764648|-28.18671989440918|-33.247962951660156
23|a red desk facing backwards|-11.286445617675781|-34.659358978271484|-2.5379114151000977|-32.98002624511719|-13.61457633972168|-29.08563804626465|-34.5515251159668
24|a green thing facing forwards|-27.825571060180664|-48.84701156616211|-27.212434768676758|-46.65739440917969|-26.669342041015625|-47.13959884643555|-45.98514175415039
25|a green thing facing to the left|-22.13865089416504|-43.07265090942383|-21.534069061279297|-39.68926239013672|-21.0222110748291|-41.15166473388672|-38.78546905517578
26|a green thing|-19.191682815551758|-40.35182189941406|-18.130111694335938|-35.79126739501953|-17.296890258789062|-38.37067413330078|-35.494361877441406
27|a green thing facing backwards|-26.664287567138672|-47.84934997558594|-25.89695167541504|-46.41520690917969|-26.80341148376465|-45.68669128417969|-45.66969299316406
28|a green fan facing forwards|-18.093713760375977|-39.934078216552734|-18.290082931518555|-39.84785461425781|-15.922541618347168|-37.32573318481445|-35.08525848388672
29|a green fan facing to the left|-11.965681076049805|-33.71672439575195|-12.016854286193848|-32.47449493408203|-9.874597549438477|-31.353622436523438|-27.721656799316406
30|a green fan|-10.98421859741211|-32.57251739501953|-10.6580171585083|-30.57442283630371|-8.382890701293945|-30.493616104125977|-25.894351959228516
31|a green fan facing backwards|-17.7774658203125|-39.67289352416992|-17.85454750061035|-40.30890655517578|-17.22966766357422|-36.86293029785156|-35.874298095703125
32|a green desk facing forwards|-15.50722885131836|-38.59641647338867|-17.222030639648438|-33.62501525878906|-15.505308151245117|-36.47203826904297|-34.93714904785156
33|a green desk facing to the left|-10.651424407958984|-33.2488899230957|-11.892622947692871|-26.693374633789062|-11.418761253356934|-32.74103546142578|-28.92348861694336
34|a green desk|-9.666862487792969|-31.905555725097656|-10.266377449035645|-25.08595085144043|-9.341745376586914|-31.249330520629883|-27.08507537841797
35|a green desk facing backwards|-15.47862434387207|-38.40412521362305|-16.846778869628906|-34.61217498779297|-16.26453399658203|-35.32084274291992|-35.06509017944336
36|a thing facing forwards|-20.65350341796875|-44.173362731933594|-26.69781494140625|-49.05198669433594|-22.482194900512695|-45.729679107666016|-48.44732666015625
37|a thing facing to the left|-30.339441299438477|-51.24910354614258|-28.184410095214844|-42.186344146728516|-28.575647354125977|-46.70600509643555|-41.05274200439453
38|a thing|-15.492578506469727|-38.65870666503906|-14.781892776489258|-37.074668884277344|-16.146303176879883|-36.369117736816406|-36.62409591674805
39|a thing facing backwards|-28.394784927368164|-51.122276306152344|-20.64739990234375|-48.44732666015625|-28.51879119873047|-40.638397216796875|-47.90706253051758
40|a fan facing forwards|-17.179054260253906|-35.380287170410156|-16.349824905395508|-41.38287353515625|-8.161351203918457|-32.89811325073242|-37.029327392578125
41|a fan facing to the left|-19.08119773864746|-38.83353042602539|-16.498167037963867|-35.179588317871094|-14.822443008422852|-32.98278045654297|-29.22538948059082
42|a fan|-14.945671081542969|-33.12432098388672|-11.311799049377441|-33.993675231933594|-5.976079940795898|-27.135835647583008|-28.21595001220703
43|a fan facing backwards|-17.739225387573242|-38.06411361694336|-12.475091934204102|-41.17224884033203|-15.686212539672852|-27.90469741821289|-37.37125015258789
44|a desk facing forwards|-7.1013264656066895|-30.917367935180664|-12.71318244934082|-36.23390579223633|-11.8501615524292|-33.318260192871094|-35.14543151855469
45|a desk facing to the left|-17.218820571899414|-38.65172576904297|-12.632589340209961|-28.891279220581055|-16.221342086791992|-35.57245635986328|-32.19252014160156
46|a desk|-5.420480728149414|-28.676023483276367|-5.472804069519043|-27.85137939453125|-9.401192665100098|-30.146730422973633|-30.3542423248291
47|a desk facing backwards|-16.617786407470703|-39.41160202026367|-6.880712985992432|-37.116607666015625|-15.758367538452148|-31.654354095458984|-34.8272590637207
48|a blue thing facing forwards|-21.171756744384766|-40.06536102294922|-21.49436378479004|-41.08201217651367|-17.66072654724121|-41.035091400146484|-41.96722412109375
49|a blue thing facing to the left|-25.637832641601562|-50.45119857788086|-25.95437240600586|-42.28264236450195|-26.549121856689453|-48.34408187866211|-44.99917221069336
50|a blue thing|-18.972881317138672|-37.608116149902344|-18.062978744506836|-38.41148376464844|-15.398326873779297|-39.27644348144531|-39.2210693359375
51|a blue thing facing backwards|-24.569204330444336|-47.90280532836914|-21.198423385620117|-43.30014419555664|-24.249584197998047|-45.61227035522461|-44.23151397705078
52|a blue fan facing forwards|-13.26264762878418|-35.50471115112305|-11.510018348693848|-32.42652893066406|-4.804069995880127|-30.107133865356445|-31.312820434570312
53|a blue fan facing to the left|-17.337970733642578|-40.895076751708984|-15.077189445495605|-34.90289306640625|-12.788463592529297|-36.40496063232422|-35.04310607910156
54|a blue fan|-12.421873092651367|-34.03102111816406|-10.541268348693848|-31.36810302734375|-4.021366596221924|-29.642560958862305|-30.351755142211914
55|a blue fan facing backwards|-16.227638244628906|-41.18479537963867|-13.51661205291748|-34.862586975097656|-13.022747039794922|-36.2137451171875|-34.20291519165039
