|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.298892974853516|-22.668731689453125|-22.14980125427246|-17.14594268798828|-44.20204162597656|-45.17930221557617|-16.970258712768555
1|a grey thing facing to the left|-25.34427261352539|-25.251094818115234|-25.801483154296875|-24.199634552001953|-46.05341339111328|-47.480098724365234|-24.37839126586914
2|a grey thing|-19.289997100830078|-19.9012451171875|-20.111549377441406|-15.243000030517578|-41.43468475341797|-42.5806770324707|-15.657844543457031
3|a grey thing facing to the right|-25.105968475341797|-25.345300674438477|-25.92146873474121|-23.488033294677734|-46.78521728515625|-47.4838981628418|-23.276432037353516
4|a grey thing facing backwards|-24.141374588012695|-24.551572799682617|-23.30088233947754|-24.040252685546875|-45.42909622192383|-45.862972259521484|-24.088014602661133
5|a grey chair facing forwards|-11.646256446838379|-12.546875|-12.221124649047852|-4.255675792694092|-34.8453483581543|-36.55237579345703|-9.253213882446289
6|a grey chair facing to the left|-15.178030014038086|-15.587701797485352|-15.888120651245117|-10.92513656616211|-37.58674621582031|-39.243247985839844|-14.29027271270752
7|a grey chair|-10.805949211120605|-11.86055850982666|-11.620789527893066|-3.694936513900757|-33.837711334228516|-35.776588439941406|-8.767279624938965
8|a grey chair facing to the right|-14.925796508789062|-15.566102981567383|-15.883157730102539|-10.087955474853516|-37.82884216308594|-39.179405212402344|-13.980572700500488
9|a grey chair facing backwards|-14.796182632446289|-15.411744117736816|-14.398138046264648|-11.927745819091797|-37.5677490234375|-38.490028381347656|-14.837125778198242
10|a grey sofa facing forwards|-13.602627754211426|-13.914146423339844|-14.441253662109375|-8.685667037963867|-34.97129821777344|-35.662696838378906|-6.271563529968262
11|a grey sofa facing to the left|-17.131574630737305|-16.926097869873047|-17.747398376464844|-13.622902870178223|-37.35972213745117|-38.59508514404297|-13.084505081176758
12|a grey sofa|-12.87115478515625|-13.358478546142578|-13.795808792114258|-7.992548942565918|-34.15937423706055|-35.06549835205078|-5.9895429611206055
13|a grey sofa facing backwards|-17.301395416259766|-17.387815475463867|-17.10015296936035|-14.697202682495117|-37.638755798339844|-37.69010543823242|-13.973998069763184
14|a red thing facing forwards|-27.131786346435547|-27.95880126953125|-26.522977828979492|-29.248374938964844|-47.144493103027344|-49.93046188354492|-27.936342239379883
15|a red thing facing to the left|-24.94272804260254|-20.25127410888672|-21.841381072998047|-23.954824447631836|-39.754520416259766|-43.84602355957031|-22.152587890625
16|a red thing|-15.513154983520508|-16.28348159790039|-18.740406036376953|-19.380523681640625|-35.72529602050781|-40.915199279785156|-18.373945236206055
17|a red thing facing to the right|-19.117130279541016|-26.39743423461914|-22.66136932373047|-23.101072311401367|-46.574241638183594|-46.69405746459961|-23.03392791748047
18|a red thing facing backwards|-25.85527801513672|-24.76720428466797|-23.717512130737305|-27.525386810302734|-45.4359245300293|-47.45311737060547|-26.335765838623047
19|a red chair facing forwards|-13.732946395874023|-15.164887428283691|-17.329509735107422|-18.954408645629883|-38.887550354003906|-40.824344635009766|-17.317596435546875
20|a red chair facing to the left|-8.66456413269043|-5.980363845825195|-11.086196899414062|-13.24660587310791|-31.113195419311523|-34.408424377441406|-11.665824890136719
21|a red chair|-2.7370100021362305|-4.946241855621338|-9.936920166015625|-10.543593406677246|-29.82904624938965|-33.353515625|-9.450279235839844
22|a red chair facing to the right|-3.7981932163238525|-10.32933235168457|-11.631996154785156|-11.798930168151855|-34.581146240234375|-35.454532623291016|-10.818634033203125
23|a red chair facing backwards|-13.045583724975586|-13.495267868041992|-15.13647174835205|-18.039703369140625|-38.197906494140625|-38.69556427001953|-16.40753173828125
24|a red sofa facing forwards|-18.621227264404297|-20.530237197875977|-18.42180633544922|-20.910076141357422|-35.814918518066406|-40.70884323120117|-19.209426879882812
25|a red sofa facing to the left|-13.498794555664062|-13.514598846435547|-13.558568000793457|-16.18195343017578|-27.078554153442383|-33.887149810791016|-12.963318824768066
26|a red sofa|-12.059759140014648|-12.37889289855957|-12.651409149169922|-15.077427864074707|-25.749235153198242|-33.216224670410156|-11.879802703857422
27|a red sofa facing backwards|-18.110912322998047|-19.417266845703125|-16.237873077392578|-19.841598510742188|-35.57330322265625|-38.71281051635742|-17.999296188354492
28|a thing facing forwards|-30.69322967529297|-30.59600067138672|-28.30194091796875|-20.00025749206543|-49.852806091308594|-49.57143783569336|-19.562271118164062
29|a thing facing to the left|-27.91082191467285|-22.886613845825195|-29.35965919494629|-27.371458053588867|-43.4586296081543|-49.05113220214844|-26.466794967651367
30|a thing|-15.97235107421875|-16.197782516479492|-15.857452392578125|-15.140246391296387|-37.385337829589844|-38.18373107910156|-14.994194984436035
31|a thing facing to the right|-23.0817813873291|-28.867921829223633|-30.435100555419922|-26.800739288330078|-49.86710739135742|-50.169281005859375|-25.64743995666504
32|a thing facing backwards|-29.548267364501953|-27.969242095947266|-22.24982261657715|-26.57056999206543|-48.089569091796875|-43.563777923583984|-26.21497344970703
33|a chair facing forwards|-16.231849670410156|-15.82260799407959|-13.493507385253906|-6.425988674163818|-37.06532287597656|-37.406837463378906|-9.470451354980469
34|a chair facing to the left|-11.705636978149414|-7.303355693817139|-12.71280574798584|-12.720057487487793|-31.856449127197266|-36.38053512573242|-12.716720581054688
35|a chair|-5.754550457000732|-6.075110912322998|-6.74338960647583|-5.367400169372559|-30.079177856445312|-32.416481018066406|-8.202483177185059
36|a chair facing to the right|-7.362482070922852|-11.779996871948242|-13.113116264343262|-11.978569984436035|-34.49361801147461|-37.062034606933594|-12.456829071044922
37|a chair facing backwards|-15.402837753295898|-14.036012649536133|-7.6913275718688965|-13.65638542175293|-35.634952545166016|-33.485130310058594|-12.561752319335938
38|a sofa facing forwards|-15.509394645690918|-16.53450584411621|-16.44038963317871|-10.949366569519043|-38.22841262817383|-37.67591094970703|-8.992768287658691
39|a sofa facing to the left|-14.344182968139648|-12.613868713378906|-16.38200569152832|-15.846869468688965|-31.042268753051758|-37.237728118896484|-15.742630004882812
40|a sofa|-12.309305191040039|-11.325469970703125|-11.59321403503418|-10.128666877746582|-29.367685317993164|-31.349552154541016|-8.072203636169434
41|a sofa facing backwards|-15.744531631469727|-15.194330215454102|-12.428792953491211|-16.740245819091797|-37.819862365722656|-32.10246276855469|-16.758323669433594
42|a blue thing facing forwards|-24.247655868530273|-24.52289390563965|-21.89205551147461|-21.990917205810547|-44.1348991394043|-43.736595153808594|-22.23953628540039
43|a blue thing facing to the left|-24.099077224731445|-21.476205825805664|-22.928361892700195|-22.021875381469727|-43.11186218261719|-43.34468460083008|-21.444965362548828
44|a blue thing|-18.123661041259766|-17.49797248840332|-13.194101333618164|-16.322153091430664|-36.86143493652344|-35.793540954589844|-15.2564697265625
45|a blue thing facing to the right|-24.229711532592773|-22.611854553222656|-23.491798400878906|-22.235313415527344|-43.76225280761719|-43.977230072021484|-21.935306549072266
46|a blue thing facing backwards|-20.445520401000977|-20.31943130493164|-15.064281463623047|-18.326208114624023|-38.91830062866211|-37.15037536621094|-17.197399139404297
47|a blue chair facing forwards|-13.758902549743652|-12.314937591552734|-10.097697257995605|-12.77783489227295|-35.25165557861328|-36.18718719482422|-13.169088363647461
48|a blue chair facing to the left|-13.976694107055664|-11.424153327941895|-9.705544471740723|-12.869282722473145|-34.703365325927734|-35.255332946777344|-12.934170722961426
49|a blue chair|-9.561739921569824|-8.592768669128418|-3.1799516677856445|-8.811328887939453|-30.720565795898438|-30.51836395263672|-8.680429458618164
50|a blue chair facing to the right|-13.89876937866211|-11.901909828186035|-9.9620943069458|-12.871033668518066|-35.17290115356445|-35.71735763549805|-13.062716484069824
51|a blue chair facing backwards|-10.275836944580078|-9.300435066223145|-3.5665218830108643|-9.638043403625488|-31.69356918334961|-30.85578727722168|-9.41049861907959
52|a blue sofa facing forwards|-15.842412948608398|-16.218093872070312|-13.619705200195312|-15.142494201660156|-34.950439453125|-33.0001106262207|-12.703479766845703
53|a blue sofa facing to the left|-16.50741195678711|-16.471389770507812|-13.223579406738281|-15.53436279296875|-35.049957275390625|-32.7445182800293|-13.21918773651123
54|a blue sofa|-12.253091812133789|-13.18153190612793|-7.7033891677856445|-11.720433235168457|-30.180822372436523|-26.86375617980957|-8.12468147277832
55|a blue sofa facing backwards|-12.878832817077637|-13.779784202575684|-8.135431289672852|-12.452248573303223|-30.84410858154297|-27.074052810668945|-8.570845603942871
56|a large, grey thing facing forwards|-23.245664596557617|-22.965362548828125|-22.087520599365234|-17.267173767089844|-43.911067962646484|-44.803226470947266|-15.002270698547363
57|a large, grey thing|-21.916946411132812|-21.649887084960938|-20.95035171508789|-16.490150451660156|-42.022804260253906|-43.08726501464844|-14.456064224243164
58|a large, grey chair facing forwards|-10.735679626464844|-10.446416854858398|-9.184182167053223|-1.210580825805664|-31.910783767700195|-33.20906066894531|-6.03775691986084
59|a large, grey chair|-10.635697364807129|-10.368949890136719|-9.107354164123535|-0.9412083625793457|-31.75436782836914|-33.11377716064453|-5.901930332183838
60|a large, grey sofa facing forwards|-10.642411231994629|-10.510735511779785|-11.49621295928955|-7.698877334594727|-31.19867515563965|-31.572328567504883|-0.299265056848526
61|a large, grey sofa|-10.45992374420166|-10.402196884155273|-11.381890296936035|-7.390453815460205|-30.995025634765625|-31.475175857543945|-0.23652881383895874
62|a large, red thing facing forwards|-33.04485321044922|-34.11235809326172|-28.97637176513672|-27.648948669433594|-49.3133544921875|-50.43671417236328|-26.266756057739258
63|a large, red thing|-25.628990173339844|-26.099811553955078|-23.590919494628906|-24.348979949951172|-43.00149154663086|-44.75762176513672|-22.422393798828125
64|a large, red chair facing forwards|-18.754295349121094|-20.16809844970703|-17.390439987182617|-16.089406967163086|-37.82955551147461|-39.0793342590332|-15.120966911315918
65|a large, red chair|-13.40506649017334|-13.713215827941895|-13.465818405151367|-14.933298110961914|-33.90260314941406|-34.657371520996094|-13.060868263244629
66|a large, red sofa facing forwards|-20.96246910095215|-22.245697021484375|-18.23796272277832|-18.14420509338379|-37.83204650878906|-39.45063400268555|-14.132625579833984
