|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-43.796939849853516|-44.731231689453125|-44.12635803222656|-17.14594268798828|-44.20204162597656|-23.06211280822754|-16.970258712768555
1|a grey thing facing to the left|-46.84231948852539|-47.313594818115234|-47.77804183959961|-24.199634552001953|-46.05341339111328|-25.362911224365234|-24.37839126586914
2|a grey thing|-40.78804397583008|-41.9637451171875|-42.08810806274414|-15.243000030517578|-41.43468475341797|-20.463489532470703|-15.657844543457031
3|a grey thing facing to the right|-46.6040153503418|-47.40780258178711|-47.89802551269531|-23.488033294677734|-46.78521728515625|-25.366710662841797|-23.276432037353516
4|a grey thing facing backwards|-45.63942337036133|-46.61407470703125|-45.27743911743164|-24.040252685546875|-45.42909622192383|-23.74578285217285|-24.088014602661133
5|a grey chair facing forwards|-33.14430236816406|-34.609378814697266|-34.19768524169922|-4.255675792694092|-34.8453483581543|-14.435190200805664|-9.253213882446289
6|a grey chair facing to the left|-36.67607498168945|-37.65020751953125|-37.86468505859375|-10.92513656616211|-37.58674621582031|-17.126060485839844|-14.29027271270752
7|a grey chair|-32.30399703979492|-33.92306137084961|-33.59735107421875|-3.694936513900757|-33.837711334228516|-13.659399032592773|-8.767279624938965
8|a grey chair facing to the right|-36.4238395690918|-37.62860870361328|-37.85972213745117|-10.087955474853516|-37.82884216308594|-17.06221580505371|-13.980572700500488
9|a grey chair facing backwards|-36.294227600097656|-37.47425079345703|-36.374698638916016|-11.927745819091797|-37.5677490234375|-16.372840881347656|-14.837125778198242
10|a grey sofa facing forwards|-35.100677490234375|-35.97665023803711|-36.41781234741211|-8.685667037963867|-34.97129821777344|-13.54550838470459|-6.271563529968262
11|a grey sofa facing to the left|-38.62962341308594|-38.98860168457031|-39.723960876464844|-13.622902870178223|-37.35972213745117|-16.477895736694336|-13.084505081176758
12|a grey sofa|-34.36920166015625|-35.420982360839844|-35.772369384765625|-7.992548942565918|-34.15937423706055|-12.948310852050781|-5.9895429611206055
13|a grey sofa facing backwards|-38.799442291259766|-39.450321197509766|-39.07671356201172|-14.697202682495117|-37.638755798339844|-15.572918891906738|-13.973998069763184
14|a red thing facing forwards|-48.62983703613281|-50.02130126953125|-48.49953842163086|-29.248374938964844|-47.144493103027344|-27.813270568847656|-27.936342239379883
15|a red thing facing to the left|-46.44077682495117|-42.31377410888672|-43.81793975830078|-23.954824447631836|-39.754520416259766|-21.728839874267578|-22.152587890625
16|a red thing|-37.01120376586914|-38.34598159790039|-40.71696853637695|-19.380523681640625|-35.72529602050781|-18.798009872436523|-18.373945236206055
17|a red thing facing to the right|-40.61518096923828|-48.45993423461914|-44.6379280090332|-23.101072311401367|-46.574241638183594|-24.576871871948242|-23.03392791748047
18|a red thing facing backwards|-47.353328704833984|-46.82970428466797|-45.69407272338867|-27.525386810302734|-45.4359245300293|-25.335927963256836|-26.335765838623047
19|a red chair facing forwards|-35.230995178222656|-37.227386474609375|-39.30607223510742|-18.954408645629883|-38.887550354003906|-18.707157135009766|-17.317596435546875
20|a red chair facing to the left|-30.162614822387695|-28.042863845825195|-33.06275939941406|-13.24660587310791|-31.113195419311523|-12.291234970092773|-11.665824890136719
21|a red chair|-24.235057830810547|-27.008743286132812|-31.913482666015625|-10.543593406677246|-29.82904624938965|-11.236330032348633|-9.450279235839844
22|a red chair facing to the right|-25.29624366760254|-32.39183044433594|-33.608558654785156|-11.798930168151855|-34.581146240234375|-13.337343215942383|-10.818634033203125
23|a red chair facing backwards|-34.54363250732422|-35.557769775390625|-37.113037109375|-18.039703369140625|-38.197906494140625|-16.5783748626709|-16.40753173828125
24|a red sofa facing forwards|-40.1192741394043|-42.59273910522461|-40.39836883544922|-20.910076141357422|-35.814918518066406|-18.591659545898438|-19.209426879882812
25|a red sofa facing to the left|-34.99684524536133|-35.57710266113281|-35.53512954711914|-16.18195343017578|-27.078554153442383|-11.769964218139648|-12.963318824768066
