|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-21.184940338134766|-43.432376861572266|-40.7690315246582|-14.4898681640625|-41.22901153564453|-19.807762145996094|-14.750246047973633
1|a red thing facing backwards|-23.318490982055664|-45.447792053222656|-42.82939147949219|-16.000354766845703|-43.098121643066406|-21.727121353149414|-16.076858520507812
2|a red thing facing to the left|-27.515233993530273|-49.99567413330078|-47.70125961303711|-23.369842529296875|-47.050865173339844|-26.073989868164062|-22.363723754882812
3|a red fan|-12.737166404724121|-34.770687103271484|-32.96013641357422|-1.8899306058883667|-34.64699172973633|-13.294746398925781|-10.541128158569336
4|a red fan facing backwards|-13.50575065612793|-35.57090377807617|-33.92683792114258|-2.6215908527374268|-36.330631256103516|-14.570450782775879|-11.663803100585938
5|a red fan facing to the left|-17.23702621459961|-39.48183822631836|-37.915321350097656|-9.046451568603516|-38.78818130493164|-17.65224838256836|-16.04326057434082
6|a red sofa|-12.736193656921387|-34.989315032958984|-32.47722625732422|-6.533387184143066|-32.477378845214844|-11.085869789123535|-4.404637813568115
7|a red sofa facing backwards|-13.51842212677002|-35.60553741455078|-33.282108306884766|-6.959798812866211|-32.96676254272461|-11.502843856811523|-4.691827774047852
8|a red sofa facing to the left|-17.859495162963867|-39.6956672668457|-37.14352035522461|-12.55665111541748|-36.76809310913086|-15.863322257995605|-10.2409029006958
9|a green thing|-18.601314544677734|-35.79778289794922|-38.42289352416992|-17.1881103515625|-34.909358978271484|-16.544370651245117|-18.05692481994629
10|a green thing facing backwards|-26.960735321044922|-46.71905517578125|-47.13747787475586|-21.70130157470703|-46.08647918701172|-24.526512145996094|-23.422510147094727
11|a green thing facing to the left|-21.573017120361328|-38.53864288330078|-41.74382400512695|-20.279266357421875|-37.722877502441406|-19.286758422851562|-21.209314346313477
12|a green fan|-8.986422538757324|-24.120004653930664|-30.33875274658203|-8.349369049072266|-28.99958038330078|-8.869807243347168|-9.935063362121582
13|a green fan facing backwards|-15.21457290649414|-34.22462463378906|-36.74297332763672|-13.817411422729492|-37.138587951660156|-14.952665328979492|-15.738495826721191
14|a green fan facing to the left|-9.923507690429688|-25.16168975830078|-31.561819076538086|-9.66002082824707|-30.933029174804688|-10.324872970581055|-11.779404640197754
15|a green sofa|-11.732069969177246|-30.56460189819336|-32.3504753112793|-10.916793823242188|-23.592472076416016|-8.129132270812988|-9.568917274475098
16|a green sofa facing backwards|-16.721729278564453|-38.819854736328125|-37.77367401123047|-15.92905044555664|-35.234256744384766|-14.52956771850586|-14.60489273071289
17|a green sofa facing to the left|-12.85023021697998|-31.8280029296875|-33.72731018066406|-12.314410209655762|-24.472782135009766|-8.74505615234375|-10.486835479736328
18|a thing|-16.112152099609375|-37.472373962402344|-36.570926666259766|-14.623392105102539|-36.601470947265625|-15.147665023803711|-13.925309181213379
19|a thing facing backwards|-29.444211959838867|-48.97914123535156|-49.72492599487305|-18.969764709472656|-48.26899337768555|-26.974536895751953|-17.698246002197266
20|a thing facing to the left|-23.43556022644043|-42.852630615234375|-42.85039520263672|-25.910730361938477|-40.973060607910156|-19.463510513305664|-23.67946434020996
21|a fan|-6.558491230010986|-28.22348403930664|-28.530790328979492|-5.328620433807373|-31.904272079467773|-11.212453842163086|-9.942794799804688
22|a fan facing backwards|-17.39767837524414|-36.836952209472656|-39.17934799194336|-6.232724189758301|-38.564476013183594|-18.160520553588867|-11.946596145629883
23|a fan facing to the left|-8.801141738891602|-29.66404914855957|-30.595067977905273|-11.816476821899414|-33.81537628173828|-12.740169525146484|-14.213451385498047
24|a sofa|-14.695794105529785|-34.34125518798828|-34.497589111328125|-11.745525360107422|-27.887245178222656|-8.527079582214355|-7.514453887939453
25|a sofa facing backwards|-18.251008987426758|-40.25677490234375|-39.79872131347656|-12.367119789123535|-38.77684020996094|-18.614818572998047|-8.042448043823242
26|a sofa facing to the left|-17.069425582885742|-35.939430236816406|-36.028507232666016|-16.80069923400879|-28.851764678955078|-9.252881050109863|-13.43393325805664
27|a blue thing|-15.718788146972656|-37.52485275268555|-37.112796783447266|-16.630216598510742|-36.54676818847656|-15.236665725708008|-17.294822692871094
28|a blue thing facing backwards|-27.793132781982422|-47.713417053222656|-48.32073211669922|-21.750253677368164|-44.474952697753906|-26.371135711669922|-24.042146682739258
29|a blue thing facing to the left|-20.596616744995117|-40.48832702636719|-40.526756286621094|-19.59212875366211|-38.94667053222656|-17.908658981323242|-20.2132568359375
30|a blue fan|-2.836775064468384|-29.01101303100586|-27.366201400756836|-8.473124504089355|-29.7762393951416|-10.527888298034668|-9.440260887145996
31|a blue fan facing backwards|-15.108112335205078|-36.989646911621094|-37.900657653808594|-13.938960075378418|-36.22430419921875|-19.31092071533203|-15.760392189025879
32|a blue fan facing to the left|-4.554019927978516|-30.100994110107422|-28.774276733398438|-9.97602367401123|-31.499990463256836|-11.883920669555664|-11.302322387695312
33|a blue sofa|-15.568351745605469|-33.425453186035156|-30.483257293701172|-11.494793891906738|-28.552968978881836|-5.239788055419922|-9.078293800354004
