|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-14.591679573059082|-15.455939292907715|-15.091959953308105|-15.390040397644043|-36.78667068481445|-36.15840148925781|-37.56199645996094
1|a thing facing forwards|-25.907859802246094|-19.507278442382812|-28.017879486083984|-28.152841567993164|-40.976234436035156|-46.27849197387695|-48.66054153442383
2|a thing facing backwards|-20.224702835083008|-23.897266387939453|-22.330078125|-21.44011878967285|-45.31690979003906|-40.4969596862793|-42.10333251953125
3|a chair|-4.7553253173828125|-4.972402572631836|-6.1546311378479|-6.452132225036621|-28.761798858642578|-28.90969467163086|-29.31083869934082
4|a chair facing forwards|-11.13171100616455|-5.486090660095215|-12.946806907653809|-13.713371276855469|-29.99134635925293|-31.78072738647461|-34.886539459228516
5|a chair facing backwards|-5.509995460510254|-10.763688087463379|-7.91495418548584|-7.573002815246582|-31.003572463989258|-29.74907875061035|-30.135009765625
6|a desk|-10.689793586730957|-8.780330657958984|-10.981058120727539|-10.46047306060791|-26.582164764404297|-27.876558303833008|-29.29029655456543
7|a desk facing forwards|-12.464144706726074|-9.914798736572266|-15.470523834228516|-15.696407318115234|-27.585058212280273|-33.863311767578125|-35.74456024169922
8|a desk facing backwards|-12.44718074798584|-11.326669692993164|-12.097811698913574|-11.38592529296875|-34.048362731933594|-28.484256744384766|-30.30983543395996
9|a grey thing|-15.179536819458008|-16.056577682495117|-17.2181396484375|-15.298443794250488|-38.146751403808594|-38.83998489379883|-38.37596130371094
10|a grey thing facing forwards|-23.768125534057617|-18.074974060058594|-22.311325073242188|-24.673063278198242|-40.44649887084961|-41.223575592041016|-47.18290710449219
11|a grey thing facing backwards|-18.19853973388672|-22.52959632873535|-19.68606185913086|-17.852985382080078|-45.619422912597656|-41.63038635253906|-40.52505874633789
12|a grey chair|-2.254554510116577|-5.0919694900512695|-8.065573692321777|-5.3855061531066895|-30.277652740478516|-30.809574127197266|-30.193641662597656
13|a grey chair facing forwards|-8.144072532653809|-5.274979591369629|-9.646493911743164|-11.729592323303223|-30.940853118896484|-31.789926528930664|-35.2884521484375
14|a grey chair facing backwards|-2.4840753078460693|-10.37055492401123|-9.138936996459961|-6.013345718383789|-32.546932220458984|-31.882692337036133|-30.743797302246094
15|a grey desk|-10.578075408935547|-9.420708656311035|-10.988679885864258|-7.270636558532715|-26.131101608276367|-30.28743553161621|-28.213472366333008
16|a grey desk facing forwards|-11.33022403717041|-9.84695816040039|-12.144501686096191|-11.321290016174316|-26.524335861206055|-30.83195686340332|-33.653446197509766
17|a grey desk facing backwards|-12.470736503601074|-12.99587631225586|-12.35449504852295|-8.065552711486816|-33.672916412353516|-32.05384063720703|-28.650121688842773
18|a red thing|-19.23472023010254|-19.073535919189453|-14.417837142944336|-17.360301971435547|-41.01882553100586|-36.94268798828125|-40.711204528808594
19|a red thing facing forwards|-25.733890533447266|-26.370594024658203|-24.32137680053711|-23.506240844726562|-48.26893997192383|-45.92353820800781|-46.4079704284668
20|a red thing facing backwards|-21.882293701171875|-21.886157989501953|-17.856117248535156|-20.1635684967041|-43.57227325439453|-39.70795440673828|-43.43797302246094
21|a red chair|-9.371896743774414|-9.895832061767578|-2.3759121894836426|-8.631481170654297|-33.54310607910156|-30.328388214111328|-32.43717956542969
22|a red chair facing forwards|-12.15350341796875|-11.736411094665527|-10.273862838745117|-11.535069465637207|-36.49415969848633|-34.875946044921875|-34.37131118774414
23|a red chair facing backwards|-9.93478012084961|-10.481730461120605|-3.5160505771636963|-9.527294158935547|-34.26551055908203|-30.819049835205078|-33.256622314453125
24|a red desk|-11.940187454223633|-12.275457382202148|-7.726372241973877|-10.415849685668945|-32.257667541503906|-25.897315979003906|-32.74317169189453
25|a red desk facing forwards|-15.333954811096191|-16.010513305664062|-14.586579322814941|-13.989805221557617|-36.83253479003906|-32.52762222290039|-35.83045959472656
