|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-42.063846588134766|-43.432376861572266|-40.7690315246582|-35.4351806640625|-41.22901153564453|-19.807762145996094|-35.918216705322266
1|a red thing facing backwards|-44.19739532470703|-45.447792053222656|-42.82939147949219|-36.9456672668457|-43.098121643066406|-21.727121353149414|-37.24482727050781
2|a red thing facing to the left|-48.39413833618164|-49.99567413330078|-47.70125961303711|-44.315155029296875|-47.050865173339844|-26.073989868164062|-43.53169250488281
3|a red fan|-33.61606979370117|-34.770687103271484|-32.96013641357422|-22.835243225097656|-34.64699172973633|-13.294746398925781|-31.70909881591797
4|a red fan facing backwards|-34.3846549987793|-35.57090377807617|-33.92683792114258|-23.56690216064453|-36.330631256103516|-14.570450782775879|-32.8317756652832
5|a red fan facing to the left|-38.115928649902344|-39.48183822631836|-37.915321350097656|-29.991764068603516|-38.78818130493164|-17.65224838256836|-37.21123504638672
6|a red sofa|-33.61509704589844|-34.989315032958984|-32.47722625732422|-27.478700637817383|-32.477378845214844|-11.085869789123535|-25.572607040405273
7|a red sofa facing backwards|-34.3973274230957|-35.60553741455078|-33.282108306884766|-27.90511131286621|-32.96676254272461|-11.502843856811523|-25.85979652404785
8|a red sofa facing to the left|-38.738399505615234|-39.6956672668457|-37.14352035522461|-33.5019645690918|-36.76809310913086|-15.863322257995605|-31.408870697021484
9|a green thing|-39.480224609375|-35.79778289794922|-38.42289352416992|-38.1334228515625|-34.909358978271484|-16.544370651245117|-39.22489547729492
10|a green thing facing backwards|-47.83964920043945|-46.71905517578125|-47.13747787475586|-42.64661407470703|-46.08647918701172|-24.526512145996094|-44.59048080444336
11|a green thing facing to the left|-42.45193099975586|-38.53864288330078|-41.74382400512695|-41.224578857421875|-37.722877502441406|-19.286758422851562|-42.37728500366211
12|a green fan|-29.86532974243164|-24.120004653930664|-30.33875274658203|-29.294681549072266|-28.99958038330078|-8.869807243347168|-31.10303497314453
13|a green fan facing backwards|-36.09347915649414|-34.22462463378906|-36.74297332763672|-34.762725830078125|-37.138587951660156|-14.952665328979492|-36.90646743774414
14|a green fan facing to the left|-30.802413940429688|-25.16168975830078|-31.561819076538086|-30.605335235595703|-30.933029174804688|-10.324872970581055|-32.94737243652344
15|a green sofa|-32.61097717285156|-30.56460189819336|-32.3504753112793|-31.862106323242188|-23.592472076416016|-8.129132270812988|-30.736888885498047
16|a green sofa facing backwards|-37.60063934326172|-38.819854736328125|-37.77367401123047|-36.87436294555664|-35.234256744384766|-14.52956771850586|-35.772865295410156
17|a green sofa facing to the left|-33.7291374206543|-31.8280029296875|-33.72731018066406|-33.25972366333008|-24.472782135009766|-8.74505615234375|-31.65480613708496
18|a thing|-36.991058349609375|-37.472373962402344|-36.570926666259766|-35.568702697753906|-36.601470947265625|-15.147665023803711|-35.09327697753906
19|a thing facing backwards|-50.3231201171875|-48.97914123535156|-49.72492599487305|-39.91507339477539|-48.26899337768555|-26.974536895751953|-38.866214752197266
20|a thing facing to the left|-44.31447219848633|-42.852630615234375|-42.85039520263672|-46.85603332519531|-40.973060607910156|-19.463510513305664|-44.847434997558594
21|a fan|-27.437397003173828|-28.22348403930664|-28.530790328979492|-26.27393341064453|-31.904272079467773|-11.212453842163086|-31.110763549804688
22|a fan facing backwards|-38.276580810546875|-36.836952209472656|-39.17934799194336|-27.178037643432617|-38.564476013183594|-18.160520553588867|-33.114566802978516
23|a fan facing to the left|-29.6800479888916|-29.66404914855957|-30.595067977905273|-32.76178741455078|-33.81537628173828|-12.740169525146484|-35.38142395019531
24|a sofa|-35.57469940185547|-34.34125518798828|-34.497589111328125|-32.69083786010742|-27.887245178222656|-8.527079582214355|-28.682422637939453
25|a sofa facing backwards|-39.129913330078125|-40.25677490234375|-39.79872131347656|-33.312435150146484|-38.77684020996094|-18.614818572998047|-29.210416793823242
26|a sofa facing to the left|-37.948326110839844|-35.939430236816406|-36.028507232666016|-37.74601364135742|-28.851764678955078|-9.252881050109863|-34.60190200805664
27|a blue thing|-36.597694396972656|-37.52485275268555|-37.112796783447266|-37.57552719116211|-36.54676818847656|-15.236665725708008|-38.462791442871094
28|a blue thing facing backwards|-48.672035217285156|-47.713417053222656|-48.32073211669922|-42.69556427001953|-44.474952697753906|-26.371135711669922|-45.210113525390625
29|a blue thing facing to the left|-41.47552490234375|-40.48832702636719|-40.526756286621094|-40.537437438964844|-38.94667053222656|-17.908658981323242|-41.381221771240234
30|a blue fan|-23.715681076049805|-29.01101303100586|-27.366201400756836|-29.41843605041504|-29.7762393951416|-10.527888298034668|-30.608230590820312
31|a blue fan facing backwards|-35.98701858520508|-36.989646911621094|-37.900657653808594|-34.88426971435547|-36.22430419921875|-19.31092071533203|-36.92835998535156
32|a blue fan facing to the left|-25.432924270629883|-30.100994110107422|-28.774276733398438|-30.92133331298828|-31.499990463256836|-11.883920669555664|-32.47029113769531
33|a blue sofa|-36.44725799560547|-33.425453186035156|-30.483257293701172|-32.44010543823242|-28.552968978881836|-5.239788055419922|-30.24626350402832
34|a blue sofa facing backwards|-41.52641296386719|-38.63313293457031|-38.943904876708984|-36.88752746582031|-35.13151168823242|-16.19741439819336|-36.396240234375
35|a blue sofa facing to the left|-37.64612579345703|-34.258026123046875|-31.520654678344727|-33.282833099365234|-29.272937774658203|-6.000515937805176|-31.14133644104004
36|a large, red thing|-44.64012908935547|-42.53207015991211|-43.11357116699219|-36.66670227050781|-42.353858947753906|-22.598827362060547|-35.73649215698242
37|a large, red thing facing backwards|-45.779422760009766|-43.564186096191406|-44.15310287475586|-37.307464599609375|-43.36139678955078|-23.65056037902832|-36.31554412841797
38|a large, red thing facing to the left|-50.65993881225586|-48.37443161010742|-49.035972595214844|-44.22974395751953|-47.90623092651367|-27.944011688232422|-42.77738952636719
39|a large, red fan|-32.40134048461914|-29.929975509643555|-30.973182678222656|-21.788423538208008|-33.47111511230469|-13.248442649841309|-29.867534637451172
40|a large, red fan facing backwards|-32.61744689941406|-30.168594360351562|-31.355863571166992|-22.146724700927734|-33.90746307373047|-13.662184715270996|-30.2435245513916
41|a large, red fan facing to the left|-37.04802703857422|-34.82737350463867|-36.21157455444336|-29.760026931762695|-37.31505584716797|-16.531070709228516|-34.528770446777344
42|a large, red sofa|-32.984439849853516|-30.698299407958984|-32.968544006347656|-27.550228118896484|-29.085771560668945|-10.533062934875488|-21.38496208190918
43|a large, red sofa facing backwards|-33.20705032348633|-30.854768753051758|-33.32692337036133|-27.73918914794922|-29.204879760742188|-10.730658531188965|-21.46173858642578
44|a large, red sofa facing to the left|-38.571800231933594|-36.065460205078125|-37.94460678100586|-33.99165725708008|-35.353668212890625|-16.233856201171875|-29.90346908569336
