|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-37.274681091308594|-36.72550582885742|-41.25654220581055|-40.125030517578125|-17.543973922729492|-41.918609619140625|-20.215389251708984
1|a red thing facing to the right|-41.17829132080078|-39.80741500854492|-44.121337890625|-42.79216384887695|-20.24666976928711|-44.425689697265625|-23.186159133911133
2|a red thing facing backwards|-47.327144622802734|-45.50886535644531|-48.72535705566406|-45.40876388549805|-27.183534622192383|-48.586238861083984|-25.53290557861328
3|a red sofa|-24.365413665771484|-27.299222946166992|-32.71396255493164|-31.483936309814453|-9.857009887695312|-34.103145599365234|-11.375849723815918
4|a red sofa facing to the right|-25.379852294921875|-28.196895599365234|-33.906375885009766|-32.410667419433594|-11.262487411499023|-35.213951110839844|-12.855864524841309
5|a red sofa facing backwards|-34.03070831298828|-34.26631164550781|-38.75108337402344|-36.628936767578125|-16.53207015991211|-39.72126770019531|-16.637285232543945
6|a red desk|-35.1818962097168|-32.59553909301758|-35.92428970336914|-34.011966705322266|-5.868995189666748|-33.710784912109375|-12.729161262512207
7|a red desk facing to the right|-36.11238479614258|-33.82345962524414|-37.03848648071289|-34.795440673828125|-6.715356826782227|-34.198333740234375|-13.509750366210938
8|a red desk facing backwards|-39.308658599853516|-37.08770751953125|-40.1728630065918|-37.52622985839844|-15.562253952026367|-39.45799255371094|-17.19561004638672
9|a green thing|-41.320682525634766|-41.39971923828125|-39.22910690307617|-33.972900390625|-19.66689109802246|-41.36915969848633|-15.479146957397461
10|a green thing facing to the right|-48.15739440917969|-47.78316116333008|-48.35297775268555|-44.537696838378906|-27.135221481323242|-47.16012954711914|-25.160715103149414
11|a green thing facing backwards|-43.139739990234375|-43.185821533203125|-41.53055191040039|-35.352481842041016|-21.332000732421875|-42.8777961730957|-16.649843215942383
12|a green sofa|-32.52745056152344|-33.13783264160156|-31.571659088134766|-25.39765167236328|-12.388957977294922|-33.64507293701172|-9.905288696289062
13|a green sofa facing to the right|-37.393428802490234|-37.377689361572266|-35.569828033447266|-31.54043960571289|-16.162885665893555|-37.02037048339844|-14.8280668258667
14|a green sofa facing backwards|-32.977874755859375|-33.57007598876953|-32.225608825683594|-25.707599639892578|-13.48267650604248|-34.421138763427734|-10.35490608215332
15|a green desk|-31.998493194580078|-32.132389068603516|-32.68871307373047|-28.165285110473633|-10.022472381591797|-31.690452575683594|-5.4299702644348145
16|a green desk facing to the right|-36.5237922668457|-36.11420822143555|-36.84992599487305|-34.126373291015625|-13.98489761352539|-35.32732009887695|-11.236013412475586
17|a green desk facing backwards|-32.38616943359375|-32.53609085083008|-33.28032684326172|-28.633207321166992|-10.413250923156738|-31.984466552734375|-5.722780227661133
18|a thing|-36.40109634399414|-37.02528381347656|-38.527549743652344|-36.784576416015625|-17.168563842773438|-39.57106018066406|-16.290555953979492
19|a thing facing to the right|-43.117027282714844|-42.745975494384766|-44.47781753540039|-48.69139099121094|-21.4249324798584|-43.56425094604492|-26.53986930847168
20|a thing facing backwards|-48.604042053222656|-47.62933349609375|-49.933692932128906|-40.21953582763672|-27.66637420654297|-49.157405853271484|-19.058687210083008
21|a sofa|-28.597488403320312|-29.223508834838867|-31.71690559387207|-29.44271469116211|-8.72128963470459|-32.621524810791016|-10.233904838562012
22|a sofa facing to the right|-30.617385864257812|-30.591951370239258|-33.46851348876953|-35.91059875488281|-10.817582130432129|-33.934051513671875|-14.336637496948242
23|a sofa facing backwards|-37.97336959838867|-36.48094177246094|-39.213844299316406|-29.768957138061523|-14.439313888549805|-38.13401412963867|-10.89224624633789
24|a desk|-33.39561462402344|-32.095359802246094|-34.67869567871094|-33.190406799316406|-8.22827434539795|-31.553466796875|-8.116820335388184
25|a desk facing to the right|-35.075382232666016|-33.82210159301758|-36.30867385864258|-37.470062255859375|-9.335379600524902|-32.34782409667969|-13.457168579101562
26|a desk facing backwards|-37.0152473449707|-36.6688232421875|-39.667545318603516|-33.69340515136719|-17.428863525390625|-39.31144714355469|-8.423519134521484
27|a blue thing|-40.313438415527344|-38.356544494628906|-34.85948181152344|-36.370662689208984|-19.419923782348633|-37.73342514038086|-17.858924865722656
28|a blue thing facing to the right|-42.92573165893555|-40.76163101196289|-37.26689529418945|-38.69490432739258|-21.31873893737793|-39.30086135864258|-19.87966537475586
29|a blue thing facing backwards|-45.013179779052734|-44.29689407348633|-45.24177551269531|-39.21807098388672|-26.05021858215332|-47.319889068603516|-22.767305374145508
30|a blue sofa|-31.679624557495117|-30.115726470947266|-26.301841735839844|-28.617286682128906|-12.681181907653809|-30.528167724609375|-10.729494094848633
31|a blue sofa facing to the right|-32.78242111206055|-30.93743324279785|-27.283323287963867|-29.37227439880371|-13.838581085205078|-31.152883529663086|-11.755671501159668
32|a blue sofa facing backwards|-35.87376403808594|-34.540313720703125|-34.82530212402344|-31.97515106201172|-17.31497573852539|-37.97935104370117|-15.139582633972168
33|a blue desk|-33.818634033203125|-33.503082275390625|-33.663063049316406|-30.912551879882812|-9.894401550292969|-27.701766967773438|-9.234092712402344
34|a blue desk facing to the right|-34.51945877075195|-34.260658264160156|-34.87095260620117|-31.658971786499023|-10.503320693969727|-28.132326126098633|-9.762779235839844
35|a blue desk facing backwards|-37.867122650146484|-37.5349006652832|-41.30406188964844|-34.34286117553711|-15.775978088378906|-36.67779541015625|-13.500280380249023
36|a large, red thing|-37.444637298583984|-41.68183517456055|-44.517513275146484|-42.89009094238281|-21.89067840576172|-45.711204528808594|-21.843326568603516
37|a large, red thing facing to the right|-39.30122756958008|-43.858734130859375|-47.77499771118164|-45.64404296875|-23.761144638061523|-48.23702621459961|-24.44192886352539
38|a large, red sofa|-21.782268524169922|-28.8492431640625|-31.259920120239258|-29.678213119506836|-8.31633472442627|-32.01072311401367|-8.114563941955566
39|a large, red sofa facing to the right|-22.388187408447266|-29.684253692626953|-32.17597961425781|-30.363615036010742|-9.091137886047363|-32.680416107177734|-8.854917526245117
40|a large, green thing|-46.415401458740234|-46.392940521240234|-49.65094757080078|-44.970008850097656|-25.982778549194336|-48.8475341796875|-23.25768280029297
41|a large, green thing facing to the right|-51.053855895996094|-50.79713439941406|-54.15532684326172|-50.197330474853516|-29.56709861755371|-52.59175491333008|-27.77947235107422
42|a large, green sofa|-35.67429733276367|-35.884559631347656|-38.730045318603516|-35.24048614501953|-15.76669692993164|-38.39081573486328|-14.817185401916504
43|a large, green sofa facing to the right|-37.84461212158203|-38.0561637878418|-40.800113677978516|-38.368682861328125|-17.73642921447754|-40.32760238647461|-17.09453582763672
44|a large thing|-37.362918853759766|-41.09971237182617|-44.105594635009766|-42.11749267578125|-21.22948455810547|-44.72235107421875|-20.63266372680664
45|a large thing facing to the right|-42.850521087646484|-45.454280853271484|-48.1082763671875|-46.83149337768555|-25.11028289794922|-48.156864166259766|-25.050617218017578
46|a large sofa|-26.058696746826172|-32.07598876953125|-35.610816955566406|-33.58306884765625|-12.561683654785156|-36.395957946777344|-12.377147674560547
47|a large sofa facing to the right|-27.653966903686523|-33.812530517578125|-37.48815155029297|-35.157466888427734|-14.263093948364258|-38.09737777709961|-14.198131561279297
48|a large, blue thing|-45.291603088378906|-45.6607666015625|-47.524681091308594|-45.02465057373047|-24.994701385498047|-47.0205078125|-23.527698516845703
49|a large, blue thing facing to the right|-47.01154327392578|-48.12501525878906|-49.506473541259766|-47.33258819580078|-27.01824951171875|-48.358726501464844|-25.518869400024414
50|a large, blue sofa|-34.797149658203125|-34.917640686035156|-37.31705856323242|-36.051753997802734|-15.377994537353516|-36.94862747192383|-13.70805549621582
