|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-39.108943939208984|-44.859588623046875|-41.63066101074219|-42.907161712646484|-41.847900390625|-20.969945907592773|-43.08622360229492
1|a grey thing facing to the left|-50.59453582763672|-52.31748580932617|-48.10978317260742|-48.01399612426758|-47.59061050415039|-26.264883041381836|-47.853271484375
2|a grey thing|-36.807273864746094|-42.395999908447266|-39.182533264160156|-40.71228790283203|-39.54962158203125|-18.66120147705078|-40.67020034790039
3|a grey thing facing backwards|-47.088504791259766|-51.06644821166992|-46.24310302734375|-47.396034240722656|-46.727535247802734|-25.256261825561523|-47.25791931152344
4|a grey fan facing forwards|-39.52583312988281|-44.25814437866211|-41.84081268310547|-43.25801467895508|-36.12469482421875|-15.128753662109375|-37.27754211425781
5|a grey fan facing to the left|-42.91929244995117|-46.31934356689453|-43.87686538696289|-43.24909973144531|-39.73582458496094|-18.4941349029541|-38.04278564453125
6|a grey fan|-37.679630279541016|-42.43620300292969|-39.804412841796875|-40.85422134399414|-34.91215133666992|-13.92231273651123|-35.46503829956055
7|a grey fan facing backwards|-42.087615966796875|-44.67732238769531|-41.52814865112305|-43.922672271728516|-38.992637634277344|-15.781583786010742|-38.79379653930664
8|a grey desk facing forwards|-24.20928192138672|-34.78229522705078|-32.58578872680664|-33.64380645751953|-32.90335464477539|-12.102478981018066|-34.329917907714844
9|a grey desk facing to the left|-36.16703796386719|-41.81548309326172|-39.6197624206543|-39.778873443603516|-39.42402648925781|-18.721542358398438|-40.58052062988281
10|a grey desk|-23.164409637451172|-32.758785247802734|-30.32744789123535|-31.625574111938477|-30.868040084838867|-10.43759822845459|-32.114051818847656
11|a grey desk facing backwards|-34.149497985839844|-41.816802978515625|-39.430694580078125|-39.79552459716797|-39.536109924316406|-18.727487564086914|-40.57606506347656
12|a red thing facing forwards|-48.858551025390625|-48.387237548828125|-44.388118743896484|-47.39204788208008|-48.01461410522461|-24.398849487304688|-48.369197845458984
13|a red thing facing to the left|-49.359580993652344|-49.78242874145508|-45.687599182128906|-47.80622863769531|-48.69192123413086|-24.499380111694336|-48.033084869384766
14|a red thing|-42.22365951538086|-43.39603042602539|-35.506195068359375|-41.82012939453125|-41.70188522338867|-16.098325729370117|-41.74506378173828
15|a red thing facing backwards|-44.42253875732422|-45.5523681640625|-37.75164794921875|-44.019920349121094|-43.624778747558594|-17.8927001953125|-43.96412658691406
16|a red fan facing forwards|-38.68210983276367|-40.28544616699219|-35.6434440612793|-39.46621322631836|-36.95246887207031|-10.873602867126465|-37.425621032714844
17|a red fan facing to the left|-39.77488327026367|-41.04027557373047|-35.29441452026367|-39.682640075683594|-37.42845916748047|-10.401866912841797|-37.403907775878906
