|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-44.50722122192383|-42.06726837158203|-43.39513397216797|-39.49396896362305|-43.31623458862305|-22.12432861328125|-38.44809341430664
1|a grey thing facing to the left|-47.12309265136719|-45.47128677368164|-46.46495819091797|-46.674095153808594|-48.203617095947266|-24.63052749633789|-45.92470932006836
2|a grey thing|-42.08917236328125|-40.112327575683594|-40.89109420776367|-37.27631759643555|-41.53715896606445|-20.15641212463379|-37.239967346191406
3|a grey thing facing backwards|-46.43070983886719|-43.102237701416016|-46.38057327270508|-46.067501068115234|-47.189239501953125|-24.375450134277344|-45.43378448486328
4|a grey chair facing forwards|-33.71013641357422|-32.33806610107422|-33.41154861450195|-26.46245574951172|-35.098297119140625|-13.730441093444824|-30.319318771362305
5|a grey chair facing to the left|-36.32584762573242|-35.2259635925293|-36.623443603515625|-32.17424774169922|-38.188331604003906|-15.93332576751709|-34.695106506347656
6|a grey chair|-32.81173324584961|-31.705698013305664|-32.02136993408203|-25.77403450012207|-33.865264892578125|-12.335180282592773|-29.406494140625
7|a grey chair facing backwards|-36.42599868774414|-33.80244064331055|-37.35884094238281|-33.86061477661133|-37.73726272583008|-16.27392578125|-35.463043212890625
8|a grey fan facing forwards|-35.46559524536133|-33.39494705200195|-34.096923828125|-30.478580474853516|-31.715036392211914|-11.506952285766602|-26.482358932495117
9|a grey fan facing to the left|-38.47164535522461|-36.83699035644531|-37.72154235839844|-34.649417877197266|-36.11430358886719|-14.798661231994629|-32.429744720458984
10|a grey fan|-34.71812057495117|-32.86659240722656|-33.27100372314453|-29.28507423400879|-31.20565414428711|-11.076423645019531|-26.066009521484375
11|a grey fan facing backwards|-38.652687072753906|-36.9017333984375|-38.52833938598633|-36.46404266357422|-36.17938995361328|-15.169342041015625|-34.01853561401367
12|a green thing facing forwards|-49.43928146362305|-46.41055679321289|-45.709877014160156|-46.90094757080078|-48.605995178222656|-25.039203643798828|-46.56317138671875
13|a green thing facing to the left|-43.535987854003906|-41.93678283691406|-38.69318771362305|-41.53044509887695|-42.22978973388672|-17.11469268798828|-40.604148864746094
14|a green thing|-40.449066162109375|-39.35437774658203|-34.6298942565918|-38.124080657958984|-38.95975875854492|-14.028533935546875|-37.56151580810547
15|a green thing facing backwards|-48.239288330078125|-44.9007568359375|-46.06382751464844|-45.70192337036133|-46.66670608520508|-24.512252807617188|-44.87455368041992
16|a green chair facing forwards|-38.26106262207031|-36.90557098388672|-34.558624267578125|-38.04450225830078|-38.616851806640625|-15.293323516845703|-37.4478645324707
17|a green chair facing to the left|-31.915447235107422|-31.88819122314453|-25.836219787597656|-32.13863754272461|-32.9078483581543|-6.960014343261719|-31.52412986755371
18|a green chair|-31.210643768310547|-31.350570678710938|-24.296276092529297|-30.73557472229004|-31.24345588684082|-6.023190975189209|-29.937347412109375
19|a green chair facing backwards|-37.262168884277344|-35.348628997802734|-35.248043060302734|-37.13819122314453|-36.682350158691406|-14.264944076538086|-35.763031005859375
20|a green fan facing forwards|-41.62667465209961|-40.247215270996094|-42.405784606933594|-40.75154495239258|-38.00200653076172|-13.756453514099121|-37.51890563964844
21|a green fan facing to the left|-35.48630142211914|-34.797481536865234|-33.78262710571289|-35.03277587890625|-30.930553436279297|-4.23314905166626|-30.92987632751465
22|a green fan|-34.8394660949707|-34.17817306518555|-32.13220977783203|-33.892242431640625|-29.787752151489258|-3.3334898948669434|-30.112686157226562
23|a green fan facing backwards|-39.99384307861328|-38.59742736816406|-41.83016586303711|-39.18418884277344|-36.108585357666016|-13.145474433898926|-35.654170989990234
24|a thing facing forwards|-51.99553680419922|-46.79597473144531|-50.612937927246094|-43.7625617980957|-49.4684944152832|-27.234018325805664|-42.14186096191406
25|a thing facing to the left|-45.13704299926758|-46.174163818359375|-43.78578186035156|-51.17977523803711|-48.686580657958984|-20.510665893554688|-49.07719802856445
26|a thing|-37.29286193847656|-36.656070709228516|-37.156837463378906|-37.7913818359375|-36.47295379638672|-15.310569763183594|-36.893680572509766
27|a thing facing backwards|-49.76412582397461|-40.564369201660156|-50.732566833496094|-50.2358512878418|-43.57320022583008|-26.364511489868164|-48.779396057128906
28|a chair facing forwards|-37.77855682373047|-33.42210388183594|-37.023685455322266|-29.699615478515625|-34.82415008544922|-14.483987808227539|-30.565738677978516
29|a chair facing to the left|-29.402828216552734|-32.282737731933594|-28.884523391723633|-35.54426574707031|-34.78626251220703|-9.478105545043945|-33.316993713378906
30|a chair|-27.194488525390625|-26.763561248779297|-27.253765106201172|-28.10675048828125|-30.81282615661621|-7.987782955169678|-29.092979431152344
31|a chair facing backwards|-36.17947006225586|-27.273996353149414|-37.309608459472656|-36.95436477661133|-32.83981704711914|-12.462629318237305|-33.47922897338867
32|a fan facing forwards|-38.6704216003418|-35.850894927978516|-42.3388786315918|-35.89368438720703|-34.05047607421875|-15.331523895263672|-28.805131912231445
33|a fan facing to the left|-38.716285705566406|-34.8106575012207|-36.52640151977539|-39.91472625732422|-33.23648452758789|-7.08945369720459|-34.47996139526367
34|a fan|-35.64601135253906|-30.156997680664062|-35.14695358276367|-34.561988830566406|-26.65805435180664|-6.4280009269714355|-27.903114318847656
35|a fan facing backwards|-37.941619873046875|-31.175334930419922|-41.10845184326172|-40.57717514038086|-28.350791931152344|-14.48811149597168|-35.78572082519531
36|a blue thing facing forwards|-48.86895751953125|-45.51762008666992|-47.685340881347656|-42.208580017089844|-45.40376281738281|-22.182727813720703|-42.38385772705078
37|a blue thing facing to the left|-42.29336929321289|-44.5942268371582|-41.818111419677734|-39.66255187988281|-43.96831130981445|-19.910537719726562|-40.388450622558594
38|a blue thing|-37.154483795166016|-36.337249755859375|-37.274566650390625|-36.15449523925781|-36.14299392700195|-15.948612213134766|-36.055912017822266
39|a blue thing facing backwards|-47.31300735473633|-38.67716979980469|-46.04645538330078|-41.25821304321289|-39.01286697387695|-19.00151824951172|-39.32429122924805
40|a blue chair facing forwards|-35.066646575927734|-32.98894500732422|-37.613304138183594|-34.20546340942383|-36.153316497802734|-15.791952133178711|-35.156471252441406
41|a blue chair facing to the left|-26.288450241088867|-31.0158634185791|-31.42477035522461|-29.95382308959961|-31.111980438232422|-10.214167594909668|-30.060171127319336
42|a blue chair|-24.554296493530273|-26.382776260375977|-29.92076873779297|-28.989770889282227|-29.77707290649414|-9.246617317199707|-28.90753746032715
43|a blue chair facing backwards|-34.13982391357422|-26.5914363861084|-35.73094940185547|-32.42845916748047|-32.47236251831055|-13.013339042663574|-32.82493591308594
44|a blue fan facing forwards|-39.22506332397461|-35.27569580078125|-37.78925704956055|-33.9569091796875|-31.973581314086914|-12.665313720703125|-33.264198303222656
45|a blue fan facing to the left|-38.012046813964844|-34.1510124206543|-36.06644821166992|-32.977169036865234|-30.548826217651367|-11.14840030670166|-31.962692260742188
46|a blue fan|-35.50035858154297|-30.121206283569336|-33.47342300415039|-30.295082092285156|-25.01260757446289|-8.375716209411621|-28.6157169342041
47|a blue fan facing backwards|-36.763362884521484|-30.81462860107422|-34.94692611694336|-31.716995239257812|-26.050874710083008|-9.214963912963867|-29.540294647216797
48|a large, grey thing facing to the left|-48.613216400146484|-49.23011779785156|-46.08116149902344|-47.70235824584961|-48.668277740478516|-25.10808753967285|-47.26823043823242
49|a large, grey thing|-46.27431106567383|-44.93675231933594|-44.300880432128906|-43.52518081665039|-44.39373016357422|-23.492206573486328|-43.056053161621094
50|a large, grey thing facing backwards|-49.45673751831055|-46.35142517089844|-48.96717834472656|-47.515811920166016|-46.20418167114258|-27.535903930664062|-46.89284896850586
51|a large, grey chair facing to the left|-37.440643310546875|-39.709877014160156|-35.593448638916016|-37.76298141479492|-39.386566162109375|-16.793134689331055|-37.072471618652344
52|a large, grey chair|-36.64759826660156|-36.81727981567383|-35.10819625854492|-34.613101959228516|-37.20871353149414|-15.604052543640137|-34.66327667236328
53|a large, grey chair facing backwards|-39.006919860839844|-37.17942810058594|-38.78128433227539|-38.23422622680664|-38.88421630859375|-17.935588836669922|-37.16505432128906
54|a large, grey fan facing to the left|-41.180240631103516|-39.98356246948242|-37.39860153198242|-38.17342758178711|-37.28750228881836|-13.515129089355469|-35.84408187866211
55|a large, grey fan|-38.874141693115234|-37.48514175415039|-36.130062103271484|-34.97115707397461|-34.256797790527344|-12.879424095153809|-32.507511138916016
