|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing facing forwards|-41.11123275756836|-49.0712776184082|-41.53117370605469|-27.163488388061523|-49.515464782714844|-42.603057861328125|-28.51683807373047
1|a thing facing to the left|-49.3134765625|-48.96734619140625|-48.001094818115234|-20.675912857055664|-48.43141555786133|-48.3671760559082|-20.215707778930664
2|a thing|-37.003273010253906|-37.66355895996094|-36.28961944580078|-15.408823013305664|-37.84295654296875|-37.85650634765625|-15.672463417053223
3|a thing facing to the right|-48.668418884277344|-41.86569595336914|-47.96257019042969|-27.47089385986328|-42.70454025268555|-48.51139831542969|-27.580501556396484
4|a chair facing forwards|-33.58635711669922|-35.23120880126953|-32.47823715209961|-16.74135398864746|-35.49253845214844|-29.875673294067383|-15.064193725585938
5|a chair facing to the left|-33.538856506347656|-32.90648651123047|-32.9527473449707|-9.484911918640137|-33.41789245605469|-34.443214416503906|-6.111658573150635
6|a chair|-31.098358154296875|-29.959461212158203|-30.725879669189453|-8.633408546447754|-27.568347930908203|-29.288257598876953|-5.472939491271973
7|a chair facing to the right|-32.96194839477539|-31.034027099609375|-34.53828811645508|-14.944880485534668|-28.28618812561035|-34.91779327392578|-12.705371856689453
8|a desk facing forwards|-27.86983871459961|-35.32109832763672|-28.951330184936523|-13.779311180114746|-36.65092086791992|-33.233951568603516|-14.577841758728027
9|a desk facing to the left|-35.68924331665039|-34.26142120361328|-34.40511703491211|-6.175554275512695|-35.118553161621094|-36.34305191040039|-11.148126602172852
10|a desk|-27.119590759277344|-26.668418884277344|-27.598182678222656|-5.061233043670654|-30.879714965820312|-31.839962005615234|-8.922847747802734
11|a desk facing to the right|-34.731300354003906|-27.113224029541016|-34.26401138305664|-12.352741241455078|-32.47328186035156|-35.69835662841797|-12.605939865112305
12|a grey thing facing forwards|-48.293128967285156|-50.894962310791016|-51.009456634521484|-25.865447998046875|-49.43506622314453|-52.533634185791016|-27.03388214111328
13|a grey thing facing to the left|-44.829437255859375|-45.549224853515625|-45.357730865478516|-18.986774444580078|-43.216331481933594|-47.411216735839844|-19.177291870117188
14|a grey thing|-42.076072692871094|-42.214237213134766|-41.18812561035156|-15.558027267456055|-40.63518524169922|-44.68362808227539|-16.463851928710938
15|a grey thing facing to the right|-46.5455207824707|-47.70281982421875|-49.398719787597656|-25.170513153076172|-45.99533462524414|-49.98891067504883|-26.031064987182617
16|a grey chair facing forwards|-38.45145034790039|-40.410675048828125|-40.58082580566406|-16.06817626953125|-38.48777389526367|-41.06449890136719|-13.39853286743164
17|a grey chair facing to the left|-33.32644271850586|-34.412193298339844|-34.49102020263672|-8.782905578613281|-31.772066116333008|-35.599979400634766|-5.24791955947876
18|a grey chair|-32.777191162109375|-33.88866424560547|-33.60038757324219|-7.949710369110107|-31.297584533691406|-35.056976318359375|-4.642057418823242
19|a grey chair facing to the right|-35.860626220703125|-37.23501205444336|-37.98726272583008|-14.32354736328125|-35.367454528808594|-38.821006774902344|-11.960527420043945
20|a grey desk facing forwards|-36.21988296508789|-39.07719039916992|-37.767913818359375|-11.978689193725586|-37.704345703125|-40.5115966796875|-14.743511199951172
21|a grey desk facing to the left|-33.419734954833984|-33.340843200683594|-32.660247802734375|-4.594428539276123|-33.7921257019043|-36.8791618347168|-9.26783275604248
22|a grey desk|-32.6341552734375|-32.63747787475586|-31.30724334716797|-3.397914409637451|-32.43488311767578|-35.68696212768555|-7.628805160522461
23|a grey desk facing to the right|-35.22529602050781|-35.62152099609375|-36.390953063964844|-10.816226959228516|-35.59528732299805|-38.613521575927734|-12.073813438415527
24|a green thing facing forwards|-38.67600631713867|-48.05413818359375|-38.95176696777344|-20.501522064208984|-47.52928924560547|-40.83041763305664|-20.521240234375
25|a green thing facing to the left|-46.7004508972168|-47.150394439697266|-45.666473388671875|-22.0199031829834|-46.07516860961914|-47.287071228027344|-22.912094116210938
26|a green thing|-37.122554779052734|-37.261207580566406|-36.53215789794922|-17.288179397583008|-37.81147384643555|-38.60697555541992|-17.934295654296875
27|a green thing facing to the right|-46.506568908691406|-40.40861129760742|-45.64228439331055|-21.430255889892578|-40.807899475097656|-47.3439826965332|-23.414260864257812
28|a green chair facing forwards|-32.02705383300781|-35.81324768066406|-30.232315063476562|-10.387812614440918|-33.309532165527344|-26.933765411376953|-9.358856201171875
29|a green chair facing to the left|-34.13881301879883|-34.31446838378906|-33.91018295288086|-11.318645477294922|-32.07848358154297|-32.09051513671875|-11.89765739440918
30|a green chair|-31.048757553100586|-30.96297836303711|-29.691314697265625|-9.243278503417969|-25.958904266357422|-26.692018508911133|-8.873520851135254
31|a green chair facing to the right|-32.96929168701172|-31.65498924255371|-34.44557571411133|-11.726404190063477|-26.48224449157715|-32.03429412841797|-12.680784225463867
32|a green desk facing forwards|-24.585113525390625|-35.53291702270508|-26.41717529296875|-9.015182495117188|-34.38542175292969|-32.75693130493164|-11.029088020324707
33|a green desk facing to the left|-31.769094467163086|-33.92964553833008|-32.13698959350586|-10.752917289733887|-33.825191497802734|-36.682552337646484|-13.283535957336426
34|a green desk|-24.399995803833008|-26.653413772583008|-25.718830108642578|-7.908048629760742|-28.637409210205078|-30.264249801635742|-9.903916358947754
35|a green desk facing to the right|-31.41863250732422|-27.235431671142578|-31.801658630371094|-10.249661445617676|-30.94365119934082|-36.1297492980957|-12.645857810974121
36|a large thing facing forwards|-46.35860824584961|-49.89219665527344|-40.74834060668945|-27.170957565307617|-48.46943283081055|-42.87701416015625|-28.732526779174805
37|a large thing facing to the left|-47.613346099853516|-48.41984558105469|-47.17938995361328|-20.58868980407715|-45.92306137084961|-49.502342224121094|-20.24225425720215
38|a large thing|-42.876670837402344|-42.123111724853516|-36.930702209472656|-16.41863250732422|-42.153411865234375|-38.879478454589844|-16.74183464050293
39|a large chair facing forwards|-36.53639221191406|-37.78678512573242|-32.64338302612305|-18.134780883789062|-37.60922622680664|-29.4561767578125|-16.714000701904297
40|a large chair facing to the left|-33.59422302246094|-34.96526336669922|-32.93754959106445|-11.840774536132812|-33.57199478149414|-33.98241424560547|-8.123032569885254
41|a large chair|-32.88084030151367|-34.107940673828125|-31.445261001586914|-11.336254119873047|-32.909400939941406|-29.09739112854004|-7.707737445831299
42|a large desk facing forwards|-33.202720642089844|-36.55067825317383|-26.209386825561523|-12.634248733520508|-37.35724639892578|-33.27407455444336|-15.329850196838379
43|a large desk facing to the left|-34.752838134765625|-35.10816955566406|-31.591753005981445|-5.550470352172852|-35.54240798950195|-36.61289978027344|-11.826796531677246
44|a large desk|-32.34837341308594|-31.814287185668945|-25.37317657470703|-4.714843273162842|-34.31418228149414|-32.3642463684082|-10.858896255493164
45|a large, grey thing facing forwards|-51.281654357910156|-51.65397644042969|-53.91416931152344|-27.20248031616211|-52.2005729675293|-53.92036819458008|-27.094255447387695
46|a large, grey thing facing to the left|-45.96392059326172|-45.49890899658203|-47.50222396850586|-19.002681732177734|-44.70952224731445|-48.06065368652344|-17.25809097290039
47|a large, grey thing|-44.456947326660156|-43.96337127685547|-45.83109664916992|-17.90235137939453|-43.552738189697266|-46.94066619873047|-16.540599822998047
48|a large, grey chair facing forwards|-38.97817611694336|-40.780357360839844|-43.39434814453125|-15.872591972351074|-39.66086196899414|-41.22494125366211|-12.929277420043945
49|a large, grey chair facing to the left|-31.88546371459961|-33.163211822509766|-35.93555450439453|-7.676816463470459|-30.277551651000977|-34.089385986328125|-0.2687503695487976
50|a large, grey chair|-31.761432647705078|-33.04774856567383|-35.73582458496094|-7.425858497619629|-30.198963165283203|-33.956024169921875|-0.18998026847839355
51|a large, grey desk facing forwards|-37.509883880615234|-37.8431510925293|-38.9933967590332|-11.894572257995605|-38.67273712158203|-40.480587005615234|-11.591364860534668
52|a large, grey desk facing to the left|-32.185359954833984|-30.637420654296875|-31.353775024414062|-1.2402935028076172|-32.99905014038086|-36.07774353027344|-5.760164260864258
53|a large, grey desk|-32.013458251953125|-30.48837661743164|-30.927871704101562|-0.5816827416419983|-32.66454315185547|-35.75686264038086|-5.4559526443481445
54|a large, green thing facing forwards|-43.930965423583984|-47.899024963378906|-39.72265625|-22.109750747680664|-43.53522872924805|-40.486083984375|-24.05673599243164
55|a large, green thing facing to the left|-47.373748779296875|-47.049591064453125|-46.65421676635742|-24.358076095581055|-47.021385192871094|-47.0535888671875|-27.813339233398438
56|a large, green thing|-43.157875061035156|-42.08131408691406|-38.8694953918457|-20.724952697753906|-42.38679504394531|-39.65032196044922|-23.271236419677734
57|a large, green chair facing forwards|-30.90538787841797|-32.73801040649414|-31.0128231048584|-10.038969039916992|-28.291162490844727|-22.62841796875|-10.079769134521484
58|a large, green chair facing to the left|-33.837032318115234|-35.480445861816406|-36.43745803833008|-13.413372993469238|-33.753604888916016|-30.806442260742188|-15.536416053771973
59|a large, green chair|-30.777921676635742|-32.47871017456055|-30.87270736694336|-9.865455627441406|-28.222604751586914|-22.56940460205078|-10.007340431213379
60|a large, green desk facing forwards|-30.146032333374023|-34.57049560546875|-21.934438705444336|-7.190399169921875|-32.66306686401367|-29.873258590698242|-13.185321807861328
61|a large, green desk facing to the left|-33.73326110839844|-33.79753494262695|-30.826536178588867|-10.6881685256958|-35.6314811706543|-35.004127502441406|-16.573612213134766
62|a large, green desk|-30.02276611328125|-28.35626983642578|-21.7025089263916|-6.994479656219482|-32.342655181884766|-29.265087127685547|-12.982583045959473
63|a small thing facing forwards|-39.91564178466797|-48.741539001464844|-43.51944351196289|-24.583446502685547|-49.196266174316406|-47.307579040527344|-26.901500701904297
64|a small thing|-36.07187271118164|-37.422813415527344|-38.91233444213867|-18.666362762451172|-36.916778564453125|-42.4117431640625|-19.988677978515625
65|a small thing facing to the right|-46.758121490478516|-42.02165603637695|-45.873565673828125|-23.812829971313477|-41.70728302001953|-48.21497344970703|-24.927043914794922
66|a small chair|-31.817195892333984|-32.715248107910156|-32.777259826660156|-11.568498611450195|-28.38442611694336|-35.00403594970703|-12.577423095703125
67|a small chair facing to the right|-32.73748016357422|-33.378082275390625|-34.26032257080078|-13.221020698547363|-28.915193557739258|-36.11879348754883|-13.786046028137207
68|a small desk facing forwards|-25.40278434753418|-35.23593521118164|-31.255615234375|-11.734148979187012|-32.7874755859375|-36.015098571777344|-13.998464584350586
69|a small desk|-24.949899673461914|-26.975318908691406|-29.88870620727539|-10.089910507202148|-30.64504623413086|-34.67940139770508|-12.508323669433594
70|a small desk facing to the right|-31.739070892333984|-27.5212459564209|-33.4182243347168|-12.00156021118164|-32.178951263427734|-36.98847198486328|-15.065783500671387
71|a small, grey thing facing forwards|-46.46586608886719|-48.75108337402344|-49.55807876586914|-28.013280868530273|-47.672489166259766|-51.72381591796875|-29.543275833129883
72|a small, grey thing|-44.662803649902344|-43.395240783691406|-45.249534606933594|-21.990684509277344|-43.04404067993164|-47.56492233276367|-23.489547729492188
73|a small, grey thing facing to the right|-47.38954162597656|-44.89906692504883|-48.47541809082031|-25.677318572998047|-44.81803894042969|-50.611358642578125|-27.028955459594727
74|a small, grey chair|-35.06633758544922|-33.96205139160156|-35.11489486694336|-12.61880874633789|-32.7559928894043|-37.393165588378906|-12.656991958618164
75|a small, grey chair facing to the right|-36.98490905761719|-35.073246002197266|-36.906124114990234|-14.861351013183594|-34.117393493652344|-39.02174758911133|-14.854162216186523
76|a small, grey desk facing forwards|-34.65797805786133|-37.619178771972656|-36.949066162109375|-14.468170166015625|-35.823402404785156|-39.75457763671875|-15.987869262695312
77|a small, grey desk|-33.653934478759766|-32.242156982421875|-34.505245208740234|-10.435140609741211|-33.67726516723633|-37.682228088378906|-13.723949432373047
78|a small, grey desk facing to the right|-35.36932373046875|-32.693939208984375|-36.178001403808594|-12.279267311096191|-34.978458404541016|-39.21651840209961|-15.147269248962402
79|a small, green thing facing forwards|-38.433929443359375|-48.1365966796875|-42.784908294677734|-22.097126007080078|-46.17718505859375|-45.47197723388672|-22.934864044189453
80|a small, green thing|-37.440956115722656|-38.76092529296875|-41.09400939941406|-19.610862731933594|-37.23316955566406|-43.72412109375|-20.514436721801758
81|a small, green thing facing to the right|-45.680152893066406|-39.964454650878906|-45.86983871459961|-22.691633224487305|-38.39580154418945|-46.73063278198242|-22.82929229736328
82|a small, green chair|-30.37191390991211|-30.912595748901367|-33.2786865234375|-11.004022598266602|-21.053966522216797|-31.739675521850586|-10.21226692199707
83|a small, green chair facing to the right|-30.704174041748047|-31.076793670654297|-33.69099426269531|-11.372272491455078|-21.169355392456055|-32.113773345947266|-10.35732650756836
84|a small, green desk facing forwards|-21.388710021972656|-32.545475006103516|-28.00432014465332|-8.027864456176758|-29.910236358642578|-32.52490234375|-9.344276428222656
85|a small, green desk|-21.28829002380371|-21.359865188598633|-27.684532165527344|-7.480916500091553|-26.595924377441406|-31.961820602416992|-8.95916748046875
86|a small, green desk facing to the right|-29.70482063293457|-21.446889877319336|-31.399709701538086|-8.999619483947754|-26.955371856689453|-33.51548385620117|-10.899214744567871
