|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-39.108943939208984|-44.859588623046875|-20.550579071044922|-42.907161712646484|-20.883060455322266|-42.02853775024414|-22.773723602294922
1|a grey thing facing to the left|-50.59453582763672|-52.31748580932617|-27.02969741821289|-48.01399612426758|-26.625768661499023|-47.3234748840332|-27.540773391723633
2|a grey thing|-36.807273864746094|-42.395999908447266|-18.102453231811523|-40.71228790283203|-18.58477783203125|-39.71979522705078|-20.35770034790039
3|a grey thing facing backwards|-47.088504791259766|-51.06644821166992|-25.163021087646484|-47.396034240722656|-25.7626953125|-46.31485366821289|-26.94542121887207
4|a grey fan facing forwards|-39.52583312988281|-44.25814437866211|-20.7607364654541|-43.25801467895508|-15.159854888916016|-36.187347412109375|-16.96504020690918
5|a grey fan facing to the left|-42.91929244995117|-46.31934356689453|-22.79678726196289|-43.24909973144531|-18.770978927612305|-39.55272674560547|-17.730283737182617
6|a grey fan|-37.679630279541016|-42.43620300292969|-18.724336624145508|-40.85422134399414|-13.947308540344238|-34.98090744018555|-15.152538299560547
7|a grey fan facing backwards|-42.087615966796875|-44.67732238769531|-20.44807243347168|-43.922672271728516|-18.027795791625977|-36.840179443359375|-18.48129653930664
8|a grey desk facing forwards|-24.20928192138672|-34.78229522705078|-11.505708694458008|-33.64380645751953|-11.93851089477539|-33.16107177734375|-14.017417907714844
9|a grey desk facing to the left|-36.16703796386719|-41.81548309326172|-18.539684295654297|-39.778873443603516|-18.45918083190918|-39.78013229370117|-20.26801872253418
10|a grey desk|-23.164409637451172|-32.758785247802734|-9.247369766235352|-31.625574111938477|-9.903197288513184|-31.496191024780273|-11.80155086517334
11|a grey desk facing backwards|-34.149497985839844|-41.816802978515625|-18.350616455078125|-39.79552459716797|-18.57126808166504|-39.78607940673828|-20.26356315612793
12|a red thing facing forwards|-48.858551025390625|-48.387237548828125|-23.308040618896484|-47.39204788208008|-27.049776077270508|-45.45743942260742|-28.056697845458984
13|a red thing facing to the left|-49.359580993652344|-49.78242874145508|-24.607521057128906|-47.80622863769531|-27.72708511352539|-45.5579719543457|-27.720582962036133
14|a red thing|-42.22365951538086|-43.39603042602539|-14.426118850708008|-41.82012939453125|-20.737045288085938|-37.156917572021484|-21.43256378173828
