|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.579483032226562|-20.10242462158203|-21.8170108795166|-39.49396896362305|-21.927562713623047|-44.034481048583984|-38.44809341430664
1|a grey thing facing to the left|-25.19535255432129|-23.506444931030273|-24.886837005615234|-46.674095153808594|-26.814952850341797|-46.540679931640625|-45.92470932006836
2|a grey thing|-20.16143798828125|-18.147483825683594|-19.312969207763672|-37.27631759643555|-20.148488998413086|-42.066566467285156|-37.239967346191406
3|a grey thing facing backwards|-24.502973556518555|-21.137393951416016|-24.80245018005371|-46.067501068115234|-25.800567626953125|-46.28560256958008|-45.43378448486328
4|a grey chair facing forwards|-11.782400131225586|-10.373220443725586|-11.833420753479004|-26.46245574951172|-13.709628105163574|-35.640594482421875|-30.319318771362305
5|a grey chair facing to the left|-14.398107528686523|-13.261117935180664|-15.045318603515625|-32.17424774169922|-16.799663543701172|-37.843475341796875|-34.695106506347656
6|a grey chair|-10.883997917175293|-9.740854263305664|-10.443243980407715|-25.77403450012207|-12.476594924926758|-34.24533462524414|-29.406494140625
7|a grey chair facing backwards|-14.498260498046875|-11.837596893310547|-15.78071403503418|-33.86061477661133|-16.34859275817871|-38.184078216552734|-35.463043212890625
8|a grey fan facing forwards|-13.537861824035645|-11.430103302001953|-12.518797874450684|-30.478580474853516|-10.326363563537598|-33.41710662841797|-26.482358932495117
9|a grey fan facing to the left|-16.543912887573242|-14.87214469909668|-16.143415451049805|-34.649417877197266|-14.725629806518555|-36.70881652832031|-32.429744720458984
10|a grey fan|-12.790386199951172|-10.90174674987793|-11.692876815795898|-29.28507423400879|-9.81698226928711|-32.98657989501953|-26.066009521484375
11|a grey fan facing backwards|-16.72495460510254|-14.936887741088867|-16.950210571289062|-36.46404266357422|-14.790716171264648|-37.079498291015625|-34.01853561401367
12|a green thing facing forwards|-27.511550903320312|-24.44571304321289|-24.131750106811523|-46.90094757080078|-27.217327117919922|-46.94935989379883|-46.56317138671875
13|a green thing facing to the left|-21.608257293701172|-19.971939086914062|-17.115060806274414|-41.53044509887695|-20.841121673583984|-39.02484893798828|-40.604148864746094
14|a green thing|-18.52133560180664|-17.38953399658203|-13.051769256591797|-38.124080657958984|-17.571086883544922|-35.938690185546875|-37.56151580810547
15|a green thing facing backwards|-26.31155776977539|-22.935914993286133|-24.485698699951172|-45.70192337036133|-25.278038024902344|-46.42240905761719|-44.87455368041992
16|a green chair facing forwards|-16.333328247070312|-14.940730094909668|-12.980499267578125|-38.04450225830078|-17.228179931640625|-37.2034797668457|-37.4478645324707
17|a green chair facing to the left|-9.987715721130371|-9.923351287841797|-4.258095741271973|-32.13863754272461|-11.51917839050293|-28.870168685913086|-31.52412986755371
18|a green chair|-9.28291130065918|-9.385727882385254|-2.7181520462036133|-30.73557472229004|-9.85478401184082|-27.933347702026367|-29.937347412109375
19|a green chair facing backwards|-15.334434509277344|-13.383788108825684|-13.669919967651367|-37.13819122314453|-15.293678283691406|-36.17510223388672|-35.763031005859375
20|a green fan facing forwards|-19.698942184448242|-18.282373428344727|-20.82765769958496|-40.75154495239258|-16.61333465576172|-35.66661071777344|-37.51890563964844
21|a green fan facing to the left|-13.558571815490723|-12.832639694213867|-12.204501152038574|-35.03277587890625|-9.541878700256348|-26.1433048248291|-30.92987632751465
22|a green fan|-12.911733627319336|-12.21333122253418|-10.554083824157715|-33.892242431640625|-8.399080276489258|-25.2436466217041|-30.112686157226562
23|a green fan facing backwards|-18.066110610961914|-16.632587432861328|-20.252038955688477|-39.18418884277344|-14.719913482666016|-35.05562973022461|-35.654170989990234
24|a thing facing forwards|-30.067800521850586|-24.831127166748047|-29.034812927246094|-43.7625617980957|-28.07982063293457|-49.14417266845703|-42.14186096191406
25|a thing facing to the left|-23.209306716918945|-24.209320068359375|-22.207656860351562|-51.17977523803711|-27.297908782958984|-42.42081832885742|-49.07719802856445
26|a thing|-15.36512565612793|-14.691226959228516|-15.578712463378906|-37.7913818359375|-15.084281921386719|-37.220726013183594|-36.893680572509766
27|a thing facing backwards|-27.836389541625977|-18.599523544311523|-29.154441833496094|-50.2358512878418|-22.184528350830078|-48.27466583251953|-48.779396057128906
28|a chair facing forwards|-15.850824356079102|-11.457259178161621|-15.445560455322266|-29.699615478515625|-13.435480117797852|-36.39414596557617|-30.565738677978516
29|a chair facing to the left|-7.47509241104126|-10.317890167236328|-7.306396961212158|-35.54426574707031|-13.397589683532715|-31.388261795043945|-33.316993713378906
30|a chair|-5.266754627227783|-4.7987165451049805|-5.67564058303833|-28.10675048828125|-9.424155235290527|-29.897939682006836|-29.092979431152344
31|a chair facing backwards|-14.251736640930176|-5.309151649475098|-15.731483459472656|-36.95436477661133|-11.451147079467773|-34.37278366088867|-33.47922897338867
32|a fan facing forwards|-16.74268913269043|-13.886053085327148|-20.760751724243164|-35.89368438720703|-12.661802291870117|-37.24168014526367|-28.805131912231445
33|a fan facing to the left|-16.78855323791504|-12.84581184387207|-14.948274612426758|-39.91472625732422|-11.847810745239258|-28.999610900878906|-34.47996139526367
34|a fan|-13.718278884887695|-8.192154884338379|-13.568826675415039|-34.561988830566406|-5.269382953643799|-28.338157653808594|-27.903114318847656
35|a fan facing backwards|-16.013887405395508|-9.210491180419922|-19.530324935913086|-40.57717514038086|-6.962120532989502|-36.39826965332031|-35.78572082519531
36|a blue thing facing forwards|-26.94122314453125|-23.552776336669922|-26.107221603393555|-42.208580017089844|-24.015094757080078|-44.0928840637207|-42.38385772705078
37|a blue thing facing to the left|-20.365633010864258|-22.629383087158203|-20.239988327026367|-39.66255187988281|-22.579641342163086|-41.82069778442383|-40.388450622558594
38|a blue thing|-15.226749420166016|-14.372406005859375|-15.696443557739258|-36.15449523925781|-14.754323959350586|-37.858768463134766|-36.055912017822266
39|a blue thing facing backwards|-25.385272979736328|-16.712326049804688|-24.468334197998047|-41.25821304321289|-17.624195098876953|-40.91167449951172|-39.32429122924805
40|a blue chair facing forwards|-13.13891315460205|-11.024101257324219|-16.035179138183594|-34.20546340942383|-14.764644622802734|-37.702110290527344|-35.156471252441406
41|a blue chair facing to the left|-4.360714912414551|-9.051017761230469|-9.846643447875977|-29.95382308959961|-9.723309516906738|-32.124324798583984|-30.060171127319336
42|a blue chair|-2.6265623569488525|-4.417930603027344|-8.342642784118652|-28.989770889282227|-8.388401985168457|-31.156774520874023|-28.90753746032715
43|a blue chair facing backwards|-12.212091445922852|-4.626590728759766|-14.152823448181152|-32.42845916748047|-11.08369255065918|-34.92349624633789|-32.82493591308594
44|a blue fan facing forwards|-17.29732894897461|-13.31085205078125|-16.211132049560547|-33.9569091796875|-10.584911346435547|-34.575469970703125|-33.264198303222656
45|a blue fan facing to the left|-16.08431625366211|-12.186166763305664|-14.488319396972656|-32.977169036865234|-9.16015625|-33.05855941772461|-31.962692260742188
46|a blue fan|-13.572626113891602|-8.156360626220703|-11.895296096801758|-30.295082092285156|-3.623936653137207|-30.285873413085938|-28.6157169342041
47|a blue fan facing backwards|-14.835630416870117|-8.849784851074219|-13.368800163269043|-31.716995239257812|-4.662204265594482|-31.125120162963867|-29.540294647216797
48|a large, grey thing facing to the left|-26.68548011779785|-27.26527214050293|-24.50303840637207|-47.70235824584961|-27.279605865478516|-47.01824188232422|-47.26823043823242
49|a large, grey thing|-24.346576690673828|-22.971906661987305|-22.722753524780273|-43.52518081665039|-23.00506019592285|-45.40236282348633|-43.056053161621094
50|a large, grey thing facing backwards|-27.529001235961914|-24.386581420898438|-27.389053344726562|-47.515811920166016|-24.815507888793945|-49.44606018066406|-46.89284896850586
51|a large, grey chair facing to the left|-15.512911796569824|-17.745031356811523|-14.015321731567383|-37.76298141479492|-17.997892379760742|-38.70328903198242|-37.072471618652344
52|a large, grey chair|-14.719864845275879|-14.852434158325195|-13.530070304870605|-34.613101959228516|-15.820042610168457|-37.51420593261719|-34.66327667236328
53|a large, grey chair facing backwards|-17.079185485839844|-15.21458625793457|-17.203157424926758|-38.23422622680664|-17.495542526245117|-39.845741271972656|-37.16505432128906
54|a large, grey fan facing to the left|-19.252506256103516|-18.01871681213379|-15.820473670959473|-38.17342758178711|-15.89883041381836|-35.425289154052734|-35.84408187866211
55|a large, grey fan|-16.946407318115234|-15.520296096801758|-14.551936149597168|-34.97115707397461|-12.86812686920166|-34.789581298828125|-32.507511138916016
