|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-22.579483032226562|-42.06726837158203|-21.8170108795166|-17.974435806274414|-43.31623458862305|-22.12432861328125|-17.116060256958008
1|a grey thing facing to the left|-25.19535255432129|-45.47128677368164|-24.886837005615234|-25.15456199645996|-48.203617095947266|-24.63052749633789|-24.592674255371094
2|a grey thing|-20.16143798828125|-40.112327575683594|-19.312969207763672|-15.75678825378418|-41.53715896606445|-20.15641212463379|-15.907934188842773
3|a grey thing facing backwards|-24.502973556518555|-43.102237701416016|-24.80245018005371|-24.547969818115234|-47.189239501953125|-24.375450134277344|-24.101749420166016
4|a grey chair facing forwards|-11.782400131225586|-32.33806610107422|-11.833420753479004|-4.942923545837402|-35.098297119140625|-13.730441093444824|-8.987289428710938
5|a grey chair facing to the left|-14.398107528686523|-35.2259635925293|-15.045318603515625|-10.654717445373535|-38.188331604003906|-15.93332576751709|-13.363073348999023
6|a grey chair|-10.883997917175293|-31.705698013305664|-10.443243980407715|-4.25450325012207|-33.865264892578125|-12.335180282592773|-8.074462890625
7|a grey chair facing backwards|-14.498260498046875|-33.80244064331055|-15.78071403503418|-12.341082572937012|-37.73726272583008|-16.27392578125|-14.131013870239258
8|a grey fan facing forwards|-13.537861824035645|-33.39494705200195|-12.518797874450684|-8.959049224853516|-31.715036392211914|-11.506952285766602|-5.150326728820801
9|a grey fan facing to the left|-16.543912887573242|-36.83699035644531|-16.143415451049805|-13.129887580871582|-36.11430358886719|-14.798661231994629|-11.097713470458984
10|a grey fan|-12.790386199951172|-32.86659240722656|-11.692876815795898|-7.765542984008789|-31.20565414428711|-11.076423645019531|-4.733978271484375
11|a grey fan facing backwards|-16.72495460510254|-36.9017333984375|-16.950210571289062|-14.944511413574219|-36.17938995361328|-15.169342041015625|-12.686503410339355
12|a green thing facing forwards|-27.511550903320312|-46.41055679321289|-24.131750106811523|-25.38141632080078|-48.605995178222656|-25.039203643798828|-25.23114013671875
13|a green thing facing to the left|-21.608257293701172|-41.93678283691406|-17.115060806274414|-20.010913848876953|-42.22978973388672|-17.11469268798828|-19.272123336791992
14|a green thing|-18.52133560180664|-39.35437774658203|-13.051769256591797|-16.604549407958984|-38.95975875854492|-14.028533935546875|-16.2294864654541
15|a green thing facing backwards|-26.31155776977539|-44.9007568359375|-24.485698699951172|-24.182392120361328|-46.66670608520508|-24.512252807617188|-23.542522430419922
16|a green chair facing forwards|-16.333328247070312|-36.90557098388672|-12.980499267578125|-16.524967193603516|-38.616851806640625|-15.293323516845703|-16.115833282470703
17|a green chair facing to the left|-9.987715721130371|-31.88819122314453|-4.258095741271973|-10.619101524353027|-32.9078483581543|-6.960014343261719|-10.192097663879395
18|a green chair|-9.28291130065918|-31.350570678710938|-2.7181520462036133|-9.216042518615723|-31.24345588684082|-6.023190975189209|-8.605315208435059
19|a green chair facing backwards|-15.334434509277344|-35.348628997802734|-13.669919967651367|-15.618658065795898|-36.682350158691406|-14.264944076538086|-14.431000709533691
20|a green fan facing forwards|-19.698942184448242|-40.247215270996094|-20.82765769958496|-19.232009887695312|-38.00200653076172|-13.756453514099121|-16.186872482299805
21|a green fan facing to the left|-13.558571815490723|-34.797481536865234|-12.204501152038574|-13.513242721557617|-30.930553436279297|-4.23314905166626|-9.597844123840332
22|a green fan|-12.911733627319336|-34.17817306518555|-10.554083824157715|-12.372708320617676|-29.787752151489258|-3.3334898948669434|-8.780653953552246
23|a green fan facing backwards|-18.066110610961914|-38.59742736816406|-20.252038955688477|-17.664653778076172|-36.108585357666016|-13.145474433898926|-14.322135925292969
24|a thing facing forwards|-30.067800521850586|-46.79597473144531|-29.034812927246094|-22.24302864074707|-49.4684944152832|-27.234018325805664|-20.809829711914062
25|a thing facing to the left|-23.209306716918945|-46.174163818359375|-22.207656860351562|-29.660240173339844|-48.686580657958984|-20.510665893554688|-27.745162963867188
26|a thing|-15.36512565612793|-36.656070709228516|-15.578712463378906|-16.271852493286133|-36.47295379638672|-15.310569763183594|-15.56164836883545
27|a thing facing backwards|-27.836389541625977|-40.564369201660156|-29.154441833496094|-28.716318130493164|-43.57320022583008|-26.364511489868164|-27.447364807128906
28|a chair facing forwards|-15.850824356079102|-33.42210388183594|-15.445560455322266|-8.180084228515625|-34.82415008544922|-14.483987808227539|-9.2337064743042
29|a chair facing to the left|-7.47509241104126|-32.282737731933594|-7.306396961212158|-14.02473258972168|-34.78626251220703|-9.478105545043945|-11.984959602355957
30|a chair|-5.266754627227783|-26.763561248779297|-5.67564058303833|-6.587220668792725|-30.81282615661621|-7.987782955169678|-7.7609477043151855
31|a chair facing backwards|-14.251736640930176|-27.273996353149414|-15.731483459472656|-15.434833526611328|-32.83981704711914|-12.462629318237305|-12.147195816040039
32|a fan facing forwards|-16.74268913269043|-35.850894927978516|-20.760751724243164|-14.37415599822998|-34.05047607421875|-15.331523895263672|-7.473099708557129
33|a fan facing to the left|-16.78855323791504|-34.8106575012207|-14.948274612426758|-18.395198822021484|-33.23648452758789|-7.08945369720459|-13.147928237915039
34|a fan|-13.718278884887695|-30.156997680664062|-13.568826675415039|-13.042459487915039|-26.65805435180664|-6.4280009269714355|-6.571082592010498
35|a fan facing backwards|-16.013887405395508|-31.175334930419922|-19.530324935913086|-19.057647705078125|-28.350791931152344|-14.48811149597168|-14.453690528869629
36|a blue thing facing forwards|-26.94122314453125|-45.51762008666992|-26.107221603393555|-20.68905258178711|-45.40376281738281|-22.182727813720703|-21.05182456970215
37|a blue thing facing to the left|-20.365633010864258|-44.5942268371582|-20.239988327026367|-18.143022537231445|-43.96831130981445|-19.910537719726562|-19.05642318725586
38|a blue thing|-15.226749420166016|-36.337249755859375|-15.696443557739258|-14.634963989257812|-36.14299392700195|-15.948612213134766|-14.723880767822266
39|a blue thing facing backwards|-25.385272979736328|-38.67716979980469|-24.468334197998047|-19.738683700561523|-39.01286697387695|-19.00151824951172|-17.992258071899414
40|a blue chair facing forwards|-13.13891315460205|-32.98894500732422|-16.035179138183594|-12.685934066772461|-36.153316497802734|-15.791952133178711|-13.824440002441406
41|a blue chair facing to the left|-4.360714912414551|-31.0158634185791|-9.846643447875977|-8.434292793273926|-31.111980438232422|-10.214167594909668|-8.728137969970703
42|a blue chair|-2.6265623569488525|-26.382776260375977|-8.342642784118652|-7.470239162445068|-29.77707290649414|-9.246617317199707|-7.575505256652832
43|a blue chair facing backwards|-12.212091445922852|-26.5914363861084|-14.152823448181152|-10.908927917480469|-32.47236251831055|-13.013339042663574|-11.492903709411621
44|a blue fan facing forwards|-17.29732894897461|-35.27569580078125|-16.211132049560547|-12.437376022338867|-31.973581314086914|-12.665313720703125|-11.932168960571289
45|a blue fan facing to the left|-16.08431625366211|-34.1510124206543|-14.488319396972656|-11.457636833190918|-30.548826217651367|-11.14840030670166|-10.630661010742188
46|a blue fan|-13.572626113891602|-30.121206283569336|-11.895296096801758|-8.775550842285156|-25.01260757446289|-8.375716209411621|-7.283684730529785
47|a blue fan facing backwards|-14.835630416870117|-30.81462860107422|-13.368800163269043|-10.19746208190918|-26.050874710083008|-9.214963912963867|-8.208263397216797
48|a large, grey thing facing to the left|-26.68548011779785|-49.23011779785156|-24.50303840637207|-26.182825088500977|-48.668277740478516|-25.10808753967285|-25.93619728088379
49|a large, grey thing|-24.346576690673828|-44.93675231933594|-22.722753524780273|-22.00564956665039|-44.39373016357422|-23.492206573486328|-21.724018096923828
50|a large, grey thing facing backwards|-27.529001235961914|-46.35142517089844|-27.389053344726562|-25.996278762817383|-46.20418167114258|-27.535903930664062|-25.560813903808594
51|a large, grey chair facing to the left|-15.512911796569824|-39.709877014160156|-14.015321731567383|-16.24344825744629|-39.386566162109375|-16.793134689331055|-15.740439414978027
52|a large, grey chair|-14.719864845275879|-36.81727981567383|-13.530070304870605|-13.093570709228516|-37.20871353149414|-15.604052543640137|-13.331245422363281
53|a large, grey chair facing backwards|-17.079185485839844|-37.17942810058594|-17.203157424926758|-16.71469497680664|-38.88421630859375|-17.935588836669922|-15.833023071289062
54|a large, grey fan facing to the left|-19.252506256103516|-39.98356246948242|-15.820473670959473|-16.653898239135742|-37.28750228881836|-13.515129089355469|-14.512051582336426
55|a large, grey fan|-16.946407318115234|-37.48514175415039|-14.551936149597168|-13.45162582397461|-34.256797790527344|-12.879424095153809|-11.175479888916016
56|a large, grey fan facing backwards|-19.269676208496094|-39.22443771362305|-17.201107025146484|-16.76585578918457|-35.96729278564453|-16.150285720825195|-14.667407035827637
57|a large, green thing facing to the left|-25.916501998901367|-46.875450134277344|-16.11751937866211|-20.757301330566406|-45.0351676940918|-17.34754753112793|-19.015642166137695
58|a large, green thing|-24.650774002075195|-45.86144256591797|-15.072766304016113|-18.97039031982422|-43.70899963378906|-16.353330612182617|-17.825515747070312
59|a large, green thing facing backwards|-32.344993591308594|-50.76670837402344|-25.61472511291504|-26.390792846679688|-50.00645446777344|-26.21540069580078|-24.73430061340332
60|a large, green chair facing to the left|-12.153952598571777|-34.24687957763672|-0.7783682346343994|-7.633667469024658|-33.918182373046875|-6.376564979553223|-6.6751203536987305
61|a large, green chair|-12.031305313110352|-34.10960388183594|-0.6250277757644653|-7.419358730316162|-33.52457046508789|-6.198771953582764|-6.4413042068481445
62|a large, green chair facing backwards|-18.40483283996582|-38.41986083984375|-11.873884201049805|-14.544647216796875|-38.474369049072266|-12.440862655639648|-12.496227264404297
63|a large, green fan facing to the left|-17.430830001831055|-37.44247817993164|-8.699731826782227|-12.137972831726074|-31.982505798339844|-0.7847907543182373|-4.971541404724121
64|a large, green fan|-17.19761085510254|-37.245849609375|-8.318230628967285|-11.788690567016602|-31.703392028808594|-0.6477810740470886|-4.82997989654541
65|a large, green fan facing backwards|-21.885494232177734|-41.088035583496094|-16.340600967407227|-17.48880958557129|-37.442962646484375|-9.839232444763184|-11.724504470825195
66|a large thing facing to the left|-21.746633529663086|-46.76479721069336|-21.755870819091797|-22.82421112060547|-48.36806106567383|-20.71038055419922|-24.26517105102539
67|a large thing|-15.415865898132324|-37.431488037109375|-16.622922897338867|-18.069107055664062|-36.73588562011719|-16.491558074951172|-17.853618621826172
68|a large thing facing backwards|-25.809608459472656|-41.458717346191406|-29.337249755859375|-24.39446258544922|-43.34449005126953|-27.27887725830078|-23.472593307495117
69|a large chair facing to the left|-6.796781539916992|-33.05771255493164|-7.230427265167236|-11.061690330505371|-34.999656677246094|-11.471793174743652|-12.143980026245117
70|a large chair|-5.2601423263549805|-28.61466407775879|-5.991003036499023|-9.366737365722656|-32.102073669433594|-10.579315185546875|-10.28272533416748
71|a large chair facing backwards|-12.48788070678711|-29.134235382080078|-14.593769073486328|-12.515256881713867|-33.09760665893555|-14.336554527282715|-12.638163566589355
72|a large fan facing to the left|-16.868913650512695|-35.193599700927734|-14.402270317077637|-13.091534614562988|-31.922107696533203|-6.480662822723389|-10.028900146484375
73|a large fan|-14.8699312210083|-31.7459716796875|-13.74947452545166|-11.313488006591797|-26.60028839111328|-6.087129592895508|-8.16818904876709
74|a large fan facing backwards|-16.062746047973633|-32.272071838378906|-18.551307678222656|-13.376978874206543|-27.336824417114258|-13.527000427246094|-9.870549201965332
75|a large, blue thing facing to the left|-18.223812103271484|-42.144195556640625|-20.641698837280273|-19.847721099853516|-43.493656158447266|-23.93480110168457|-20.32512664794922
76|a large, blue thing|-16.152957916259766|-36.62103271484375|-18.579833984375|-17.717021942138672|-37.091861724853516|-20.957691192626953|-16.698726654052734
77|a large, blue thing facing backwards|-25.029407501220703|-37.43543243408203|-23.739036560058594|-22.50255012512207|-38.57581329345703|-22.931198120117188|-18.717906951904297
78|a large, blue chair facing to the left|-0.7814275026321411|-29.446210861206055|-7.889966011047363|-6.138458728790283|-29.581954956054688|-10.977092742919922|-5.738343715667725
79|a large, blue chair|-0.599647045135498|-22.027368545532227|-7.677433967590332|-5.943717956542969|-28.86501693725586|-10.758136749267578|-5.547640800476074
80|a large, blue chair facing backwards|-9.132830619812012|-22.052745819091797|-11.382022857666016|-9.453829765319824|-30.02753257751465|-13.642611503601074|-9.07058334350586
81|a large, blue fan facing to the left|-12.165528297424316|-32.16358184814453|-13.110310554504395|-12.490056037902832|-29.164859771728516|-11.943801879882812|-10.10144329071045
82|a large, blue fan|-10.23884105682373|-27.939645767211914|-11.349995613098145|-9.101686477661133|-21.87940216064453|-9.149564743041992|-5.05660343170166
83|a large, blue fan facing backwards|-10.937434196472168|-28.25020408630371|-12.005576133728027|-9.624917030334473|-22.2951717376709|-9.526995658874512|-5.249113082885742
84|a small, grey thing facing forwards|-22.6940860748291|-41.69984436035156|-20.923494338989258|-16.90812110900879|-40.61714553833008|-21.077138900756836|-16.39650535583496
85|a small, grey thing|-21.180835723876953|-40.558380126953125|-19.419864654541016|-15.938131332397461|-39.53602600097656|-19.809541702270508|-15.729557037353516
86|a small, grey chair facing forwards|-10.034951210021973|-29.1129093170166|-8.761438369750977|-0.9430711269378662|-30.21593475341797|-9.85949993133545|-6.109696388244629
87|a small, grey chair|-9.797320365905762|-28.91901206970215|-8.45879077911377|-0.6894012689590454|-29.93708610534668|-9.546086311340332|-5.831059455871582
88|a small, grey fan facing forwards|-10.016977310180664|-30.05018424987793|-9.456900596618652|-5.090643882751465|-27.15205955505371|-8.352102279663086|-0.521525502204895
89|a small, grey fan|-9.765986442565918|-29.88526153564453|-9.175665855407715|-4.633765697479248|-27.02393913269043|-8.206402778625488|-0.43305855989456177
90|a small, green thing facing forwards|-27.76630401611328|-46.843902587890625|-27.17835807800293|-26.63736915588379|-46.7545280456543|-28.532302856445312|-26.14352798461914
91|a small, green thing|-22.89974594116211|-42.49734878540039|-21.346092224121094|-23.055442810058594|-42.05254364013672|-22.3255672454834|-22.140697479248047
92|a small, green chair facing forwards|-17.260353088378906|-36.54045104980469|-14.869220733642578|-15.241714477539062|-35.74356460571289|-16.929460525512695|-15.491497993469238
93|a small, green chair|-13.359063148498535|-33.27076721191406|-11.182031631469727|-13.036471366882324|-32.94999694824219|-12.925819396972656|-13.059270858764648
94|a small, green fan facing forwards|-16.504941940307617|-37.23723602294922|-16.614723205566406|-17.52940559387207|-34.38200759887695|-16.442121505737305|-13.715449333190918
95|a small, green fan|-14.0476713180542|-34.28572463989258|-14.644598960876465|-16.4133243560791|-31.6735897064209|-11.261560440063477|-12.468948364257812
96|a small thing facing forwards|-24.10370635986328|-44.446502685546875|-24.24657440185547|-20.19393539428711|-44.81791687011719|-23.940860748291016|-19.78044319152832
97|a small thing|-20.114971160888672|-39.82925796508789|-19.104520797729492|-15.578956604003906|-39.13829803466797|-19.05132293701172|-15.552074432373047
98|a small chair facing forwards|-12.481826782226562|-33.032066345214844|-12.017597198486328|-6.895577907562256|-33.58362579345703|-13.22823715209961|-9.05789566040039
99|a small chair|-11.386962890625|-32.032039642333984|-10.561822891235352|-5.415261745452881|-32.31157684326172|-11.824735641479492|-8.382065773010254
100|a small fan facing forwards|-15.516648292541504|-35.211219787597656|-15.269538879394531|-14.440760612487793|-31.264873504638672|-11.819217681884766|-6.8490471839904785
101|a small fan|-14.867446899414062|-34.5927848815918|-14.374828338623047|-13.641365051269531|-30.532894134521484|-11.208534240722656|-6.289734840393066
102|a small, blue thing facing forwards|-26.876802444458008|-46.4387092590332|-25.214719772338867|-23.93262481689453|-44.11769485473633|-24.69480323791504|-24.184432983398438
103|a small, blue thing|-22.610523223876953|-41.94233322143555|-20.856346130371094|-22.244356155395508|-41.0478515625|-20.991458892822266|-22.474384307861328
104|a small, blue chair facing forwards|-14.940079689025879|-36.1328125|-15.62168025970459|-13.633523941040039|-33.84323501586914|-15.482887268066406|-14.676237106323242
105|a small, blue chair|-12.117154121398926|-32.526283264160156|-12.961371421813965|-13.06219482421875|-32.47697448730469|-12.8114652633667|-13.70797061920166
106|a small, blue fan facing forwards|-16.021730422973633|-35.3260612487793|-15.73528003692627|-15.323686599731445|-32.01410675048828|-14.407024383544922|-13.192270278930664
107|a small, blue fan|-15.239306449890137|-34.025814056396484|-14.277061462402344|-14.684228897094727|-30.996368408203125|-12.87363338470459|-12.849883079528809
