|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a thing|-14.591679573059082|-37.50672149658203|-15.091959953308105|-36.88613510131836|-36.78667068481445|-14.224806785583496|-37.56199645996094
1|a thing facing forwards|-25.907859802246094|-41.55805969238281|-28.017879486083984|-49.64893341064453|-40.976234436035156|-24.344898223876953|-48.66054153442383
2|a thing facing backwards|-20.224702835083008|-45.94804763793945|-22.330078125|-42.936214447021484|-45.31690979003906|-18.563365936279297|-42.10333251953125
3|a chair|-4.7553253173828125|-27.023183822631836|-6.1546311378479|-27.948226928710938|-28.761798858642578|-6.976099967956543|-29.31083869934082
4|a chair facing forwards|-11.13171100616455|-27.5368709564209|-12.946806907653809|-35.20946502685547|-29.99134635925293|-9.847132682800293|-34.886539459228516
5|a chair facing backwards|-5.509995460510254|-32.81446838378906|-7.91495418548584|-29.0690975189209|-31.003572463989258|-7.815483093261719|-30.135009765625
6|a desk|-10.689793586730957|-30.831111907958984|-10.981058120727539|-31.956567764282227|-26.582164764404297|-5.942964553833008|-29.29029655456543
7|a desk facing forwards|-12.464144706726074|-31.965579986572266|-15.470523834228516|-37.192501068115234|-27.585058212280273|-11.929719924926758|-35.74456024169922
8|a desk facing backwards|-12.44718074798584|-33.37744903564453|-12.097811698913574|-32.882022857666016|-34.048362731933594|-6.55066442489624|-30.30983543395996
9|a grey thing|-15.179536819458008|-38.10736083984375|-17.2181396484375|-36.79453659057617|-38.146751403808594|-16.906391143798828|-38.37596130371094
10|a grey thing facing forwards|-23.768125534057617|-40.12575912475586|-22.311325073242188|-46.16915512084961|-40.44649887084961|-19.289979934692383|-47.18290710449219
11|a grey thing facing backwards|-18.19853973388672|-44.580379486083984|-19.68606185913086|-39.34907531738281|-45.619422912597656|-19.69679069519043|-40.52505874633789
12|a grey chair|-2.254554510116577|-27.142749786376953|-8.065573692321777|-26.88159942626953|-30.277652740478516|-8.875981330871582|-30.193641662597656
13|a grey chair facing forwards|-8.144072532653809|-27.325759887695312|-9.646493911743164|-33.225685119628906|-30.940853118896484|-9.85633373260498|-35.2884521484375
14|a grey chair facing backwards|-2.4840753078460693|-32.42133331298828|-9.138936996459961|-27.509437561035156|-32.546932220458984|-9.94909954071045|-30.743797302246094
15|a grey desk|-10.578075408935547|-31.47148895263672|-10.988679885864258|-28.7667293548584|-26.131101608276367|-8.353840827941895|-28.213472366333008
16|a grey desk facing forwards|-11.33022403717041|-31.897737503051758|-12.144501686096191|-32.8173828125|-26.524335861206055|-8.89836311340332|-33.653446197509766
17|a grey desk facing backwards|-12.470736503601074|-35.04665756225586|-12.35449504852295|-29.5616455078125|-33.672916412353516|-10.120246887207031|-28.650121688842773
18|a red thing|-19.23472023010254|-41.12431716918945|-14.417837142944336|-38.85639953613281|-41.01882553100586|-15.009095191955566|-40.711204528808594
19|a red thing facing forwards|-25.733890533447266|-48.4213752746582|-24.32137680053711|-45.00233840942383|-48.26893997192383|-23.989946365356445|-46.4079704284668
20|a red thing facing backwards|-21.882293701171875|-43.93693923950195|-17.856117248535156|-41.65966796875|-43.57227325439453|-17.77436065673828|-43.43797302246094
21|a red chair|-9.371896743774414|-31.946613311767578|-2.3759121894836426|-30.12757682800293|-33.54310607910156|-8.394794464111328|-32.43717956542969
22|a red chair facing forwards|-12.15350341796875|-33.78718948364258|-10.273862838745117|-33.031166076660156|-36.49415969848633|-12.942352294921875|-34.37131118774414
23|a red chair facing backwards|-9.93478012084961|-32.532508850097656|-3.5160505771636963|-31.023387908935547|-34.26551055908203|-8.885454177856445|-33.256622314453125
24|a red desk|-11.940187454223633|-34.326236724853516|-7.726372241973877|-31.911945343017578|-32.257667541503906|-3.9637222290039062|-32.74317169189453
25|a red desk facing forwards|-15.333954811096191|-38.06129455566406|-14.586579322814941|-35.48590087890625|-36.83253479003906|-10.59402847290039|-35.83045959472656
26|a red desk facing backwards|-12.566657066345215|-34.979583740234375|-9.300006866455078|-32.77728271484375|-32.76408767700195|-4.401741027832031|-33.270320892333984
27|a large thing|-15.752718925476074|-38.439453125|-16.13549041748047|-39.24375915527344|-37.76657485961914|-15.558947563171387|-41.4864616394043
28|a large thing facing forwards|-25.380538940429688|-42.71220016479492|-27.046545028686523|-44.25373840332031|-41.69118118286133|-24.80651092529297|-46.12260437011719
29|a large thing facing backwards|-21.131195068359375|-47.23109436035156|-21.99283790588379|-43.019935607910156|-46.912322998046875|-19.153797149658203|-44.92152786254883
30|a large chair|-5.29135799407959|-27.83364486694336|-6.182916164398193|-30.080989837646484|-30.73123550415039|-8.680132865905762|-32.47299575805664
31|a large chair facing forwards|-10.326959609985352|-28.160078048706055|-10.516643524169922|-32.05318069458008|-31.388092041015625|-10.894665718078613|-34.14765548706055
32|a large chair facing backwards|-5.728748798370361|-33.135250091552734|-7.411288738250732|-31.37723731994629|-33.219017028808594|-9.224896430969238|-33.60158157348633
33|a large desk|-11.58236026763916|-32.379493713378906|-10.43213939666748|-31.847869873046875|-26.491050720214844|-5.432812690734863|-32.1635627746582
34|a large desk facing forwards|-12.480141639709473|-32.81612014770508|-13.703058242797852|-33.744346618652344|-27.07241439819336|-10.718525886535645|-33.92576217651367
35|a large desk facing backwards|-13.325812339782715|-35.07786178588867|-11.082744598388672|-32.997344970703125|-34.43133544921875|-5.854744911193848|-33.0521354675293
36|a large, grey thing|-16.860944747924805|-38.964752197265625|-19.311954498291016|-40.059349060058594|-38.506500244140625|-19.55284881591797|-40.830711364746094
37|a large, grey thing facing forwards|-24.190143585205078|-39.673614501953125|-22.30113410949707|-42.86867141723633|-39.80237579345703|-20.829519271850586|-43.177303314208984
38|a large, grey thing facing backwards|-18.604093551635742|-45.37548828125|-21.236474990844727|-41.92874526977539|-46.417091369628906|-21.99156379699707|-42.587093353271484
39|a large, grey chair|-0.649133026599884|-21.963098526000977|-8.143271446228027|-27.208045959472656|-28.967681884765625|-9.014044761657715|-29.088546752929688
40|a large, grey chair facing forwards|-6.774111747741699|-22.00963592529297|-9.143257141113281|-28.417163848876953|-29.09402847290039|-9.287651062011719|-29.877439498901367
41|a large, grey chair facing backwards|-0.7651282548904419|-30.28072738647461|-8.928722381591797|-27.696807861328125|-32.786827087402344|-10.756660461425781|-29.823476791381836
42|a large, grey desk|-10.288496971130371|-29.18454933166504|-11.287848472595215|-29.399410247802734|-22.046627044677734|-7.709906578063965|-28.807838439941406
43|a large, grey desk facing forwards|-10.569597244262695|-29.360103607177734|-11.981348991394043|-29.644433975219727|-22.270462036132812|-7.995756149291992|-29.126148223876953
44|a large, grey desk facing backwards|-13.092111587524414|-34.33109664916992|-12.43265438079834|-32.283477783203125|-32.06922149658203|-9.650484085083008|-30.48651885986328
45|a large, red thing|-24.257614135742188|-46.24520492553711|-15.510610580444336|-40.59914016723633|-45.644081115722656|-15.26605224609375|-41.434783935546875
46|a large, red thing facing forwards|-28.883575439453125|-49.649959564208984|-23.606693267822266|-46.76894760131836|-50.145957946777344|-22.850290298461914|-46.73538589477539
47|a large, red thing facing backwards|-25.341842651367188|-47.255252838134766|-16.631189346313477|-42.71321487426758|-46.8999137878418|-16.289852142333984|-42.9355354309082
48|a large, red chair|-11.820749282836914|-34.0158576965332|-0.17196325957775116|-28.08155632019043|-35.147682189941406|-6.373222351074219|-30.428476333618164
49|a large, red chair facing forwards|-13.96677017211914|-35.2567138671875|-7.5829267501831055|-31.286575317382812|-37.089515686035156|-9.692159652709961|-32.83570861816406
50|a large, red chair facing backwards|-12.0677490234375|-34.4809684753418|-0.36201128363609314|-28.240598678588867|-35.47146987915039|-6.502767562866211|-30.60312271118164
51|a large, red desk|-15.275123596191406|-37.14740753173828|-7.066328525543213|-31.18486213684082|-34.125160217285156|-0.10465066134929657|-29.596229553222656
52|a large, red desk facing forwards|-18.037948608398438|-39.726646423339844|-12.067567825317383|-35.19040298461914|-37.54669952392578|-6.835329532623291|-33.64339828491211
53|a large, red desk facing backwards|-15.580078125|-37.51115036010742|-7.600469589233398|-31.509206771850586|-34.38753128051758|-0.2034752368927002|-29.719205856323242
54|a small thing|-20.49100685119629|-41.60777282714844|-18.3953857421875|-36.64314651489258|-40.272064208984375|-17.971864700317383|-37.352874755859375
55|a small thing facing backwards|-24.103240966796875|-45.6374626159668|-23.141155242919922|-41.85443878173828|-43.810028076171875|-21.973682403564453|-42.02997970581055
56|a small chair|-11.481443405151367|-33.816505432128906|-9.933274269104004|-27.52336311340332|-32.96425247192383|-10.706050872802734|-30.242828369140625
57|a small chair facing backwards|-12.16295337677002|-34.57647705078125|-10.964665412902832|-28.337493896484375|-33.76114273071289|-11.535233497619629|-30.78145980834961
58|a small desk|-12.265533447265625|-33.89470672607422|-10.934572219848633|-31.394519805908203|-31.518951416015625|-9.468029022216797|-28.443485260009766
59|a small desk facing backwards|-12.891990661621094|-34.44186019897461|-11.811338424682617|-32.09546661376953|-32.095394134521484|-9.996447563171387|-28.95829963684082
60|a small, grey thing|-21.795429229736328|-43.02996826171875|-18.599849700927734|-37.937591552734375|-40.97845458984375|-18.57674789428711|-37.98808288574219
61|a small, grey thing facing backwards|-22.98398208618164|-44.42521286010742|-20.210960388183594|-38.92042541503906|-42.15914535522461|-19.918909072875977|-38.75846862792969
62|a small, grey chair|-8.920236587524414|-30.24607276916504|-6.964876174926758|-22.010269165039062|-30.16861343383789|-7.90936803817749|-26.64516830444336
63|a small, grey chair facing backwards|-9.109941482543945|-30.453393936157227|-7.199214935302734|-22.22342872619629|-30.341876983642578|-8.052462577819824|-26.773202896118164
64|a small, grey desk|-9.761104583740234|-30.907447814941406|-8.103134155273438|-26.540773391723633|-28.350868225097656|-6.655557155609131|-22.065959930419922
65|a small, grey desk facing backwards|-9.97226333618164|-31.09789276123047|-8.373909950256348|-26.961225509643555|-28.56583023071289|-6.821152687072754|-22.199047088623047
66|a small, red thing|-23.875713348388672|-45.48645782470703|-20.89701271057129|-45.211822509765625|-43.525264739990234|-20.27015495300293|-45.94795227050781
67|a small, red thing facing backwards|-26.413043975830078|-47.92273712158203|-23.261838912963867|-46.84417724609375|-45.57894515991211|-22.33221435546875|-47.484588623046875
68|a small, red chair|-12.82258129119873|-34.35984802246094|-9.398233413696289|-34.46527862548828|-33.58710479736328|-10.346698760986328|-36.325496673583984
69|a small, red chair facing backwards|-13.43607234954834|-34.89478302001953|-9.801469802856445|-34.85172653198242|-34.07999038696289|-10.84344482421875|-36.79771041870117
70|a small, red desk|-13.971665382385254|-35.662899017333984|-12.688343048095703|-36.274784088134766|-33.40663528442383|-9.982227325439453|-35.762420654296875
71|a small, red desk facing backwards|-14.448348045349121|-36.10866928100586|-13.23274040222168|-36.73402786254883|-33.77252960205078|-10.299424171447754|-36.119041442871094
