|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a grey thing facing forwards|-44.50722122192383|-20.10242462158203|-21.8170108795166|-17.974435806274414|-21.927562713623047|-44.034481048583984|-38.44809341430664
1|a grey thing facing to the left|-47.12309265136719|-23.506444931030273|-24.886837005615234|-25.15456199645996|-26.814952850341797|-46.540679931640625|-45.92470932006836
2|a grey thing|-42.08917236328125|-18.147483825683594|-19.312969207763672|-15.75678825378418|-20.148488998413086|-42.066566467285156|-37.239967346191406
3|a grey thing facing backwards|-46.43070983886719|-21.137393951416016|-24.80245018005371|-24.547969818115234|-25.800567626953125|-46.28560256958008|-45.43378448486328
4|a grey chair facing forwards|-33.71013641357422|-10.373220443725586|-11.833420753479004|-4.942923545837402|-13.709628105163574|-35.640594482421875|-30.319318771362305
5|a grey chair facing to the left|-36.32584762573242|-13.261117935180664|-15.045318603515625|-10.654717445373535|-16.799663543701172|-37.843475341796875|-34.695106506347656
6|a grey chair|-32.81173324584961|-9.740854263305664|-10.443243980407715|-4.25450325012207|-12.476594924926758|-34.24533462524414|-29.406494140625
7|a grey chair facing backwards|-36.42599868774414|-11.837596893310547|-15.78071403503418|-12.341082572937012|-16.34859275817871|-38.184078216552734|-35.463043212890625
8|a grey fan facing forwards|-35.46559524536133|-11.430103302001953|-12.518797874450684|-8.959049224853516|-10.326363563537598|-33.41710662841797|-26.482358932495117
9|a grey fan facing to the left|-38.47164535522461|-14.87214469909668|-16.143415451049805|-13.129887580871582|-14.725629806518555|-36.70881652832031|-32.429744720458984
10|a grey fan|-34.71812057495117|-10.90174674987793|-11.692876815795898|-7.765542984008789|-9.81698226928711|-32.98657989501953|-26.066009521484375
11|a grey fan facing backwards|-38.652687072753906|-14.936887741088867|-16.950210571289062|-14.944511413574219|-14.790716171264648|-37.079498291015625|-34.01853561401367
12|a green thing facing forwards|-49.43928146362305|-24.44571304321289|-24.131750106811523|-25.38141632080078|-27.217327117919922|-46.94935989379883|-46.56317138671875
13|a green thing facing to the left|-43.535987854003906|-19.971939086914062|-17.115060806274414|-20.010913848876953|-20.841121673583984|-39.02484893798828|-40.604148864746094
14|a green thing|-40.449066162109375|-17.38953399658203|-13.051769256591797|-16.604549407958984|-17.571086883544922|-35.938690185546875|-37.56151580810547
15|a green thing facing backwards|-48.239288330078125|-22.935914993286133|-24.485698699951172|-24.182392120361328|-25.278038024902344|-46.42240905761719|-44.87455368041992
16|a green chair facing forwards|-38.26106262207031|-14.940730094909668|-12.980499267578125|-16.524967193603516|-17.228179931640625|-37.2034797668457|-37.4478645324707
17|a green chair facing to the left|-31.915447235107422|-9.923351287841797|-4.258095741271973|-10.619101524353027|-11.51917839050293|-28.870168685913086|-31.52412986755371
18|a green chair|-31.210643768310547|-9.385727882385254|-2.7181520462036133|-9.216042518615723|-9.85478401184082|-27.933347702026367|-29.937347412109375
19|a green chair facing backwards|-37.262168884277344|-13.383788108825684|-13.669919967651367|-15.618658065795898|-15.293678283691406|-36.17510223388672|-35.763031005859375
20|a green fan facing forwards|-41.62667465209961|-18.282373428344727|-20.82765769958496|-19.232009887695312|-16.61333465576172|-35.66661071777344|-37.51890563964844
21|a green fan facing to the left|-35.48630142211914|-12.832639694213867|-12.204501152038574|-13.513242721557617|-9.541878700256348|-26.1433048248291|-30.92987632751465
22|a green fan|-34.8394660949707|-12.21333122253418|-10.554083824157715|-12.372708320617676|-8.399080276489258|-25.2436466217041|-30.112686157226562
23|a green fan facing backwards|-39.99384307861328|-16.632587432861328|-20.252038955688477|-17.664653778076172|-14.719913482666016|-35.05562973022461|-35.654170989990234
24|a thing facing forwards|-51.99553680419922|-24.831127166748047|-29.034812927246094|-22.24302864074707|-28.07982063293457|-49.14417266845703|-42.14186096191406
25|a thing facing to the left|-45.13704299926758|-24.209320068359375|-22.207656860351562|-29.660240173339844|-27.297908782958984|-42.42081832885742|-49.07719802856445
26|a thing|-37.29286193847656|-14.691226959228516|-15.578712463378906|-16.271852493286133|-15.084281921386719|-37.220726013183594|-36.893680572509766
27|a thing facing backwards|-49.76412582397461|-18.599523544311523|-29.154441833496094|-28.716318130493164|-22.184528350830078|-48.27466583251953|-48.779396057128906
28|a chair facing forwards|-37.77855682373047|-11.457259178161621|-15.445560455322266|-8.180084228515625|-13.435480117797852|-36.39414596557617|-30.565738677978516
29|a chair facing to the left|-29.402828216552734|-10.317890167236328|-7.306396961212158|-14.02473258972168|-13.397589683532715|-31.388261795043945|-33.316993713378906
30|a chair|-27.194488525390625|-4.7987165451049805|-5.67564058303833|-6.587220668792725|-9.424155235290527|-29.897939682006836|-29.092979431152344
31|a chair facing backwards|-36.17947006225586|-5.309151649475098|-15.731483459472656|-15.434833526611328|-11.451147079467773|-34.37278366088867|-33.47922897338867
32|a fan facing forwards|-38.6704216003418|-13.886053085327148|-20.760751724243164|-14.37415599822998|-12.661802291870117|-37.24168014526367|-28.805131912231445
33|a fan facing to the left|-38.716285705566406|-12.84581184387207|-14.948274612426758|-18.395198822021484|-11.847810745239258|-28.999610900878906|-34.47996139526367
34|a fan|-35.64601135253906|-8.192154884338379|-13.568826675415039|-13.042459487915039|-5.269382953643799|-28.338157653808594|-27.903114318847656
35|a fan facing backwards|-37.941619873046875|-9.210491180419922|-19.530324935913086|-19.057647705078125|-6.962120532989502|-36.39826965332031|-35.78572082519531
36|a blue thing facing forwards|-48.86895751953125|-23.552776336669922|-26.107221603393555|-20.68905258178711|-24.015094757080078|-44.0928840637207|-42.38385772705078
37|a blue thing facing to the left|-42.29336929321289|-22.629383087158203|-20.239988327026367|-18.143022537231445|-22.579641342163086|-41.82069778442383|-40.388450622558594
38|a blue thing|-37.154483795166016|-14.372406005859375|-15.696443557739258|-14.634963989257812|-14.754323959350586|-37.858768463134766|-36.055912017822266
39|a blue thing facing backwards|-47.31300735473633|-16.712326049804688|-24.468334197998047|-19.738683700561523|-17.624195098876953|-40.91167449951172|-39.32429122924805
40|a blue chair facing forwards|-35.066646575927734|-11.024101257324219|-16.035179138183594|-12.685934066772461|-14.764644622802734|-37.702110290527344|-35.156471252441406
41|a blue chair facing to the left|-26.288450241088867|-9.051017761230469|-9.846643447875977|-8.434292793273926|-9.723309516906738|-32.124324798583984|-30.060171127319336
42|a blue chair|-24.554296493530273|-4.417930603027344|-8.342642784118652|-7.470239162445068|-8.388401985168457|-31.156774520874023|-28.90753746032715
43|a blue chair facing backwards|-34.13982391357422|-4.626590728759766|-14.152823448181152|-10.908927917480469|-11.08369255065918|-34.92349624633789|-32.82493591308594
44|a blue fan facing forwards|-39.22506332397461|-13.31085205078125|-16.211132049560547|-12.437376022338867|-10.584911346435547|-34.575469970703125|-33.264198303222656
45|a blue fan facing to the left|-38.012046813964844|-12.186166763305664|-14.488319396972656|-11.457636833190918|-9.16015625|-33.05855941772461|-31.962692260742188
46|a blue fan|-35.50035858154297|-8.156360626220703|-11.895296096801758|-8.775550842285156|-3.623936653137207|-30.285873413085938|-28.6157169342041
47|a blue fan facing backwards|-36.763362884521484|-8.849784851074219|-13.368800163269043|-10.19746208190918|-4.662204265594482|-31.125120162963867|-29.540294647216797
48|a large, grey thing facing to the left|-48.613216400146484|-27.26527214050293|-24.50303840637207|-26.182825088500977|-27.279605865478516|-47.01824188232422|-47.26823043823242
49|a large, grey thing|-46.27431106567383|-22.971906661987305|-22.722753524780273|-22.00564956665039|-23.00506019592285|-45.40236282348633|-43.056053161621094
50|a large, grey thing facing backwards|-49.45673751831055|-24.386581420898438|-27.389053344726562|-25.996278762817383|-24.815507888793945|-49.44606018066406|-46.89284896850586
51|a large, grey chair facing to the left|-37.440643310546875|-17.745031356811523|-14.015321731567383|-16.24344825744629|-17.997892379760742|-38.70328903198242|-37.072471618652344
52|a large, grey chair|-36.64759826660156|-14.852434158325195|-13.530070304870605|-13.093570709228516|-15.820042610168457|-37.51420593261719|-34.66327667236328
53|a large, grey chair facing backwards|-39.006919860839844|-15.21458625793457|-17.203157424926758|-16.71469497680664|-17.495542526245117|-39.845741271972656|-37.16505432128906
54|a large, grey fan facing to the left|-41.180240631103516|-18.01871681213379|-15.820473670959473|-16.653898239135742|-15.89883041381836|-35.425289154052734|-35.84408187866211
55|a large, grey fan|-38.874141693115234|-15.520296096801758|-14.551936149597168|-13.45162582397461|-12.86812686920166|-34.789581298828125|-32.507511138916016
56|a large, grey fan facing backwards|-41.197410583496094|-17.259593963623047|-17.201107025146484|-16.76585578918457|-14.57862377166748|-38.06044387817383|-35.99943923950195
57|a large, green thing facing to the left|-47.84423065185547|-24.91060447692871|-16.11751937866211|-20.757301330566406|-23.646495819091797|-39.25770568847656|-40.347679138183594
58|a large, green thing|-46.57850646972656|-23.89659881591797|-15.072766304016113|-18.97039031982422|-22.320327758789062|-38.263484954833984|-39.15754699707031
59|a large, green thing facing backwards|-54.27272415161133|-28.801862716674805|-25.61472511291504|-26.390792846679688|-28.617782592773438|-48.125553131103516|-46.06633377075195
60|a large, green chair facing to the left|-34.081687927246094|-12.282035827636719|-0.7783682346343994|-7.633667469024658|-12.529513359069824|-28.286720275878906|-28.007152557373047
61|a large, green chair|-33.95903778076172|-12.144760131835938|-0.6250277757644653|-7.419358730316162|-12.13589859008789|-28.108928680419922|-27.77333641052246
62|a large, green chair facing backwards|-40.33256530761719|-16.45501708984375|-11.873884201049805|-14.544647216796875|-17.0856990814209|-34.351016998291016|-33.8282585144043
63|a large, green fan facing to the left|-39.35856628417969|-15.477631568908691|-8.699731826782227|-12.137972831726074|-10.593833923339844|-22.6949462890625|-26.303573608398438
64|a large, green fan|-39.125343322753906|-15.281003952026367|-8.318230628967285|-11.788690567016602|-10.314720153808594|-22.557937622070312|-26.162012100219727
65|a large, green fan facing backwards|-43.81322479248047|-19.123188018798828|-16.340600967407227|-17.48880958557129|-16.054288864135742|-31.7493896484375|-33.05653381347656
66|a large thing facing to the left|-43.674373626708984|-24.799955368041992|-21.755870819091797|-22.82421112060547|-26.979387283325195|-42.62053298950195|-45.597198486328125
67|a large thing|-37.34360122680664|-15.466645240783691|-16.622922897338867|-18.069107055664062|-15.347212791442871|-38.40171432495117|-39.18564987182617
68|a large thing facing backwards|-47.73734664916992|-19.49387550354004|-29.337249755859375|-24.39446258544922|-21.95581817626953|-49.18903350830078|-44.804622650146484
69|a large chair facing to the left|-28.72451400756836|-11.092867851257324|-7.230427265167236|-11.061690330505371|-13.610984802246094|-33.3819465637207|-33.47601318359375
70|a large chair|-27.187875747680664|-6.649819850921631|-5.991003036499023|-9.366737365722656|-10.713404655456543|-32.489471435546875|-31.614757537841797
71|a large chair facing backwards|-34.415611267089844|-7.169390678405762|-14.593769073486328|-12.515256881713867|-11.70893669128418|-36.24671173095703|-33.97019577026367
72|a large fan facing to the left|-38.796653747558594|-13.228754997253418|-14.402270317077637|-13.091534614562988|-10.53343677520752|-28.390819549560547|-31.360933303833008
73|a large fan|-36.797664642333984|-9.781126022338867|-13.74947452545166|-11.313488006591797|-5.211617946624756|-27.997285842895508|-29.500221252441406
74|a large fan facing backwards|-37.990482330322266|-10.30722713470459|-18.551307678222656|-13.376978874206543|-5.948154449462891|-35.437156677246094|-31.20258140563965
75|a large, blue thing facing to the left|-40.15154266357422|-20.179351806640625|-20.641698837280273|-19.847721099853516|-22.104990005493164|-45.84495544433594|-41.65715789794922
76|a large, blue thing|-38.0806884765625|-14.656188011169434|-18.579833984375|-17.717021942138672|-15.703190803527832|-42.86784744262695|-38.030757904052734
77|a large, blue thing facing backwards|-46.95713806152344|-15.470587730407715|-23.739036560058594|-22.50255012512207|-17.187143325805664|-44.84135437011719|-40.0499382019043
78|a large, blue chair facing to the left|-22.70916175842285|-7.481366157531738|-7.889966011047363|-6.138458728790283|-8.193283081054688|-32.88724899291992|-27.07037925720215
79|a large, blue chair|-22.527379989624023|-0.06252319365739822|-7.677433967590332|-5.943717956542969|-7.476346015930176|-32.66829299926758|-26.87967300415039
80|a large, blue chair facing backwards|-31.060564041137695|-0.08790034800767899|-11.382022857666016|-9.453829765319824|-8.638860702514648|-35.552764892578125|-30.40261459350586
