|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-16.31764793395996|-16.030193328857422|-19.701852798461914|-40.125030517578125|-38.672882080078125|-41.918609619140625|-20.215389251708984
1|a red thing facing to the right|-20.221256256103516|-19.112104415893555|-22.5666446685791|-42.79216384887695|-41.37557601928711|-44.425689697265625|-23.186159133911133
2|a red thing facing backwards|-26.37010955810547|-24.813552856445312|-27.170665740966797|-45.40876388549805|-48.312442779541016|-48.586238861083984|-25.53290557861328
3|a red sofa|-3.4083826541900635|-6.603911399841309|-11.159274101257324|-31.483936309814453|-30.985916137695312|-34.103145599365234|-11.375849723815918
4|a red sofa facing to the right|-4.422820568084717|-7.501584529876709|-12.351689338684082|-32.410667419433594|-32.39139175415039|-35.213951110839844|-12.855864524841309
5|a red sofa facing backwards|-13.073675155639648|-13.571001052856445|-17.196392059326172|-36.628936767578125|-37.66097640991211|-39.72126770019531|-16.637285232543945
6|a red desk|-14.224864959716797|-11.900225639343262|-14.369600296020508|-34.011966705322266|-26.99790382385254|-33.710784912109375|-12.729161262512207
7|a red desk facing to the right|-15.155353546142578|-13.128145217895508|-15.483795166015625|-34.795440673828125|-27.844263076782227|-34.198333740234375|-13.509750366210938
8|a red desk facing backwards|-18.351627349853516|-16.392393112182617|-18.61817169189453|-37.52622985839844|-36.691162109375|-39.45799255371094|-17.19561004638672
9|a green thing|-20.3636531829834|-20.70440673828125|-17.674419403076172|-33.972900390625|-40.795799255371094|-41.36915969848633|-15.479146957397461
10|a green thing facing to the right|-27.200363159179688|-27.087844848632812|-26.798290252685547|-44.537696838378906|-48.264129638671875|-47.16012954711914|-25.160715103149414
11|a green thing facing backwards|-22.182708740234375|-22.490509033203125|-19.97586441040039|-35.352481842041016|-42.460906982421875|-42.8777961730957|-16.649843215942383
12|a green sofa|-11.570422172546387|-12.44251823425293|-10.016972541809082|-25.39765167236328|-33.51786422729492|-33.64507293701172|-9.905288696289062
13|a green sofa facing to the right|-16.4364013671875|-16.682376861572266|-14.015137672424316|-31.54043960571289|-37.29179000854492|-37.02037048339844|-14.8280668258667
14|a green sofa facing backwards|-12.020845413208008|-12.874761581420898|-10.670921325683594|-25.707599639892578|-34.6115837097168|-34.421138763427734|-10.35490608215332
15|a green desk|-11.041462898254395|-11.437074661254883|-11.134026527404785|-28.165285110473633|-31.151378631591797|-31.690452575683594|-5.4299702644348145
16|a green desk facing to the right|-15.566764831542969|-15.418890953063965|-15.295238494873047|-34.126373291015625|-35.11380386352539|-35.32732009887695|-11.236013412475586
17|a green desk facing backwards|-11.429140090942383|-11.840779304504395|-11.725638389587402|-28.633207321166992|-31.542156219482422|-31.984466552734375|-5.722780227661133
18|a thing|-15.444067001342773|-16.32996940612793|-16.972864151000977|-36.784576416015625|-38.29747009277344|-39.57106018066406|-16.290555953979492
19|a thing facing to the right|-22.159997940063477|-22.050655364990234|-22.923131942749023|-48.69139099121094|-42.553836822509766|-43.56425094604492|-26.53986930847168
20|a thing facing backwards|-27.647014617919922|-26.934017181396484|-28.37900733947754|-40.21953582763672|-48.79528045654297|-49.157405853271484|-19.058687210083008
21|a sofa|-7.640457630157471|-8.528196334838867|-10.16221809387207|-29.44271469116211|-29.850196838378906|-32.621524810791016|-10.233904838562012
22|a sofa facing to the right|-9.660353660583496|-9.896636962890625|-11.91382884979248|-35.91059875488281|-31.946489334106445|-33.934051513671875|-14.336637496948242
23|a sofa facing backwards|-17.016338348388672|-15.785627365112305|-17.65915870666504|-29.768957138061523|-35.56822204589844|-38.13401412963867|-10.89224624633789
24|a desk|-12.438583374023438|-11.400047302246094|-13.124006271362305|-33.190406799316406|-29.357181549072266|-31.553466796875|-8.116820335388184
25|a desk facing to the right|-14.118353843688965|-13.126787185668945|-14.753981590270996|-37.470062255859375|-30.46428680419922|-32.34782409667969|-13.457168579101562
26|a desk facing backwards|-16.058216094970703|-15.973506927490234|-18.11285400390625|-33.69340515136719|-38.557769775390625|-39.31144714355469|-8.423519134521484
27|a blue thing|-19.356407165527344|-17.661231994628906|-13.30479621887207|-36.370662689208984|-40.548831939697266|-37.73342514038086|-17.858924865722656
28|a blue thing facing to the right|-21.968700408935547|-20.066320419311523|-15.712213516235352|-38.69490432739258|-42.44765090942383|-39.30086135864258|-19.87966537475586
29|a blue thing facing backwards|-24.056148529052734|-23.601581573486328|-23.687089920043945|-39.21807098388672|-47.17912673950195|-47.319889068603516|-22.767305374145508
30|a blue sofa|-10.722593307495117|-9.420413970947266|-4.747154235839844|-28.617286682128906|-33.810089111328125|-30.528167724609375|-10.729494094848633
31|a blue sofa facing to the right|-11.825387001037598|-10.242120742797852|-5.728638648986816|-29.37227439880371|-34.96748733520508|-31.152883529663086|-11.755671501159668
32|a blue sofa facing backwards|-14.916728973388672|-13.845003128051758|-13.270614624023438|-31.97515106201172|-38.44388198852539|-37.97935104370117|-15.139582633972168
33|a blue desk|-12.861601829528809|-12.807771682739258|-12.108373641967773|-30.912551879882812|-31.0233097076416|-27.701766967773438|-9.234092712402344
34|a blue desk facing to the right|-13.56242561340332|-13.565347671508789|-13.316263198852539|-31.658971786499023|-31.63222885131836|-28.132326126098633|-9.762779235839844
35|a blue desk facing backwards|-16.91008949279785|-16.83959197998047|-19.749374389648438|-34.34286117553711|-36.904884338378906|-36.67779541015625|-13.500280380249023
36|a large, red thing|-16.487606048583984|-20.986522674560547|-22.962827682495117|-42.89009094238281|-43.01958465576172|-45.711204528808594|-21.843326568603516
37|a large, red thing facing to the right|-18.344192504882812|-23.163423538208008|-26.22031021118164|-45.64404296875|-44.890052795410156|-48.23702621459961|-24.44192886352539
38|a large, red sofa|-0.825238049030304|-8.1539306640625|-9.705232620239258|-29.678213119506836|-29.44524383544922|-32.01072311401367|-8.114563941955566
39|a large, red sofa facing to the right|-1.4311553239822388|-8.988941192626953|-10.62128734588623|-30.363615036010742|-30.220046997070312|-32.680416107177734|-8.854917526245117
40|a large, green thing|-25.458370208740234|-25.6976318359375|-28.096261978149414|-44.970008850097656|-47.11168670654297|-48.8475341796875|-23.25768280029297
