|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-16.31764793395996|-36.72550582885742|-41.25654220581055|-19.666046142578125|-17.543973922729492|-41.918609619140625|-20.215389251708984
1|a red thing facing to the right|-20.221256256103516|-39.80741500854492|-44.121337890625|-22.333179473876953|-20.24666976928711|-44.425689697265625|-23.186159133911133
2|a red thing facing backwards|-26.37010955810547|-45.50886535644531|-48.72535705566406|-24.949777603149414|-27.183534622192383|-48.586238861083984|-25.53290557861328
3|a red sofa|-3.4083826541900635|-27.299222946166992|-32.71396255493164|-11.024954795837402|-9.857009887695312|-34.103145599365234|-11.375849723815918
4|a red sofa facing to the right|-4.422820568084717|-28.196895599365234|-33.906375885009766|-11.951687812805176|-11.262487411499023|-35.213951110839844|-12.855864524841309
5|a red sofa facing backwards|-13.073675155639648|-34.26631164550781|-38.75108337402344|-16.16995620727539|-16.53207015991211|-39.72126770019531|-16.637285232543945
6|a red desk|-14.224864959716797|-32.59553909301758|-35.92428970336914|-13.552985191345215|-5.868995189666748|-33.710784912109375|-12.729161262512207
7|a red desk facing to the right|-15.155353546142578|-33.82345962524414|-37.03848648071289|-14.336457252502441|-6.715356826782227|-34.198333740234375|-13.509750366210938
8|a red desk facing backwards|-18.351627349853516|-37.08770751953125|-40.1728630065918|-17.067245483398438|-15.562253952026367|-39.45799255371094|-17.19561004638672
9|a green thing|-20.3636531829834|-41.39971923828125|-39.22910690307617|-13.513917922973633|-19.66689109802246|-41.36915969848633|-15.479146957397461
10|a green thing facing to the right|-27.200363159179688|-47.78316116333008|-48.35297775268555|-24.078716278076172|-27.135221481323242|-47.16012954711914|-25.160715103149414
11|a green thing facing backwards|-22.182708740234375|-43.185821533203125|-41.53055191040039|-14.893499374389648|-21.332000732421875|-42.8777961730957|-16.649843215942383
12|a green sofa|-11.570422172546387|-33.13783264160156|-31.571659088134766|-4.938667297363281|-12.388957977294922|-33.64507293701172|-9.905288696289062
13|a green sofa facing to the right|-16.4364013671875|-37.377689361572266|-35.569828033447266|-11.081451416015625|-16.162885665893555|-37.02037048339844|-14.8280668258667
14|a green sofa facing backwards|-12.020845413208008|-33.57007598876953|-32.225608825683594|-5.248615264892578|-13.48267650604248|-34.421138763427734|-10.35490608215332
15|a green desk|-11.041462898254395|-32.132389068603516|-32.68871307373047|-7.706300735473633|-10.022472381591797|-31.690452575683594|-5.4299702644348145
16|a green desk facing to the right|-15.566764831542969|-36.11420822143555|-36.84992599487305|-13.667391777038574|-13.98489761352539|-35.32732009887695|-11.236013412475586
17|a green desk facing backwards|-11.429140090942383|-32.53609085083008|-33.28032684326172|-8.174224853515625|-10.413250923156738|-31.984466552734375|-5.722780227661133
18|a thing|-15.444067001342773|-37.02528381347656|-38.527549743652344|-16.325590133666992|-17.168563842773438|-39.57106018066406|-16.290555953979492
19|a thing facing to the right|-22.159997940063477|-42.745975494384766|-44.47781753540039|-28.232398986816406|-21.4249324798584|-43.56425094604492|-26.53986930847168
20|a thing facing backwards|-27.647014617919922|-47.62933349609375|-49.933692932128906|-19.76054573059082|-27.66637420654297|-49.157405853271484|-19.058687210083008
21|a sofa|-7.640457630157471|-29.223508834838867|-31.71690559387207|-8.983732223510742|-8.72128963470459|-32.621524810791016|-10.233904838562012
22|a sofa facing to the right|-9.660353660583496|-30.591951370239258|-33.46851348876953|-15.451617240905762|-10.817582130432129|-33.934051513671875|-14.336637496948242
23|a sofa facing backwards|-17.016338348388672|-36.48094177246094|-39.213844299316406|-9.30997371673584|-14.439313888549805|-38.13401412963867|-10.89224624633789
