|Sequence|o1_llm|o2_llm|o3_llm|o4_llm|o5_llm|o6_llm|o7_llm
0|a red thing|-37.274681091308594|-16.030193328857422|-41.25654220581055|-40.125030517578125|-17.543973922729492|-41.918609619140625|-40.926326751708984
1|a red thing facing to the right|-41.17829132080078|-19.112104415893555|-44.121337890625|-42.79216384887695|-20.24666976928711|-44.425689697265625|-43.8970947265625
2|a red thing facing backwards|-47.327144622802734|-24.813552856445312|-48.72535705566406|-45.40876388549805|-27.183534622192383|-48.586238861083984|-46.24384307861328
3|a red sofa|-24.365413665771484|-6.603911399841309|-32.71396255493164|-31.483936309814453|-9.857009887695312|-34.103145599365234|-32.08678436279297
4|a red sofa facing to the right|-25.379852294921875|-7.501584529876709|-33.906375885009766|-32.410667419433594|-11.262487411499023|-35.213951110839844|-33.56679916381836
5|a red sofa facing backwards|-34.03070831298828|-13.571001052856445|-38.75108337402344|-36.628936767578125|-16.53207015991211|-39.72126770019531|-37.34822082519531
6|a red desk|-35.1818962097168|-11.900225639343262|-35.92428970336914|-34.011966705322266|-5.868995189666748|-33.710784912109375|-33.44009780883789
7|a red desk facing to the right|-36.11238479614258|-13.128145217895508|-37.03848648071289|-34.795440673828125|-6.715356826782227|-34.198333740234375|-34.220680236816406
8|a red desk facing backwards|-39.308658599853516|-16.392393112182617|-40.1728630065918|-37.52622985839844|-15.562253952026367|-39.45799255371094|-37.90654373168945
9|a green thing|-41.320682525634766|-20.70440673828125|-39.22910690307617|-33.972900390625|-19.66689109802246|-41.36915969848633|-36.190086364746094
10|a green thing facing to the right|-48.15739440917969|-27.087844848632812|-48.35297775268555|-44.537696838378906|-27.135221481323242|-47.16012954711914|-45.87165451049805
11|a green thing facing backwards|-43.139739990234375|-22.490509033203125|-41.53055191040039|-35.352481842041016|-21.332000732421875|-42.8777961730957|-37.360782623291016
12|a green sofa|-32.52745056152344|-12.44251823425293|-31.571659088134766|-25.39765167236328|-12.388957977294922|-33.64507293701172|-30.616226196289062
13|a green sofa facing to the right|-37.393428802490234|-16.682376861572266|-35.569828033447266|-31.54043960571289|-16.162885665893555|-37.02037048339844|-35.539005279541016
14|a green sofa facing backwards|-32.977874755859375|-12.874761581420898|-32.225608825683594|-25.707599639892578|-13.48267650604248|-34.421138763427734|-31.06584358215332
15|a green desk|-31.998493194580078|-11.437074661254883|-32.68871307373047|-28.165285110473633|-10.022472381591797|-31.690452575683594|-26.14090919494629
16|a green desk facing to the right|-36.5237922668457|-15.418890953063965|-36.84992599487305|-34.126373291015625|-13.98489761352539|-35.32732009887695|-31.946950912475586
17|a green desk facing backwards|-32.38616943359375|-11.840779304504395|-33.28032684326172|-28.633207321166992|-10.413250923156738|-31.984466552734375|-26.433719635009766
18|a thing|-36.40109634399414|-16.32996940612793|-38.527549743652344|-36.784576416015625|-17.168563842773438|-39.57106018066406|-37.001495361328125
19|a thing facing to the right|-43.117027282714844|-22.050655364990234|-44.47781753540039|-48.69139099121094|-21.4249324798584|-43.56425094604492|-47.25081253051758
20|a thing facing backwards|-48.604042053222656|-26.934017181396484|-49.933692932128906|-40.21953582763672|-27.66637420654297|-49.157405853271484|-39.76962661743164
21|a sofa|-28.597488403320312|-8.528196334838867|-31.71690559387207|-29.44271469116211|-8.72128963470459|-32.621524810791016|-30.944843292236328
22|a sofa facing to the right|-30.617385864257812|-9.896636962890625|-33.46851348876953|-35.91059875488281|-10.817582130432129|-33.934051513671875|-35.04757308959961
23|a sofa facing backwards|-37.97336959838867|-15.785627365112305|-39.213844299316406|-29.768957138061523|-14.439313888549805|-38.13401412963867|-31.60318374633789
24|a desk|-33.39561462402344|-11.400047302246094|-34.67869567871094|-33.190406799316406|-8.22827434539795|-31.553466796875|-28.827756881713867
25|a desk facing to the right|-35.075382232666016|-13.126787185668945|-36.30867385864258|-37.470062255859375|-9.335379600524902|-32.34782409667969|-34.1681022644043
26|a desk facing backwards|-37.0152473449707|-15.973506927490234|-39.667545318603516|-33.69340515136719|-17.428863525390625|-39.31144714355469|-29.13445472717285
27|a blue thing|-40.313438415527344|-17.661231994628906|-34.85948181152344|-36.370662689208984|-19.419923782348633|-37.73342514038086|-38.569862365722656
28|a blue thing facing to the right|-42.92573165893555|-20.066320419311523|-37.26689529418945|-38.69490432739258|-21.31873893737793|-39.30086135864258|-40.590599060058594
29|a blue thing facing backwards|-45.013179779052734|-23.601581573486328|-45.24177551269531|-39.21807098388672|-26.05021858215332|-47.319889068603516|-43.478240966796875
30|a blue sofa|-31.679624557495117|-9.420413970947266|-26.301841735839844|-28.617286682128906|-12.681181907653809|-30.528167724609375|-31.440431594848633
31|a blue sofa facing to the right|-32.78242111206055|-10.242120742797852|-27.283323287963867|-29.37227439880371|-13.838581085205078|-31.152883529663086|-32.46660614013672
32|a blue sofa facing backwards|-35.87376403808594|-13.845003128051758|-34.82530212402344|-31.97515106201172|-17.31497573852539|-37.97935104370117|-35.85051727294922
33|a blue desk|-33.818634033203125|-12.807771682739258|-33.663063049316406|-30.912551879882812|-9.894401550292969|-27.701766967773438|-29.945030212402344
34|a blue desk facing to the right|-34.51945877075195|-13.565347671508789|-34.87095260620117|-31.658971786499023|-10.503320693969727|-28.132326126098633|-30.473716735839844
